SealId	SealType	gradeLevel	starLevel	needLiLianAmount	needSealAmounts	nextSSId	skillState	attack_pt	attack_mt	maxhp_t	crit_t	critpress_t	parry_t	puncture_t	antibroken_t	notbroken_t	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
5701	5	88	4	4440	0	5702	8	670	670	670	670	670	670	670	0	0	10480	0	0	2620	2620	2620	2620	2580	2580	0	0	2580	2580	0	0
5702	5	88	5	4440	0	5703	8	670	670	670	670	670	670	670	0	0	10480	0	0	2620	2620	2620	2620	2620	2580	0	0	2580	2580	0	0
5703	5	88	6	4440	0	5704	8	670	670	670	670	670	670	670	0	0	10480	0	0	2620	2620	2620	2620	2620	2620	0	0	2580	2580	0	0
5704	5	88	7	4440	0	5705	8	670	670	670	670	670	670	670	0	0	10480	0	0	2620	2620	2620	2620	2620	2620	0	0	2620	2580	0	0
5705	5	89	0	4440	0	5706	8	670	670	670	670	670	670	670	0	0	10480	0	0	2620	2620	2620	2620	2620	2620	0	0	2620	2620	0	0
5706	5	89	1	4440	0	5707	8	670	670	670	670	670	670	670	0	0	10640	0	0	2620	2620	2620	2620	2620	2620	0	0	2620	2620	0	0
5707	5	89	2	4440	0	5708	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2620	2660	2620	2620	2620	0	0	2620	2620	0	0
5708	5	89	3	4440	0	5709	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2620	2620	2620	0	0	2620	2620	0	0
5709	5	89	4	4440	0	5710	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2660	2620	2620	0	0	2620	2620	0	0
5710	5	89	5	4440	0	5711	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2660	2660	2620	0	0	2620	2620	0	0
5711	5	89	6	4440	0	5712	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2660	2660	2660	0	0	2620	2620	0	0
5712	5	89	7	4440	0	5713	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2660	2660	2660	0	0	2660	2620	0	0
5713	5	90	0	4560	0	5714	8	670	670	670	670	670	670	670	0	0	10640	0	0	2660	2660	2660	2660	2660	2660	0	0	2660	2660	0	0
5714	5	90	1	4560	0	5715	8	670	670	670	670	670	670	670	0	0	10800	0	0	2660	2660	2660	2660	2660	2660	0	0	2660	2660	0	0
5715	5	90	2	4560	0	5716	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2660	2700	2660	2660	2660	0	0	2660	2660	0	0
5716	5	90	3	4560	0	5717	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2700	2700	2660	2660	2660	0	0	2660	2660	0	0
5717	5	90	4	4560	0	5718	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2700	2700	2700	2660	2660	0	0	2660	2660	0	0
5718	5	90	5	4560	0	5719	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2700	2700	2700	2700	2660	0	0	2660	2660	0	0
5719	5	90	6	4560	0	5720	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2700	2700	2700	2700	2700	0	0	2660	2660	0	0
5720	5	90	7	4560	0	5721	8	670	670	670	670	670	670	670	0	0	10800	0	0	2700	2700	2700	2700	2700	2700	0	0	2700	2660	0	0
5721	5	91	0	4560	0	5722	9	830	830	830	830	830	830	830	0	0	10800	0	0	2700	2700	2700	2700	2700	2700	0	0	2700	2700	0	0
5722	5	91	1	4560	0	5723	9	830	830	830	830	830	830	830	0	0	10960	0	0	2700	2700	2700	2700	2700	2700	0	0	2700	2700	0	0
5723	5	91	2	4560	0	5724	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2700	2740	2700	2700	2700	0	0	2700	2700	0	0
5724	5	91	3	4560	0	5725	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2700	2700	2700	0	0	2700	2700	0	0
5725	5	91	4	4560	0	5726	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2740	2700	2700	0	0	2700	2700	0	0
5726	5	91	5	4560	0	5727	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2740	2740	2700	0	0	2700	2700	0	0
5727	5	91	6	4560	0	5728	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2740	2740	2740	0	0	2700	2700	0	0
5728	5	91	7	4560	0	5729	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2740	2740	2740	0	0	2740	2700	0	0
5729	5	92	0	4680	0	5730	9	830	830	830	830	830	830	830	0	0	10960	0	0	2740	2740	2740	2740	2740	2740	0	0	2740	2740	0	0
5730	5	92	1	4680	0	5731	9	830	830	830	830	830	830	830	0	0	11120	0	0	2740	2740	2740	2740	2740	2740	0	0	2740	2740	0	0
5731	5	92	2	4680	0	5732	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2740	2780	2740	2740	2740	0	0	2740	2740	0	0
5732	5	92	3	4680	0	5733	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2740	2740	2740	0	0	2740	2740	0	0
5733	5	92	4	4680	0	5734	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2780	2740	2740	0	0	2740	2740	0	0
5734	5	92	5	4680	0	5735	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2780	2780	2740	0	0	2740	2740	0	0
5735	5	92	6	4680	0	5736	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2780	2780	2780	0	0	2740	2740	0	0
5736	5	92	7	4680	0	5737	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2780	2780	2780	0	0	2780	2740	0	0
5737	5	93	0	4680	0	5738	9	830	830	830	830	830	830	830	0	0	11120	0	0	2780	2780	2780	2780	2780	2780	0	0	2780	2780	0	0
5738	5	93	1	4680	0	5739	9	830	830	830	830	830	830	830	0	0	11280	0	0	2780	2780	2780	2780	2780	2780	0	0	2780	2780	0	0
5739	5	93	2	4680	0	5740	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2780	2820	2780	2780	2780	0	0	2780	2780	0	0
5740	5	93	3	4680	0	5741	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2780	2780	2780	0	0	2780	2780	0	0
5741	5	93	4	4680	0	5742	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2780	2780	0	0	2780	2780	0	0
5742	5	93	5	4680	0	5743	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2820	2780	0	0	2780	2780	0	0
5743	5	93	6	4680	0	5744	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2820	2820	0	0	2780	2780	0	0
5744	5	93	7	4680	0	5745	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2820	2820	0	0	2820	2780	0	0
5745	5	94	0	4680	0	5746	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2820	2820	0	0	2820	2820	0	0
5746	5	94	1	4680	0	5747	9	830	830	830	830	830	830	830	0	0	11440	0	0	2820	2820	2820	2820	2820	2820	0	0	2820	2820	0	0
5747	5	94	2	4680	0	5748	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2820	2860	2820	2820	2820	0	0	2820	2820	0	0
5748	5	94	3	4680	0	5749	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2820	2820	2820	0	0	2820	2820	0	0
5749	5	94	4	4680	0	5750	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2820	2820	0	0	2820	2820	0	0
5750	5	94	5	4680	0	5751	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2820	0	0	2820	2820	0	0
5751	5	94	6	4680	0	5752	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2820	2820	0	0
5752	5	94	7	4680	0	5753	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2820	0	0
5753	5	95	0	4800	0	5754	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2860	0	0
5754	5	95	1	4800	0	5755	9	830	830	830	830	830	830	830	0	0	11600	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2860	0	0
5755	5	95	2	4800	0	5756	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2860	2900	2860	2860	2860	0	0	2860	2860	0	0
5756	5	95	3	4800	0	5757	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2860	2860	2860	0	0	2860	2860	0	0
5757	5	95	4	4800	0	5758	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2860	2860	0	0	2860	2860	0	0
5758	5	95	5	4800	0	5759	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2860	0	0	2860	2860	0	0
5759	5	95	6	4800	0	5760	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2860	2860	0	0
5760	5	95	7	4800	0	5761	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2860	0	0
5761	5	96	0	4800	0	5762	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2900	0	0
5762	5	96	1	4800	0	5763	9	830	830	830	830	830	830	830	0	0	11760	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2900	0	0
5763	5	96	2	4800	0	5764	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2900	2940	2900	2900	2900	0	0	2900	2900	0	0
5764	5	96	3	4800	0	5765	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2900	2900	2900	0	0	2900	2900	0	0
5765	5	96	4	4800	0	5766	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2900	2900	0	0	2900	2900	0	0
5766	5	96	5	4800	0	5767	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2900	0	0	2900	2900	0	0
5767	5	96	6	4800	0	5768	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2900	2900	0	0
5768	5	96	7	4800	0	5769	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2900	0	0
5769	5	97	0	4800	0	5770	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2940	0	0
5770	5	97	1	4800	0	5771	9	830	830	830	830	830	830	830	0	0	11920	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2940	0	0
5771	5	97	2	4800	0	5772	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2940	2980	2940	2940	2940	0	0	2940	2940	0	0
5772	5	97	3	4800	0	5773	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2940	2940	2940	0	0	2940	2940	0	0
5773	5	97	4	4800	0	5774	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2940	2940	0	0	2940	2940	0	0
5774	5	97	5	4800	0	5775	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2940	0	0	2940	2940	0	0
5775	5	97	6	4800	0	5776	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2940	2940	0	0
5776	5	97	7	4800	0	5777	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2940	0	0
5777	5	98	0	4920	0	5778	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2980	0	0
5778	5	98	1	4920	0	5779	9	830	830	830	830	830	830	830	0	0	12080	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2980	0	0
5779	5	98	2	4920	0	5780	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	2980	3020	2980	2980	2980	0	0	2980	2980	0	0
5780	5	98	3	4920	0	5781	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	2980	2980	2980	0	0	2980	2980	0	0
5781	5	98	4	4920	0	5782	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	2980	2980	0	0	2980	2980	0	0
5782	5	98	5	4920	0	5783	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	2980	0	0	2980	2980	0	0
5783	5	98	6	4920	0	5784	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	2980	2980	0	0
5784	5	98	7	4920	0	5785	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	2980	0	0
5785	5	99	0	4920	0	5786	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	3020	0	0
5786	5	99	1	4920	0	5787	9	830	830	830	830	830	830	830	0	0	12240	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	3020	0	0
5787	5	99	2	4920	0	5788	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3020	3060	3020	3020	3020	0	0	3020	3020	0	0
5788	5	99	3	4920	0	5789	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3020	3020	3020	0	0	3020	3020	0	0
5789	5	99	4	4920	0	5790	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3020	3020	0	0	3020	3020	0	0
5790	5	99	5	4920	0	5791	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3020	0	0	3020	3020	0	0
5791	5	99	6	4920	0	5792	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3020	3020	0	0
5792	5	99	7	4920	0	5793	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3020	0	0
5793	5	100	0	5040	0	5794	10	1000	1000	1000	1000	1000	1000	1000	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3060	0	0
5794	5	100	1	5040	0	5795	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3060	0	0
5795	5	100	2	5040	0	5796	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3060	3100	3060	3060	3060	0	0	3060	3060	0	0
5796	5	100	3	5040	0	5797	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3060	3060	3060	0	0	3060	3060	0	0
5797	5	100	4	5040	0	5798	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3060	3060	0	0	3060	3060	0	0
5798	5	100	5	5040	0	5799	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3060	0	0	3060	3060	0	0
5799	5	100	6	5040	0	5800	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3060	3060	0	0
5800	5	100	7	5040	0	5801	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3100	3060	0	0
5801	5	100	8	5040	0	0	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3100	3100	0	0
6001	6	1	0	0	3	6002	0	0	0	0	0	0	0	0	0	0	400	0	0	100	100	100	100	100	100	0	0	100	100	0	0
6002	6	1	1	245	0	6003	0	0	0	0	0	0	0	0	0	0	480	0	0	100	100	100	100	100	100	0	0	100	100	0	0
6003	6	1	2	245	0	6004	0	0	0	0	0	0	0	0	0	0	480	0	0	120	100	120	100	100	100	0	0	100	100	0	0
6004	6	1	3	245	0	6005	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	100	100	100	0	0	100	100	0	0
6005	6	1	4	245	0	6006	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	100	100	0	0	100	100	0	0
6006	6	1	5	245	0	6007	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	100	0	0	100	100	0	0
6007	6	1	6	245	0	6008	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	100	100	0	0
6008	6	1	7	245	0	6009	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	120	100	0	0
6009	6	2	0	365	0	6010	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	120	120	0	0
6010	6	2	1	365	0	6011	0	0	0	0	0	0	0	0	0	0	560	0	0	120	120	120	120	120	120	0	0	120	120	0	0
6011	6	2	2	365	0	6012	0	0	0	0	0	0	0	0	0	0	560	0	0	140	120	140	120	120	120	0	0	120	120	0	0
6012	6	2	3	365	0	6013	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	120	120	120	0	0	120	120	0	0
6013	6	2	4	365	0	6014	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	120	120	0	0	120	120	0	0
6014	6	2	5	365	0	6015	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	120	0	0	120	120	0	0
6015	6	2	6	365	0	6016	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	120	120	0	0
6016	6	2	7	365	0	6017	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	140	120	0	0
6017	6	3	0	490	0	6018	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	140	140	0	0
6018	6	3	1	490	0	6019	0	0	0	0	0	0	0	0	0	0	640	0	0	140	140	140	140	140	140	0	0	140	140	0	0
6019	6	3	2	490	0	6020	0	0	0	0	0	0	0	0	0	0	640	0	0	160	140	160	140	140	140	0	0	140	140	0	0
6020	6	3	3	490	0	6021	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	140	140	140	0	0	140	140	0	0
6021	6	3	4	490	0	6022	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	140	140	0	0	140	140	0	0
6022	6	3	5	490	0	6023	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	140	0	0	140	140	0	0
6023	6	3	6	490	0	6024	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	140	140	0	0
6024	6	3	7	490	0	6025	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	160	140	0	0
6025	6	4	0	615	0	6026	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	160	160	0	0
6026	6	4	1	615	0	6027	0	0	0	0	0	0	0	0	0	0	720	0	0	160	160	160	160	160	160	0	0	160	160	0	0
6027	6	4	2	615	0	6028	0	0	0	0	0	0	0	0	0	0	720	0	0	180	160	180	160	160	160	0	0	160	160	0	0
6028	6	4	3	615	0	6029	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	160	160	160	0	0	160	160	0	0
6029	6	4	4	615	0	6030	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	160	160	0	0	160	160	0	0
6030	6	4	5	615	0	6031	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	160	0	0	160	160	0	0
6031	6	4	6	615	0	6032	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	160	160	0	0
6032	6	4	7	615	0	6033	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	180	160	0	0
6033	6	5	0	675	0	6034	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	180	180	0	0
6034	6	5	1	675	0	6035	0	0	0	0	0	0	0	0	0	0	800	0	0	180	180	180	180	180	180	0	0	180	180	0	0
6035	6	5	2	675	0	6036	0	0	0	0	0	0	0	0	0	0	800	0	0	200	180	200	180	180	180	0	0	180	180	0	0
6036	6	5	3	675	0	6037	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	180	180	180	0	0	180	180	0	0
6037	6	5	4	675	0	6038	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	180	180	0	0	180	180	0	0
6038	6	5	5	675	0	6039	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	180	0	0	180	180	0	0
6039	6	5	6	675	0	6040	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	180	180	0	0
6040	6	5	7	675	0	6041	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	200	180	0	0
6041	6	6	0	735	0	6042	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	200	200	0	0
6042	6	6	1	735	0	6043	0	0	0	0	0	0	0	0	0	0	880	0	0	200	200	200	200	200	200	0	0	200	200	0	0
6043	6	6	2	735	0	6044	0	0	0	0	0	0	0	0	0	0	880	0	0	220	200	220	200	200	200	0	0	200	200	0	0
6044	6	6	3	735	0	6045	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	200	200	200	0	0	200	200	0	0
6045	6	6	4	735	0	6046	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	200	200	0	0	200	200	0	0
6046	6	6	5	735	0	6047	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	200	0	0	200	200	0	0
6047	6	6	6	735	0	6048	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	200	200	0	0
6048	6	6	7	735	0	6049	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	220	200	0	0
6049	6	7	0	860	0	6050	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	220	220	0	0
6050	6	7	1	860	0	6051	0	0	0	0	0	0	0	0	0	0	960	0	0	220	220	220	220	220	220	0	0	220	220	0	0
6051	6	7	2	860	0	6052	0	0	0	0	0	0	0	0	0	0	960	0	0	240	220	240	220	220	220	0	0	220	220	0	0
6052	6	7	3	860	0	6053	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	220	220	220	0	0	220	220	0	0
6053	6	7	4	860	0	6054	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	220	220	0	0	220	220	0	0
6054	6	7	5	860	0	6055	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	220	0	0	220	220	0	0
6055	6	7	6	860	0	6056	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	220	220	0	0
6056	6	7	7	860	0	6057	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	240	220	0	0
6057	6	8	0	860	0	6058	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	240	240	0	0
6058	6	8	1	860	0	6059	0	0	0	0	0	0	0	0	0	0	1040	0	0	240	240	240	240	240	240	0	0	240	240	0	0
6059	6	8	2	860	0	6060	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	240	260	240	240	240	0	0	240	240	0	0
6060	6	8	3	860	0	6061	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	240	240	240	0	0	240	240	0	0
6061	6	8	4	860	0	6062	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	240	240	0	0	240	240	0	0
6062	6	8	5	860	0	6063	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	240	0	0	240	240	0	0
6063	6	8	6	860	0	6064	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	240	240	0	0
6064	6	8	7	860	0	6065	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	260	240	0	0
6065	6	9	0	860	0	6066	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	260	260	0	0
6066	6	9	1	860	0	6067	0	0	0	0	0	0	0	0	0	0	1120	0	0	260	260	260	260	260	260	0	0	260	260	0	0
6067	6	9	2	860	0	6068	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	260	280	260	260	260	0	0	260	260	0	0
6068	6	9	3	860	0	6069	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	260	260	260	0	0	260	260	0	0
6069	6	9	4	860	0	6070	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	260	260	0	0	260	260	0	0
6070	6	9	5	860	0	6071	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	260	0	0	260	260	0	0
6071	6	9	6	860	0	6072	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	260	260	0	0
6072	6	9	7	860	0	6073	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	280	260	0	0
6073	6	10	0	980	0	6074	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	280	280	0	0
6074	6	10	1	980	0	6075	0	0	0	0	0	0	0	0	0	0	1200	0	0	280	280	280	280	280	280	0	0	280	280	0	0
6075	6	10	2	980	0	6076	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	280	300	280	280	280	0	0	280	280	0	0
6076	6	10	3	980	0	6077	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	280	280	280	0	0	280	280	0	0
6077	6	10	4	980	0	6078	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	280	280	0	0	280	280	0	0
6078	6	10	5	980	0	6079	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	280	0	0	280	280	0	0
6079	6	10	6	980	0	6080	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	300	0	0	280	280	0	0
6080	6	10	7	980	0	6081	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	300	0	0	300	280	0	0
6081	6	11	0	980	0	6082	1	50	50	50	50	50	50	50	0	0	1200	0	0	300	300	300	300	300	300	0	0	300	300	0	0
6082	6	11	1	980	0	6083	1	50	50	50	50	50	50	50	0	0	1280	0	0	300	300	300	300	300	300	0	0	300	300	0	0
6083	6	11	2	980	0	6084	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	300	320	300	300	300	0	0	300	300	0	0
6084	6	11	3	980	0	6085	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	300	300	300	0	0	300	300	0	0
6085	6	11	4	980	0	6086	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	300	300	0	0	300	300	0	0
6086	6	11	5	980	0	6087	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	300	0	0	300	300	0	0
6087	6	11	6	980	0	6088	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	300	300	0	0
6088	6	11	7	980	0	6089	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	320	300	0	0
6089	6	12	0	1105	0	6090	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	320	320	0	0
6090	6	12	1	1105	0	6091	1	50	50	50	50	50	50	50	0	0	1360	0	0	320	320	320	320	320	320	0	0	320	320	0	0
6091	6	12	2	1105	0	6092	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	320	340	320	320	320	0	0	320	320	0	0
