roundId	opponentCnt	rewardItem	needReset
15784	2	()	0
15785	1	()	1
15786	5	()	0
15787	4	()	0
15788	3	()	0
15789	2	()	0
15790	1	()	1
15791	5	()	0
15792	4	()	0
15793	3	()	0
15794	2	()	0
15795	1	()	1
15796	5	()	0
15797	4	()	0
15798	3	()	0
15799	2	()	0
15800	1	()	1
15801	5	()	0
15802	4	()	0
15803	3	()	0
15804	2	()	0
15805	1	()	1
15806	5	()	0
15807	4	()	0
15808	3	()	0
15809	2	()	0
15810	1	()	1
15811	5	()	0
15812	4	()	0
15813	3	()	0
15814	2	()	0
15815	1	()	1
15816	5	()	0
15817	4	()	0
15818	3	()	0
15819	2	()	0
15820	1	()	1
15821	5	()	0
15822	4	()	0
15823	3	()	0
15824	2	()	0
15825	1	()	1
15826	5	()	0
15827	4	()	0
15828	3	()	0
15829	2	()	0
15830	1	()	1
15831	5	()	0
15832	4	()	0
15833	3	()	0
15834	2	()	0
15835	1	()	1
15836	5	()	0
15837	4	()	0
15838	3	()	0
15839	2	()	0
15840	1	()	1
15841	5	()	0
15842	4	()	0
15843	3	()	0
15844	2	()	0
15845	1	()	1
15846	5	()	0
15847	4	()	0
15848	3	()	0
15849	2	()	0
15850	1	()	1
15851	5	()	0
15852	4	()	0
15853	3	()	0
15854	2	()	0
15855	1	()	1
15856	5	()	0
15857	4	()	0
15858	3	()	0
15859	2	()	0
15860	1	()	1
15861	5	()	0
15862	4	()	0
15863	3	()	0
15864	2	()	0
15865	1	()	1
15866	5	()	0
15867	4	()	0
15868	3	()	0
15869	2	()	0
15870	1	()	1
15871	5	()	0
15872	4	()	0
15873	3	()	0
15874	2	()	0
15875	1	()	1
15876	5	()	0
15877	4	()	0
15878	3	()	0
15879	2	()	0
15880	1	()	1
15881	5	()	0
15882	4	()	0
15883	3	()	0
15884	2	()	0
15885	1	()	1
15886	5	()	0
15887	4	()	0
15888	3	()	0
15889	2	()	0
15890	1	()	1
15891	5	()	0
15892	4	()	0
15893	3	()	0
15894	2	()	0
15895	1	()	1
15896	5	()	0
15897	4	()	0
15898	3	()	0
15899	2	()	0
15900	1	()	1
15901	5	()	0
15902	4	()	0
15903	3	()	0
15904	2	()	0
15905	1	()	1
15906	5	()	0
15907	4	()	0
15908	3	()	0
15909	2	()	0
15910	1	()	1
15911	5	()	0
15912	4	()	0
15913	3	()	0
15914	2	()	0
15915	1	()	1
15916	5	()	0
15917	4	()	0
15918	3	()	0
15919	2	()	0
15920	1	()	1
15921	5	()	0
15922	4	()	0
15923	3	()	0
15924	2	()	0
15925	1	()	1
15926	5	()	0
15927	4	()	0
15928	3	()	0
15929	2	()	0
15930	1	()	1
15931	5	()	0
15932	4	()	0
15933	3	()	0
15934	2	()	0
15935	1	()	1
15936	5	()	0
15937	4	()	0
15938	3	()	0
15939	2	()	0
15940	1	()	1
15941	5	()	0
15942	4	()	0
15943	3	()	0
15944	2	()	0
15945	1	()	1
15946	5	()	0
15947	4	()	0
15948	3	()	0
15949	2	()	0
15950	1	()	1
15951	5	()	0
15952	4	()	0
15953	3	()	0
15954	2	()	0
15955	1	()	1
15956	5	()	0
15957	4	()	0
15958	3	()	0
15959	2	()	0
15960	1	()	1
15961	5	()	0
15962	4	()	0
15963	3	()	0
15964	2	()	0
15965	1	()	1
15966	5	()	0
15967	4	()	0
15968	3	()	0
15969	2	()	0
15970	1	()	1
15971	5	()	0
15972	4	()	0
15973	3	()	0
15974	2	()	0
15975	1	()	1
15976	5	()	0
15977	4	()	0
15978	3	()	0
15979	2	()	0
15980	1	()	1
15981	5	()	0
15982	4	()	0
15983	3	()	0
15984	2	()	0
15985	1	()	1
15986	5	()	0
15987	4	()	0
15988	3	()	0
15989	2	()	0
15990	1	()	1
15991	5	()	0
15992	4	()	0
15993	3	()	0
15994	2	()	0
15995	1	()	1
15996	5	()	0
15997	4	()	0
15998	3	()	0
15999	2	()	0
16000	1	()	1
16001	5	()	0
16002	4	()	0
16003	3	()	0
16004	2	()	0
16005	1	()	1
16006	5	()	0
16007	4	()	0
16008	3	()	0
16009	2	()	0
16010	1	()	1
16011	5	()	0
16012	4	()	0
16013	3	()	0
16014	2	()	0
16015	1	()	1
16016	5	()	0
16017	4	()	0
16018	3	()	0
16019	2	()	0
16020	1	()	1
16021	5	()	0
16022	4	()	0
16023	3	()	0
16024	2	()	0
16025	1	()	1
16026	5	()	0
16027	4	()	0
16028	3	()	0
16029	2	()	0
16030	1	()	1
16031	5	()	0
16032	4	()	0
16033	3	()	0
16034	2	()	0
16035	1	()	1
16036	5	()	0
16037	4	()	0
16038	3	()	0
16039	2	()	0
16040	1	()	1
16041	5	()	0
16042	4	()	0
16043	3	()	0
16044	2	()	0
16045	1	()	1
16046	5	()	0
16047	4	()	0
16048	3	()	0
16049	2	()	0
16050	1	()	1
16051	5	()	0
16052	4	()	0
16053	3	()	0
16054	2	()	0
16055	1	()	1
16056	5	()	0
16057	4	()	0
16058	3	()	0
16059	2	()	0
16060	1	()	1
16061	5	()	0
16062	4	()	0
16063	3	()	0
16064	2	()	0
16065	1	()	1
16066	5	()	0
16067	4	()	0
16068	3	()	0
16069	2	()	0
16070	1	()	1
16071	5	()	0
16072	4	()	0
16073	3	()	0
16074	2	()	0
16075	1	()	1
16076	5	()	0
16077	4	()	0
16078	3	()	0
16079	2	()	0
16080	1	()	1
16081	5	()	0
16082	4	()	0
16083	3	()	0
16084	2	()	0
16085	1	()	1
16086	5	()	0
16087	4	()	0
16088	3	()	0
16089	2	()	0
16090	1	()	1
16091	5	()	0
16092	4	()	0
16093	3	()	0
16094	2	()	0
16095	1	()	1
16096	5	()	0
16097	4	()	0
16098	3	()	0
16099	2	()	0
16100	1	()	1
16101	5	()	0
16102	4	()	0
16103	3	()	0
16104	2	()	0
16105	1	()	1
16106	5	()	0
16107	4	()	0
16108	3	()	0
16109	2	()	0
16110	1	()	1
16111	5	()	0
16112	4	()	0
16113	3	()	0
16114	2	()	0
16115	1	()	1
16116	5	()	0
16117	4	()	0
16118	3	()	0
16119	2	()	0
16120	1	()	1
16121	5	()	0
16122	4	()	0
16123	3	()	0
16124	2	()	0
16125	1	()	1
16126	5	()	0
16127	4	()	0
16128	3	()	0
16129	2	()	0
16130	1	()	1
16131	5	()	0
16132	4	()	0
16133	3	()	0
16134	2	()	0
16135	1	()	1
16136	5	()	0
16137	4	()	0
16138	3	()	0
16139	2	()	0
16140	1	()	1
16141	5	()	0
16142	4	()	0
16143	3	()	0
16144	2	()	0
16145	1	()	1
16146	5	()	0
16147	4	()	0
16148	3	()	0
16149	2	()	0
16150	1	()	1
16151	5	()	0
16152	4	()	0
16153	3	()	0
16154	2	()	0
16155	1	()	1
16156	5	()	0
16157	4	()	0
16158	3	()	0
16159	2	()	0
16160	1	()	1
16161	5	()	0
16162	4	()	0
16163	3	()	0
16164	2	()	0
16165	1	()	1
16166	5	()	0
16167	4	()	0
16168	3	()	0
16169	2	()	0
16170	1	()	1
16171	5	()	0
16172	4	()	0
16173	3	()	0
16174	2	()	0
16175	1	()	1
16176	5	()	0
16177	4	()	0
16178	3	()	0
16179	2	()	0
16180	1	()	1
16181	5	()	0
16182	4	()	0
16183	3	()	0
16184	2	()	0
16185	1	()	1
16186	5	()	0
16187	4	()	0
16188	3	()	0
16189	2	()	0
16190	1	()	1
16191	5	()	0
16192	4	()	0
16193	3	()	0
16194	2	()	0
16195	1	()	1
16196	5	()	0
16197	4	()	0
16198	3	()	0
16199	2	()	0
16200	1	()	1
16201	5	()	0
16202	4	()	0
16203	3	()	0
16204	2	()	0
16205	1	()	1
16206	5	()	0
16207	4	()	0
16208	3	()	0
16209	2	()	0
16210	1	()	1
16211	5	()	0
16212	4	()	0
16213	3	()	0
16214	2	()	0
16215	1	()	1
16216	5	()	0
16217	4	()	0
16218	3	()	0
16219	2	()	0
16220	1	()	1
16221	5	()	0
16222	4	()	0
16223	3	()	0
16224	2	()	0
16225	1	()	1
16226	5	()	0
16227	4	()	0
16228	3	()	0
16229	2	()	0
16230	1	()	1
16231	5	()	0
16232	4	()	0
16233	3	()	0
16234	2	()	0
16235	1	()	1
16236	5	()	0
16237	4	()	0
16238	3	()	0
16239	2	()	0
16240	1	()	1
16241	5	()	0
16242	4	()	0
16243	3	()	0
16244	2	()	0
16245	1	()	1
16246	5	()	0
16247	4	()	0
16248	3	()	0
16249	2	()	0
16250	1	()	1
16251	5	()	0
16252	4	()	0
16253	3	()	0
16254	2	()	0
16255	1	()	1
16256	5	()	0
16257	4	()	0
16258	3	()	0
16259	2	()	0
16260	1	()	1
16261	5	()	0
16262	4	()	0
16263	3	()	0
16264	2	()	0
16265	1	()	1
16266	5	()	0
16267	4	()	0
16268	3	()	0
16269	2	()	0
16270	1	()	1
16271	5	()	0
16272	4	()	0
16273	3	()	0
16274	2	()	0
16275	1	()	1
16276	5	()	0
16277	4	()	0
16278	3	()	0
16279	2	()	0
16280	1	()	1
16281	5	()	0
16282	4	()	0
16283	3	()	0
16284	2	()	0
16285	1	()	1
16286	5	()	0
16287	4	()	0
16288	3	()	0
16289	2	()	0
16290	1	()	1
16291	5	()	0
16292	4	()	0
16293	3	()	0
16294	2	()	0
16295	1	()	1
16296	5	()	0
16297	4	()	0
16298	3	()	0
16299	2	()	0
16300	1	()	1
16301	5	()	0
16302	4	()	0
16303	3	()	0
16304	2	()	0
16305	1	()	1
16306	5	()	0
16307	4	()	0
16308	3	()	0
16309	2	()	0
16310	1	()	1
16311	5	()	0
16312	4	()	0
16313	3	()	0
16314	2	()	0
16315	1	()	1
16316	5	()	0
16317	4	()	0
16318	3	()	0
16319	2	()	0
16320	1	()	1
16321	5	()	0
16322	4	()	0
16323	3	()	0
16324	2	()	0
16325	1	()	1
16326	5	()	0
16327	4	()	0
16328	3	()	0
16329	2	()	0
16330	1	()	1
16331	5	()	0
16332	4	()	0
16333	3	()	0
16334	2	()	0
16335	1	()	1
16336	5	()	0
16337	4	()	0
16338	3	()	0
16339	2	()	0
16340	1	()	1
16341	5	()	0
16342	4	()	0
16343	3	()	0
16344	2	()	0
16345	1	()	1
16346	5	()	0
16347	4	()	0
16348	3	()	0
16349	2	()	0
16350	1	()	1
16351	5	()	0
16352	4	()	0
16353	3	()	0
16354	2	()	0
16355	1	()	1
16356	5	()	0
16357	4	()	0
16358	3	()	0
16359	2	()	0
16360	1	()	1
16361	5	()	0
16362	4	()	0
16363	3	()	0
16364	2	()	0
16365	1	()	1
16366	5	()	0
16367	4	()	0
16368	3	()	0
16369	2	()	0
16370	1	()	1
16371	5	()	0
16372	4	()	0
16373	3	()	0
16374	2	()	0
16375	1	()	1
16376	5	()	0
16377	4	()	0
16378	3	()	0
16379	2	()	0
16380	1	()	1
16381	5	()	0
16382	4	()	0
16383	3	()	0
16384	2	()	0
16385	1	()	1
16386	5	()	0
16387	4	()	0
16388	3	()	0
16389	2	()	0
16390	1	()	1
16391	5	()	0
16392	4	()	0
16393	3	()	0
16394	2	()	0
16395	1	()	1
16396	5	()	0
16397	4	()	0
16398	3	()	0
16399	2	()	0
16400	1	()	1
16401	5	()	0
16402	4	()	0
16403	3	()	0
16404	2	()	0
16405	1	()	1
16406	5	()	0
16407	4	()	0
16408	3	()	0
16409	2	()	0
16410	1	()	1
16411	5	()	0
16412	4	()	0
16413	3	()	0
16414	2	()	0
16415	1	()	1
16416	5	()	0
16417	4	()	0
16418	3	()	0
16419	2	()	0
16420	1	()	1
16421	5	()	0
16422	4	()	0
16423	3	()	0
16424	2	()	0
16425	1	()	1
16426	5	()	0
16427	4	()	0
16428	3	()	0
16429	2	()	0
16430	1	()	1
16431	5	()	0
16432	4	()	0
16433	3	()	0
16434	2	()	0
16435	1	()	1
16436	5	()	0
16437	4	()	0
16438	3	()	0
16439	2	()	0
16440	1	()	1
16441	5	()	0
16442	4	()	0
16443	3	()	0
16444	2	()	0
16445	1	()	1
16446	5	()	0
16447	4	()	0
16448	3	()	0
16449	2	()	0
16450	1	()	1
16451	5	()	0
16452	4	()	0
16453	3	()	0
16454	2	()	0
16455	1	()	1
16456	5	()	0
16457	4	()	0
16458	3	()	0
16459	2	()	0
16460	1	()	1
16461	5	()	0
16462	4	()	0
16463	3	()	0
16464	2	()	0
16465	1	()	1
16466	5	()	0
16467	4	()	0
16468	3	()	0
16469	2	()	0
16470	1	()	1
16471	5	()	0
16472	4	()	0
16473	3	()	0
16474	2	()	0
16475	1	()	1
16476	5	()	0
16477	4	()	0
16478	3	()	0
16479	2	()	0
16480	1	()	1
16481	5	()	0
16482	4	()	0
16483	3	()	0
16484	2	()	0
16485	1	()	1
16486	5	()	0
16487	4	()	0
16488	3	()	0
16489	2	()	0
16490	1	()	1
16491	5	()	0
16492	4	()	0
16493	3	()	0
16494	2	()	0
16495	1	()	1
16496	5	()	0
16497	4	()	0
16498	3	()	0
16499	2	()	0
16500	1	()	1
16501	5	()	0
16502	4	()	0
16503	3	()	0
16504	2	()	0
16505	1	()	1
16506	5	()	0
16507	4	()	0
16508	3	()	0
16509	2	()	0
16510	1	()	1
16511	5	()	0
16512	4	()	0
16513	3	()	0
16514	2	()	0
16515	1	()	1
16516	5	()	0
16517	4	()	0
16518	3	()	0
16519	2	()	0
16520	1	()	1
16521	5	()	0
16522	4	()	0
16523	3	()	0
16524	2	()	0
16525	1	()	1
16526	5	()	0
16527	4	()	0
16528	3	()	0
16529	2	()	0
16530	1	()	1
16531	5	()	0
16532	4	()	0
16533	3	()	0
16534	2	()	0
16535	1	()	1
16536	5	()	0
16537	4	()	0
16538	3	()	0
16539	2	()	0
16540	1	()	1
16541	5	()	0
16542	4	()	0
16543	3	()	0
16544	2	()	0
16545	1	()	1
16546	5	()	0
16547	4	()	0
16548	3	()	0
16549	2	()	0
16550	1	()	1
16551	5	()	0
16552	4	()	0
16553	3	()	0
16554	2	()	0
16555	1	()	1
16556	5	()	0
16557	4	()	0
16558	3	()	0
16559	2	()	0
16560	1	()	1
16561	5	()	0
16562	4	()	0
16563	3	()	0
16564	2	()	0
16565	1	()	1
16566	5	()	0
16567	4	()	0
16568	3	()	0
16569	2	()	0
16570	1	()	1
16571	5	()	0
16572	4	()	0
16573	3	()	0
16574	2	()	0
16575	1	()	1
16576	5	()	0
16577	4	()	0
16578	3	()	0
16579	2	()	0
16580	1	()	1
16581	5	()	0
16582	4	()	0
16583	3	()	0
16584	2	()	0
16585	1	()	1
16586	5	()	0
16587	4	()	0
16588	3	()	0
16589	2	()	0
16590	1	()	1
16591	5	()	0
16592	4	()	0
16593	3	()	0
16594	2	()	0
16595	1	()	1
16596	5	()	0
16597	4	()	0
16598	3	()	0
16599	2	()	0
16600	1	()	1
16601	5	()	0
16602	4	()	0
16603	3	()	0
16604	2	()	0
16605	1	()	1
16606	5	()	0
16607	4	()	0
16608	3	()	0
16609	2	()	0
16610	1	()	1
16611	5	()	0
16612	4	()	0
16613	3	()	0
16614	2	()	0
16615	1	()	1
16616	5	()	0
16617	4	()	0
16618	3	()	0
16619	2	()	0
16620	1	()	1
16621	5	()	0
16622	4	()	0
16623	3	()	0
16624	2	()	0
16625	1	()	1
16626	5	()	0
16627	4	()	0
16628	3	()	0
16629	2	()	0
16630	1	()	1
16631	5	()	0
16632	4	()	0
16633	3	()	0
16634	2	()	0
16635	1	()	1
16636	5	()	0
16637	4	()	0
16638	3	()	0
16639	2	()	0
16640	1	()	1
16641	5	()	0
16642	4	()	0
16643	3	()	0
16644	2	()	0
16645	1	()	1
16646	5	()	0
16647	4	()	0
16648	3	()	0
16649	2	()	0
16650	1	()	1
16651	5	()	0
16652	4	()	0
16653	3	()	0
16654	2	()	0
16655	1	()	1
16656	5	()	0
16657	4	()	0
16658	3	()	0
16659	2	()	0
16660	1	()	1
16661	5	()	0
16662	4	()	0
16663	3	()	0
16664	2	()	0
16665	1	()	1
16666	5	()	0
16667	4	()	0
16668	3	()	0
16669	2	()	0
16670	1	()	1
16671	5	()	0
16672	4	()	0
16673	3	()	0
16674	2	()	0
16675	1	()	1
16676	5	()	0
16677	4	()	0
16678	3	()	0
16679	2	()	0
16680	1	()	1
16681	5	()	0
16682	4	()	0
16683	3	()	0
16684	2	()	0
16685	1	()	1
16686	5	()	0
16687	4	()	0
16688	3	()	0
16689	2	()	0
16690	1	()	1
16691	5	()	0
16692	4	()	0
16693	3	()	0
16694	2	()	0
16695	1	()	1
16696	5	()	0
16697	4	()	0
16698	3	()	0
16699	2	()	0
16700	1	()	1
16701	5	()	0
16702	4	()	0
16703	3	()	0
16704	2	()	0
16705	1	()	1
16706	5	()	0
16707	4	()	0
16708	3	()	0
16709	2	()	0
16710	1	()	1
16711	5	()	0
16712	4	()	0
16713	3	()	0
16714	2	()	0
16715	1	()	1
16716	5	()	0
16717	4	()	0
16718	3	()	0
16719	2	()	0
16720	1	()	1
16721	5	()	0
16722	4	()	0
16723	3	()	0
16724	2	()	0
16725	1	()	1
16726	5	()	0
16727	4	()	0
16728	3	()	0
16729	2	()	0
16730	1	()	1
16731	5	()	0
16732	4	()	0
16733	3	()	0
16734	2	()	0
16735	1	()	1
16736	5	()	0
16737	4	()	0
16738	3	()	0
16739	2	()	0
16740	1	()	1
16741	5	()	0
16742	4	()	0
16743	3	()	0
16744	2	()	0
16745	1	()	1
16746	5	()	0
16747	4	()	0
16748	3	()	0
16749	2	()	0
16750	1	()	1
16751	5	()	0
16752	4	()	0
16753	3	()	0
16754	2	()	0
16755	1	()	1
16756	5	()	0
16757	4	()	0
16758	3	()	0
16759	2	()	0
16760	1	()	1
16761	5	()	0
16762	4	()	0
16763	3	()	0
16764	2	()	0
16765	1	()	1
16766	5	()	0
16767	4	()	0
16768	3	()	0
16769	2	()	0
16770	1	()	1
16771	5	()	0
16772	4	()	0
16773	3	()	0
16774	2	()	0
16775	1	()	1
16776	5	()	0
16777	4	()	0
16778	3	()	0
16779	2	()	0
16780	1	()	1
16781	5	()	0
16782	4	()	0
16783	3	()	0
16784	2	()	0
16785	1	()	1
16786	5	()	0
16787	4	()	0
16788	3	()	0
16789	2	()	0
16790	1	()	1
16791	5	()	0
16792	4	()	0
16793	3	()	0
16794	2	()	0
16795	1	()	1
16796	5	()	0
16797	4	()	0
16798	3	()	0
16799	2	()	0
16800	1	()	1
16801	5	()	0
16802	4	()	0
16803	3	()	0
16804	2	()	0
16805	1	()	1
16806	5	()	0
16807	4	()	0
16808	3	()	0
16809	2	()	0
16810	1	()	1
16811	5	()	0
16812	4	()	0
16813	3	()	0
16814	2	()	0
16815	1	()	1
16816	5	()	0
16817	4	()	0
16818	3	()	0
16819	2	()	0
16820	1	()	1
16821	5	()	0
16822	4	()	0
16823	3	()	0
16824	2	()	0
16825	1	()	1
16826	5	()	0
16827	4	()	0
16828	3	()	0
16829	2	()	0
16830	1	()	1
16831	5	()	0
16832	4	()	0
16833	3	()	0
16834	2	()	0
16835	1	()	1
16836	5	()	0
16837	4	()	0
16838	3	()	0
16839	2	()	0
16840	1	()	1
16841	5	()	0
16842	4	()	0
16843	3	()	0
16844	2	()	0
16845	1	()	1
16846	5	()	0
16847	4	()	0
16848	3	()	0
16849	2	()	0
16850	1	()	1
16851	5	()	0
16852	4	()	0
16853	3	()	0
16854	2	()	0
16855	1	()	1
16856	5	()	0
16857	4	()	0
16858	3	()	0
16859	2	()	0
16860	1	()	1
16861	5	()	0
16862	4	()	0
16863	3	()	0
16864	2	()	0
16865	1	()	1
16866	5	()	0
16867	4	()	0
16868	3	()	0
16869	2	()	0
16870	1	()	1
16871	5	()	0
16872	4	()	0
16873	3	()	0
16874	2	()	0
16875	1	()	1
16876	5	()	0
16877	4	()	0
16878	3	()	0
16879	2	()	0
16880	1	()	1
16881	5	()	0
16882	4	()	0
16883	3	()	0
16884	2	()	0
16885	1	()	1
16886	5	()	0
16887	4	()	0
16888	3	()	0
16889	2	()	0
16890	1	()	1
16891	5	()	0
16892	4	()	0
16893	3	()	0
16894	2	()	0
16895	1	()	1
16896	5	()	0
16897	4	()	0
16898	3	()	0
16899	2	()	0
16900	1	()	1
16901	5	()	0
16902	4	()	0
16903	3	()	0
16904	2	()	0
16905	1	()	1
16906	5	()	0
16907	4	()	0
16908	3	()	0
16909	2	()	0
16910	1	()	1
16911	5	()	0
16912	4	()	0
16913	3	()	0
16914	2	()	0
16915	1	()	1
16916	5	()	0
16917	4	()	0
16918	3	()	0
16919	2	()	0
16920	1	()	1
16921	5	()	0
16922	4	()	0
16923	3	()	0
16924	2	()	0
16925	1	()	1
16926	5	()	0
16927	4	()	0
16928	3	()	0
16929	2	()	0
16930	1	()	1
16931	5	()	0
16932	4	()	0
16933	3	()	0
16934	2	()	0
16935	1	()	1
16936	5	()	0
16937	4	()	0
16938	3	()	0
16939	2	()	0
16940	1	()	1
16941	5	()	0
16942	4	()	0
16943	3	()	0
16944	2	()	0
16945	1	()	1
16946	5	()	0
16947	4	()	0
16948	3	()	0
16949	2	()	0
16950	1	()	1
16951	5	()	0
16952	4	()	0
16953	3	()	0
16954	2	()	0
16955	1	()	1
16956	5	()	0
16957	4	()	0
16958	3	()	0
16959	2	()	0
16960	1	()	1
16961	5	()	0
16962	4	()	0
16963	3	()	0
16964	2	()	0
16965	1	()	1
16966	5	()	0
16967	4	()	0
16968	3	()	0
16969	2	()	0
16970	1	()	1
16971	5	()	0
16972	4	()	0
16973	3	()	0
16974	2	()	0
16975	1	()	1
16976	5	()	0
16977	4	()	0
16978	3	()	0
16979	2	()	0
16980	1	()	1
16981	5	()	0
16982	4	()	0
16983	3	()	0
16984	2	()	0
16985	1	()	1
16986	5	()	0
16987	4	()	0
16988	3	()	0
16989	2	()	0
16990	1	()	1
16991	5	()	0
16992	4	()	0
16993	3	()	0
16994	2	()	0
16995	1	()	1
16996	5	()	0
16997	4	()	0
16998	3	()	0
16999	2	()	0
17000	1	()	1
17001	5	()	0
17002	4	()	0
17003	3	()	0
17004	2	()	0
17005	1	()	1
17006	5	()	0
17007	4	()	0
17008	3	()	0
17009	2	()	0
17010	1	()	1
17011	5	()	0
17012	4	()	0
17013	3	()	0
17014	2	()	0
17015	1	()	1
17016	5	()	0
17017	4	()	0
17018	3	()	0
17019	2	()	0
17020	1	()	1
17021	5	()	0
17022	4	()	0
17023	3	()	0
17024	2	()	0
17025	1	()	1
17026	5	()	0
17027	4	()	0
17028	3	()	0
17029	2	()	0
17030	1	()	1
17031	5	()	0
17032	4	()	0
17033	3	()	0
17034	2	()	0
17035	1	()	1
17036	5	()	0
17037	4	()	0
17038	3	()	0
17039	2	()	0
17040	1	()	1
17041	5	()	0
17042	4	()	0
17043	3	()	0
17044	2	()	0
17045	1	()	1
17046	5	()	0
17047	4	()	0
17048	3	()	0
17049	2	()	0
17050	1	()	1
17051	5	()	0
17052	4	()	0
17053	3	()	0
17054	2	()	0
17055	1	()	1
17056	5	()	0
17057	4	()	0
17058	3	()	0
17059	2	()	0
17060	1	()	1
17061	5	()	0
17062	4	()	0
17063	3	()	0
17064	2	()	0
17065	1	()	1
17066	5	()	0
17067	4	()	0
17068	3	()	0
17069	2	()	0
17070	1	()	1
17071	5	()	0
17072	4	()	0
17073	3	()	0
17074	2	()	0
17075	1	()	1
17076	5	()	0
17077	4	()	0
17078	3	()	0
17079	2	()	0
17080	1	()	1
17081	5	()	0
17082	4	()	0
17083	3	()	0
17084	2	()	0
17085	1	()	1
17086	5	()	0
17087	4	()	0
17088	3	()	0
17089	2	()	0
17090	1	()	1
17091	5	()	0
17092	4	()	0
17093	3	()	0
17094	2	()	0
17095	1	()	1
17096	5	()	0
17097	4	()	0
17098	3	()	0
17099	2	()	0
17100	1	()	1
17101	5	()	0
17102	4	()	0
17103	3	()	0
17104	2	()	0
17105	1	()	1
17106	5	()	0
17107	4	()	0
17108	3	()	0
17109	2	()	0
17110	1	()	1
17111	5	()	0
17112	4	()	0
17113	3	()	0
17114	2	()	0
17115	1	()	1
17116	5	()	0
17117	4	()	0
17118	3	()	0
17119	2	()	0
17120	1	()	1
17121	5	()	0
17122	4	()	0
17123	3	()	0
17124	2	()	0
17125	1	()	1
17126	5	()	0
17127	4	()	0
17128	3	()	0
17129	2	()	0
17130	1	()	1
17131	5	()	0
17132	4	()	0
17133	3	()	0
17134	2	()	0
17135	1	()	1
17136	5	()	0
17137	4	()	0
17138	3	()	0
17139	2	()	0
17140	1	()	1
17141	5	()	0
17142	4	()	0
17143	3	()	0
17144	2	()	0
17145	1	()	1
17146	5	()	0
17147	4	()	0
17148	3	()	0
17149	2	()	0
17150	1	()	1
17151	5	()	0
17152	4	()	0
17153	3	()	0
17154	2	()	0
17155	1	()	1
17156	5	()	0
17157	4	()	0
17158	3	()	0
17159	2	()	0
17160	1	()	1
17161	5	()	0
17162	4	()	0
17163	3	()	0
17164	2	()	0
17165	1	()	1
17166	5	()	0
17167	4	()	0
17168	3	()	0
17169	2	()	0
17170	1	()	1
17171	5	()	0
17172	4	()	0
17173	3	()	0
17174	2	()	0
17175	1	()	1
17176	5	()	0
17177	4	()	0
17178	3	()	0
17179	2	()	0
17180	1	()	1
17181	5	()	0
17182	4	()	0
17183	3	()	0
17184	2	()	0
17185	1	()	1
17186	5	()	0
17187	4	()	0
17188	3	()	0
17189	2	()	0
17190	1	()	1
17191	5	()	0
17192	4	()	0
17193	3	()	0
17194	2	()	0
17195	1	()	1
17196	5	()	0
17197	4	()	0
17198	3	()	0
17199	2	()	0
17200	1	()	1
17201	5	()	0
17202	4	()	0
17203	3	()	0
17204	2	()	0
17205	1	()	1
17206	5	()	0
17207	4	()	0
17208	3	()	0
17209	2	()	0
17210	1	()	1
17211	5	()	0
17212	4	()	0
17213	3	()	0
17214	2	()	0
17215	1	()	1
17216	5	()	0
17217	4	()	0
17218	3	()	0
17219	2	()	0
17220	1	()	1
17221	5	()	0
17222	4	()	0
17223	3	()	0
17224	2	()	0
17225	1	()	1
17226	5	()	0
17227	4	()	0
17228	3	()	0
17229	2	()	0
17230	1	()	1
17231	5	()	0
17232	4	()	0
17233	3	()	0
17234	2	()	0
17235	1	()	1
17236	5	()	0
17237	4	()	0
17238	3	()	0
17239	2	()	0
17240	1	()	1
17241	5	()	0
17242	4	()	0
17243	3	()	0
17244	2	()	0
17245	1	()	1
17246	5	()	0
17247	4	()	0
17248	3	()	0
17249	2	()	0
17250	1	()	1
17251	5	()	0
17252	4	()	0
17253	3	()	0
17254	2	()	0
17255	1	()	1
17256	5	()	0
17257	4	()	0
17258	3	()	0
17259	2	()	0
17260	1	()	1
17261	5	()	0
17262	4	()	0
17263	3	()	0
17264	2	()	0
17265	1	()	1
17266	5	()	0
17267	4	()	0
17268	3	()	0
17269	2	()	0
17270	1	()	1
17271	5	()	0
17272	4	()	0
17273	3	()	0
17274	2	()	0
17275	1	()	1
17276	5	()	0
17277	4	()	0
17278	3	()	0
17279	2	()	0
17280	1	()	1
17281	5	()	0
17282	4	()	0
17283	3	()	0
17284	2	()	0
17285	1	()	1
17286	5	()	0
17287	4	()	0
17288	3	()	0
17289	2	()	0
17290	1	()	1
17291	5	()	0
17292	4	()	0
17293	3	()	0
17294	2	()	0
17295	1	()	1
17296	5	()	0
17297	4	()	0
17298	3	()	0
17299	2	()	0
17300	1	()	1
17301	5	()	0
17302	4	()	0
17303	3	()	0
17304	2	()	0
17305	1	()	1
17306	5	()	0
17307	4	()	0
17308	3	()	0
17309	2	()	0
17310	1	()	1
17311	5	()	0
17312	4	()	0
17313	3	()	0
17314	2	()	0
17315	1	()	1
17316	5	()	0
17317	4	()	0
17318	3	()	0
17319	2	()	0
17320	1	()	1
17321	5	()	0
17322	4	()	0
17323	3	()	0
17324	2	()	0
17325	1	()	1
17326	5	()	0
17327	4	()	0
17328	3	()	0
17329	2	()	0
17330	1	()	1
17331	5	()	0
17332	4	()	0
17333	3	()	0
17334	2	()	0
17335	1	()	1
17336	5	()	0
