wingId	level	levelUpExp	maxLevel	trainNeedRMB	trainNeedItemCoding	trainAddExp	trainCritOdds	trainCrit	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	resId	name	nameImg	icon
16	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
17	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
17	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92018	七夕之梦	YuYi_YY_TextQXZM	qixichibang
18	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
18	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92019	圣光赐福	YuYi_YY_TextSGCF	shengguangcifu
19	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
19	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92020	冰蓝雪舞	YuYi_YY_TextBLXW	binglanxuewu
20	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
20	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92021	海盗之翼	YuYi_YY_TextHDZY	haidaozhiyi
21	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
21	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92022	冰霜之翼	YuYi_YY_TextBSZY	bingshuangzhiyi
22	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
22	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92023	死灵之翼	YuYi_YY_TextSLZY	silingzhiyi
23	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
23	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92024	暖冬迷梦	YuYi_YY_TextNDMM	nuandongmimeng
24	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
24	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92025	鹏程万里	YuYi_YY_TextXYHY	xiaoyuanhuiyi
