monster_id	npcType	npcRes	npcName	bossImg	isBoss	hpCount	level	AttackType	career	max_hp	speed	attack_p	attack_m	defence_p	defence_m	crit	crit_press	puncture	parry	anti_broken	not_broken	damage_upgrade	damage_reduce	normal_skill	active_skill	passive_skills
15703	14590	500	五阶正义天使	500	1	3	139	1	1	5686400	100	183240	183240	0	0	80000	80000	80000	80000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15704	14590	500	五阶正义天使				139	1	1	5686400	100	183240	183240	0	0	80000	80000	80000	80000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15705	14543	20006	前锋护卫				139	1	1	1428400	100	92130	92130	0	0	81000	81000	81000	81000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15706	14544	20006	圣城护卫				139	1	1	1435200	100	92640	92640	0	0	81000	81000	81000	81000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15707	14545	30001	龙人士兵				139	1	1	1442000	100	93150	93150	0	0	81000	81000	81000	81000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15708	14591	4018	五阶审判之箭	4018	1	3	139	1	1	5768000	100	186300	186300	0	0	81000	81000	81000	81000	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15709	14591	4018	五阶审判之箭				139	1	1	5768000	100	186300	186300	0	0	81000	81000	81000	81000	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
1571	4003	30047	皇家守卫				174	1	1	3360000	100	362880	362880	0	0	105000	105000	105000	105000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15710	14546	30005	龙人法师				139	1	1	1448800	100	93660	93660	0	0	82000	82000	82000	82000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15711	14547	20122	女刺客				139	1	1	1455600	100	94170	94170	0	0	82000	82000	82000	82000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15712	14548	20044	精灵护卫				139	1	1	1462400	100	94680	94680	0	0	82000	82000	82000	82000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15713	14592	4023	五阶死神	4023	1	3	139	1	1	5849600	100	189360	189360	0	0	82000	82000	82000	82000	0	0	0	0	("MonsterNormalSkill",254)	("NoneSkill", 0)	[]
15714	14592	4023	五阶死神				139	1	1	5849600	100	189360	189360	0	0	82000	82000	82000	82000	0	0	0	0	("MonsterNormalSkill",254)	("NoneSkill", 0)	[]
15715	14549	30048	灵魂剑士				139	1	1	1469200	100	95190	95190	0	0	83000	83000	83000	83000	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15716	14550	20044	剑魔				139	1	1	1476000	100	95700	95700	0	0	83000	83000	83000	83000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15717	14551	20046	箭手学徒				139	1	1	1482800	100	96210	96210	0	0	83000	83000	83000	83000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15718	14593	4028	五阶太阳神	4028	1	3	139	1	1	5931200	100	192420	192420	0	0	83000	83000	83000	83000	0	0	0	0	("MonsterNormalSkill",258)	("NoneSkill", 0)	[]
15719	14593	4028	五阶太阳神				139	1	1	5931200	100	192420	192420	0	0	83000	83000	83000	83000	0	0	0	0	("MonsterNormalSkill",258)	("NoneSkill", 0)	[]
1572	4179	20006	刀锋战士	20006	1	3	174	1	1	14400000	100	544320	544320	0	0	105000	105000	105000	105000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15720	14552	4027	太阳神				139	1	1	1489600	100	96720	96720	0	0	84000	84000	84000	84000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15721	14553	4027	太阳神				139	1	1	1496400	100	97230	97230	0	0	84000	84000	84000	84000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15722	14554	4027	太阳神				139	1	1	1503200	100	97740	97740	0	0	84000	84000	84000	84000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15723	14594	30036	五阶黑龙	30036	1	3	139	1	1	9019200	100	244350	244350	0	0	84000	84000	84000	84000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15724	14594	30036	五阶黑龙				139	1	1	9019200	100	244350	244350	0	0	84000	84000	84000	84000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15725	14555	30003	守卫者				139	1	1	1510000	100	98250	98250	0	0	85000	85000	85000	85000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15726	14556	30047	皇家守卫				139	1	1	1516800	100	98760	98760	0	0	85000	85000	85000	85000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15727	14557	20046	箭手护卫				139	1	1	1523600	100	99270	99270	0	0	85000	85000	85000	85000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15728	14595	500	五阶正义天使	500	1	3	139	1	1	6094400	100	198540	198540	0	0	85000	85000	85000	85000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15729	14595	500	五阶正义天使				139	1	1	6094400	100	198540	198540	0	0	85000	85000	85000	85000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1573	4003	30047	皇家守卫				174	1	1	3360000	100	362880	362880	0	0	105000	105000	105000	105000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15730	14558	30048	灵魂剑士				139	1	1	1530400	100	99780	99780	0	0	86000	86000	86000	86000	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15731	14559	20006	圣城护卫				139	1	1	1537200	100	100290	100290	0	0	86000	86000	86000	86000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15732	14560	20002	雇佣兵				139	1	1	1544000	100	100800	100800	0	0	86000	86000	86000	86000	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15733	14596	4018	五阶审判之箭	4018	1	3	139	1	1	6176000	100	201600	201600	0	0	86000	86000	86000	86000	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15734	14596	4018	五阶审判之箭				139	1	1	6176000	100	201600	201600	0	0	86000	86000	86000	86000	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15735	14561	20121	刺客护卫				139	1	1	1550800	100	101310	101310	0	0	87000	87000	87000	87000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15736	14562	20006	护卫兵				139	1	1	1557600	100	101820	101820	0	0	87000	87000	87000	87000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15737	14563	20044	剑狂学徒				139	1	1	1564400	100	102330	102330	0	0	87000	87000	87000	87000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15738	14597	4023	五阶死神	4023	1	3	139	1	1	6257600	100	204660	204660	0	0	87000	87000	87000	87000	0	0	0	0	("MonsterNormalSkill",254)	("NoneSkill", 0)	[]
15739	14597	4023	五阶死神				139	1	1	6257600	100	204660	204660	0	0	87000	87000	87000	87000	0	0	0	0	("MonsterNormalSkill",254)	("NoneSkill", 0)	[]
1574	4003	30047	皇家守卫				174	1	1	3360000	100	362880	362880	0	0	105000	105000	105000	105000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15740	14564	30047	皇家守卫				139	1	1	1571200	100	102840	102840	0	0	88000	88000	88000	88000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15741	14565	20015	骷髅守卫				139	1	1	1578000	100	103350	103350	0	0	88000	88000	88000	88000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15742	14566	20036	食人魔				139	1	1	1584800	100	103860	103860	0	0	88000	88000	88000	88000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15743	14598	4028	五阶太阳神	4028	1	3	139	1	1	6339200	100	207720	207720	0	0	88000	88000	88000	88000	0	0	0	0	("MonsterNormalSkill",258)	("NoneSkill", 0)	[]
15744	14598	4028	五阶太阳神				139	1	1	6339200	100	207720	207720	0	0	88000	88000	88000	88000	0	0	0	0	("MonsterNormalSkill",258)	("NoneSkill", 0)	[]
15745	14567	20052	飞马骑士				139	1	1	1591600	100	104370	104370	0	0	89000	89000	89000	89000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15746	14568	20052	飞马骑士				139	1	1	1598400	100	104880	104880	0	0	89000	89000	89000	89000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15747	14569	20052	飞马骑士				139	1	1	1605200	100	105390	105390	0	0	89000	89000	89000	89000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15748	14599	30036	幽冥黑龙	30036	1	3	139	1	1	9631200	100	263475	263475	0	0	89000	89000	89000	89000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15749	14599	30036	幽冥黑龙				139	1	1	9631200	100	263475	263475	0	0	89000	89000	89000	89000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
1575	4003	30047	皇家守卫				174	1	1	3360000	100	362880	362880	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15750	14600	30050	龙裔使者				39	2	1	2250	100	416	416	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15751	14601	30003	守卫者				39	1	1	2287	100	424	424	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15752	14602	30047	皇家守卫				39	2	1	2325	100	433	433	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15753	14690	20002	圣辉护卫	20002	1	3	39	2	1	9300	100	866	866	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[]
15754	14690	20002	圣辉护卫				39	1	1	9300	100	866	866	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15755	14603	20046	箭手护卫				39	1	1	2362	100	441	441	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15756	14604	30048	灵魂剑士				39	1	1	2400	100	450	450	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15757	14605	20006	圣城护卫				39	1	1	2437	100	458	458	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15758	14691	20012	冠军骑士	20012	1	3	39	1	1	9750	100	916	916	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("TwoStarDefendHero", 2)	[]
15759	14691	20012	冠军骑士				39	1	1	9750	100	916	916	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("NoneSkill", 0)	[]
15760	14606	20002	雇佣兵				39	2	1	2475	100	466	466	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15761	14607	20121	刺客护卫				39	1	1	2512	100	474	474	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15762	14608	20006	护卫兵				39	2	1	2550	100	483	483	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15763	14692	5006	绝美艳后	5006	1	3	39	2	1	10200	100	966	966	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
15764	14692	5006	绝美艳后				39	1	1	10200	100	966	966	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
15765	14609	20044	剑狂学徒				39	1	1	2587	100	491	491	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15766	14610	30047	皇家守卫				39	2	1	2625	100	500	500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15767	14611	20015	骷髅守卫				39	1	1	2662	100	508	508	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15768	14693	4018	天空射手	4018	1	3	39	1	1	10650	100	1016	1016	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("OneStarAttackHero", 2)	[]
15769	14693	4018	天空射手				39	2	1	10650	100	1016	1016	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15770	14612	20036	食人魔				39	2	1	2700	100	516	516	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15771	14613	20036	食人魔				39	1	1	2737	100	524	524	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15772	14614	20036	食人魔				39	2	1	2775	100	533	533	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15773	14704	5005	红袍女巫	5005	1	3	39	2	1	16650	100	1333	1333	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",260)	("ThreeStarAuxiliaryHero", 2)	[]
15774	14704	5005	红袍女巫				39	1	1	16650	100	1333	1333	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",260)	("NoneSkill", 0)	[]
15775	14615	20006	前锋护卫				39	1	1	2850	100	541	541	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15776	14616	20006	圣城护卫				39	1	1	2925	100	550	550	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15777	14617	30001	龙人士兵				39	1	1	3000	100	558	558	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15778	14695	20002	圣辉护卫	20002	1	3	39	1	1	12000	100	1116	1116	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[]
15779	14695	20002	圣辉护卫				39	1	1	12000	100	1116	1116	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15780	14618	30005	龙人法师				39	1	1	3075	100	566	566	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15781	14619	20122	女刺客				39	2	1	3150	100	574	574	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15782	14620	20044	精灵护卫				39	1	1	3225	100	583	583	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15783	14696	20012	冠军骑士	20012	1	3	39	1	1	12900	100	1166	1166	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("TwoStarDefendHero", 2)	[]
15784	14696	20012	冠军骑士				39	2	1	12900	100	1166	1166	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("NoneSkill", 0)	[]
15785	14621	30048	灵魂剑士				39	1	1	3300	100	591	591	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15786	14622	20044	剑魔				39	1	1	3375	100	600	600	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15787	14623	20046	箭手学徒				39	1	1	3450	100	608	608	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15788	14697	5006	绝美艳后	5006	1	3	39	1	1	13800	100	1216	1216	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("OneStarAuxiliaryHero", 2)	[]
15789	14697	5006	绝美艳后				39	1	1	13800	100	1216	1216	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
15790	14624	30050	龙裔使者				39	1	1	3525	100	616	616	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15791	14625	30003	守卫者				39	1	1	3600	100	624	624	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15792	14626	30047	皇家守卫				39	1	1	3675	100	633	633	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15793	14698	4018	天空射手	4018	1	3	39	1	1	14700	100	1266	1266	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("OneStarAttackHero", 2)	[]
15794	14698	4018	天空射手				39	1	1	14700	100	1266	1266	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15795	14627	20046	箭手护卫				39	1	1	3750	100	641	641	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15796	14628	20046	箭手护卫				39	2	1	3825	100	650	650	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15797	14629	20046	箭手护卫				39	1	1	3900	100	658	658	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15798	14699	4023	死神	4023	1	3	39	1	1	23400	100	1645	1645	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",254)	("TwoStarAttackHero", 2)	[]
15799	14699	4023	死神				39	2	1	23400	100	1645	1645	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",254)	("NoneSkill", 0)	[]
15800	14630	30048	灵魂剑士				39	1	1	4050	100	674	674	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15801	14631	20006	圣城护卫				39	1	1	4200	100	691	691	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15802	14632	20002	雇佣兵				39	1	1	4350	100	708	708	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15803	14700	20002	圣辉护卫	20002	1	3	39	1	1	17400	100	1416	1416	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[]
15804	14700	20002	圣辉护卫				39	1	1	17400	100	1416	1416	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15805	14633	20121	刺客护卫				39	1	1	4500	100	724	724	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15806	14634	20006	护卫兵				39	1	1	4650	100	741	741	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15807	14635	20044	剑狂学徒				39	1	1	4800	100	758	758	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15808	14701	20012	冠军骑士	20012	1	3	39	1	1	19200	100	1516	1516	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("TwoStarDefendHero", 2)	[]
15809	14701	20012	冠军骑士				39	1	1	19200	100	1516	1516	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("NoneSkill", 0)	[]
1581	4004	20046	箭手护卫				175	1	1	3520000	100	375840	375840	0	0	106000	106000	106000	106000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15810	14636	30047	皇家守卫				39	1	1	4950	100	774	774	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15811	14637	20015	骷髅守卫				39	1	1	5100	100	791	791	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15812	14638	20036	食人魔				39	1	1	5250	100	808	808	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15813	14702	5006	绝美艳后	5006	1	3	39	1	1	21000	100	1616	1616	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("OneStarAuxiliaryHero", 2)	[]
15814	14702	5006	绝美艳后				39	1	1	21000	100	1616	1616	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
15815	14639	20006	前锋护卫				39	1	1	5400	100	824	824	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15816	14640	20006	圣城护卫				39	1	1	5550	100	841	841	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15817	14641	30001	龙人士兵				39	1	1	5700	100	858	858	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15818	14703	4018	天空射手	4018	1	3	39	1	1	22800	100	1716	1716	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("OneStarAttackHero", 2)	[]
15819	14703	4018	天空射手				39	1	1	22800	100	1716	1716	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
1582	4180	20006	刀锋队长	20006	1	3	175	1	1	14400000	100	570240	570240	0	0	106000	106000	106000	106000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15820	14642	30005	龙人法师				39	1	1	5850	100	874	874	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15821	14643	30005	龙人法师				39	1	1	6000	100	891	891	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15822	14644	30005	龙人法师				39	1	1	6150	100	908	908	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15823	14704	5005	红袍女巫	5005	1	3	39	1	1	36900	100	2270	2270	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",260)	("ThreeStarAuxiliaryHero", 2)	[]
15824	14704	5005	红袍女巫				39	1	1	36900	100	2270	2270	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",260)	("NoneSkill", 0)	[]
15825	14645	20122	女刺客				39	2	1	6450	100	924	924	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15826	14646	20044	精灵护卫				39	1	1	6750	100	941	941	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15827	14647	30048	灵魂剑士				39	2	1	7050	100	958	958	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15828	14705	20002	圣辉护卫	20002	1	3	39	2	1	28200	100	1916	1916	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[]
15829	14705	20002	圣辉护卫				39	1	1	28200	100	1916	1916	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
1583	4004	20046	箭手护卫				175	1	1	3520000	100	375840	375840	0	0	106000	106000	106000	106000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15830	14648	30050	龙裔使者				39	1	1	7350	100	974	974	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15831	14649	30003	守卫者				39	1	1	7650	100	991	991	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15832	14650	30047	皇家守卫				39	1	1	7950	100	1008	1008	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15833	14706	20012	冠军骑士	20012	1	3	39	1	1	31800	100	2016	2016	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("TwoStarDefendHero", 2)	[]
15834	14706	20012	冠军骑士				39	1	1	31800	100	2016	2016	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("NoneSkill", 0)	[]
15835	14651	20046	箭手护卫				39	2	1	8250	100	1024	1024	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
15836	14652	30048	灵魂剑士				39	1	1	8550	100	1041	1041	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
15837	14653	20006	圣城护卫				39	1	1	8850	100	1058	1058	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15838	14707	5006	绝美艳后	5006	1	3	39	2	1	35400	100	2116	2116	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("OneStarAuxiliaryHero", 2)	[]
15839	14707	5006	绝美艳后				39	1	1	35400	100	2116	2116	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
1584	4004	20046	箭手护卫				175	1	1	3520000	100	375840	375840	0	0	106000	106000	106000	106000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15840	14654	20002	雇佣兵				39	1	1	9150	100	1074	1074	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
15841	14655	20121	刺客护卫				39	1	1	9450	100	1091	1091	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15842	14656	20006	护卫兵				39	1	1	9750	100	1108	1108	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15843	14708	4018	天空射手	4018	1	3	39	1	1	39000	100	2216	2216	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("OneStarAttackHero", 2)	[]
15844	14708	4018	天空射手				39	1	1	39000	100	2216	2216	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
15845	14657	20044	剑狂学徒				39	1	1	10050	100	1124	1124	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15846	14658	20044	剑狂学徒				39	1	1	10350	100	1141	1141	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15847	14659	20044	剑狂学徒				39	1	1	10650	100	1158	1158	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15848	14709	5009	地狱斧王	5009	1	3	39	1	1	63900	100	2895	2895	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",266)	("FiveStarDefendHero", 2)	[]
15849	14709	5009	地狱斧王				39	1	1	63900	100	2895	2895	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",266)	("NoneSkill", 0)	[]
1585	4004	20046	箭手护卫				175	1	1	3520000	100	375840	375840	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15850	14660	30047	皇家守卫				39	1	1	10950	100	1183	1183	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15851	14661	20015	骷髅守卫				39	1	1	11250	100	1208	1208	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15852	14662	20036	食人魔				39	1	1	11550	100	1233	1233	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
15853	14710	20002	圣辉护卫	20002	1	3	39	1	1	46200	100	2466	2466	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[]
