idx	level	leveMax	name	roleLevel	maxProcess	needMagicTowerLevel	processPerHour	continueTime	needContriLearn	needMoney	needContriActive	needResorcePerHour	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	icon
8	26	50	格挡(26级)	60	270	26	10	172800	2850	9975000	1300	346	0	0	0	0	0	0	0	0	0	0	0	1440	0	0	0	ghgedang
8	27	50	格挡(27级)	60	280	27	10	172800	2960	10342500	1350	345	0	0	0	0	0	0	0	0	0	0	0	1530	0	0	0	ghgedang
8	28	50	格挡(28级)	60	290	28	10	172800	3060	10710000	1400	345	0	0	0	0	0	0	0	0	0	0	0	1620	0	0	0	ghgedang
8	29	50	格挡(29级)	60	300	29	10	172800	3160	11077500	1450	344	0	0	0	0	0	0	0	0	0	0	0	1710	0	0	0	ghgedang
8	30	50	格挡(30级)	60	310	30	10	172800	3270	11445000	1500	343	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	ghgedang
8	31	50	格挡(31级)	60	320	31	10	172800	3610	14460000	1550	342	0	0	0	0	0	0	0	0	0	0	0	1920	0	0	0	ghgedang
8	32	50	格挡(32级)	60	330	32	10	172800	3730	14900000	1600	342	0	0	0	0	0	0	0	0	0	0	0	2040	0	0	0	ghgedang
8	33	50	格挡(33级)	60	340	33	10	172800	3840	15360000	1650	341	0	0	0	0	0	0	0	0	0	0	0	2160	0	0	0	ghgedang
8	34	50	格挡(34级)	60	350	34	10	172800	3950	15800000	1700	340	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	0	ghgedang
8	35	50	格挡(35级)	60	360	35	10	172800	4060	16260000	1750	340	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	ghgedang
8	36	50	格挡(36级)	60	370	36	10	172800	4180	18787500	1800	339	0	0	0	0	0	0	0	0	0	0	0	2520	0	0	0	ghgedang
8	37	50	格挡(37级)	60	380	37	10	172800	4290	19305000	1850	339	0	0	0	0	0	0	0	0	0	0	0	2640	0	0	0	ghgedang
8	38	50	格挡(38级)	60	390	38	10	172800	4400	19800000	1900	339	0	0	0	0	0	0	0	0	0	0	0	2760	0	0	0	ghgedang
8	39	50	格挡(39级)	60	400	39	10	172800	4510	20317500	1950	338	0	0	0	0	0	0	0	0	0	0	0	2880	0	0	0	ghgedang
8	40	50	格挡(40级)	60	410	40	10	172800	4630	20812500	2000	338	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	ghgedang
8	41	50	格挡(41级)	60	420	41	10	172800	5060	25300000	2050	337	0	0	0	0	0	0	0	0	0	0	0	3150	0	0	0	ghgedang
8	42	50	格挡(42级)	60	430	42	10	172800	5180	25900000	2100	337	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	0	ghgedang
8	43	50	格挡(43级)	60	440	43	10	172800	5300	26500000	2150	337	0	0	0	0	0	0	0	0	0	0	0	3450	0	0	0	ghgedang
8	44	50	格挡(44级)	60	450	44	10	172800	5420	27100000	2200	336	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	ghgedang
8	45	50	格挡(45级)	60	460	45	10	172800	5540	27700000	2250	336	0	0	0	0	0	0	0	0	0	0	0	3750	0	0	0	ghgedang
8	46	50	格挡(46级)	60	470	46	10	172800	5660	31157500	2300	336	0	0	0	0	0	0	0	0	0	0	0	3900	0	0	0	ghgedang
8	47	50	格挡(47级)	60	480	47	10	172800	5780	31817500	2350	335	0	0	0	0	0	0	0	0	0	0	0	4050	0	0	0	ghgedang
8	48	50	格挡(48级)	60	490	48	10	172800	5900	32477500	2400	335	0	0	0	0	0	0	0	0	0	0	0	4200	0	0	0	ghgedang
8	49	50	格挡(49级)	60	500	49	10	172800	6020	33137500	2450	335	0	0	0	0	0	0	0	0	0	0	0	4350	0	0	0	ghgedang
8	50	50	格挡(50级)	60	510	50	10	172800	6140	33797500	2500	334	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	ghgedang
9	1	50	破挡(1级)	60	20	1	10	172800	240	240000	50	665	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	ghpodang
9	2	50	破挡(2级)	60	30	2	10	172800	330	330000	100	550	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	ghpodang
9	3	50	破挡(3级)	60	40	3	10	172800	420	420000	150	493	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	ghpodang
9	4	50	破挡(4级)	60	50	4	10	172800	510	505000	200	458	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	ghpodang
9	5	50	破挡(5级)	60	60	5	10	172800	590	595000	250	435	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	ghpodang
9	6	50	破挡(6级)	60	70	6	10	172800	680	1027500	300	419	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	ghpodang
9	7	50	破挡(7级)	60	80	7	10	172800	770	1155000	350	407	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	ghpodang
9	8	50	破挡(8级)	60	90	8	10	172800	860	1290000	400	397	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	ghpodang
9	9	50	破挡(9级)	60	100	9	10	172800	950	1425000	450	389	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	ghpodang
9	10	50	破挡(10级)	60	110	10	10	172800	1040	1552500	500	383	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	ghpodang
9	11	50	破挡(11级)	60	120	11	10	172800	1200	2410000	550	378	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	ghpodang
9	12	50	破挡(12级)	60	130	12	10	172800	1300	2600000	600	374	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	ghpodang
9	13	50	破挡(13级)	60	140	13	10	172800	1400	2800000	650	370	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	ghpodang
9	14	50	破挡(14级)	60	150	14	10	172800	1490	2990000	700	367	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	ghpodang
9	15	50	破挡(15级)	60	160	15	10	172800	1590	3180000	750	364	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	ghpodang
9	16	50	破挡(16级)	60	170	16	10	172800	1690	4212500	800	362	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	ghpodang
9	17	50	破挡(17级)	60	180	17	10	172800	1780	4462500	850	359	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	ghpodang
9	18	50	破挡(18级)	60	190	18	10	172800	1880	4700000	900	357	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	ghpodang
9	19	50	破挡(19级)	60	200	19	10	172800	1980	4937500	950	355	0	0	0	0	0	0	0	0	0	0	0	0	840	0	0	ghpodang
9	20	50	破挡(20级)	60	210	20	10	172800	2070	5175000	1000	354	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	ghpodang
9	21	50	破挡(21级)	60	220	21	10	172800	2330	6990000	1050	352	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	ghpodang
9	22	50	破挡(22级)	60	230	22	10	172800	2430	7305000	1100	351	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	ghpodang
9	23	50	破挡(23级)	60	240	23	10	172800	2540	7620000	1150	350	0	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	ghpodang
9	24	50	破挡(24级)	60	250	24	10	172800	2640	7935000	1200	348	0	0	0	0	0	0	0	0	0	0	0	0	1260	0	0	ghpodang
9	25	50	破挡(25级)	60	260	25	10	172800	2750	8235000	1250	347	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	ghpodang
9	26	50	破挡(26级)	60	270	26	10	172800	2850	9975000	1300	346	0	0	0	0	0	0	0	0	0	0	0	0	1440	0	0	ghpodang
9	27	50	破挡(27级)	60	280	27	10	172800	2960	10342500	1350	345	0	0	0	0	0	0	0	0	0	0	0	0	1530	0	0	ghpodang
9	28	50	破挡(28级)	60	290	28	10	172800	3060	10710000	1400	345	0	0	0	0	0	0	0	0	0	0	0	0	1620	0	0	ghpodang
9	29	50	破挡(29级)	60	300	29	10	172800	3160	11077500	1450	344	0	0	0	0	0	0	0	0	0	0	0	0	1710	0	0	ghpodang
9	30	50	破挡(30级)	60	310	30	10	172800	3270	11445000	1500	343	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	ghpodang
9	31	50	破挡(31级)	60	320	31	10	172800	3610	14460000	1550	342	0	0	0	0	0	0	0	0	0	0	0	0	1920	0	0	ghpodang
9	32	50	破挡(32级)	60	330	32	10	172800	3730	14900000	1600	342	0	0	0	0	0	0	0	0	0	0	0	0	2040	0	0	ghpodang
9	33	50	破挡(33级)	60	340	33	10	172800	3840	15360000	1650	341	0	0	0	0	0	0	0	0	0	0	0	0	2160	0	0	ghpodang
9	34	50	破挡(34级)	60	350	34	10	172800	3950	15800000	1700	340	0	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	ghpodang
9	35	50	破挡(35级)	60	360	35	10	172800	4060	16260000	1750	340	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	ghpodang
9	36	50	破挡(36级)	60	370	36	10	172800	4180	18787500	1800	339	0	0	0	0	0	0	0	0	0	0	0	0	2520	0	0	ghpodang
9	37	50	破挡(37级)	60	380	37	10	172800	4290	19305000	1850	339	0	0	0	0	0	0	0	0	0	0	0	0	2640	0	0	ghpodang
9	38	50	破挡(38级)	60	390	38	10	172800	4400	19800000	1900	339	0	0	0	0	0	0	0	0	0	0	0	0	2760	0	0	ghpodang
9	39	50	破挡(39级)	60	400	39	10	172800	4510	20317500	1950	338	0	0	0	0	0	0	0	0	0	0	0	0	2880	0	0	ghpodang
9	40	50	破挡(40级)	60	410	40	10	172800	4630	20812500	2000	338	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	ghpodang
9	41	50	破挡(41级)	60	420	41	10	172800	5060	25300000	2050	337	0	0	0	0	0	0	0	0	0	0	0	0	3150	0	0	ghpodang
9	42	50	破挡(42级)	60	430	42	10	172800	5180	25900000	2100	337	0	0	0	0	0	0	0	0	0	0	0	0	3300	0	0	ghpodang
9	43	50	破挡(43级)	60	440	43	10	172800	5300	26500000	2150	337	0	0	0	0	0	0	0	0	0	0	0	0	3450	0	0	ghpodang
9	44	50	破挡(44级)	60	450	44	10	172800	5420	27100000	2200	336	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	ghpodang
9	45	50	破挡(45级)	60	460	45	10	172800	5540	27700000	2250	336	0	0	0	0	0	0	0	0	0	0	0	0	3750	0	0	ghpodang
9	46	50	破挡(46级)	60	470	46	10	172800	5660	31157500	2300	336	0	0	0	0	0	0	0	0	0	0	0	0	3900	0	0	ghpodang
9	47	50	破挡(47级)	60	480	47	10	172800	5780	31817500	2350	335	0	0	0	0	0	0	0	0	0	0	0	0	4050	0	0	ghpodang
9	48	50	破挡(48级)	60	490	48	10	172800	5900	32477500	2400	335	0	0	0	0	0	0	0	0	0	0	0	0	4200	0	0	ghpodang
9	49	50	破挡(49级)	60	500	49	10	172800	6020	33137500	2450	335	0	0	0	0	0	0	0	0	0	0	0	0	4350	0	0	ghpodang
9	50	50	破挡(50级)	60	510	50	10	172800	6140	33797500	2500	334	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	ghpodang
