value	name	zs
2383	JT_RequestServerRewardData	请求查询争霸赛服务器奖励数据(服务器，个人)
2211	JT_RequestSignUp	请求跨服争霸小组报名选择小组
2210	JT_RequestSignUpInfo	请求跨服争霸小组报名数据(报名数量)
2127	JT_RequestStartMatch	请求跨服组队竞技场开始匹配
2102	JT_RequestWearMedal	跨服竞技场勋章系统请求佩戴勋章
2230	JT_RequestZBGuess	请求跨服争霸总决赛竞猜
3178	JT_Responses	跨服争霸赛回应一次喝彩
2088	JT_S_AcceptRefuse	同步拒绝申请加入队伍
3029	JT_S_CrossChangeLeader	同步更新匹配队长ID
3028	JT_S_CrossChangePos	同步战队出战位置修改
3030	JT_S_CrossRequestLeader	有人请求做匹配队长
2148	JT_S_FightInfo	同步组队竞技场战斗结算面板
2219	JT_S_FinalData	同步跨服争霸总决赛数据
2217	JT_S_FinalPanal	同步跨服争霸总决赛战队面板数据
2215	JT_S_GroupFightResult	同步跨服争霸小组比赛轮次信息
2214	JT_S_GroupPanal	同步跨服争霸小组战队数据
2382	JT_S_HasServerReward	同步跨服争霸服务器奖励可以领取
2086	JT_S_Invite	同步战队邀请加入
2116	JT_S_InviteCrossTeam	同步有人邀请加入组队竞技场跨服队伍
3128	JT_S_InviteToCross	同步有人邀请进入跨服组队竞技
2147	JT_S_JTInfo	同步组队竞技场竞技信息
2141	JT_S_MatchStatus	同步组队竞技场匹配状态
3583	JT_S_OtherTeamData	同步其他战队信息
3582	JT_S_OtherTeamStart	开始同步其他战队信息
2087	JT_S_RequestJoin	同步有人请求加入队伍
3018	JT_S_RewardGrade	同步可以领取的战队奖励段位
3613	JT_S_ServerReward	同步服务器和个人全服奖励
2209	JT_S_SignUpInfo	同步跨服争霸小组报名数据
2085	JT_S_TeamData	同步战队数据
2218	JT_S_TeamFinalData	同步自己战队的总决赛数据(总决赛位置, 总决赛状态, 总决赛所在的榜, 当前阶段)
2208	JT_S_TeamGroupData	同步自己战队的小组赛报名数据(是否可以报名, 报名的组)
2138	JT_S_TeamScore	同步战队积分和自己的积分
3017	JT_S_UpdateJTScore	同步更新战队积分和胜负值
2229	JT_S_ZBGuessData	同步跨服争霸自己的竞猜数据
2508	JT_SyncCrystalData	同步勋章数据
2511	JT_SyncCrystalSealingData	同步勋章封灵数据
3177	JT_TenCheers	跨服争霸赛十次喝彩
3179	JT_TenResponses	跨服争霸赛回应十次喝彩
2273	JT_ZBCrossRequestFinalData	请求获取争霸赛数据(雕像NPC)
2231	JT_ZBRequestGroupLeave	请求离开跨服争霸小组赛(总决赛也是同一个)
3496	KFZC_AttackData	跨服战场攻击方数据
3502	KFZC_CampScore	跨服战场阵营积分
3531	KFZC_CampScoreEx	跨服战场阵营最终积分
3498	KFZC_DefenseData	跨服战场防守方数据
3497	KFZC_GuardData	跨服战场守卫数据
3499	KFZC_JudianData	跨服战场据点数据
3517	KFZC_JudianVotes	跨服战场据点投票数据
3552	KFZC_KillRecord	跨服战场击杀记录
3500	KFZC_PersonalData	跨服战场个人数据
3501	KFZC_ScoreRankData	跨服战场积分榜
3512	KFZC_TableIndex	跨服战场转盘奖励索引
3530	KFZC_TableReward	跨服战场转盘已领取转盘奖励索引
1997	Kai_Fu_Act_Get_Reward	客户端请求领取开服活动奖励
1983	Kai_Fu_Act_Icon_Off	通知客户端开服活动图标消失
1982	Kai_Fu_Act_Icon_On	通知客户端开服活动图标出现
1980	Kai_Fu_Act_Icon_Twinkle	通知客户端开服活动图标闪烁
1984	Kai_Fu_Act_Open_Main_Panel	客户端请求打开开服活动主面板
1981	Kai_Fu_Act_Sync_All	通知客户端同步开服活动所有数据
1768	KaifuBoss_Get_Teams	客户端请求获取当前队伍信息
1761	KaifuBoss_Team_Apply_Leader	客户端请求申请开服boss队长
1762	KaifuBoss_Team_Change_Pos	客户端请求请求改变开服boss队伍队员位置
1764	KaifuBoss_Team_ConfirmFollower	客户端请求检测跟随的开服boss队友
1755	KaifuBoss_Team_Create	客户端请求创建开服boss队伍
1756	KaifuBoss_Team_Dismiss	客户端请求解散开服boss队伍
1763	KaifuBoss_Team_Invite	客户端请求邀请玩家加入开服boss队伍
1757	KaifuBoss_Team_Join	客户端请求加入开服boss队伍
1759	KaifuBoss_Team_Kick	客户端请求踢人出开服boss队伍
1758	KaifuBoss_Team_Quit	客户端请求离开开服boss队伍
1760	KaifuBoss_Team_Transfer_Leader	客户端请求转让开服boss队长
2305	KaifuTargetAccountRankData	七日目标排行榜结算数据数据
2236	KaifuTargetActive_AllData	同步七日目标所有数据
2281	KaifuTargetActive_AllStop	通知客户端七日目标活动结束
2238	KaifuTargetActive_EndActive	同步结束一个七日目标活动
2237	KaifuTargetActive_StartActive	同步开启一个七日目标活动
2265	KaifuTargetRankData	七日目标排行榜数据
2264	KaifuTargetRewardData	七日目标领取奖励数据
2254	KaifuTarget_RReward	请求七日目标排行榜奖励
2253	KaifuTarget_TReward	请求七日目标目标奖励
2880	KongJianExchange_ExchangeRecord_S	周年纪念币_兑换记录同步
2881	KongJianExchange_OnExchangeReward	周年纪念币_请求兑换奖励
2878	KongJianFirstRecharge_OnGetFirstRechargeReward	首充拿大礼_请求领取回归奖励
2879	KongJianLoginReward_OnGetLoginRewardReward	天天领好礼_请求领取回归奖励
2875	KongJianRecharge_ActiveState_S	累充送惊喜充值返利_活动状态同步
2877	KongJianRecharge_OnGetRechargeReward	累充送惊喜_请求领取充值奖励
2876	KongJianRecharge_RewardRecord_S	累充送惊喜充值返利_领奖记录同步
2873	KongJianRegress_OnGetRegressReward	空间回归_请求领取回归奖励
2517	KuaFuShop_ExchangeRecord_S	跨服商店_同步兑换记录
2519	KuaFuShop_OnExchangeGood	跨服商店_请求兑换商品
2518	KuaFuShop_OnOpenPanel	跨服商店_请求打开商店面板
2526	KuaFu_JJC_Buy_KuaFu_Money	客户端请求跨服个人竞技场购买跨服币
2566	KuaFu_JJC_Cross_Buy_Challenge_Cnt	客户端请求跨服个人竞技场购买挑战次数
2523	KuaFu_JJC_Cross_Election_Challenge	客户端请求跨服个人竞技场海选挑战
2530	KuaFu_JJC_Cross_Finals_Challenge	客户端请求跨服个人竞技场决赛挑战
2668	KuaFu_JJC_Cross_Finals_Refresh	客户端请求跨服个人竞技场决赛手动刷新
2524	KuaFu_JJC_Cross_Leave_Scene	客户端请求离开跨服个人竞技场场景
2522	KuaFu_JJC_Cross_Open_Election_Panel	客户端请求打开跨服组队竞技场海选面板
2529	KuaFu_JJC_Cross_Open_Finals_Panel	客户端请求打开跨服组队竞技场决赛面板
2546	KuaFu_JJC_Cross_Open_Role_Election_Score_Rank	客户端请求打开跨服个人竞技场个人海选积分榜
2572	KuaFu_JJC_Cross_Open_Role_Finals_Score_Rank	客户端请求打开跨服个人竞技场个人决赛积分榜
2547	KuaFu_JJC_Cross_Open_Union_Election_Score_Rank	客户端请求打开跨服个人竞技场公会海选积分榜
2599	KuaFu_JJC_Cross_Reset_Round	客户端请求跨服个人竞技场重置轮数
2571	KuaFu_JJC_Cross_Show_Data_Panel	通知客户端显示跨服个人竞技场信息面板
2538	KuaFu_JJC_Cross_Show_Election_Challenge_Data	通知客户端显示跨服个人竞技场海选挑战信息
2521	KuaFu_JJC_Cross_Show_Election_Panel	通知客户端显示跨服竞技场海选面板
2539	KuaFu_JJC_Cross_Show_Finals_Challenge_Data	通知客户端显示跨服个人竞技场决赛挑战信息
2527	KuaFu_JJC_Cross_Show_Finals_Panel	通知客户端显示跨服竞技场决赛面板
2598	KuaFu_JJC_Cross_Show_Reset_Round_Panel	通知客户端显示跨服个人竞技场重置轮数面板
2548	KuaFu_JJC_Cross_Show_Role_Election_Rank	通知客户端显示跨服个人竞技场个人海选积分排行榜
2570	KuaFu_JJC_Cross_Show_Role_Finals_Rank	通知客户端显示跨服个人竞技场个人决赛积分排行榜
2549	KuaFu_JJC_Cross_Show_Union_Election_Rank	通知客户端显示跨服个人竞技场公会海选积分排行榜
2568	KuaFu_JJC_Cross_Sync_Day	通知客户端同步跨服服务器跨服个人竞技场活动天数
2520	KuaFu_JJC_Enter_Scene	客户端请求进入跨服个人竞技场场景
2660	KuaFu_JJC_Finals_Guess	客户端请求跨服个人竞技场决赛竞猜
2628	KuaFu_JJC_Get_Union_Score_Reward	客户端请求跨服个人竞技场领取公会积分奖励
2624	KuaFu_JJC_Get_Union_Socre_Reward	客户端请求跨服个人竞技场领取公会积分奖励
2659	KuaFu_JJC_Open_Finals_Guess_Panel	客户端请求跨服个人竞技场打开决赛竞猜面板
2625	KuaFu_JJC_Open_Palace_Panel	客户端请求跨服个人竞技场打开龙骑殿堂面板
2627	KuaFu_JJC_Open_Union_Score_Panel	客户端请求跨服个人竞技场打开公会积分面板
2623	KuaFu_JJC_Open_Union_Socre_Panel	客户端请求跨服个人竞技场打开公会积分面板
2658	KuaFu_JJC_Show_Finals_Guess_Panel	通知客户端显示跨服个人竞技场决赛竞猜面板
2626	KuaFu_JJC_Show_Palace_Panel	通知客户端显示跨服个人竞技场龙骑殿堂面板
2622	KuaFu_JJC_Show_Union_Score_Panel	通知客户端显示跨服个人竞技场公会积分面板
2525	KuaFu_JJC_Sync_Day	通知客户端同步跨服竞技场活动天数
1844	KuaFu_ReConnec	命令客户端短线重连
3212	KuafuFlowerMeili	跨服鲜花榜魅力值
3147	KuafuFlowerRankData	跨服鲜花榜排行榜数据
3139	KuafuFlowerRankOpen	跨服鲜花榜开启
3140	KuafuFlowerRankTodayData	跨服鲜花榜排行榜今日数据
3143	KuafuFlowerRankWorshipData	跨服鲜花榜膜拜数据
3142	KuafuFlowerRankWorshipOpen	跨服鲜花榜膜拜开启
3141	KuafuFlowerRankYesterdayData	跨服鲜花榜排行榜今日数据
3148	KuafuFlowerRank_OpenPanel	请求打开跨服鲜花榜面板
3144	KuafuFlowerRank_TodayRank	请求跨服鲜花榜今日数据
3146	KuafuFlowerRank_Worship	请求跨服鲜花榜膜拜
3165	KuafuFlowerRank_YesterdayData	请求打开跨服鲜花榜昨日数据
3145	KuafuFlowerRank_YesterdayRank	请求跨服鲜花榜昨日数据
3508	KuafuZhangchang_Attack	请求跨服战场攻击
3509	KuafuZhangchang_AttackRandom	请求跨服战场随机攻击
3505	KuafuZhangchang_ClosePanel	请求关闭据点面板
3510	KuafuZhangchang_Join	请求进入跨服战场
3507	KuafuZhangchang_JoinJudian	请求进入跨服战场据点
3503	KuafuZhangchang_Leave	请求离开跨服战场
3513	KuafuZhangchang_LeaveJudian	请求离开跨服战场据点
3520	KuafuZhangchang_LeaveReady	请求离开跨服战场准备间
3504	KuafuZhangchang_OpenPanel	请求打开跨服战场据点面板
3511	KuafuZhangchang_Turntable	请求跨服战场转盘
3506	KuafuZhangchang_Vote	请求跨服战场据点领主投票
3567	LLK_Syc_GameData	同步连连看数据
3221	LS_Begin	迷失之境客户端请求开始
3225	LS_Exchange	冒险商店兑换
3228	LS_FastJoinTeam	迷失之境客户端请求快速组队
3230	LS_InviteJoinTeam	迷失之境客户端请求邀请组队
3220	LS_OpenPanel	迷失之境客户端请求打开组队面板
3222	LS_Quit	迷失之境客户端请求退出
3224	LS_TurnCard	迷失之境客户端请求翻牌
3223	LS_UseSkill	迷失之境客户端请求使用技能
2602	LanternRankCross	元宵节活动点灯高手跨服排行榜
2636	LanternRankIsStart	元宵节活动点灯高手开启情况
2603	LanternRankLocal	元宵节活动点灯高手本服排行榜
2637	LanternRankTCross	元宵节活动点灯高手今日跨服排行榜
2638	LanternRankTLocal	元宵节活动点灯高手今日本服排行榜
2641	LanternRankYCross	元宵节活动点灯高手昨日本服排行榜
2642	LanternRankYLocal	元宵节活动点灯高手昨日本服排行榜
2653	LanternTargetGotData	元宵节每日积分目标奖励已领取情况
2890	LatestAct_ActivityTask_Data	最新活动活跃度奖励数据
2883	LatestAct_Can_Reward	通知客户端最新活动有奖励可以领取
2885	LatestAct_Can_Reward_List	通知客户端所有可以领取的最新活动奖励
3060	LatestAct_ClearDate_OK	最新活动数据清理完
2889	LatestAct_Get_Reward	客户端请求获取最新活动奖励
2888	LatestAct_Open_Act	客户端请求打开指定最新活动
2887	LatestAct_Open_Act_Panel	客户端请求打开最新活动界面
2886	LatestAct_Open_Panel_Data	打开某个最新活动需要发送的数据
2884	LatestAct_Opening_Acts	通过开服天数方式正在开启的最新活动
2903	LatestAct_SynGetedData	最新活动同步部分活动已领取数据
1851	Legion_Beta_Least_Seven_State	同步已领取北美封测七日奖励列表
1368	Legion_Least_Seven_State	同步已领取七日奖励列表
1369	Legion_Least_State	同步已领取登录奖励列表
1284	Legion_Legion_CallBack	登录礼包转盘回调
2695	LianChongRebate_ActiveStatus_S	连充返利_同步活动状态
2697	LianChongRebate_OnGetToDayReward	连充返利_请求领取今日充值达标奖励
2698	LianChongRebate_OnGetUnlockReward	连充返利_请求领取解锁奖励
2696	LianChongRebate_RoleActiveData_S	连充返利_同步玩家活动数据
3571	LianLianKan_BuyGame	客户端请求购买连连看次数
3572	LianLianKan_GetGameTimes	客户端请求领取连连看首充奖励次数
3570	LianLianKan_PlayGame	客户端请求连连看消除
3569	LianLianKan_RefreshGame	客户端请求刷新连连看
3568	LianLianKan_StartGame	客户端请求开始连连看游戏
1900	LimitChest_RequestOpenChest	客户端请求开启限次宝箱
1901	LimitChest_RequestOpenPanel	客户端请求打开限次宝箱面板
3345	LoadSignIn	客户端请求获得奖励状态
2155	Logic_ToTime	逻辑进程改变时间
3015	LongQiShiSelectSkill	战斗选技能
3217	LostSceneCardsIndex	迷失之境翻牌索引
3216	LostSceneCardsPreview	迷失之境翻牌预览
3232	LostSceneHideData	迷失之境躲藏者数据
3235	LostScenePhase	迷失之境阶段枚举
3244	LostSceneScore	迷失之境冒险点
3209	LostSceneSkillData	迷失之境技能
3237	LostSceneTurnCnt	迷失之境翻牌次数
3219	LostScene_ExchangeData	冒险商店兑换数据
3231	LostScene_Invite	迷失之境邀请
3218	LostScene_Syn_OpenData	打开迷失之境面板同步数据
3236	LostScene_UseSkill	迷失之境技能释放成功
2255	LoveTogether_OnGetOnlineReward	爱在一起在线奖励领取请求
1360	LuckTurntable_role_list	幸运转盘玩家中奖信息
1249	Luck_Fresh_scene_for_client	幸运挖矿新增的场景
2006	LuckyBagMgr_MakeAvailable	某个福袋活动开启
2007	LuckyBagMgr_MakeUnavailable	某个福袋活动结束
2008	LuckyBag_AllAvailableData	同步所有福袋活动的数据
2010	LuckyBag_SyncPersonalData	同步玩家购买的次数 
2009	LuckyBag_SyncRedHandList	同步所有红手榜数据
2256	LuckyCoin_LotteryResult_SB	好运币专场抽奖结果
2258	LuckyCoin_OnLottery	好运币专场抽奖
2257	LuckyCoin_OnOpenPanel	好运币专场打开面板
2259	LuckyCoin_OnResetLottery	好运币专场重置转盘
1229	LuckyTurntable_callback	幸运转盘抽奖回调
3355	MD_Enter_Scene	客户端请求进入魔龙降临场景
3356	MD_Leave_Scene	客户端请求离开魔龙降临场景
3331	MD_Show_Rank	通知客户端展示魔兽入侵排行榜
3333	MD_Show_Role_Data	通知客户端展示魔兽入侵玩家数据
3354	MD_Sync_Active_Time	同步活动时间数据
2796	MFZ_MagicSpiritSkill_All_S	魔法阵_同步所有英雄主角携带技能
2789	MFZ_MagicSpiritSkill_S	魔法阵_同步当前携带技能
2811	MFZ_OnPutOffMagicSpiritSkillHero	魔法阵_请求取消魔灵技能英雄
2813	MFZ_OnPutOffMagicSpiritSkillRole	魔法阵_请求取消魔灵技能角色
2801	MFZ_OnPutOffMagicSpirit_Hero	魔法阵_请求英雄脱下魔灵
2799	MFZ_OnPutOffMagicSpirit_Role	魔法阵_请求角色脱下魔灵
2810	MFZ_OnPutOnMagicSpiritSkillHero	魔法阵_请求携带魔灵技能英雄
2812	MFZ_OnPutOnMagicSpiritSkillRole	魔法阵_请求携带魔灵技能角色
2800	MFZ_OnPutOnMagicSpirit_Hero	魔法阵_请求英雄穿上魔灵
2798	MFZ_OnPutOnMagicSpirit_Role	魔法阵_请求角色穿上魔灵
2793	MFZ_OnRefreshPro	魔法阵_请求洗练魔灵属性
2794	MFZ_OnSaveRefreshPro	魔法阵_请求保存魔灵属性
2792	MFZ_OnUpgradeMagicSpirit	魔法阵_请求升级魔灵
2788	MFZ_PutOnOK_Hero_S	魔法阵_同步英雄成功穿上一个魔灵
2787	MFZ_PutOnOK_Role_S	魔法阵_同步角色成功穿上一个魔灵
2803	MFZ_RefreshOk_S	魔法阵_同步魔灵洗练成功
2804	MFZ_RefreshSaveOk_S	魔法阵_同步魔灵洗练保存成功
2802	MFZ_UpgradeOk_S	魔法阵_同步魔灵升级成功
1024	Mail_SeeAll	查看所有邮件
1025	Mail_SeeOne	查看一个邮件详情
1026	Mail_Uses	使用一批邮件
1096	Mail_YouHaveNew	你有一封新邮件
2455	MallGivingUnionMembers	商城赠送公会成员
2191	Mall_BuyInShoppingCart	客户端使用购物车商城购物
2453	Mall_GivingGoods	客户端请求赠送
2454	Mall_OpneGivingGoodsPanel	客户端请求打开赠送界面
1451	Mall_S_DayLimitData	同步每日限购数据
1450	Mall_S_LimitData	同步永久限购数据
1622	MarryCanMsg	可以结婚对象信息
1643	MarryGetNo	收到拒绝求婚信息
1641	MarryGetProposeMsg	收到求婚信息
1642	MarryGetYes	收到接受求婚信息
1672	MarryGrade	婚礼档次
1674	MarryGuanliPanel	婚礼观礼人面板信息
2541	MarryInvitation	皇室婚礼请帖
1660	MarryNowWeddingList	当前婚礼列表
1621	MarryObjMsg	结婚对象信息
1657	MarryOperator	婚礼内的操作
1623	MarryPropose	求婚信息
1724	MarryReviveHeliMsg	收到贺礼
2531	MarryRingID	当前佩戴的订婚戒指ID
2532	MarryRingMsg	订婚戒指铭刻信息
1728	MarryRoleNameData	结婚对象名字信息
2597	MarryVowData	婚礼宣誓数据
1673	MarryXinrenPanel	婚礼新人面板信息
1634	Marry_AnswerMarry	响应求婚
1696	Marry_BuyItem	购买物品
1668	Marry_BuyLibao	购买礼包
1649	Marry_CancelPropose	取消订婚
1648	Marry_Divorce	离婚
1632	Marry_Filter	筛选结婚对象
1666	Marry_Fireworks	发烟花
1669	Marry_GetLibao	领取礼包
1670	Marry_Handsel	赠送贺礼
2537	Marry_HoneySay	请求发送甜言蜜语
2533	Marry_Honeymoon	请求开启蜜月
1663	Marry_JoinWedding	进入婚礼场景
1676	Marry_LeaveWedding	离开婚礼场景
1640	Marry_MyPropose	我的求婚
1671	Marry_NowWedding	打开当前结婚列表
1631	Marry_OpenPanel	打开结婚面板
1633	Marry_Propose	求婚
1725	Marry_Rebate	回赠贺礼
1638	Marry_ReservationWedding	预约婚礼
2536	Marry_RingEquipment	请求装备订婚戒指
2534	Marry_RingGift	请求赠送订婚戒指
2535	Marry_RingImprint	请求订婚戒指铭刻
1665	Marry_Unburden	表白
1662	Marry_UnionInvite	公会邀请
1664	Marry_Vow	宣誓
1667	Marry_WeddingLibao	发礼包
1661	Marry_WorldInvite	世界邀请
1393	MianTask_Fight	主线任务战斗
1651	Mirror_BackToCity	在副本内请求回城
2778	MoLing_Lucky_Draw	客户端请求魔灵大转盘
2777	MoLing_Lucky_Draw_Result	通知客户端魔灵大转盘的结果
2307	MountAGData	坐骑外形品质进阶数据
3606	MountGashaponAddData	坐骑扭蛋获奖增加记录
3605	MountGashaponData	坐骑扭蛋获奖记录
1109	Mount_Advanced_for_client	坐骑进阶
1295	Mount_Eat_Food_Suc	坐骑吃食物成功
1111	Mount_Evolve	客户端请求坐骑培养
1108	Mount_EvolveBig_Crit_Prompt	坐骑培养大暴击提示
1106	Mount_Evolve_Crit_Prompt	坐骑培养暴击提示
1193	Mount_Evolve_Hign_Prompt	坐骑高级培养提示
1105	Mount_Evolve_Prompt	坐骑培养提示
1209	Mount_Metempsychosis	客户端请求转生
1194	Mount_Metempsychosis_for_client	坐骑可转生
2679	Mount_OnExchangeMount	坐骑系统_请求兑换激活坐骑
1112	Mount_On_Off	客户端请求坐骑骑乘或休息
2340	Mount_Open_Mount_ApperancePanel	客户端请求打开坐骑外形品质面板
1110	Mount_Open_Mount_Panel	客户端请求打开坐骑面板
1771	Mount_Open_Unreal_Panel	客户端请求打开坐骑幻化面板
1549	Mount_Send_Attribute	坐骑属性发送
1772	Mount_Send_Unreal	坐骑解锁列表
2055	Mount_Syn_Time	同步时限坐骑时间
1172	Mount_Unreal	客户端请求幻化坐骑
2308	Mount_UpApperanceGrade	客户端请求坐骑外形品质进化
3284	MovePuzzle	移动拼图
1387	Msg_CaiJi_Jindu	显示采集进度条
1626	Msg_Command	命令客户端执行一个指令
1463	Msg_Dialog_Show	普通对话
1467	Msg_Dialog_Show_B	普通对话(需要回调)
1464	Msg_FilmDialog_Show	电影式对话
1468	Msg_FilmDialog_Show_B	电影式对话(需要回调)
1470	Msg_PlayFilm	让客户端播放动画
1466	Msg_Request_Bool	询问并且返回是与否
1572	Msg_S_FilmDialog_Team_Next	组队电影式对话下一条
1553	Msg_S_FilmDialog_Team_Show	组队电影式对话(发送ID)
1562	Msg_S_FilmDialog_Team_Show_B	组队电影式对话(需要回调)(发送ID)
1137	Msg_S_StarColorCode	同步主角历史神将星级对应的最大颜色编码
1465	Msg_Select_Show	选择对话
1605	Msg_SyncHeroProperty	同步英雄属性
1604	Msg_SyncRoleProperty	同步主角属性
1357	Msg_TeamNextFilmTxt	队长看完了，请同步播放下一条
1517	MysterShopRecord	神秘商店兑换记录
1520	MysterShop_Item	请求兑换道具
1519	MysterShop_Mine	请求兑换矿石
1518	MysterShop_OpenPanel	请求打开神秘商店
3041	MysteryBox_AllBoxData_S	神秘宝箱_同步所有宝箱数据
3045	MysteryBox_LotteryResult_SB	神秘宝箱_同步抽奖结果
3044	MysteryBox_OnChangeBox	神秘宝箱_请求更换宝箱
3043	MysteryBox_OnLotteryBox	神秘宝箱_请求抽取奖励
3042	MysteryBox_OnOpenBox	神秘宝箱_请求打开宝箱
3040	MysteryBox_SingleBoxData_S	神秘宝箱_同步单个宝箱数据
2153	NAHalloween_Buy_TimeLimintGoods	客户端请求购买北美指定时限商品
2072	NAHalloween_Get_Reward	客户端请求领取北美万圣节奖励
2071	NAHalloween_Open_Main_Panel	客户端请求打开北美万圣节面板
2069	NA_Halloween_Icon_Twinkle	通知客户端北美万圣节图标闪烁
2070	NA_Halloween_Sync_All	通知客户端同步北美万圣节所有数据
2118	NA_Halloween_Sync_StartingAct	同步北美通用活动正在开启的活动
2018	NDFB_Exit_Scene	客户端请求退出国庆副本
2000	NDFB_Get_GlobalReward	客户端请求获取全民战斗奖励
2019	NDFB_GlobalKill	返回国庆副本全民战斗数据
1998	NDFB_Join_Scene	客户端请求进入国庆副本
1999	NDFB_Open_GlobalPanel	客户端请求打开全民战斗界面
2020	NDFB_Request_Fight	客户端请求国庆副本战斗
1985	ND_DailyLiBao_S_Record	同步国庆登陆礼包记录
1988	ND_OnCloseDailyLiBaoPanel	关闭国庆登陆礼包面板
1986	ND_OnDailyLiBao	请求领取国庆登陆礼包
1989	ND_OnExchangeReward	请求国庆奖励兑换
1987	ND_OnOpenDailyLiBaoPanel	打开国庆登陆礼包面板
3373	NJT_InviteJoinJT	客户端邀请战队队员进入跨服争霸
3183	NJT_RequesrJoinZBGroupFight	请求进入跨服争霸小组赛
3198	NJT_RequestFightView	请求观战
3213	NJT_RequestFightViewData	请求查看观战数据
3196	NJT_RequestGet100Data	请求查看100强数据
3197	NJT_RequestGetFinalData	请求查看决赛强数据
3186	NJT_RequestGetServerReward	请求领取争霸赛服务器奖励
3184	NJT_RequestJoinZBFinalFight	请求进入跨服争霸总决赛
3185	NJT_RequestServerRewardData	请求查询争霸赛服务器奖励数据(服务器，个人)
3215	NJT_RequestStatueData	请求获取争霸赛雕像数据
3239	NJT_S_CrossChangeLeader	同步新版跨服争霸更新队长ID
3238	NJT_S_CrossChangePos	同步新版跨服争霸战队出战位置修改
3240	NJT_S_CrossRequestLeader	有人请求做队长
3160	NJT_S_GroupFightResult	同步新版跨服争霸小组比赛轮次信息
3157	NJT_S_GroupPanalData	同步新版跨服争霸小组战队数据
3372	NJT_S_InviteJT	同步有人邀请进入跨服争霸
3214	NJT_S_PointRank	同步新版跨服争霸积分榜
3227	NJT_S_ZBFightResult	同步新版跨服争霸总决赛战斗结果
3161	NJT_S_ZBFinalPanal	同步新版跨服争霸总决赛战队面板数据
1214	NPC_Disappear	同步一个NPC消失
1213	NPC_Pos	同步一个NPC出现在某个位置
1522	NPC_Special	特殊NPC(id, npctype, x, y, d, coding, app)
2415	NYearDiscountData	新年乐翻天数据
2417	NYearDiscount_Buy	新年乐翻天购买
2416	NYearDiscount_Open	新年乐翻天打开面板
2418	NYearDiscount_Refresh	新年乐翻天刷新
2451	NYearOnlineGetedRecord	同步新年冲冲冲已领取记录
2407	NYearOnlineRecord	同步新年冲冲冲奖励记录
2409	NYear_OnlineReward_Freetimes_Msg	新年冲冲冲领取免费次数
2408	NYear_OnlineReward_Msg	新年冲冲冲开启宝箱
2410	NYear_Opne_Online_Msg	新年冲冲冲打开宝箱界面
1978	NationBackData	节日有礼回赠数据
1979	NationBack_Award	请求领取节日有礼回赠
2015	NationBack_Open	请求打开节日有礼回赠
3448	NewYearDayEggAward	砸金旦
3446	NewYearDayEggOnLineAward	领取在线锤子奖励
3429	NewYearDayEggOnLineState	在线状态
3447	NewYearDayEggRMBAward	领取充值锤子奖励
3430	NewYearDayEggRMBState	充值状态
3428	NewYearDayEggStart	元旦金蛋活动开启
3431	NewYearDayEggState	金蛋状态
3432	NewYearDayHammer	锤子数量
3452	NewYearDayPigAmount	元旦金猪数量同步
3451	NewYearDayPigShop_Data	元旦金猪兑换商店同步
3449	NewYearDayPigStart	元旦金猪活动开启
3450	NewYearDayPig_TaskData	元旦金猪任务数据同步
2427	NewYearHaoKuafuTodayLRank	新年我最壕今日本地排行榜
2420	NewYearHaoKuafuTodayRank	新年我最壕今日跨服排行榜
2428	NewYearHaoKuafuYesterdayLRank	新年我最壕昨日本地排行榜
2421	NewYearHaoKuafuYesterdayRank	新年我最壕昨日跨服排行榜
2439	NewYearHaoLocalTodayRank	新年我最壕今日本地排行榜
2440	NewYearHaoLocalYesterdayRank	新年我最壕昨日本地排行榜
2419	NewYearHaoOpen	新年我最壕活动开启
2441	NewYearHao_OpenPanel	请求打开新年我最壕面板
2425	NewYearHao_Reward	新年我最壕领取积分奖励
2442	NewYearHao_TodayRank	新年我最壕查看今日排行榜
2443	NewYearHao_YesterdayRank	新年我最壕查看昨日排行榜
2422	NewYearShopData	新年狂欢兑不停兑换数据
2423	NewYearShop_Exchange	请求新年狂欢兑不停兑换
2424	NewYearShop_Open	请求打开新年狂欢兑不停商店
2583	NianComing_Data	同步年兽来了数据
2584	NianComing_Record	同步年兽来了奖励记录
1805	Notice_Stray	通知客户端流浪商人闪
1129	Notify_PutOnEquipment	通知客户端检测一下当前背包是否有可以穿戴的装备
1040	Npc_TypeChange	改变npc外形
1777	OG_Finish_Task	客户端请求完成OG任务
1776	OG_Sync_All_Task	通知客户端所有OG任务状态
1850	OLR_Beta_OnGetOnlineReward	请求获取封测在线奖励
1442	OLR_OnGetOnlineReward	请求获取在线奖励
1603	OnHallowInheritance	圣器继承
2678	OnHallowOneKeyShenzao	圣器一键神造
2677	OnHallowShenzao	圣器神造 
1947	OnHallowsEnchant	圣器附魔
1601	OnHallowsRefineBegin	圣器洗练
1602	OnHallowsrefineSave	圣器保存洗练属性 
3403	OpenCatchingFish	捕鱼达人打开面板
3433	OpenNewYearDayEgg	金蛋打开面板
3453	OpenNewYearDayPigShop	打开元旦金猪面板
2605	OpenYearSyncConsumeGiftGotData	同步连开年活动消费礼包领取情况
2604	OpenYearSyncContinueLoginGiftGotData	同步连开年活动续登录礼包领取情况
2600	OpenYearSyncTotalLoginGiftGotData	同步开年活动累计登录礼包领取情况
