source_text	target_text	need_translate
打开后可获得19奖励神石，190000金币，坐骑培养石*20，坐骑优惠券*1，一级龙晶*10，中经验果*10#H#C(#00FF00)领取需要19充值神石#n	Açılarak 19 Ödül Kristali, 190000 Altın, Binek Eğitim Kamçısı*20, Binek İndirim Kuponu*1, 1 Lv Mineral*10, Orta TEC Meyvesi*10 kazanılır#H#C Teslim almak için 19 Ödeme Kristali gerekir#n	0
打开后可获得1个以下1级宠物之灵：攻击之灵、生命之灵、暴击之灵、免暴之灵、格挡之灵、破挡之灵	Açıldıktan sonra aşağıdaki 1 Lv Evcil Ruhlarından birisi kazanılır: Saldırı Ruhu, HP Ruhu, Kritik Ruhu, Antikritik Ruhu, Bloke Ruhu, Bloke Kırma Ruhu	0
打开后可获得1个以下宝石：七级暴击、免暴、格挡、破挡宝石	Açılarak aşağıdaki mücevherlerden 1 tanesi kazanılır: 7 Lv Kritik, Antikritik, Bloke, Bloke Kırma Taşı	0
打开后可获得1个以下宝石：三级暴击、免暴、格挡、破挡宝石	Açılarak aşağıdaki mücevherlerden 1 tanesi kazanılır: 3 Lv Kritik, Antikritik, Bloke, Bloke Kırma Taşı	0
打开后可获得1点个人贡献。	Açılarak 1 puan kişisel katkı kazanılır.	0
打开后可获得1点公会资源。	Açılarak 1 puan birlik kaynağı kazanılır.	0
打开后可获得3999奖励神石，39990000金币，八级宝石*1，紫色天赋卡礼包*1，时装精华*10，四级龙晶*160#H#C(#00FF00)领取需要3999充值神石#n	Açılarak 3999 Ödül Kristali, 39990000 Altın, 8 Lv Mücevher*1, Mor Yetenek Kartı Paketi*1, Moda Özü*10, 4 Lv Mineral*160 kazanılır#H#C(#00FF00)Teslim almak için 3999 Ödeme Kristali gerekir#n	0
打开后可获得499奖励神石，4990000金币，五级生命宝石*1，黄色命魂礼包*1，生命结晶*4，二级龙晶*40#H#C(#00FF00)领取需要499充值神石#n	Açılarak 499 Ödül Kristali, 4990000 Altın, 5 Lv HP Taşı*1, Sarı Yıldız Paketi*1, HP Kristali*4, 2 Lv Mineral*40 kazanılır#H#C(#00FF00)Teslim almak için 499 Ödeme Kristali gerekir#n	0
打开后可获得50-1000魔晶	Açılarak 50-1000 Bağlı Kristal kazanılır	0
打开后可获得5999奖励神石，59990000金币，九级符文*1，红色命魂礼盒*1，圣器附魔石*5，五级龙晶*160#H#C(#00FF00)领取需要5999充值神石#n	Açılarak 5999 Ödül Kristali, 59990000 Altın, 9 Lv Rün*1, Kırmızı Yıldız Kutusu*1, Kutsal Silah Geliştirme Taşı*5, 5 Lv Mineral*160 kazanılır#H#C(#00FF00) Teslim almak için 5999 Ödeme Kristali gerekir#n	0
打开后可获得699奖励神石，6990000金币，六级符文*1，一级魔石*2，星灵之羽*5，三级龙晶*40#H#C(#00FF00)领取需要699充值神石#n	Açılarak 699 Ödül Kristali, 6990000 Altın, 6 Lv Rün*1, 1 Lv Bağlı Kristal*2, Fal Ruh Tüyü*5, 3 Lv Mineral*40 kazanılır#H#C(#00FF00) Teslim almak için 699 Ödeme Kristali gerekir#n	0
打开后可获得9999奖励神石，99990000金币，十级宝石*1，橙色天赋卡礼包*1，五级雕纹*1，五级龙晶*320#H#C(#00FF00)领取需要9999充值神石#n	Açılarak 9999 Ödül Kristali, 99990000 Altın, 10 Lv Mücevher1, Turuncu Yetenek Kartı Paketi*1, 5 Lv Kabartma*1, 5 Lv Mineral*320 kazanılır #H#C(#00FF00)Teslim almak için 9999 Ödeme Kristali gerekir#n	0
打开后可获得999奖励神石，9990000金币，七级宝石*1，时装之魄*5，羽翼培养石*20，三级龙晶*80#H#C(#00FF00)领取需要999充值神石#n	Açılarak 999 Ödül Kristali, 9990000 Altın, 7 Lv Mücevher*1, Moda Ruhu*5, Kanat Geliştirme Tüyü*20, 3 Lv Mineral*80 kazanılır#H#C(#00FF00)Teslim almak için 999 Ödeme Kristali gerekir#n	0
打开后可获得99奖励神石，990000金币，姻缘石*20，精炼石*20，三生锁*10，一级龙晶*20#H#C(#00FF00)领取需要99充值神石#n	Açılarak 99 Ödül Kristali, 990000 Altın, Evlilik Taşı*20, Rafine Taşı*20, 3 Emir Kilidi*10, 1 Lv Mineral*20 kazanılır#H#C(#00FF00)Teslim almak için 99 Ödeme Kristali gerekir#n	0
打开后可获得:99朵玫瑰花+9	Açılarak Kazanılacaklar: 99 Gül*9	0
打开后可获得一个一级雕纹。	Açılarak 1 adet 1 Lv Kabartma kazanılır.	0
打开后可获得一个七级雕纹。	Açılarak 1 adet 7 Lv Kabartma kazanılır.	0
打开后可获得一个三级雕纹。	Açılarak 1 adet 3 Lv Kabartma kazanılır.	0
打开后可获得一个九级雕纹。	Açılarak 1 adet 9 Lv Kabartma kazanılır.	0
打开后可获得一个二级雕纹。	Açılarak 1 adet 2 Lv Kabartma kazanılır.	0
打开后可获得一个五级雕纹。	Açılarak 1 adet 5 Lv Kabartma kazanılır.	0
打开后可获得一个八级雕纹。	Açılarak 1 adet 8 Lv Kabartma kazanılır.	0
打开后可获得一个六级雕纹。	Açılarak 1 adet 6 Lv Kabartma kazanılır.	0
打开后可获得一个十一级宝石。	Açılarak 1 adet 10 Lv Mücevher kazanılır	0
打开后可获得一个十级雕纹。	Açılarak 1 adet 10 Lv Kabartma kazanılır.	0
打开后可获得一个四级雕纹。	Açılarak 1 adet 4 Lv Kabartma kazanılır.	0
打开后可获得一种珍稀道具或资源，还有概率获得30级橙色装备	Açıldıktan sonra 1 adet nadir eşya veya kaynak, ayrıca belli olasılıkla 30 Lv Turuncu Ekipman kazanılır	0
打开后可获得一阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 1 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得七级暴击、免暴、格挡、破挡宝石其中一个	Açıldıktan sonra 7 Lv Kritik, Antikritik, Bloke Kırma Taşlarından birisi kazanılır	0
打开后可获得七阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 7 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得三级宝石+1、龙晶礼包（二）+1、20代金券+1	Açılarak kazanılacak: 3 Lv Mücevher+1, Mineral Paketi (2)+1, 20 Kristal Makbuzu+1	0
打开后可获得三阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 3 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得二阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 2 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得五级暴击、免暴、格挡、破挡宝石其中一个	Açıldıktan sonra 5 Lv Kritik, Antikritik, Bloke Kırma Taşlarından birisi kazanılır	0
打开后可获得五阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 5 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得以下一颗以下宝石：七级暴击宝石、七级免暴宝石、七级格挡宝石、七级破挡宝石	Açılarak aşağıdaki mücavherlerden 1 tanesi kazanılır: 7 Lv Kritik Taşı,7 Lv Antikritik Taşı, 7 Lv Bloke Taşı, 7 Lv Bloke Kırma Taşı	0
打开后可获得以下一颗以下宝石：七级物攻宝石、七级法攻宝石、七级生命宝石	Açılarak aşağıdaki mücevherlerden biri kazanılır: 7 Lv Fiziksel Saldırı Taşı, 7 Lv Sihirli Saldırı Taşı, 7 Lv HP Taşı	0
打开后可获得以下其中一个：2级宝石礼盒*1，2级符文礼盒*1，3级符文礼盒*1，3级宝石礼盒*1	Açılarak aşağıdakilerden birisi kazanılır: 2 Lv Mücevher Kutusu*1, 2 Lv Rüne Kutusu*1, 4 Lv Rüne Kutusu*1, 3 Lv Mücevher Kutusu*1	0
打开后可获得以下其中一个：姻缘石*2,姻缘石*4,姻缘石*8	Açılarak aşağıdakilerden biri kazanılır: İşleme Kayası*2, İşleme Kayası*4, İşleme Kayası*8	0
打开后可获得以下其中一个：诛魔剑卷轴*1，诛魔头盔卷轴*1，诛魔铠甲卷轴*1，诛魔战靴卷轴*1，诛魔戒指卷轴*1，诛魔手镯卷轴*1	Bunlardan bir tanesini elde etmek için aç:Öldürme Kılıcı Parşömeni*1,Öldürme Başlığı Parşömeni*1,Öldürme Zırhı Parşömeni*1,Öldürme Botu Parşömeni*1,Öldürme Yüzü Parşömeni*1,Öldürme Bileziği Parşömeni*1	0
打开后可获得以下其中一个：诛魔剑卷轴*1，诛魔头盔卷轴*1，诛魔铠甲卷轴*1，诛魔战靴卷轴*1，诛魔戒指卷轴*1，诛魔手镯卷轴*1,一转龙灵珠*50,一转圣灵石*200,一转精金*100,一转神龙血*50	Bunlardan bir tanesini elde etmek için aç:Öldürme Kılıcı Parşömeni*1,Öldürme Başlığı Parşömeni*1,Öldürme Zırhı Parşömeni*1,Öldürme Botu Parşömeni*1,Öldürme Yüzü Parşömeni*1,Öldürme Bileziği Parşömeni*1, İlk canlandırma ejderha topu*50,İlk canlandırma kutsal taşı*200,İlk canlandırma jeton*100,İlk canlandırma ejderha kanı*50	0
打开后可获得以下其中一个：魔殒剑卷轴*1，魔殒头盔卷轴*1，魔殒铠甲卷轴*1，魔殒战靴卷轴*1，魔殒戒指卷轴*1，魔殒手镯卷轴*1	Bunlardan bir tanesini elde etmek için aç:Şeytan Kılıcı Parşömeni*1,Şeytan Başlığı Parşömeni*1,Şeytan Zırhı Parşömeni*1,Şeytan Botu Parşömeni*1,Şeytan Yüzü Parşömeni*1,Şeytan Bileziği Parşömeni*1	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·白龙牙*1，天·白龙爪*1#H获取途径:天空之塔21-30层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Beyaz Ejder Dişi*1, Gökyüzü·Beyaz Ejder Pençesi*1 #HKazanma Yolu: Seviye 21-30 Gökyüzü Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·白龙角*1，天·白龙甲*1#H获取途径:天空之塔1-10层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Beyaz Ejder Boynuzu*1, Gökyüzü·Beyaz Ejder Zırhı*1 #HKazanma Yolu: Seviye 1-10 Gökyüzü Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·白龙骨*1，天·白龙尾*1#H获取途径:天空之塔11-20层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Beyaz Ejder Kemiği*1, Gökyüzü·Beyaz Ejder Kuyruğu*1 #HKazanma Yolu: Seviye 11-20 Gökyüzü Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·红龙牙*1，天·红龙爪*1#H获取途径:失落之塔21-30层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Kızıl Ejder Dişi*1, Gökyüzü·Kızıl Ejder Pençesi*1 #HKazanma Yolu: Seviye 21-30 Kayıp Kule	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·红龙角*1，天·红龙甲*1#H获取途径:失落之塔1-10层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Kızıl Ejder Boynuzu*1, Gökyüzü·Kızıl Ejder Zırhı*1 #HKazanma Yolu: Seviye 1-10 Kayıp Kule	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·红龙骨*1，天·红龙尾*1#H获取途径:失落之塔11-20层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Kızıl Ejder Kemiği*1, Gökyüzü·Kızıl Ejder Kuyruğu*1 #HKazanma Yolu: Seviye 11-20 Kayıp Kule	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·绿龙牙*1，天·绿龙爪*1#H获取途径:寂灭之塔21-30层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Yeşil Ejder Dişi*1, Gökyüzü·Yeşil Ejder Pençesi*1 #HKazanma Yolu: Seviye 21-30 Quietus Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·绿龙角*1，天·绿龙甲*1#H获取途径:寂灭之塔1-10层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Yeşil Ejder Boynuzu*1, Gökyüzü·Yeşil Ejder Zırhı*1 #HKazanma Yolu: Seviye 1-10 Quietus Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，天·绿龙骨*1，天·绿龙尾*1#H获取途径:寂灭之塔11-20层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Gökyüzü·Yeşil Ejder Kemiği*1, Gökyüzü·Yeşil Ejder Kuyruğu*1 #HKazanma Yolu: Seviye 11-20 Quietus Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·白龙牙化石*1，雷·白龙爪化石*1#H获取途径:圣域之塔21-30层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Beyaz Ejder Dişi Taşı*1, Şimşek·Beyaz Ejder Pençesi Taşı*1 #HKazanma Yolu: Seviye 21-30 İhtişam Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·白龙角化石*1，雷·白龙甲化石*1#H获取途径:圣域之塔1-10层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Beyaz Ejder Boynuz Taşı*1, Şimşek·Beyaz Ejder Zırh Taşı*1 #HKazanma Yolu: Seviye 1-10 İhtişam Kulesi	0
打开后可获得以下其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·白龙骨化石*1，雷·白龙尾化石*1#H获取途径:圣域之塔11-20层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Beyaz Ejder Kemik Taşı*1, Şimşek·Beyaz Ejder Kuyruk Taşı*1 #HKazanma Yolu: Seviye 11-20 İhtişam Kulesi	0
打开后可获得以下其中一个：龙灵+10000，天·蓝龙角*1，天·蓝龙甲*1，天·蓝龙骨*1，天·蓝龙尾*1，天·蓝龙牙*1，天·蓝龙爪*1#H获取途径:国庆活动节日兑换奖励获得	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu+10000, Gökyüzü·Mavi Ejder Boynuzu*1, Gökyüzü·Mavi Ejderha Zırhı*1, Gökyüzü·Mavi Ejder Kemiği*1, Gökyüzü·Mavi Ejder Kuyruğu*1, Gökyüzü·Mavi Ejder Dişi*1, Gökyüzü·Mavi Ejder Pençesi*1 #HKazanma Yolu: Cumhuriyet Bayramı Etkinliği değişim ödülü	0
打开后可获得六级暴击、免暴、格挡、破挡宝石其中一个	Açıldıktan sonra 6 Lv Kritik, Antikritik, Bloke Kırma Taşlarından birisi kazanılır	0
打开后可获得其中一个：普通变身卡礼包*1，二级宝石礼盒*1，坐骑培养石*5，生命结晶*1，生命之源*1#H获取途径:万圣节宴会放万紫千红烟花额外获得	Açılarak aşağıdakilerden birisi kazanılır: Normal Değişim Kartı Paketi*1, 2 Lv Mücevher Kutusu*1, Binek Eğitim Taşı*5, HP Kristali*1, HP Kaynağı*1 #HKazanma Yolu: Cadılar Bayramı Ziyafeti Sayısız Havaifişek Patlatılarak fazladan elde edilir	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·红龙牙化石*1，雷·红龙爪化石*1#H获取途径:冥皇之塔21-30层概率掉落	Aç ve şunlardan birini kazan:Ejder Ruhu*200,Ejder Ruhu*300,Ejder Ruhu*400,Ejder Ruhu*500,fırtına· Kırmızı Ejderha Pençesi Fosili*1,fırtına· Kırmızı Ejderha Dişi Fosili*1#HKaynak: Lvl 21-30 Cehennem Kulesi.	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·红龙角化石*1，雷·红龙甲化石*1#H获取途径:冥皇之塔1-10层概率掉落	Aç ve şunlardan birini kazan: Ejder Ruhu × 200, Ejder Ruhu × 300, Ejder Ruhu × 400, Ejder Ruhu × 500, Fırtına· Kırmızı Ejder Boynuz Fosili × 1,  Fırtına· Kırmızı Ejder Zırhı Fosili × 1#HKaynak: Lvl 1-10 Cehennem Kulesi.	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·红龙骨化石*1，雷·红龙尾化石*1#H获取途径:冥皇之塔11-20层概率掉落	Aç ve şunlardan birini kazan: Ejder Ruhu × 200, Ejder Ruhu × 300, Ejder Ruhu × 400, Ejder Ruhu × 500, Fırtına· Beyaz Ejder Kemiği Fosili × 1,  Fırtına· Beyaz Ejder Kuyruğu Fosili × 1#HKaynak: Lvl 1-10 Cehennem Kulesi.	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·绿龙牙化石*1，雷·绿龙爪化石*1#H获取途径:梦魇之塔21-30层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Yeşil Ejder Dişi Taşı*1, Şimşek·Yeşil Ejder Pençesi Taşı21*1 #HKazanma Yolu: Seviye 21-30 Kabus Kulesi	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·绿龙角化石*1，雷·绿龙甲化石*1#H获取途径:梦魇之塔1-10层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Yeşil Ejder Boynuzu Taşı*1, Şimşek·Yeşil Ejder Zırhı Taşı21*1 #HKazanma Yolu: Seviye 1-10 Kabus Kulesi	0
打开后可获得其中一个：龙灵*200，龙灵*300，龙灵*400，龙灵*500，雷·绿龙骨化石*1，雷·绿龙尾化石*1#H获取途径:梦魇之塔11-20层概率掉落	Açılarak aşağıdakilerden biri kazanılır: Ejder Ruhu*200, Ejder Ruhu*300, Ejder Ruhu*400, Ejder Ruhu*500, Şimşek·Yeşil Ejder Kemiği Taşı*1, Şimşek·Yeşil Ejder Kuyruğu Taşı21*1 #HKazanma Yolu: Seviye 11-20 Kabus Kulesi	0
打开后可获得变身卡一张，有概率获得高级变身卡（通过此礼包获得的变身卡会被计入天天消龙珠“收集得豪礼”活动中）#H获取途径:天天消龙珠	Açıldıktan sonra 1 adet değişim kartı kazanılır, belli olasılıkla yüksek değişim kartı (Be paket yoluyla elde edilen değişim kartları Ejder Topu Yok Etme “Koleksiyon Hediyesi” etkinliğine dahildir) kazanılır #HKazanma Yolu: Ejder Topu Yok Etme	0
打开后可获得四-九级宝石礼盒中的一个	Açılarak 1 adet 4-9 Lv Taş Kutusundan biri kazanılır.	0
打开后可获得四-八符文礼盒中的一个	Açılarak 1 adet 4-8 Lv Rüne Kutusundan biri kazanılır.	0
打开后可获得四-八雕纹礼盒中的一个	Açılarak 1 adet 4-8 Lv Kabartmalardan biri kazanılır.	0
打开后可获得四级暴击、免暴、格挡、破挡宝石其中一个	Açıldıktan sonra 4 Lv Kritik, Antikritik, Bloke Kırma Taşlarından birisi kazanılır	0
打开后可获得四阶的相应道具，会有小概率获得珍稀道具	Açılarak Seviye 4 ilgili eşya ve küçük bir olasılıkla nadir eşya kazanılır.	0
打开后可获得姻缘石×50	Alınacak içerik: Evlilik taşı×50.	0
打开后可获得宠物小布丁*1	Açıldıktan sonra Evcil Küçük Pudy*1 kazanılır	0
打开后可获得宠物小暴龙*1	Açılarak Evcil Dinazor*1 kazanılır	0
打开后可获得宠物小蓝龙*1	Aç ve kazan Küçük Mavi Ejderha	0
打开后可获得宠物小黑龙*1	Aç ve kazan: Küçük Siyah Ejderha	0
打开后可获得小经验卡×18，每张小经验卡使用后可获得400000英雄经验，需要消耗400000金币。	Alınacak içerik: Tecrübe kartı S×18. Her Tecrübe kartı 400,000 TEC için kullanılabilir. Kullanılması gereken altın: 400,000 Altın.	0
打开后可获得小经验卡×30，每张小经验卡使用后可获得400000英雄经验，需要消耗400000金币。	Alınacak içerik: Tecrübe kartı S×30.Her Tecrübe kartı 400,000 TEC almak için kullanılabilir. Kullanılması gereken altın: 400,000 Altın.	0
打开后可获得烈火·光辉戒指*1，坐骑培养石*10	Açılarak Lav-Görkemli Yüzük*1, Binek Geliştirme Taşı*10 kazanılır	0
打开后可获得高级变身卡一张（通过此礼包获得的变身卡会被计入天天消龙珠“收集得豪礼”活动中）#H获取途径:天天消龙珠	Açıldıktan sonra 1 adet yüksek değişim kartı kazanılır (Be paket yoluyla elde edilen değişim kartları Ejder Topu Yok Etme “Koleksiyon Hediyesi” etkinliğine dahildir) #HKazanma Yolu: Ejder Topu Yok Etme	0
打开后可获得：#H橙色双鱼座女神天赋卡*1	Aç ve kazan: #H Turuncu Balık burcu Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H橙色天蝎座女神天赋卡*1	Açılarak kazanılacaklar: #H Turuncu Akrep Burcu Tanrıçası Yetenek Kartı*1	0
打开后可获得：#H橙色天鹅座女神天赋卡*1	Aç ve kazan: #H Turuncu Cygnus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H橙色天鹰座女神天赋卡*1	Açılarak kazanılacaklar: #H Turuncu Aquila Tanrıçası Yetenek Kartı*1	0
打开后可获得：#H橙色射手座女神天赋卡*1	Alınacak içerik: #H Turuncu Yay burcu tanrıçası - Beceri kartı x1	0
打开后可获得：#H橙色巨蟹座女神天赋卡*1	Almak için aç:#H Turuncu kalite Yengeç Tanrıça beceri kartı*1	0
打开后可获得：#H橙色狮子座女神天赋卡*1	Alınacak içerik: #H Turuncu Aslan burcu tanrıçası - Beceri kartı x1	0
打开后可获得：#H橙色白羊座女神天赋卡*1	Alınacak içerik: #HTuruncu Koç burcu tanrıçası - Beceri kartı*1	0
打开后可获得：#H橙色金牛座女神天赋卡*1	Aç ve kazan: #H Turuncu Taurus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H橙色飞马座女神天赋卡*1	Aç ve kazan: #H Turuncu Pegasus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色双鱼座女神天赋卡*1	Aç ve kazan: #H Mor Balık burcu Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色天秤座女神天赋卡*1	Aç ve kazan: #H Mor Terazi burcu Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色天鹅座女神天赋卡*1	Aç ve kazan: #H Mor Cygnus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色天鹰座女神天赋卡*1	Açılarak kazanılacaklar: #H Mor Aquila Tanrıçası Yetenek Kartı*1	0
打开后可获得：#H紫色射手座女神天赋卡*1	Alınacak içerik: #H Mor Yay burcu tanrıçası - Beceri kartı x1	0
打开后可获得：#H紫色巨蟹座女神天赋卡*1	Aç ve kazan: #H Mor Yengeç Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色摩羯座女神天赋卡*1	Açılarak kazanılacaklar: #H Mor Oğlak Burcu Tanrıçası Yetenek Kartı*1	0
打开后可获得：#H紫色水瓶座女神天赋卡*1	Açılarak kazanılacaklar: #H Mor Kova Burcu Tanrıçası Yetenek Kartı*1	0
打开后可获得：#H紫色狮子座女神天赋卡*1	Alınacak içerik: #H Mor Aslan burcu tanrıçası - Beceri kartı x1	0
打开后可获得：#H紫色白羊座女神天赋卡*1	Alınacak içerik: #HMor Koç burcu tanrıçası - Beceri kartı*1	0
打开后可获得：#H紫色金牛座女神天赋卡*1	Aç ve kazan: #H Mor Taurus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：#H紫色飞马座女神天赋卡*1	Aç ve kazan: #H Mor Pegasus Tanrıçası Yetenek Kartı × 1	0
打开后可获得：1000~2000奖励神石	Almak için aç::1000~2000 hediye kristaller	0
打开后可获得：100奖励神石，四级宝石礼盒*1，金币*100W	Açılarak Kazanılacaklar: Ödül Kristali*100, 4 Lv Taş Kutusu*1, Altın*1000k	0
打开后可获得：100魔晶	Açılarak kazanılacak: 100 Bağlı Kristal	0
打开后可获得：1111奖励神石。	Açılarak Kazanılacaklar: 1111 Ödül Kristali	0
打开后可获得：120魔晶	Açılarak kazanılacak: 120 Bağlı Kristal	0
打开后可获得：1212奖励神石。	Açılarak Kazanılacaklar: 1212 Ödül Kristali	0
打开后可获得：150魔晶	Açılarak kazanılacak: 150 Bağlı Kristal	0
打开后可获得：188魔晶。	Aç ve al: Bağlı Kristal × 188	0
打开后可获得：1个单属性红色命魂	Açılarak kazanılacak: 1 adet tek özellikli Kırmızı Yıldız	0
打开后可获得：1个经验白魂	Açılarak kazanılacak: 1 adet Beyaz TEC Yıldızı	0
打开后可获得：1个经验绿魂	Açılarak kazanılacak: 1 adet Yeşil TEC Yıldızı	0
打开后可获得：1个经验蓝魂	Açılarak kazanılacak: 1 adet Mavi TEC Yıldızı	0
打开后可获得：1奖励神石。	Açılarak kazanılacak: 1 Ödül Kristali.	0
打开后可获得：200魔晶	Açılarak kazanılacak: 200 Bağlı Kristal	0
打开后可获得：250魔晶	Açılarak kazanılacak: 250 Bağlı Kristal	0
打开后可获得：300魔晶	Açılarak kazanılacak: 300 Bağlı Kristal	0
打开后可获得：3级雕纹+1、圣器附魔石+1	Açılarak kazanılacak: 3 Lv Kabartma+1, Kutsal Silah Geliştirme Taşı*1	0
打开后可获得：400魔晶	Açılarak kazanılacak: 400 Bağlı Kristal	0
打开后可获得：5-10个一级符文礼盒	Açılarak kazanılacak: 5-10 adet 1 Lv Rüne Kutusu	0
打开后可获得：500魔晶	Açılarak kazanılacak: 500 Bağlı Kristal	0
打开后可获得：888魔晶。	Aç ve al: Bağlı Kristal × 888	0
打开后可获得：88魔晶。	Aç ve al: Bağlı Kristal × 88	0
打开后可获得：一级魔石*1、五级雕纹*1、许愿币*3	Açılarak kazanılacak: lv 1 Büyü Taşı*1,5 Lv Kabartma*1,Dilek Parası*3	0
打开后可获得：一级魔石*1、六级宝石*1、许愿币*3	Açılarak kazanılacak: lv 1 Büyü Taşı*1,6 Lv Mücevher*1,Dilek Parası*3	0
打开后可获得：一级龙晶*30，一星召唤令*1，坐骑培养石*10	Alınacak içerik: Seviye 1 Mineral *30, Seviye 1 Çağrı jetonu*1, Binek kırbacıbacı*10	0
打开后可获得：一阶古龙血*100，一阶玄铁*100，二级龙晶*200	Açılarak kazanılacak: 1 Kat Ejderha Kanı*100, 1 Kat Demir Çivi*100, 2 Lv Mineral*200	0
