source_text	target_text	need_translate
<font color="#E6DFBB">冰蓝套装-武器部件,图鉴中选择并保存获得冰蓝武器形象；所有时装的基础属性（主角）可以叠加生效。<br>冰蓝套装只能通过消耗闪耀时装之魄来鉴定和进阶，只能通过消耗闪耀时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the weapon in Fashion Identification and click the Save icon to get the Ice Blue Weapon image and the basic Stat boosts for your character. <br>Ice Blue Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰蓝套装-羽翼部件,图鉴中选择并保存获得冰蓝羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>冰蓝套装只能通过消耗闪耀时装之魄来鉴定和进阶，只能通过消耗闪耀时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the wings in Fashion Identification and click on Save to receive the Ice Blue Wings image and the basic Stat boosts for your character. <br>Ice Blue Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰蓝套装-衣服部件,图鉴中选择并保存获得冰蓝衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>冰蓝套装只能通过消耗闪耀时装之魄来鉴定和进阶，只能通过消耗闪耀时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the clothes in Fashion Identification and click the Save icon to get the Ice Blue Clothes image and the basic Stat boosts for your character. <br>Ice Blue Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰霜套装-帽子部件,图鉴中选择并保存获得冰霜帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the hat in Fashion Identification and click the Save icon to get the Frost Hat image and the basic Stat boosts for your character. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰霜套装-武器部件,图鉴中选择并保存获得冰霜武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the weapon in Fashion Identification and click the Save icon to get the Frost Weapon image and the basic Stat boosts for your character. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰霜套装-羽翼部件,图鉴中选择并保存获得冰霜羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the wings in Fashion Identification and click on Save to receive the Frost Wings image and the basic Stat boosts for your character. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">冰霜套装-衣服部件,图鉴中选择并保存获得冰霜衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the clothes in Fashion Identification and click the Save icon to get the Frost Clothes image and the basic Stat boosts for your character. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">卡牌套装-帽子部件,图鉴中选择并保存获得卡牌帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>神秘商店<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Poker Hat image and the basic Stat boost for your character. <br>Source: </font>Mysterious Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">卡牌套装-武器部件,图鉴中选择并保存获得卡牌武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>神秘商店<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Poker Weapon image and the basic Stat boost for your character. <br>Source: </font>Mysterious Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">卡牌套装-衣服部件,图鉴中选择并保存获得卡牌衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>神秘商店<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Poker Clothes image and the basic Stat boost for your character. <br>Source: </font>Mysterious Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣光套装-帽子部件,图鉴中选择并保存获得圣光帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>圣光套装只能通过消耗华丽时装之魄来鉴定和进阶，只能通过消耗华丽时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the hat in Fashion Identification and click the Save icon to get the Divine Hat image and the basic Stat boosts for your character. <br>Divine Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣光套装-武器部件,图鉴中选择并保存获得圣光武器形象；所有时装的基础属性（主角）可以叠加生效。<br>圣光套装只能通过消耗华丽时装之魄来鉴定和进阶，只能通过消耗华丽时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the weapon in Fashion Identification and click the Save icon to get the Divine Weapon image and the basic Stat boosts for your character. <br>Divine Fashion Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣光套装-羽翼部件,图鉴中选择并保存获得圣光羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>圣光套装只能通过消耗华丽时装之魄来鉴定和进阶，只能通过消耗华丽时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the wings in Fashion Identification and click the Save icon to get the Divine Wings image and the basic Stat boosts for your character. <br>Divine Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣光套装-衣服部件,图鉴中选择并保存获得圣光衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>圣光套装只能通过消耗华丽时装之魄来鉴定和进阶，只能通过消耗华丽时装精华来升星。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color=”#E6DFBB”>Select the clothes in Fashion Identification and click the Save icon to get the Divine Light Clothes image and the basic Stat boosts for your character. <br>Divine Light Set can be identified and advanced only by consuming Fashion Soul and upgraded by consuming Fashion Essence. <br>Source: </font>Events<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣诞套装-帽子部件,图鉴中选择并保存获得圣诞帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商店购买<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Christmas Hat image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣诞套装-武器部件,图鉴中选择并保存获得圣诞武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商店购买<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Christmas weapon image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">圣诞套装-衣服部件,图鉴中选择并保存获得圣诞衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商店购买<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Christmas Clothes image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">天使套装-帽子部件,图鉴中选择并保存获得天使帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买。<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Angel Hat image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">天使套装-武器部件,图鉴中选择并保存获得天使武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Angel Weapon image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">天使套装-羽翼部件,图鉴中选择并保存获得天使羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>徽章商店<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Angel Wings image and the basic Stat boost for your character. <br>Source: </font>Medals Store<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">天使套装-衣服部件,图鉴中选择并保存获得天使衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买。<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Angel Clothes image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">怒火精灵套装-帽子部件,图鉴中选择并保存获得怒火头饰形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Flame Hat image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">怒火精灵套装-武器部件,图鉴中选择并保存获得怒火战刃形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Flame Sword image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">怒火精灵套装-羽翼部件,图鉴中选择并保存获得怒火羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Flame Wings image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">怒火精灵套装-衣服部件,图鉴中选择并保存获得怒火胸甲形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Flame Breastplate image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">恶魔套装-帽子部件,图鉴中选择并保存获得恶魔帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买。<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Devil Hat image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">恶魔套装-武器部件,图鉴中选择并保存获得恶魔武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Devil Weapon image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">恶魔套装-羽翼部件,图鉴中选择并保存获得恶魔羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>龙骑神殿许愿池<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Devil Wings image and the basic Stat boost for your character. <br>Source: </font>Wishing Well in the Dragon Temple<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">恶魔套装-衣服部件,图鉴中选择并保存获得恶魔衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买。<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Devil Clothes image and the basic Stat boost for your character. <br>Source: </font>Shop<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">情人套装-帽子部件,图鉴中选择并保存获得情人帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Valentine Hat image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">情人套装-武器部件,图鉴中选择并保存获得情人武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Valentine Weapon image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">情人套装-羽翼部件,图鉴中选择并保存获得情人羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Valentine Wings image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">情人套装-衣服部件,图鉴中选择并保存获得情人衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Valentine Clothes image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">春节套装-帽子部件,图鉴中选择并保存获得春节帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Blaze Hat image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">春节套装-武器部件,图鉴中选择并保存获得春节武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Blaze Weapon image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">春节套装-羽翼部件,图鉴中选择并保存获得春节羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Blaze Wings image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">春节套装-衣服部件,图鉴中选择并保存获得春节衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Blaze clothes image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">活动专属-武器部件,图鉴中选择并保存获得圣光之舞武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动专属时装武器<br><font color="#cc6633">该部件没有套装属性</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Holy Light Sword image and the basic Stat boost for your character. <br>Source: </font>Special events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">海盗套装-帽子部件,图鉴中选择并保存获得海盗帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB"> Select the Hat in the Fashion Identification and click on Save to receive the Dark Phantom Hat image and the basic Stat boost for your character. <br>Source: </font>Event<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked. </font>	0
<font color="#E6DFBB">海盗套装-武器部件,图鉴中选择并保存获得海盗武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB"> Select the weapon in the Fashion Identification and click on Save to receive the Dark Phantom Weapon image and the basic Stat boost for your character. <br>Source: </font>Event<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked. </font>	0
<font color="#E6DFBB">海盗套装-羽翼部件,图鉴中选择并保存获得海盗羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB"> Select the Wings in the Fashion Identification and click on Save to receive the Dark Phantom Wings image and the basic Stat boost for your character. <br>Source: </font>Event<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked. </font>	0
<font color="#E6DFBB">海盗套装-衣服部件,图鉴中选择并保存获得海盗衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB"> Select the clothes in the Fashion Identification and click on Save to receive the Dark Phantom Clothes image and the basic Stat boost for your character. <br>Source: </font>Event<br><font color=”#cc6633”>Stats of different Fashion sets can be stacked. </font>	0
<font color="#E6DFBB">璀璨人生羽翼部件，图鉴中选择并保存获得璀璨人生羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Wings of Apollo image and the basic Stat boost for your character. <br>Source: </font>Shop.	0
<font color="#E6DFBB">白色恋人羽翼部件，图鉴中选择并保存获得白色恋人羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>首充获得	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Sky Angel Wings image and the basic Stat boost for your character. <br>Source: </font>First recharge.	0
<font color="#E6DFBB">紫陌倾城羽翼部件，图鉴中选择并保存获得紫陌倾城羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Celestial Angel Wings image and the basic Stat boost for your character. <br>Source: </font>Shop	0
<font color="#E6DFBB">红粉佳人羽翼部件，图鉴中选择并保存获得红粉佳人羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Windseek Wings image and the basic Stat boost for your character. <br>Source: </font>Shop	0
<font color="#E6DFBB">蓝色妖姬羽翼部件，图鉴中选择并保存获得蓝色妖姬羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Feather Wings image and the basic Stat boost for your character. <br>Source: </font>Shop	0
<font color="#E6DFBB">蓝色魅力羽翼部件，图鉴中选择并保存获得蓝色魅力羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Blessed Angel Wings image and the basic Stat boost for your character. <br>Source: </font>Shop.	0
<font color="#E6DFBB">血舞一生羽翼部件，图鉴中选择并保存获得血舞一生羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Bloody Angel Wings image and the basic Stat boost for your character. <br>Source: </font>Shop.	0
<font color="#E6DFBB">贵族套装-帽子部件,图鉴中选择并保存获得贵族帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>精灵大陆许愿池<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Noble Hat image and the basic Stat boost for your character. <br>Source: </font>Wishing Well in the Elven Woods<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">贵族套装-武器部件,图鉴中选择并保存获得贵族武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>龙骑神殿许愿池<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Noble Weapon image and the basic Stat boost for your character. <br>Source: </font>Wishing Well in the Dragon Temple<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">贵族套装-衣服部件,图鉴中选择并保存获得贵族衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>圣辉城许愿池<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Noble Clothes image and the basic Stat boost for your character. <br>Source: </font>Wishing Well in the Glory City<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">青衣之恋羽翼部件，图鉴中选择并保存获得青衣之恋羽翼形象。所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>商城购买	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Dreamy Angel Wings image and the basic Stat boost for your character. <br>Source: </font>Shop	0
<font color="#E6DFBB">黄金铠甲套装-帽子部件,图鉴中选择并保存获得黄金头盔形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Golden Helmet image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黄金铠甲套装-武器部件,图鉴中选择并保存获得黄金利刃武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Golden Sword image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黄金铠甲套装-羽翼部件,图鉴中选择并保存获得黄金之翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the wings in the Fashion Identification and click on Save to receive the Golden Wings image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黄金铠甲套装-衣服部件,图鉴中选择并保存获得黄金铠甲形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Golden Armor image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黑龙套装-帽子部件,图鉴中选择并保存获得黑龙帽子形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the hat in the Fashion Identification and click on Save to receive the Black Dragon Hat image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黑龙套装-武器部件,图鉴中选择并保存获得黑龙武器形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the weapon in the Fashion Identification and click on Save to receive the Black Dragon Weapon image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黑龙套装-羽翼部件,图鉴中选择并保存获得黑龙羽翼形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the Wings in the Fashion Identification and click on Save to receive the Black Dragon Wings image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color="#E6DFBB">黑龙套装-衣服部件,图鉴中选择并保存获得黑龙衣服形象；所有时装的基础属性（主角）可以叠加生效。<br>获取：</font>活动获取<br><font color="#cc6633">各时装套装属性可叠加同时生效。</font>	<font color="#E6DFBB">Select the clothes in the Fashion Identification and click on Save to receive the Black Dragon Clothes image and the basic Stat boost for your character. <br>Source: </font>Events<br><font color="#cc6633">Stats of different Fashion sets can be stacked.</font>	0
<font color='#00EE00'>此刻您已获得1.7倍返利</font>	<font color='#00EE00'> You received 1.7 times your investment.</font>	0
<font color='#00EE00'>此刻您已获得1倍返利</font>	<font color='#00EE00'>You received 1 time your investment.</font>	0
<font color='#00EE00'>此刻您已获得2.1倍返利</font>	<font color='#00EE00'> You received 2.1 times your investment.</font>	0
<font color='#00EE00'>此刻您已获得2.5倍返利</font>	<font color='#00EE00'> You received 2.5 times your investment. </font>	0
<font color='#00EE00'>此刻您已获得2.6倍返利</font>	<font color='#00EE00'> You received 2.6 times your investment. </font>	0
<font color='#00EE00'>此刻您已获得2.7倍返利</font>	<font color='#00EE00'> You received 2.7 times your investment. </font>	0
<font color='#00EE00'>此刻您已获得2倍返利</font>	<font color='#00EE00'>You received 2 times your investment.</font>	0
