module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.MarryRequestTips	想和你一起慢慢变老	Хочу вместе с тобой встретить старость	0
Common.Other.GlobalPrompt.MarryReviveHeli	您收到#C(#00EE00)%s#n赠送的结婚贺礼，恭喜恭喜！	Вы получили свадебный подарок от #C(#00EE00)%s#n. Поздравляем!	0
Common.Other.GlobalPrompt.MarrySendHeliWorld	#C(#FFFF00)%s#n赠送了新人#C(#00EE00)%s#n与#C(#FF00CC)%s#n#C(#FF6600)新婚贺礼#n，并且送上了祝福：#C(#FFFF00)愿你们真诚的相爱之火，如初升的太阳，越久越旺；让众水也不能熄灭，大水也不能淹没！	#C(#FFFF00)%s#n дарит#C(#FF6600) свадебные подарки #n #C(#00EE00)%s#n и #C(#FF00CC)%s#n и желает: #C(#FF00CC) Пусть ваша любовь длится вечно! #n	0
Common.Other.GlobalPrompt.MarrySendLibaoWorld	新郎#C(#00EE00)%s#n和新娘#C(#FF00CC)%s#n在婚礼上发放了#C(#00EE00)%s#n个#C(#FF33CC)新婚礼盒#n，数量有限，先到先得。还犹豫什么？#C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))马上去抢#n#n#n	Жених #C(#00EE00)%s#n и невеста #C(#FF00CC)%s#n дарят #C(#00EE00)%s#n #C(#FF33CC) свадебные коробки #n. Их количество не бесконечно. Чего же вы ждете? #C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))Получить подарок #n#n#n	0
Common.Other.GlobalPrompt.MarrySuccessBiaobai	表白成功	Успешное признание	0
Common.Other.GlobalPrompt.MarryThird_1	您已有未婚妻，岂可再找第三者	У вас уже есть невеста, не стоит портить отношения	0
Common.Other.GlobalPrompt.MarryThird_2	您已有未婚夫，岂可再找第三者	У вас уже есть жених, не стоит портить отношения	0
Common.Other.GlobalPrompt.MarryTooMuchPeople	婚礼内已人满为患，真是热闹非凡啊！	На свадьбе не протолкнуться! Как много гостей!	0
Common.Other.GlobalPrompt.MarryUnburden	#C(#00EE00)%s#n对#C(#FF00CC)%s#n深情表白说：#C(#FFFF00)%s#n	#C(#00EE00)%s#n выражает свою любовь к #C(#FF00CC)%s#n: #C(#FFFF00)%s#n	0
Common.Other.GlobalPrompt.MarryVow	#C(#FFFF00)恭喜#C(#00EE00)%s#n与#C(#FF00CC)%s#n喜结良缘，成为#C(#FF0000)《龙骑士传》#n本服务器第#C(#FF0000)%s#n对夫妻。祝他们海枯石烂，天长地久，龙腾凤翔，笙磬同音！	#C(#FFFF00)Поздравляем! #C(#00EE00)%s#n и #C(#FF00CC)%s#n поженились. Они стали #C(#FF0000)%s#n парой на сервере. Мы искренне желаем, чтобы их любовь длилась вечно!	0
Common.Other.GlobalPrompt.MarryWorldPropose	#C(#E87D22)【深情告白】#C(#00FF00)%s#n#C(#FFFFFF)含情脉脉的望着#n#C(#00FF00)%s#n#C(#FFFFFF)，勇敢的向全世界告白求婚：#C(#00FF00)%s#n	#C(#E87D22)【Признание в любви】 #C(#00FF00)%s#n#C(#FFFFFF) смотрит взглядом, преисполненным чувств на #n#C(#00FF00)%s#n#C(#FFFFFF)! Решительно объявляет на весь мир о предложении руки и сердца: #C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.MarryXuanshiman	新郎#C(#00EE00)%s#n宣誓：#C(#FFFF00)我愿意#C(#FF00CC)%s#n成为我的妻子，从今天开始相互拥有，相互扶持，无论是打怪升级还是PK竞技场、我们都互相帮助，彼此相爱，永不分离。#n	Жених #C(#00EE00)%s#n заявляет:#C(#FFFF00) Я готов жениться на #C(#FF00CC)%s#n. Вместе мы будем сильнее и победим все невзгоды. Я буду любить ее вечно.#n	0
Common.Other.GlobalPrompt.MarryXuanshiwoman	新娘#C(#FF00CC)%s#n宣誓：#C(#FFFF00)我愿意#C(#00EE00)%s#n成为我的丈夫，从今天开始互相拥有，相互扶持，无论是打怪升级还是PK竞技场，我们都互相帮助，彼此相爱，永不分离。#n	Невеста #C(#FF00CC)%s#n говорит:#C(#FFFF00) Я готова выйти замуж за #C(#00EE00)%s#n.С этого дня мы станем сильнее, и все беды нам нипочем. Я буду любить его вечно.#n	0
Common.Other.GlobalPrompt.MaxSealLevel	当前圣印已满级，无法继续升级	Достигнут максимальный уровень святой печати, невозможно повысить уровень	0
Common.Other.GlobalPrompt.Money_Tips	金币 +%s#H	Золото +%s#H	0
Common.Other.GlobalPrompt.MysteryBox_Msg_Precioud	【%s】#C(#00FF00)%s#n运气爆表，终于抽到了#Z(%s,%s)，可喜可贺！	【%s】 #C(#00FF00)%s#n Невероятная удача! Удалось получить #Z(%s,%s)! Это радостное событие стоит отметить!	0
Common.Other.GlobalPrompt.MysteryBox_Tips_Head	领取成功，恭喜获得:	Подзравляем! Вы получаете:	0
Common.Other.GlobalPrompt.NARoleBack_DESC	流失内容	Добро пожаловать, старый друг! И спасибо за поддержку Dragon Knight!	0
Common.Other.GlobalPrompt.NARoleBack_SENDER	系统	Система	0
Common.Other.GlobalPrompt.NARoleBack_TITKE	流失召回	Набор возвращения	0
Common.Other.GlobalPrompt.ND_DailyLiBao_PackageIsFull	背包空间不足，领取失败	Не хватает места в инвентаре	0
Common.Other.GlobalPrompt.ND_Exchange_MountExchange	#C(#00FF00)%s#n在#C(#00FF00)#U#A(#K(open_nationaldaypanel,4))节日奖励兑换！#n#n#n中成功兑换获得#Z(%s,%s)，真是太霸气了！	#C(#00FF00)%s#n#C(#00FF00)#U#A(#K(open_nationaldaypanel,4))#n#n#n#Z(%s,%s)	0
Common.Other.GlobalPrompt.ND_Exchange_PackageIsFull	背包空间不足，无法兑换	Не хватает места в инвентаре, нельзя обменять	0
Common.Other.GlobalPrompt.ND_KILL_MSG	#C(#E87D22)【全民击杀】#n大家在国庆副本的战斗次数已经成功达到了#C(#00FF00)%s#n,大家快去领取全民战斗奖励！#C(#00FF00)#U#A(#K(open_nationaldaygiftpanel))马上领取！	#C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.ND_StrikeBoss_KillElite	成功击杀%s次精英boss，获得：#H	Вы успешно атаковали элитного босса %s раз, награда: #H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_KillNormal	成功击杀%s次普通boss，获得：#H	Вы успешно атаковали обычного босса %s раз, награда: #H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_item_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#Z(%s,%s)，真是太霸气了！	#C(#FFFF00)%s#n, в #C(#EE7600)случае успеха в событии【Убийство босса】#n вы получите #Z(%s,%s), это очень круто!	0
Common.Other.GlobalPrompt.ND_StrikeBoss_tarot_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#t(#K(sTT,%s,%s))，真是太霸气了！	#C(#FFFF00)%s#n, в #C(#EE7600)случае успеха в событии【Убийство босса】#n вы получите #t(#K(sTT,%s,%s)), это очень круто!	0
Common.Other.GlobalPrompt.ND_Tips_DailyLiBao	你成功领取了#Z(%s,%s)	Вы получили #Z(%s,%s)	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_BUY_MSG	今日挖宝次数已用尽，请明日继续。	Вы исчерпали все сегодняшние попытки. Пожалуйста, возвращайтесь завтра.	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_SECRCH_MSG	你已没有剩余的金锄头，今日无法继续挖宝了。	У вас закончились кирки. Пожалуйста, возвращайтесь завтра.	0
Common.Other.GlobalPrompt.NYEARHaoReward_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе события #C(#E87D22)【Вечеринка 2015 - Карнавал 】#n ваш рейтинг на сервере достиг знаменательной отметки %s, вы получите отличные подарки!	0
Common.Other.GlobalPrompt.NYEARHaoReward_Sender	系统	Система	0
Common.Other.GlobalPrompt.NYEARHaoReward_Title	【2015狂欢派对】本服充值排名奖励	【Вечеринка 2015】 Награды рейтинга пополнений сервера	0
Common.Other.GlobalPrompt.NYEARHao_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе события #C(#E87D22)【Вечеринка 2015 - Карнавал 】#n ваш межсерверный рейтинг достиг %s, вы получите отличные награды!	0
Common.Other.GlobalPrompt.NYEARHao_Sender	系统	Система	0
Common.Other.GlobalPrompt.NYEARHao_Title	【2015狂欢派对】跨服充值排名奖励	【Вечеринка 2015】 Награды межсерверного рейтинга пополнений	0
Common.Other.GlobalPrompt.NYEAR_DISCOUNT_REFRESH	已消耗%s积分，刷新成功！	Уже потрачено %s очков, успешно обновлено!	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_FREE_TIMES_MSG	2015狂欢派对免费开启宝箱次数+%s#H	Количество бесплатных попыток открыть сундук на "Веселой вечеринке 2015": +%s#H	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_CARD_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#L(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【Вечеринка 2015】#n#C(#00ff00)%s#n Во время события вы получили #L(%s,%s), вам можно позавидовать! #C(#00ff00)#U#A(#K(open_newyear_panel2))Вращать! #n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_ITEM_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【Вечеринка 2015】#n#C(#00ff00)%s#n Во время события вы получили #Z(%s,%s), вам можно позавидовать! #C(#00ff00)#U#A(#K(open_newyear_panel2))Вращать! #n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_TAROT_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#t(#K(sTT,%s,%s))，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【Вечеринка 2015】#n#C(#00ff00)%s#n Во время события вы получили #t(#K(sTT,%s,%s)), вам можно позавидовать! #C(#00ff00)#U#A(#K(open_newyear_panel2))Вращать! #n#n#n	0
Common.Other.GlobalPrompt.NavicePackEnd	您的等级礼包已经领取完	Вы получили все коробки уровня.	0
Common.Other.GlobalPrompt.NavicePackLessPackage	您的背包空间不足, 无法领取奖励	Недостаточно места в инвентаре. Невозможно забрать награды.	0
Common.Other.GlobalPrompt.NewYearDayEggAward	新年砸金蛋，好运连连有，恭喜获得：#Z(%s,%s)#H	Золотые новогодние яйца принесли вам удачу, поздравляем, вы получили: #Z(%s,%s)#H	0
Common.Other.GlobalPrompt.NewYearDayEggHummer	恭喜获得%s个锤子，快砸金蛋吧	Поздравляем, вы получили %s молотов, быстрей разбейте золотые яйца	0
Common.Other.GlobalPrompt.NewYearDayPigAmountTips	恭喜获得：元旦金猪+%s	Поздравляем, вы получили: золотых свинок +%s	0
Common.Other.GlobalPrompt.NotActiveSeal	前置圣印未激活，请按顺序激活圣印	Предыдущая печать не активирована, активация должна осуществляться по порядку	0
Common.Other.GlobalPrompt.NotEnoughLiLianAmout	历练值不足，无法升级	Недостаточно Знаний, невозможно повысить уровень	0
Common.Other.GlobalPrompt.Not_Enough_RMB	神石不足，不能分解！	Нельзя расколоть, так как недостаточно баленов!	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent1	亲爱的玩家您好，欢迎再次回归《新龙骑士传》与伙伴一同冒险，感谢您对《新龙骑士传》的支持，您的支持就是我们最大的动力。	Здравствуйте, уважаемый игрок, еще раз приветствуем вас в Dragon Knight. Благодарим вас за поддержку игры, для нас это самая сильная мотивация!	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent2	恭喜你在活动期间完成首次储值，储值金额：%s神石，额外获得%s奖励神石返利，真是好福气啊！	Поздравляем, в ходе события вы совершили первое пополнение счета на сумму %s баленов. Вам полагается возврат в виде %s наградных баленов!	0
Common.Other.GlobalPrompt.OldRoleBackFTMailSender	《新龙骑士传》营运团队	Команда разработки Dragon Knight	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle1	欢迎再次回归龙骑圣殿	Добро пожаловать обратно в храм дракона	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle2	恭喜你完成回归储值返利	Поздравляем, вы завершили возврат пополнения счета за возвращение	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Head	恭喜你获得#H	Поздравляем! Вы получили #H	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Money	金币+ %s#H	Золото +%s#H	0
Common.Other.GlobalPrompt.OnLineRewardMsg_RMB	魔晶+ %s#H	Сапфиры +%s#H	0
Common.Other.GlobalPrompt.OnLineReward_PackageSize_warning	您的背包空间不足, 无法领取奖励	Недостаточно места в инвентаре. Невозможно забрать награды.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FALSE	太遗憾了，修行失败，下次修行成功率+%s%s，再试一次吧！	Извините! Тренировка не удалась. Ставка повышается на %s%s, попробуйте еще раз!	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FULL	当前修行进度已经满了，先去进阶吧！	Тренировка закончилась на текущем уровне, пожалуйста, увеличьте его.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_STAR	宠物星级不足%s星,不能进行宠物修行	У питомца нет %s звезд, нельзя тренировать.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_SUC	修行成功，修行进度+%s	Тренировка выполнена, увеличено: %s.	0
Common.Other.GlobalPrompt.PET_FAST_TRAIN_PROMPT	培养%s次，成功%s次，失败%s次	Тренировок: %s. Успешно: %s. Неудачно: %s.	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_EVO	没有对应阶数的宠物，无法使用！	Нет питомца с соответствующем уровнем, невозможно использовать!	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_STAR	没有对应星级的宠物，无法使用！	Нет питомца с соответствующем уровнем звезды, невозможно использовать!	0
Common.Other.GlobalPrompt.PET_ITEM_USE_SUC	使用成功	Успешно использовано	0
Common.Other.GlobalPrompt.PET_LIBAO_USE_MSG	使用成功：获得%s	Успешно открыто. Получено: %s	0
Common.Other.GlobalPrompt.PET_LUCKY_DRAW_REWARD_PROMPT	恭喜获得： #Z(%s,%s)	Поздравляем, получено: #Z(%s,%s)	0
Common.Other.GlobalPrompt.PET_ONEKEY_EVOLUTION_SUC	修行%s次，修行进度+%s	Тренируйте %s раз и увеличьте прогресс тренировки на %s.	0
Common.Other.GlobalPrompt.PET_RMB_NOT_ENOUGH_PROMPT	神石不足	Недостаточно баленов!	0
Common.Other.GlobalPrompt.PET_SOUL_OFF_SUCCESS_PROMPT	卸载成功	Выгружено!	0
Common.Other.GlobalPrompt.PET_SOUL_ON_SUCCESS_PROMPT	附灵成功	Надето!	0
Common.Other.GlobalPrompt.PET_SOUL_UPGRADE_SUCCESS_PROMPT	升级成功	Улучшено!	0
Common.Other.GlobalPrompt.PET_TRAIN_FAIL_PROMPT	培养失败，幸运值增加	Тренировка не удалась, вероятность успеха повышена.	0
Common.Other.GlobalPrompt.PET_TRAIN_SUCCESS_PROMPT	培养成功，属性提升%s	Успешная тренировка. Параметры увеличились на %s.	0
Common.Other.GlobalPrompt.PackageFullTitle	由于您的背包已满	Инвентарь переполнен.	0
Common.Other.GlobalPrompt.PackageIsFull_Tips	背包剩余空间不足！	Недостаточно места в инвентаре.	0
Common.Other.GlobalPrompt.PackageIsFull_Tips2	背包空间不足，请先清理背包！	Инвентарь заполнен, почистите его!	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdOkay	您已经申请了清除加密锁，将于%s天%s小时%s分钟后生效，届时您可以重新设置加密锁	Вы запросили разблокировку предмета. Она будет снята через %s д. %s ч. %s мин. Потом вы должны будете установить новый пароль.	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdRequest	您当前已经申请清除加密锁，请耐心等待7天后系统清除加密锁。	Вы запросили разблокировку предмета. Она будет снята через 7 дней	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdSuccess	清除加密锁成功	Предмет разблокирован.	0
Common.Other.GlobalPrompt.PackagePasswd_PasswdCleanning	清除密码中，清除密码后可重新设置密码	Удаление пароля. После завершения процесса вы должны будете установить новый пароль.	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdFailed	原始密码不正确，无法修改密码。	Основной пароль неправильный! Не удалось поменять пароль.	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdOkay	您的加密锁修改成功，重新登录后做危险操作将需输入新的加密锁解锁，如果您忘记密码，请使用“清除加密锁”功能。	Пароль успешно изменен. Теперь перед совершением всех важных операций вы должны будете его ввести. Пожалуйста, используйте функцию "Отключить блокировку", если вы забыли пароль.	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdUnnecessary	您当前并未设置加密锁，无需修改密码。	Если вы не поставили блокировку, менять пароль нет необходимости.	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdFailed	您已经设置了加密锁，无需再次设置，若需要修改密码请选择修改加密锁。	Вы включили блокировку предмета. Если вы хотите изменить пароль, нажмите "Изменить пароль".	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdOkay	您的加密锁设置成功，重新登录后做高级操作将需输入加密锁解锁，如果您要重新修改加密锁，可以选择“修改密码”。	Блокировка предмета включена. Вы должны будете ввести пароль при попытке совершить любые дополнительные операции при следующем входе в систему. Вы можете нажать "Изменить пароль", чтобы изменить пароль.	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockFailedTip	很抱歉，您输入的密码错误，建议您再想想！如果实在想不起来，您可以选择清除加密锁后重新设置，但是那样您将需要耐心等待7天！	Извините, пароль неверный. Если вы не помните свой пароль, отключите блокировку вещи и сбросьте пароль. Вам придется подождать 7 дней.	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockOkayTip	您已经成功解锁，本次登录中您可以进行其他相关高级操作了（下线或者顶号需重新输入）。	Блокировка предмета включена. Вы должны будете ввести пароль при попытке совершить любые дополнительные операции при следующем входе в систему.	0
Common.Other.GlobalPrompt.PartyAuctionFailContent	您的跨服派对竞价已被#C(#00EE00)%s#n竞价超越，导致跨服派对竞拍失败，您竞价的跨服币原额返还，请查收附件！	Ваша ценовая конкуренция вечеринки кросс-сервера была превышена ценовой конкуренцией #C(#00EE00)%s#n, это привело к поражению на аукционе вечеринки кросс-сервера, Ваша изначальная сумма монеток кросс-сервера участвующих в ценовой конкуренции, будет полностью возвращена, пожалуйста, примите прикрепленный файл!	0
Common.Other.GlobalPrompt.PartyAuctionFailContent_2	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，但是由于您在举办派对之前意外离婚，我们只能遗憾的通知您：今日的跨服派对将取消举办，您的跨服派对竞拍费用也不能获得返还！	Вы и ваш партнер в ходе вечеринки кросс-сервера использовали самую высокую ценовую конкуренцию и нанесли поражение все богатеям, получите квалификацию сегодняшней вечеринки кросс-сервера, но, так как перед организацией вечеринки, Вы неожиданно развелись,Мы с сожалением вынуждены вам сообщить: Сегодняшняя организация вечеринки кросс-сервера будет отменена, Ваш аукционный сбор (расходы) вечеринки кросс-сервера также не будут возвращены!	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle	跨服竞价失败	Ценовая конкуренция кросс-сервера не удалась	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle_2	跨服派对开启失败	Не удалось начать межсерверную вечеринку	0
Common.Other.GlobalPrompt.PartyAuctionRumor	#C(#E87D22)【跨服派对】#n#C(#FFFF00)我们的恩爱，在跨服盛开，让全世界都知道我们的爱！！！#n跨服派对正在火热进行中，您还在等什么，快去竞拍您们的情深似海吧！！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))我要竞拍#n#n#n	#C(#E87D22)【Межсерверная вечеринка】#n#C(#FFFF00)Наша любовь расцвела пышным цветом, пусть весь мир узнает о ней!!! #n Межсерверная вечеринка в самом разгаре, чего вы ждете, спешите провести аукцион с вашей глубокой как море любви!! #C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))Я хочу провести аукцион #n#n#n	0
Common.Other.GlobalPrompt.PartyAuctionSender	系统	Система	0
Common.Other.GlobalPrompt.PartyAuctionSuccess	#C(#E87D22)【跨服派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，即将在19:30举行一场盛大的#C(#00EE00)跨服派对#n，豪宴喜糖多多，大家务必记得准时前往！	#C(#E87D22)【Межсерверная вечеринка】#n#C(#00EE00)%s#n и #C(#00EE00)%s#n в ходе межсерверной вечеринки использовали самую высокую ценовую конкуренцию и нанесли поражение все богатеям, получите квалификацию сегодняшней межсерверной вечеринки, в 19:30 проведите одну торжественную #C(#00EE00) межсерверную вечеринку#n, будет роскошный банкет и много-много свадебных конфет, всем необходимо прибыть вовремя!	0
Common.Other.GlobalPrompt.PartyAuctionSuccessContent	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，请您与您的伴侣19:30-19:50准时出席跨服派对，炫出你的豪富派对吧！	Вы и ваш партнер в ходе межсерверной вечеринки использовали самую высокую ценовую конкуренцию и нанесли поражение все богатеям, получите квалификацию сегодняшней межсерверной вечеринки, просим вас и вашего партнера прибыть в назначенное время 19:30-19:50, похвастайтесь вашей богатой вечеринкой!	0
Common.Other.GlobalPrompt.PartyAuctionSuccessTitle	跨服竞价成功	Ценовая конкуренция кросс-сервера прошла успешно	0
Common.Other.GlobalPrompt.PartyBeginKuafu	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)【Свадебная вечеринка】#n#C(#00EE00)%s#n и #C(#00EE00)%s#n проводят знаменательное мероприятие - #C(#00EE00)%s#n, спешите пожелать счастья молодоженам!#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s)) Немедленно перейти! #n#n#n	0
Common.Other.GlobalPrompt.PartyBeginNormal	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)【Свадебная вечеринка】#n#C(#00EE00)%s#n и #C(#00EE00)%s#n проводят знаменательное мероприятие - #C(#00EE00)%s#n, спешите пожелать счастья молодоженам! #C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))Немедленно перейти! #n#n#n	0
Common.Other.GlobalPrompt.PartyBless	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n一掷千金，送给新人#C(#00EE00)%s#n和#C(#00EE00)%s#n#C(#E87D22)%s#n	#C(#E87D22)【Свадебная вечеринка】#n#C(#00EE00)%s#n, дарит молодоженам #C(#00EE00)%s#n и #C(#00EE00)%s#n #C(#E87D22)%s#n	0
Common.Other.GlobalPrompt.PartyBless_1	普通祝福	обычные подарки	0
Common.Other.GlobalPrompt.PartyBless_2	豪华祝福	роскошные подарки	0
Common.Other.GlobalPrompt.PartyBless_Content	#C(#00EE00)%s#n祝福了你们	#C(#00EE00)%s#n поздравляет вас	0
Common.Other.GlobalPrompt.PartyBless_Content_2	#C(#00EE00)%s#n祝福了您们并送上%s，但是由于今日可领取的祝福奖励已达上限，无法获得祝福礼盒。	#C(#00EE00)%s#n желает вам счастья, а также дарит %s, но допустимое на сегодня кол-во коробок счастья достигло максимума, невозможно получить подарок.	0
Common.Other.GlobalPrompt.PartyBless_Sender	系统	Система	0
Common.Other.GlobalPrompt.PartyBless_Title	【系统】结婚派对	【Система】 Свадебная вечеринка	0
Common.Other.GlobalPrompt.PartyCandy	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n果真是一方土豪，给参与派对的所有玩家发放了#C(#00EE00)%s#n！	#C(#E87D22)【Свадебная вечеринка】#n#C(#00EE00)%s#n и его пара #C(#00EE00)%s#n отправляют участникам вечеринки #C(#00EE00)%s#n!	0
Common.Other.GlobalPrompt.PartyCandy_1	高档喜糖	обычные конфеты	0
Common.Other.GlobalPrompt.PartyCandy_2	豪华喜糖	отличные конфеты	0
Common.Other.GlobalPrompt.PartyCandy_3	跨服喜糖	роскошные конфеты	0
Common.Other.GlobalPrompt.PartyCandy_Content	#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n发放的派对喜糖奖励请查收。	#C(#00EE00)%s#n и его пара #C(#00EE00)%s#n отправляют вам в подарок конфеты, пожалуйста, примите их.	0
Common.Other.GlobalPrompt.PartyCandy_Sender	系统	Система	0
Common.Other.GlobalPrompt.PartyCandy_Title	【系统】结婚派对	【Система】 Свадебная вечеринка	0
Common.Other.GlobalPrompt.PartyEnd	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n的#C(#00EE00)%s#n派对已结束，感谢大家的参与	#C(#E87D22)【Свадебная вечеринка】#n#C(#00EE00)%s#n #C(#00EE00)%s#n и #C(#00EE00)%s#n уже закончилась, благодарим всех за участие	0
Common.Other.GlobalPrompt.PartyFireworks	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n点燃激情四射的烟花，祝愿他们#C(#00FF00)天荒地老永远幸福#n，喜庆度增加#C(#00FF00)499#n，真是土豪中的浪漫天使啊！！	#C(#00FF00)%s#n Все люди #C(#00FF00)зажигают излучающий вокруг себя страсть фейерверк для молодоженов #n, желают им #C(#00FF00) вечного счастья #n, степень празднования увеличилась на #C(#00FF00)499#n, это поистине романтические ангелы среди местных богачей!	0
Common.Other.GlobalPrompt.PartyFlower	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n抛洒花瓣，祝福他们永结同心，喜庆度增加#C(#00FF00)39#n，真是一方土豪啊！	#C(#00FF00)%s#n все люди #C(#00FF00)бросают лепестки для двоих молодоженов #n, желают им быть вместе навсегда! Степень празднования увеличилась #C(#00FF00)39#n, поистине богатей - господин одного участка!	0
Common.Other.GlobalPrompt.PartyGrade_1	高档派对	обычная вечеринка	0
Common.Other.GlobalPrompt.PartyGrade_2	豪华派对	отличная вечеринка	0
Common.Other.GlobalPrompt.PartyGrade_3	跨服派对	роскошная вечеринка	0
Common.Other.GlobalPrompt.PartyHappyContent	由于您在跨服派对中漏领取喜庆度达到10000的新人礼盒，我们特专机为您送上礼盒，祝您和您的爱人永远幸福！	Так как на межсерверной вечеринке вы забыли получить подарочную коробку молодоженов из-за того, что степень празднования достигла 10000, мы специально вышлем вам по почте, желаем вечного счастья вам и вашей половинке!	0
Common.Other.GlobalPrompt.PartyHappyReward	礼盒领取成功，请回本服在背包查看	Вы успешно получили подарочную коробку, пожалуйста, проверьте свой инвентарь	0
Common.Other.GlobalPrompt.PartyHappySender	系统	Система	0
Common.Other.GlobalPrompt.PartyHappyTitle	跨服派对新人礼盒补领	Дополнительно получить подарочную коробку новобрачных на межсерверной вечеринке	0
