module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.ND_Exchange_MountExchange	#C(#00FF00)%s#n在#C(#00FF00)#U#A(#K(open_nationaldaypanel,4))节日奖励兑换！#n#n#n中成功兑换获得#Z(%s,%s)，真是太霸气了！	#C(#00FF00)%s#n在#C(#00FF00)#U#A(#K(open_nationaldaypanel,4))節日獎勵兌換！#n#n#n中成功兌換獲得#Z(%s,%s)，真是太霸氣了！	0
Common.Other.GlobalPrompt.ND_Exchange_PackageIsFull	背包空间不足，无法兑换	背包空間不足，無法兌換	0
Common.Other.GlobalPrompt.ND_KILL_MSG	#C(#E87D22)【全民击杀】#n大家在国庆副本的战斗次数已经成功达到了#C(#00FF00)%s#n,大家快去领取全民战斗奖励！#C(#00FF00)#U#A(#K(open_nationaldaygiftpanel))马上领取！	#C(#E87D22)【全民擊殺】#n大家在國慶副本的戰鬥次數已經成功達到了#C(#00FF00)%s#n,大家快去領取全民戰鬥獎勵！#C(#00FF00)#U#A(#K(open_nationaldaygiftpanel))馬上領取！	0
Common.Other.GlobalPrompt.ND_StrikeBoss_KillElite	成功击杀%s次精英boss，获得：#H	成功擊殺%s次精英boss，獲得：#H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_KillNormal	成功击杀%s次普通boss，获得：#H	成功擊殺%s次普通boss，獲得：#H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_item_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#Z(%s,%s)，真是太霸气了！	#C(#FFFF00)%s#n在#C(#EE7600)【擊殺節日boss】#n活動中成功獲得#Z(%s,%s)，真是太霸氣了！	0
Common.Other.GlobalPrompt.ND_StrikeBoss_tarot_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#t(#K(sTT,%s,%s))，真是太霸气了！	#C(#FFFF00)%s#n在#C(#EE7600)【擊殺節日boss】#n活動中成功獲得#t(#K(sTT,%s,%s))，真是太霸氣了！	0
Common.Other.GlobalPrompt.ND_Tips_DailyLiBao	你成功领取了#Z(%s,%s)	你成功領取了#Z(%s,%s)	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_BUY_MSG	今日挖宝次数已用尽，请明日继续。	今日挖寶次數已用盡，請明日繼續。	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_SECRCH_MSG	你已没有剩余的金锄头，今日无法继续挖宝了。	你已沒有剩餘的金鋤頭，今日無法繼續挖寶了。	0
Common.Other.GlobalPrompt.NYEARHaoReward_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	恭喜！您在#C(#E87D22)【2015狂歡派對-狂歡衝衝沖】#n活動中本服排名第%s，達到了排名獎勵標準，獲得了豐厚獎勵！	0
Common.Other.GlobalPrompt.NYEARHaoReward_Sender	系统	系統	0
Common.Other.GlobalPrompt.NYEARHaoReward_Title	【2015狂欢派对】本服充值排名奖励	【2015狂歡派對】本服儲值排名獎勵	0
Common.Other.GlobalPrompt.NYEARHao_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	恭喜！您在#C(#E87D22)【2015狂歡派對-狂歡衝衝沖】#n活動中跨服排名第%s，達到了排名獎勵標準，獲得了豐厚獎勵！	0
Common.Other.GlobalPrompt.NYEARHao_Sender	系统	系統	0
Common.Other.GlobalPrompt.NYEARHao_Title	【2015狂欢派对】跨服充值排名奖励	【2015狂歡派對】跨服儲值排名獎勵	0
Common.Other.GlobalPrompt.NYEAR_DISCOUNT_REFRESH	已消耗%s积分，刷新成功！	已消耗%s積分，刷新成功！	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_FREE_TIMES_MSG	2015狂欢派对免费开启宝箱次数+1	2015狂歡派對免費開啟寶箱次數+1	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_CARD_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#L(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【2015狂歡派對】#n#C(#00ff00)%s#n在2015狂歡派對活動中獲得了#L(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽獎！#n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_ITEM_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【2015狂歡派對】#n#C(#00ff00)%s#n在2015狂歡派對活動中獲得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽獎！#n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_TAROT_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#t(#K(sTT,%s,%s))，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#C(#E87D22)【2015狂歡派對】#n#C(#00ff00)%s#n在2015狂歡派對活動中獲得了#t(#K(sTT,%s,%s))，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽獎！#n#n#n	0
Common.Other.GlobalPrompt.NavicePackEnd	您的等级礼包已经领取完	您的等級禮包已經領取完	0
Common.Other.GlobalPrompt.NavicePackLessPackage	您的背包空间不足, 无法领取奖励	您的背包空間不足, 無法領取獎勵	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent1	亲爱的玩家您好，欢迎再次回归《新龙骑士传》与伙伴一同冒险，感谢您对《新龙骑士传》的支持，您的支持就是我们最大的动力。	親愛的玩家您好，歡迎再次回歸《新龍騎士傳》與夥伴一同冒險，感謝您對《新龍騎士傳》的支持，您的支持就是我們最大的動力。	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent2	恭喜你在活动期间完成首次储值，储值金额：%s神石，额外获得%s奖励神石返利，真是好福气啊！	恭喜你在活動期間完成首次儲值，儲值金額：%s神石，額外獲得%s獎勵神石返利，真是好福氣啊！	0
Common.Other.GlobalPrompt.OldRoleBackFTMailSender	《新龙骑士传》营运团队	《新龍騎士傳》營運團隊	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle1	欢迎再次回归龙骑圣殿	歡迎再次回歸龍騎聖殿	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle2	恭喜你完成回归储值返利	恭喜你完成回歸儲值返利	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Head	恭喜你获得#H	恭喜你獲得#H	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Money	金币+ %s#H	金幣+ %s#H	0
Common.Other.GlobalPrompt.OnLineRewardMsg_RMB	魔晶+ %s#H	魔晶+ %s#H	0
Common.Other.GlobalPrompt.OnLineReward_PackageSize_warning	您的背包空间不足, 无法领取奖励	您的背包空間不足, 無法領取獎勵	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FALSE	太遗憾了，修行失败，下次修行成功率+%s%s，再试一次吧！	太遺憾了，修行失敗，下次修行成功率+%s%s，再試一次吧！	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FULL	当前修行进度已经满了，先去进阶吧！	當前修行進度已經滿了，先去進階吧！	0
Common.Other.GlobalPrompt.PET_EVOLUTION_STAR	宠物星级不足%s星,不能进行宠物修行	寵物星級不足%s星,不能進行寵物修行	0
Common.Other.GlobalPrompt.PET_EVOLUTION_SUC	修行成功，修行进度+%s	修行成功，修行進度+%s	0
Common.Other.GlobalPrompt.PET_FAST_TRAIN_PROMPT	培养%s次，成功%s次，失败%s次	培養%s次，成功%s次，失敗%s次	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_EVO	没有对应阶数的宠物，无法使用！	沒有對應階數的寵物，無法使用！	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_STAR	没有对应星级的宠物，无法使用！	沒有對應星級的寵物，無法使用！	0
Common.Other.GlobalPrompt.PET_ITEM_USE_SUC	使用成功	使用成功	0
Common.Other.GlobalPrompt.PET_LIBAO_USE_MSG	使用成功：获得%s	使用成功：獲得%s	0
Common.Other.GlobalPrompt.PET_LUCKY_DRAW_REWARD_PROMPT	恭喜获得： #Z(%s,%s)	恭喜獲得： #Z(%s,%s)	0
Common.Other.GlobalPrompt.PET_ONEKEY_EVOLUTION_SUC	修行%s次，修行进度+%s	修行%s次，修行進度+%s	0
Common.Other.GlobalPrompt.PET_RMB_NOT_ENOUGH_PROMPT	神石不足	神石不足	0
Common.Other.GlobalPrompt.PET_SOUL_OFF_SUCCESS_PROMPT	卸载成功	卸載成功	0
Common.Other.GlobalPrompt.PET_SOUL_ON_SUCCESS_PROMPT	附灵成功	附靈成功	0
Common.Other.GlobalPrompt.PET_SOUL_UPGRADE_SUCCESS_PROMPT	升级成功	升級成功	0
Common.Other.GlobalPrompt.PET_TRAIN_FAIL_PROMPT	培养失败，幸运值增加	培養失敗，幸運值增加	0
Common.Other.GlobalPrompt.PET_TRAIN_SUCCESS_PROMPT	培养成功，属性提升%s	培養成功，屬性提升%s	0
Common.Other.GlobalPrompt.PackageFullTitle	由于您的背包已满	由於您的背包已滿	0
Common.Other.GlobalPrompt.PackageIsFull_Tips	背包剩余空间不足！	背包剩餘空間不足！	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdOkay	您已经申请了清除加密锁，将于%s天%s小时%s分钟后生效，届时您可以重新设置加密锁	您已經申請了清除加密鎖，將於%s天%s小時%s分鐘後生效，屆時您可以重新設置加密鎖	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdRequest	您当前已经申请清除加密锁，请耐心等待7天后系统清除加密锁。	您當前已經申請清除加密鎖，請耐心等待7天后系統清除加密鎖。	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdSuccess	清除加密锁成功	清除加密鎖成功	0
Common.Other.GlobalPrompt.PackagePasswd_PasswdCleanning	清除密码中，清除密码后可重新设置密码	清除密碼中，清除密碼後可重新設置密碼	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdFailed	原始密码不正确，无法修改密码。	原始密碼不正確，無法修改密碼。	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdOkay	您的加密锁修改成功，重新登录后做危险操作将需输入新的加密锁解锁，如果您忘记密码，请使用“清除加密锁”功能。	您的加密鎖修改成功，重新登錄後做危險操作將需輸入新的加密鎖解鎖，如果您忘記密碼，請使用“清除加密鎖”功能。	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdUnnecessary	您当前并未设置加密锁，无需修改密码。	您當前並未設置加密鎖，無需修改密碼。	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdFailed	您已经设置了加密锁，无需再次设置，若需要修改密码请选择修改加密锁。	您已經設置了加密鎖，無需再次設置，若需要修改密碼請選擇修改加密鎖。	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdOkay	您的加密锁设置成功，重新登录后做高级操作将需输入加密锁解锁，如果您要重新修改加密锁，可以选择“修改密码”。	您的加密鎖設置成功，重新登錄後做高級操作將需輸入加密鎖解鎖，如果您要重新修改加密鎖，可以選擇“修改密碼”。	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockFailedTip	很抱歉，您输入的密码错误，建议您再想想！如果实在想不起来，您可以选择清除加密锁后重新设置，但是那样您将需要耐心等待7天！	很抱歉，您輸入的密碼錯誤，建議您再想想！如果實在想不起來，您可以選擇清除加密鎖後重新設置，但是那樣您將需要耐心等待7天！	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockOkayTip	您已经成功解锁，本次登录中您可以进行其他相关高级操作了（下线或者顶号需重新输入）。	您已經成功解鎖，本次登錄中您可以進行其他相關高級操作了（下線或者頂號需重新輸入）。	0
Common.Other.GlobalPrompt.PartyAuctionFailContent	您的跨服派对竞价已被#C(#00EE00)%s#n竞价超越，导致跨服派对竞拍失败，您竞价的跨服币原额返还，请查收附件！	您的跨服派對競價已被#C(#00EE00)%s#n競價超越，導致跨服派對競拍失敗，您競價的跨服幣原額返還，請查收附件！	0
Common.Other.GlobalPrompt.PartyAuctionFailContent_2	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，但是由于您在举办派对之前意外离婚，我们只能遗憾的通知您：今日的跨服派对将取消举办，您的跨服派对竞拍费用也不能获得返还！	您與您的伴侶在跨服派對中以最高競價打敗各路富豪，獲得今日跨服派對資格，但是由於您在舉辦派對之前意外離婚，我們只能遺憾的通知您：今日的跨服派對將取消舉辦，您的跨服派對競拍費用也不能獲得返還！	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle	跨服竞价失败	跨服競價失敗	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle_2	跨服派对开启失败	跨服派對開啟失敗	0
Common.Other.GlobalPrompt.PartyAuctionRumor	#C(#E87D22)【跨服派对】#n#C(#FFFF00)我们的恩爱，在跨服盛开，让全世界都知道我们的爱！！！#n跨服派对正在火热进行中，您还在等什么，快去竞拍您们的情深似海吧！！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))我要竞拍#n#n#n	#C(#E87D22)【跨服派對】#n#C(#FFFF00)我們的恩愛，在跨服盛開，讓全世界都知道我們的愛！！！#n跨服派對正在火熱進行中，您還在等什麼，快去競拍您們的情深似海吧！！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))我要競拍#n#n#n	0
Common.Other.GlobalPrompt.PartyAuctionSender	系统	系統	0
Common.Other.GlobalPrompt.PartyAuctionSuccess	#C(#E87D22)【跨服派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，即将在19:30举行一场盛大的#C(#00EE00)跨服派对#n，豪宴喜糖多多，大家务必记得准时前往！	#C(#E87D22)【跨服派對】#n#C(#00EE00)%s#n與#C(#00EE00)%s#n在跨服派對中以最高競價打敗各路富豪，獲得今日跨服派對資格，即將在19:30舉行一場盛大的#C(#00EE00)跨服派對#n，豪宴喜糖多多，大家務必記得準時前往！	0
Common.Other.GlobalPrompt.PartyAuctionSuccessContent	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，请您与您的伴侣19:30-19:50准时出席跨服派对，炫出你的豪富派对吧！	您與您的伴侶在跨服派對中以最高競價打敗各路富豪，獲得今日跨服派對資格，請您與您的伴侶19:30-19:50準時出席跨服派對，炫出你的豪富派對吧！	0
Common.Other.GlobalPrompt.PartyAuctionSuccessTitle	跨服竞价成功	跨服競價成功	0
Common.Other.GlobalPrompt.PartyBeginKuafu	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n與玩家#C(#00EE00)%s#n舉行了一場#C(#00EE00)%s#n,大家快去點擊新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往！#n#n#n	0
Common.Other.GlobalPrompt.PartyBeginNormal	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n與玩家#C(#00EE00)%s#n舉行了一場#C(#00EE00)%s#n,大家快去點擊新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往！#n#n#n	0
Common.Other.GlobalPrompt.PartyBless	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n一掷千金，送给新人#C(#00EE00)%s#n和#C(#00EE00)%s#n#C(#E87D22)%s#n	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n一擲千金，送給新人#C(#00EE00)%s#n和#C(#00EE00)%s#n#C(#E87D22)%s#n	0
Common.Other.GlobalPrompt.PartyBless_1	普通祝福	普通祝福	0
Common.Other.GlobalPrompt.PartyBless_2	豪华祝福	豪華祝福	0
Common.Other.GlobalPrompt.PartyBless_Content	#C(#00EE00)%s#n祝福了你们	#C(#00EE00)%s#n祝福了你們	0
Common.Other.GlobalPrompt.PartyBless_Content_2	#C(#00EE00)%s#n祝福了您们并送上%s，但是由于今日可领取的祝福奖励已达上限，无法获得祝福礼盒。	#C(#00EE00)%s#n祝福了您們並送上%s，但是由於今日可領取的祝福獎勵已達上限，無法獲得祝福禮盒。	0
Common.Other.GlobalPrompt.PartyBless_Sender	系统	系統	0
Common.Other.GlobalPrompt.PartyBless_Title	【系统】结婚派对	【系統】結婚派對	0
Common.Other.GlobalPrompt.PartyCandy	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n果真是一方土豪，给参与派对的所有玩家发放了#C(#00EE00)%s#n！	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n和ta的伴侶#C(#00EE00)%s#n果真是一方土豪，給參與派對的所有玩家發放了#C(#00EE00)%s#n！	0
Common.Other.GlobalPrompt.PartyCandy_1	高档喜糖	高檔喜糖	0
Common.Other.GlobalPrompt.PartyCandy_2	豪华喜糖	豪華喜糖	0
Common.Other.GlobalPrompt.PartyCandy_3	跨服喜糖	跨服喜糖	0
Common.Other.GlobalPrompt.PartyCandy_Content	#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n发放的派对喜糖奖励请查收。	#C(#00EE00)%s#n和ta的伴侶#C(#00EE00)%s#n發放的派對喜糖獎勵請查收。	0
Common.Other.GlobalPrompt.PartyCandy_Sender	系统	系統	0
Common.Other.GlobalPrompt.PartyCandy_Title	【系统】结婚派对	【系統】結婚派對	0
Common.Other.GlobalPrompt.PartyEnd	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n的#C(#00EE00)%s#n派对已结束，感谢大家的参与	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n與#C(#00EE00)%s#n的#C(#00EE00)%s#n派對已結束，感謝大家的參與	0
Common.Other.GlobalPrompt.PartyFireworks	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n点燃激情四射的烟花，祝愿他们#C(#00FF00)天荒地老永远幸福#n，喜庆度增加#C(#00FF00)499#n，真是土豪中的浪漫天使啊！！	#C(#00FF00)%s#n在全場為#C(#00FF00)兩位新人#n點燃激情四射的煙花，祝願他們#C(#00FF00)天荒地老永遠幸福#n，喜慶度增加#C(#00FF00)499#n，真是土豪中的浪漫天使啊！！	0
Common.Other.GlobalPrompt.PartyFlower	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n抛洒花瓣，祝福他们永结同心，喜庆度增加#C(#00FF00)39#n，真是一方土豪啊！	#C(#00FF00)%s#n在全場為#C(#00FF00)兩位新人#n抛灑花瓣，祝福他們永結同心，喜慶度增加#C(#00FF00)39#n，真是一方土豪啊！	0
Common.Other.GlobalPrompt.PartyGrade_1	高档派对	高檔派對	0
Common.Other.GlobalPrompt.PartyGrade_2	豪华派对	豪華派對	0
Common.Other.GlobalPrompt.PartyGrade_3	跨服派对	跨服派對	0
Common.Other.GlobalPrompt.PartyHappyContent	由于您在跨服派对中漏领取喜庆度达到10000的新人礼盒，我们特专机为您送上礼盒，祝您和您的爱人永远幸福！	由於您在跨服派對中漏領取喜慶度達到10000的新人禮盒，我們特專機為您送上禮盒，祝您和您的愛人永遠幸福！	0
Common.Other.GlobalPrompt.PartyHappyReward	礼盒领取成功，请回本服在背包查看	禮盒領取成功，請回本服在背包查看	0
Common.Other.GlobalPrompt.PartyHappySender	系统	系統	0
Common.Other.GlobalPrompt.PartyHappyTitle	跨服派对新人礼盒补领	跨服派對新人禮盒補領	0
Common.Other.GlobalPrompt.PartyHostFireworks	#C(#00FF00)%s#n在全场为#C(#00FF00)心爱的伴侣#n点燃激情四射的烟花，献上#C(#00FF00)我要我爱人的永远幸福#n的甜蜜爱语，喜庆度增加#C(#00FF00)499#n，让我们祝他们永远相爱！	#C(#00FF00)%s#n在全場為#C(#00FF00)心愛的伴侶#n點燃激情四射的煙花，獻上#C(#00FF00)我要我愛人的永遠幸福#n的甜蜜愛語，喜慶度增加#C(#00FF00)499#n，讓我們祝他們永遠相愛！	0
Common.Other.GlobalPrompt.PartyHostFlower	#C(#00FF00)%s#n在全场为#C(#00FF00)心爱的伴侣#n抛洒花瓣，表达永恒不变的爱意，喜庆度增加#C(#00FF00)39#n，让我们为他们欢呼吧！	#C(#00FF00)%s#n在全場為#C(#00FF00)心愛的伴侶#n抛灑花瓣，表達永恆不變的愛意，喜慶度增加#C(#00FF00)39#n，讓我們為他們歡呼吧！	0
Common.Other.GlobalPrompt.PartyKuafuFull	本次跨服派对参与人数已达上限	本次跨服派對參與人數已達上限	0
Common.Other.GlobalPrompt.PartyKuafuInviteSuccess	您已经向所有服务器发送了跨服派对邀请，宾客即将前来庆祝	您已經向所有伺服器發送了跨服派對邀請，賓客即將前來慶祝	0
Common.Other.GlobalPrompt.PartyNotBegin	派对暂未开启	派對暫未開啟	0
Common.Other.GlobalPrompt.PartyNotOnLine	邀请的伴侣不在线	邀請的伴侶不線上	0
Common.Other.GlobalPrompt.PartyOneMinuteTips	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n和#C(#00EE00)%s#n派对1分钟后结束，请大家尽情庆祝	#C(#E87D22)【結婚派對】#n#C(#00EE00)%s#n和#C(#00EE00)%s#n派對1分鐘後結束，請大家盡情慶祝	0
Common.Other.GlobalPrompt.PartyWorldInvite_Kuafu	#C(#E87D22)【结婚派对】#n玩家#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往#n#n#n	#C(#E87D22)【結婚派對】#n玩家#C(#00EE00)%s#n與玩家#C(#00EE00)%s#n舉行了一場#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往#n#n#n	0
Common.Other.GlobalPrompt.PartyWorldInvite_Logic	#C(#E87D22)【结婚派对】#n玩家#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往#n#n#n	#C(#E87D22)【結婚派對】#n玩家#C(#00EE00)%s#n與玩家#C(#00EE00)%s#n舉行了一場#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往#n#n#n	0
Common.Other.GlobalPrompt.PassionDiscount_DonateTips_Head	赠送成功	贈送成功	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Content	你收到来自#C(#00EE00)%s#n赠送的#Z(%s,%s)	你收到來自#C(#00EE00)%s#n贈送的#Z(%s,%s)	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Sender	系统	系統	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Title	您收到赠送	您收到贈送	0
Common.Other.GlobalPrompt.PassionDiscount_Tips_Head	购买成功，获得：	購買成功，獲得：	0
Common.Other.GlobalPrompt.PassionExchangeFresh	已消耗%s神石，刷新成功！	已消耗%s神石，刷新成功！	0
Common.Other.GlobalPrompt.PassionGift_Tips_Head	领取成功，获得：	領取成功，獲得：	0
Common.Other.GlobalPrompt.PassionMarket_Tips_Head	购买成功，获得：	購買成功，獲得：	0
Common.Other.GlobalPrompt.PassionMarket_Tips_Refresh	刷新成功，消耗%s神石！	刷新成功，消耗%s神石！	0
Common.Other.GlobalPrompt.PassionMultiReward_Tips_Head	领取成功，获得： 	領取成功，獲得：	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Content	您在%s-%s-%s的跨服充值排名中位于第%s名，请领取奖励。	您在%s-%s-%s的跨服儲值排名中位於第%s名，請領取獎勵。	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Sender	系统	系統	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Title	跨服充值排名奖励	跨服儲值排名獎勵	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Content	您在%s-%s-%s的本服充值排名中位于第%s名，请领取奖励。	您在%s-%s-%s的本服儲值排名中位於第%s名，請領取獎勵。	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Sender	系统	系統	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Title	本服充值排名奖励	本服儲值排名獎勵	0
Common.Other.GlobalPrompt.PassionRechargeRank_Tips_Head	成功领取奖励，获得：#H	成功領取獎勵，獲得：#H	0
Common.Other.GlobalPrompt.PassionTurntableChangeTips	刷新成功	刷新成功	0
Common.Other.GlobalPrompt.PassionTurntableGlobalTell	#C(#00FF00)%s#n在缘聚七夕的#C(#FF0000)幸运转盘#n中，获得了#Z(%s,%s)奖励	#C(#00FF00)%s#n在緣聚七夕的#C(#FF0000)幸運轉盤#n中，獲得了#Z(%s,%s)獎勵	0
Common.Other.GlobalPrompt.PetFarm_BuyCD_Ok	加速成功	加速成功	0
Common.Other.GlobalPrompt.PetFarm_LuckRole	#C(#00FF00)%s#n在宠物灵树鸿运当头，幸运收获#Z(%s,%s)	#C(#00FF00)%s#n在寵物靈樹鴻運當頭，幸運收穫#Z(%s,%s)	0
Common.Other.GlobalPrompt.PetLuckFarmBroadcast_1	#C(#E87D22)【宠物福田】#n#C(#00EE00)%s#n在宠物福田采集过程中好运爆棚，挖到了	#C(#E87D22)【寵物福田】#n#C(#00EE00)%s#n在寵物福田採集過程中好運爆棚，挖到了	0
Common.Other.GlobalPrompt.PetLuckFarmBroadcast_2	实在是太令人羡慕了！	實在是太令人羡慕了！	0
Common.Other.GlobalPrompt.PetLuckyFarmTips	恭喜获得：	恭喜獲得：	0
Common.Other.GlobalPrompt.Purgatory_Fuhuo_Success	复活成功	復活成功	0
Common.Other.GlobalPrompt.Purgatory_Revive_Success	领取成功：#H	領取成功：#H	0
Common.Other.GlobalPrompt.QMLL_MSG_Precious	幸运连连，挡也挡不住，恭喜玩家#C(#00FF00)%s#n在幸运轮盘中获得#Z(%s,%s)，#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|5))我也要抽奖#n#n#n	幸運連連，擋也擋不住，恭喜玩家#C(#00FF00)%s#n在幸運輪盤中獲得#Z(%s,%s)，#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|5))我也要抽獎#n#n#n	0
Common.Other.GlobalPrompt.QMLL_Tips_Head	恭喜您，获得：#H	恭喜您，獲得：#H	0
Common.Other.GlobalPrompt.QMO_MSG_Precious	清明时节郊游踏青，恭喜玩家#C(#00FF00)%s#n在踏青游玩时幸运地获得：#Z(%s,%s),#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|4))我也要踏青#n#n#n	清明時節郊遊踏青，恭喜玩家#C(#00FF00)%s#n在踏青遊玩時幸運地獲得：#Z(%s,%s),#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|4))我也要踏青#n#n#n	0
Common.Other.GlobalPrompt.QMO_Tips_Head	恭喜您，获得：#H	恭喜您，獲得：#H	0
