source_text	target_text	need_translate
打开后可获得：圣器附魔石*20，许愿币*10	打開後可獲得：聖器附魔石*20，許願幣*10	0
打开后可获得：圣器附魔石*5	打開後可獲得：聖器附魔石*5	0
打开后可获得：圣器附魔石*5，圣器洗练锁*10，四级龙晶*80	打開後可獲得：聖器附魔石*5，聖器洗練鎖*10，四級龍晶*80	0
打开后可获得：坐骑升星精华（中）*1，坐骑培养石*300	打開後可獲得：坐騎升星精華（中）*1，坐騎培養石*300	0
打开后可获得：坐骑升星精华（小）*1，坐骑培养石*200	打開後可獲得：坐騎升星精華（小）*1，坐騎培養石*200	0
打开后可获得：坐骑培养石*10	打開後可獲得：坐騎培養石*10	0
打开后可获得：坐骑培养石*10、姻缘石*10、一星召唤令*1	打開後可獲得：坐騎培養石*10、姻緣石*10、一星召喚令*1	0
打开后可获得：坐骑培养石*10，三级宝石礼盒*1	打開後可獲得：坐騎培養石*10，三級寶石禮盒*1	0
打开后可获得：坐骑培养石*10，好运币*1	打開後可獲得：坐騎培養石*10，好運幣*1	0
打开后可获得：坐骑培养石*10，羽翼培养石*10，生命结晶*3	打開後可獲得：坐騎培養石*10，羽翼培養石*10，生命結晶*3	0
打开后可获得：坐骑培养石*15，羽翼培养石*10，宠物圣果*10，三级宝石礼盒*1	打開後可獲得：坐騎培養石*15，羽翼培養石*10，寵物聖果*10，三級寶石禮盒*1	0
打开后可获得：坐骑培养石*20，奖励神石*200，每日贵族商城内限购1次	打開後可獲得：坐騎培養石*20，獎勵神石*200，每日貴族商城內限購1次	0
打开后可获得：坐骑培养石*2，一级宝石礼盒*1	打開後可獲得：坐騎培養石*2，一級寶石禮盒*1	0
打开后可获得：坐骑培养石*30，坐骑进化石*10，四级宝石礼盒*3	打開後可獲得：坐騎培養石*30，坐騎進化石*10，四級寶石禮盒*3	0
打开后可获得：坐骑培养石*30，宠物圣果*20，四级符文礼盒*1	打開後可獲得：坐騎培養石*30，寵物聖果*20，四級符文禮盒*1	0
打开后可获得：坐骑培养石*5，二级宝石礼盒*1	打開後可獲得：坐騎培養石*5，二級寶石禮盒*1	0
打开后可获得：坐骑培养石+100,羽翼培养石+50,宝石小礼盒+20,命魂小礼盒+20,99朵玫瑰花+1,心心相印+20	打開後可獲得：坐騎培養石+100,羽翼培養石+50,寶石小禮盒+20,命魂小禮盒+20,99朵玫瑰花+1,心心相印+20	0
打开后可获得：坐骑培养石+15，有概率翻倍。	打開後可獲得：坐騎培養石+15，有概率翻倍。	0
打开后可获得：坐骑培养石+20，四级法攻宝石+1，生命之源+4，生命结晶+4	打開後可獲得：坐騎培養石+20，四級法攻寶石+1，生命之源+4，生命結晶+4	0
打开后可获得：坐骑培养石+5，姻缘石+5，羽翼培养石+5，三级宝石礼盒+2	打開後可獲得：坐騎培養石+5，姻緣石+5，羽翼培養石+5，三級寶石禮盒+2	0
打开后可获得：坐骑进化石*1，好运币*1	打開後可獲得：坐騎進化石*1，好運幣*1	0
打开后可获得：坐骑进化石*2、四级宝石*1、许愿币*1	打開後可獲得：坐騎進化石*2、四級寶石*1、許願幣*1	0
打开后可获得：坐骑进化石*3	打開後可獲得：坐騎進化石*3	0
打开后可获得：坐骑进化石*5	打開後可獲得：坐騎進化石*5	0
打开后可获得：坐骑进化石*5，奖励神石*500，每日贵族商城内限购1次	打開後可獲得：坐騎進化石*5，獎勵神石*500，每日貴族商城內限購1次	0
打开后可获得：坐骑进化石*5，许愿币*5	打開後可獲得：坐騎進化石*5，許願幣*5	0
打开后可获得：坐骑进化石+20，有概率获得至多20个额外奖励。	打開後可獲得：坐騎進化石+20，有概率獲得至多20個額外獎勵。	0
打开后可获得：大经验酒*10、占卜令*1、姻缘石*30、中阶幸运石*5、一级宝石礼盒*12	打開後可獲得：大經驗酒*10、占卜令*1、姻緣石*30、中階幸運石*5、一級寶石禮盒*12	0
打开后可获得：大经验酒x20，金币*100w	打開後可獲得：大經驗酒x20，金幣*100w	0
打开后可获得：大经验酒x20，金币*100w#H获取途径:优惠售卖商城	打開後可獲得：大經驗酒x20，金幣*100w#H獲取途徑:優惠售賣商城	0
打开后可获得：天使·圣洁之风（衣服）*1，坐骑进化石*20，二级龙晶*200	打開後可獲得：天使·聖潔之風（衣服）*1，坐騎進化石*20，二級龍晶*200	0
打开后可获得：天使之翼+1、羽翼培养石+20、羽翼进化石+10	打開後可獲得：天使之翼+1、羽翼培養石+20、羽翼進化石+10	0
打开后可获得：天蝎座女神·碎片+100	打開後可獲得：天蠍座女神·碎片+100	0
打开后可获得：天蝎座女神碎片+15	打開後可獲得：天蠍座女神碎片+15	0
打开后可获得：天鹅座女神·碎片*15，四级混沌卡包*5，二级甜心卡包*10，神造石*8，卡牌碎片*200，三级符文*3	打開後可獲得：天鵝座女神·碎片*15，四級混沌卡包*5，二級甜心卡包*10，神造石*8，卡牌碎片*200，三級符文*3	0
打开后可获得：天鹅座女神·碎片*20，五级混沌卡包*8，二级甜心卡包*15，神造石*15，卡牌碎片*500，四级雕纹*3	打開後可獲得：天鵝座女神·碎片*20，五級混沌卡包*8，二級甜心卡包*15，神造石*15，卡牌碎片*500，四級雕紋*3	0
打开后可获得：天鹅座灵玉*15，战魂珠*30	打開後可獲得：天鵝座靈玉*15，戰魂珠*30	0
打开后可获得：天鹅座灵玉*15，战魂精华*12	打開後可獲得：天鵝座靈玉*15，戰魂精華*12	0
打开后可获得：天鹅座灵玉*15，神造石*5	打開後可獲得：天鵝座靈玉*15，神造石*5	0
打开后可获得：天鹅座灵玉*15，阵灵珠*30	打開後可獲得：天鵝座靈玉*15，陣靈珠*30	0
打开后可获得：天鹅座灵玉*15，阵灵精华*12	打開後可獲得：天鵝座靈玉*15，陣靈精華*12	0
打开后可获得：奖励神石*1	打開後可獲得：獎勵神石*1	0
打开后可获得：奖励神石*18，二级宝石礼盒*1，宝石封印石*5	打開後可獲得：獎勵神石*18，二級寶石禮盒*1，寶石封印石*5	0
打开后可获得：奖励神石*18，二级符文礼盒*1，符文封印石*5	打開後可獲得：獎勵神石*18，二級符文禮盒*1，符文封印石*5	0
打开后可获得：奖励神石*200	打開後可獲得：獎勵神石*200	0
打开后可获得：奖励神石*500	打開後可獲得：獎勵神石*500	0
打开后可获得：奖励神石*5000	打開後可獲得：獎勵神石*5000	0
打开后可获得：奖励神石*800	打開後可獲得：獎勵神石*800	0
打开后可获得：奖励神石*8888	打開後可獲得：獎勵神石*8888	0
打开后可获得：奖励神石+500，魔晶+500，一星召唤令+1，坐骑培养石+25	打開後可獲得：獎勵神石+500，魔晶+500，一星召喚令+1，坐騎培養石+25	0
打开后可获得：姻缘石*20，奖励神石*200，每日贵族商城内限购1次	打開後可獲得：姻緣石*20，獎勵神石*200，每日貴族商城內限購1次	0
打开后可获得：姻缘石*30,精炼石*10,三生锁*10	打開後可獲得：姻緣石*30,精煉石*10,三生鎖*10	0
打开后可获得：宝石封印石+5，符文封印石+5，占卜强化石+5	打開後可獲得：寶石封印石+5，符文封印石+5，占卜強化石+5	0
打开后可获得：宝石小礼盒*2，命魂小礼盒*2，坐骑培养石*5	打開後可獲得：寶石小禮盒*2，命魂小禮盒*2，坐騎培養石*5	0
打开后可获得：宝石小礼盒*4，命魂小礼盒*4，许愿币*1	打開後可獲得：寶石小禮盒*4，命魂小禮盒*4，許願幣*1	0
打开后可获得：宝石小礼盒*6，命魂小礼盒*6，符文宝珠*1	打開後可獲得：寶石小禮盒*6，命魂小禮盒*6，符文寶珠*1	0
打开后可获得：宠物之灵*1，宠物精华*100，一级魔石*1	打開後可獲得：寵物之靈*1，寵物精華*100，一級魔石*1	0
打开后可获得：宠物圣果*10，奖励神石*200，每日贵族商城内限购1次。	打開後可獲得：寵物聖果*10，獎勵神石*200，每日貴族商城內限購1次。	0
打开后可获得：宠物圣果*10，羽翼培养石*10，三级符文礼盒*1	打開後可獲得：寵物聖果*10，羽翼培養石*10，三級符文禮盒*1	0
打开后可获得：宠物圣果*10，许愿币*1，生命之源*1	打開後可獲得：寵物聖果*10，許願幣*1，生命之源*1	0
打开后可获得：宠物圣果*4，二级符文礼盒*1	打開後可獲得：寵物聖果*4，二級符文禮盒*1	0
打开后可获得：宠物圣果*5	打開後可獲得：寵物聖果*5	0
打开后可获得：宠物圣果+50，有概率获得至多50个额外奖励。	打開後可獲得：寵物聖果+50，有概率獲得至多50個額外獎勵。	0
打开后可获得：宠物精华*100	打開後可獲得：寵物精華*100	0
打开后可获得：对应等级天灵石*1	打開後可獲得：對應等級天靈石*1	0
打开后可获得：对应等级玄铁*1	打開後可獲得：對應等級玄鐵*1	0
打开后可获得：对应等级的召唤令*10，坐骑培养石*50，好运币*20	打開後可獲得：對應等級的召喚令*10，坐騎培養石*50，好運幣*20	0
打开后可获得：对应等级的召唤令*10，坐骑培养石+100	打開後可獲得：對應等級的召喚令*10，坐騎培養石+100	0
打开后可获得：射手座女神·碎片+100	打開後可獲得：射手座女神·碎片+100	0
打开后可获得：小布丁*1，宠物圣果*100，初级幸运石*20，顶级幸运石*10	打開後可獲得：小布丁*1，寵物聖果*100，初級幸運石*20，頂級幸運石*10	0
打开后可获得：幽影（万圣节时装武器）*1，幽灵（万圣节时装衣服）*1，幽鬼（万圣节时装帽子）*1，时装精华*12#H获取途径:万圣节活动期间商城直接购买获得#H礼包在万圣节活动后将下架	打開後可獲得：幽影（萬聖節時裝武器）*1，幽靈（萬聖節時裝衣服）*1，幽鬼（萬聖節時裝帽子）*1，時裝精華*12#H獲取途徑:萬聖節活動期間商城直接購買獲得#H禮包在萬聖節活動後將下架	0
打开后可获得：恶魔之翼+1	打開後可獲得：惡魔之翼+1	0
打开后可获得：恶魔之翼+1、羽翼培养石+20、羽翼进化石+10	打開後可獲得：惡魔之翼+1、羽翼培養石+20、羽翼進化石+10	0
打开后可获得：战魂珠*230，战魂精华*30，时装之魄*1，时装精华*2	打開後可獲得：戰魂珠*230，戰魂精華*30，時裝之魄*1，時裝精華*2	0
打开后可获得：时装之魄*1、时装精华*25	打開後可獲得：時裝之魄*1、時裝精華*25	0
打开后可获得：时装之魄*1。	打開後可獲得：時裝之魄*1。	0
打开后可获得：时装之魄*1，时装精华*10	打開後可獲得：時裝之魄*1，時裝精華*10	0
打开后可获得：时装之魄*1，时装精华*10，四级龙晶*400	打開後可獲得：時裝之魄*1，時裝精華*10，四級龍晶*400	0
打开后可获得：时装之魄*1，时装精华*5	打開後可獲得：時裝之魄*1，時裝精華*5	0
打开后可获得：时装之魄*2，时装精华*15	打開後可獲得：時裝之魄*2，時裝精華*15	0
打开后可获得：时装之魄*3，时装精华*5，许愿币*10	打開後可獲得：時裝之魄*3，時裝精華*5，許願幣*10	0
打开后可获得：时装之魄*5，时装水晶*25	打開後可獲得：時裝之魄*5，時裝水晶*25	0
打开后可获得：时装之魄*5，时装精华*25	打開後可獲得：時裝之魄*5，時裝精華*25	0
打开后可获得：时装之魄+1，时装水晶石+10	打開後可獲得：時裝之魄+1，時裝水晶石+10	0
打开后可获得：时装之魄+1，时装水晶石+5	打開後可獲得：時裝之魄+1，時裝水晶石+5	0
打开后可获得：时装之魄+4，有概率获得至多4个额外奖励。	打開後可獲得：時裝之魄+4，有概率獲得至多4個額外獎勵。	0
打开后可获得：时装之魄+5	打開後可獲得：時裝之魄+5	0
打开后可获得：时装水晶*5	打開後可獲得：時裝水晶*5	0
打开后可获得：时装精华*1。	打開後可獲得：時裝精華*1。	0
打开后可获得：时装精华+20，有概率获得至多20个额外奖励。	打開後可獲得：時裝精華+20，有概率獲得至多20個額外獎勵。	0
打开后可获得：时装精华+50	打開後可獲得：時裝精華+50	0
打开后可获得：星灵之泪+50，星灵之羽+50，星灵水晶+50	打開後可獲得：星靈之淚+50，星靈之羽+50，星靈水晶+50	0
打开后可获得：星灵之羽*10，星灵水晶*20，奖励神石*300，每日贵族商城内限购1次	打開後可獲得：星靈之羽*10，星靈水晶*20，獎勵神石*300，每日貴族商城內限購1次	0
打开后可获得：星灵之羽*25，许愿币*5，三级龙晶*60	打開後可獲得：星靈之羽*25，許願幣*5，三級龍晶*60	0
打开后可获得：星灵之钥(双子座）+1	打開後可獲得：星靈之鑰(雙子座）+1	0
打开后可获得：星灵水晶*10	打開後可獲得：星靈水晶*10	0
打开后可获得：星灵水晶*12，星灵之羽*12	打開後可獲得：星靈水晶*12，星靈之羽*12	0
打开后可获得：星灵水晶*15，星灵之羽*15	打開後可獲得：星靈水晶*15，星靈之羽*15	0
打开后可获得：星灵水晶*20，星灵之羽*20	打開後可獲得：星靈水晶*20，星靈之羽*20	0
打开后可获得：星灵水晶*5，星灵之羽*5	打開後可獲得：星靈水晶*5，星靈之羽*5	0
打开后可获得：星灵水晶*9，星灵之羽*9	打開後可獲得：星靈水晶*9，星靈之羽*9	0
打开后可获得：星灵水晶+20，有概率获得至多20个额外奖励。	打開後可獲得：星靈水晶+20，有概率獲得至多20個額外獎勵。	0
打开后可获得：星灵水晶+5，宠物圣果+5，二级宝石礼盒+1	打開後可獲得：星靈水晶+5，寵物聖果+5，二級寶石禮盒+1	0
打开后可获得：暴击+格挡双属性红色命魂*1。	打開後可獲得：暴擊+格擋雙屬性紅色命魂*1。	0
打开后可获得：暴击+破挡双属性红色命魂*1。	打開後可獲得：暴擊+破擋雙屬性紅色命魂*1。	0
打开后可获得：暴击紫魂*1，经验紫魂*1，星灵水晶*5	打開後可獲得：暴擊紫魂*1，經驗紫魂*1，星靈水晶*5	0
打开后可获得：木脉之灵+1	打開後可獲得：木脈之靈+1	0
打开后可获得：木脉之灵+1，火脉之灵+1	打開後可獲得：木脈之靈+1，火脈之靈+1	0
打开后可获得：格挡紫魂*1，经验紫魂*1，装备附魔宝箱*3	打開後可獲得：格擋紫魂*1，經驗紫魂*1，裝備附魔寶箱*3	0
打开后可获得：法攻紫魂*1，经验紫魂*1，金币*400000	打開後可獲得：法攻紫魂*1，經驗紫魂*1，金幣*400000	0
打开后可获得：法攻黄魂*1，生命黄魂*1，混沌·炼狱铠甲*1	打開後可獲得：法攻黃魂*1，生命黃魂*1，混沌·煉獄鎧甲*1	0
打开后可获得：法防黄魂*1，物防黄魂*1，黄魂礼盒*1，混沌·炼狱鞋子*1	打開後可獲得：法防黃魂*1，物防黃魂*1，黃魂禮盒*1，混沌·煉獄鞋子*1	0
打开后可获得：流星弯刀*1，四级怜悯符文*1，羽翼培养石*20,宠物圣果*20	打開後可獲得：流星彎刀*1，四級憐憫符文*1，羽翼培養石*20,寵物聖果*20	0
打开后可获得：物攻+物防双属性红色命魂*1。	打開後可獲得：物攻+物防雙屬性紅色命魂*1。	0
打开后可获得：物攻法防双属性红色命魂*1。	打開後可獲得：物攻法防雙屬性紅色命魂*1。	0
打开后可获得：物攻紫魂*1，经验紫魂*1，金币*400000	打開後可獲得：物攻紫魂*1，經驗紫魂*1，金幣*400000	0
打开后可获得：狮子座女神·碎片*15、魔灵洗练石*20、幸运礼包*1、生命之源*5、生命结晶*5、龙脉精魄*5、龙脉精华*5	打開後可獲得：獅子座女神·碎片*15、魔靈洗練石*20、幸運禮包*1、生命之源*5、生命結晶*5、龍脈精魄*5、龍脈精華*5	0
打开后可获得：狮子座女神·碎片*25、羽翼助力礼包*5、四级宝石*5、四级符文*5、三级雕纹*5	打開後可獲得：獅子座女神·碎片*25、羽翼助力禮包*5、四級寶石*5、四級符文*5、三級雕紋*5	0
打开后可获得：生命+免破双属性红色命魂*1	打開後可獲得：生命+免破雙屬性紅色命魂*1	0
打开后可获得：生命+破防双属性红色命魂*1	打開後可獲得：生命+破防雙屬性紅色命魂*1	0
打开后可获得：生命之源*10，许愿币*5	打開後可獲得：生命之源*10，許願幣*5	0
打开后可获得：生命之源*5	打開後可獲得：生命之源*5	0
打开后可获得：生命之源*60，生命结晶*60	打開後可獲得：生命之源*60，生命結晶*60	0
打开后可获得：生命之源+25，生命结晶+25	打開後可獲得：生命之源+25，生命結晶+25	0
打开后可获得：生命紫魂*1，经验紫魂*1，金币*400000	打開後可獲得：生命紫魂*1，經驗紫魂*1，金幣*400000	0
打开后可获得：生命结晶*10，许愿币*5	打開後可獲得：生命結晶*10，許願幣*5	0
打开后可获得：生命结晶*15，生命之源*15	打開後可獲得：生命結晶*15，生命之源*15	0
打开后可获得：生命结晶*5	打開後可獲得：生命結晶*5	0
打开后可获得：生命结晶*6，生命之源*6	打開後可獲得：生命結晶*6，生命之源*6	0
打开后可获得：生命结晶*8，生命之源*8	打開後可獲得：生命結晶*8，生命之源*8	0
打开后可获得：白羊圣骑*1、二级魔石*2、许愿币*12	打開後可獲得：白羊聖騎*1、二級魔石*2、許願幣*12	0
打开后可获得：白羊圣骑*1、金牛座女神（紫）、星魂*200	打開後可獲得：白羊聖騎*1、金牛座女神（紫）、星魂*200	0
打开后可获得：神造石*1，圣器附魔石*5	打開後可獲得：神造石*1，聖器附魔石*5	0
打开后可获得：神造石*5	打開後可獲得：神造石*5	0
打开后可获得：神造石+5、圣器附魔石+10	打開後可獲得：神造石+5、聖器附魔石+10	0
打开后可获得：紫色众神之王英雄一个。	打開後可獲得：紫色眾神之王英雄一個。	0
打开后可获得：紫色命魂*1	打開後可獲得：紫色命魂*1	0
打开后可获得：紫色命魂礼盒*1，魔晶*30，对应等级玄铁*20，对应等级天灵石*20，体力*100	打開後可獲得：紫色命魂禮盒*1，魔晶*30，對應等級玄鐵*20，對應等級天靈石*20，體力*100	0
打开后可获得：紫色天蝎座女神碎片*15	打開後可獲得：紫色天蠍座女神碎片*15	0
打开后可获得：紫色天赋卡礼包+1、星魂+500	打開後可獲得：紫色天賦卡禮包+1、星魂+500	0
打开后可获得：紫色巨蟹天赋卡*1,许愿币*10，四级龙晶*400	打開後可獲得：紫色巨蟹天賦卡*1,許願幣*10，四級龍晶*400	0
打开后可获得：红色免暴命魂*1	打開後可獲得：紅色免暴命魂*1	0
打开后可获得：红色暴击命魂*1	打開後可獲得：紅色暴擊命魂*1	0
打开后可获得：红色格挡命魂*1	打開後可獲得：紅色格擋命魂*1	0
打开后可获得：红色法攻命魂*1	打開後可獲得：紅色法攻命魂*1	0
打开后可获得：红色法防命魂*1。	打開後可獲得：紅色法防命魂*1。	0
打开后可获得：红色物攻命魂*1	打開後可獲得：紅色物攻命魂*1	0
打开后可获得：红色物防命魂*1。	打開後可獲得：紅色物防命魂*1。	0
打开后可获得：红色生命命魂*1	打開後可獲得：紅色生命命魂*1	0
打开后可获得：红色破挡命魂*1。	打開後可獲得：紅色破擋命魂*1。	0
打开后可获得：经验紫魂*1。	打開後可獲得：經驗紫魂*1。	0
打开后可获得：羽灵精魄*10，许愿币*10	打開後可獲得：羽靈精魄*10，許願幣*10	0
打开后可获得：羽灵精魄*1，许愿币*1，装备附魔宝箱钥匙*1	打開後可獲得：羽靈精魄*1，許願幣*1，裝備附魔寶箱鑰匙*1	0
打开后可获得：羽灵精魄*5，奖励神石*500，每日贵族商城内限购1次	打開後可獲得：羽靈精魄*5，獎勵神石*500，每日貴族商城內限購1次	0
打开后可获得：羽灵精魄*5，许愿币*5，四级龙晶*80	打開後可獲得：羽靈精魄*5，許願幣*5，四級龍晶*80	0
打开后可获得：羽灵精魄+10，有概率获得至多10个额外奖励。	打開後可獲得：羽靈精魄+10，有概率獲得至多10個額外獎勵。	0
打开后可获得：羽翼培养石*10,许愿币*1，星灵之羽*1	打開後可獲得：羽翼培養石*10,許願幣*1，星靈之羽*1	0
打开后可获得：羽翼培养石*10、坐骑培养石*10、一级宝石礼盒*4、宝石封印石*5	打開後可獲得：羽翼培養石*10、坐騎培養石*10、一級寶石禮盒*4、寶石封印石*5	0
打开后可获得：羽翼培养石*10，奖励神石*200，每日贵族商城内限购1次	打開後可獲得：羽翼培養石*10，獎勵神石*200，每日貴族商城內限購1次	0
打开后可获得：羽翼培养石*3，二级宝石礼盒*1	打開後可獲得：羽翼培養石*3，二級寶石禮盒*1	0
打开后可获得：羽翼培养石*5	打開後可獲得：羽翼培養石*5	0
打开后可获得：羽翼培养石+50，有概率获得至多50个额外奖励。	打開後可獲得：羽翼培養石+50，有概率獲得至多50個額外獎勵。	0
打开后可获得：莲蓉月饼+3、四级宝石礼盒+1、占卜令+1、心心相印+3、小喇叭+2、金币+880000	打開後可獲得：蓮蓉月餅+3、四級寶石禮盒+1、占卜令+1、心心相印+3、小喇叭+2、金幣+880000	0
打开后可获得：蓝色魅力+1	打開後可獲得：藍色魅力+1	0
打开后可获得：装备洗练石*10，许愿币*1，五级龙晶*50	打開後可獲得：裝備洗練石*10，許願幣*1，五級龍晶*50	0
打开后可获得：装备洗练石*20	打開後可獲得：裝備洗練石*20	0
打开后可获得：装备洗练石*20，称号培养石*10，五级龙晶*100	打開後可獲得：裝備洗練石*20，稱號培養石*10，五級龍晶*100	0
打开后可获得：装备洗练石*50，称号升星石*20，五级龙晶*500	打開後可獲得：裝備洗練石*50，稱號升星石*20，五級龍晶*500	0
打开后可获得：装备洗练石+5、装备洗练锁+5	打開後可獲得：裝備洗練石+5、裝備洗練鎖+5	0
打开后可获得：装备附魔石+5，装备附魔宝箱+1	打開後可獲得：裝備附魔石+5，裝備附魔寶箱+1	0
打开后可获得：许愿币*100，红炎天晶*20，六级雕纹*1	打開後可獲得：許願幣*100，紅炎天晶*20，六級雕紋*1	0
打开后可获得：许愿币*10，红炎天晶*2，四级雕纹*1	打開後可獲得：許願幣*10，紅炎天晶*2，四級雕紋*1	0
打开后可获得：许愿币*1、奖励神石*10	打開後可獲得：許願幣*1、獎勵神石*10	0
打开后可获得：许愿币*1，宝石小礼盒*5，命魂小礼盒*10，魔晶*100,金币*100万	打開後可獲得：許願幣*1，寶石小禮盒*5，命魂小禮盒*10，魔晶*100,金幣*100萬	0
打开后可获得：许愿币*200，红炎天晶*40，七级雕纹*1	打開後可獲得：許願幣*200，紅炎天晶*40，七級雕紋*1	0
打开后可获得：许愿币*20、五级宝石礼盒*1、奖励神石*500	打開後可獲得：許願幣*20、五級寶石禮盒*1、獎勵神石*500	0
打开后可获得：许愿币*2，红炎天晶*1，二级雕纹*1	打開後可獲得：許願幣*2，紅炎天晶*1，二級雕紋*1	0
打开后可获得：许愿币*30，奖励神石*200，每日贵族商城内限购1次	打開後可獲得：許願幣*30，獎勵神石*200，每日貴族商城內限購1次	0
打开后可获得：许愿币*30，红炎天晶*6，五级雕纹*1	打開後可獲得：許願幣*30，紅炎天晶*6，五級雕紋*1	0
打开后可获得：许愿币*5	打開後可獲得：許願幣*5	0
打开后可获得：许愿币*50，红炎天晶*10，五级雕纹*1	打開後可獲得：許願幣*50，紅炎天晶*10，五級雕紋*1	0
打开后可获得：许愿币*5、四级宝石礼盒*1、奖励神石*100	打開後可獲得：許願幣*5、四級寶石禮盒*1、獎勵神石*100	0
打开后可获得：许愿币*5，红炎天晶*1，三级雕纹*1	打開後可獲得：許願幣*5，紅炎天晶*1，三級雕紋*1	0
打开后可获得：许愿币*5，红炎天晶*1，四级雕纹*1	打開後可獲得：許願幣*5，紅炎天晶*1，四級雕紋*1	0
打开后可获得：金币*100000、魔晶*50、坐骑培养石*10、一星召唤令*2、一级宝石礼盒*2	打開後可獲得：金幣*100000、魔晶*50、坐騎培養石*10、一星召喚令*2、一級寶石禮盒*2	0
打开后可获得：金币*1000W,魔晶*5000,圣·光辉饰品礼包*1,圣·光辉装备礼包*1，坐骑培养石*50，姻缘石*50，一星召唤令*8，一级宝石礼盒*20，占卜令*5	打開後可獲得：金幣*1000W,魔晶*5000,聖·光輝飾品禮包*1,聖·光輝裝備禮包*1，坐騎培養石*50，姻緣石*50，一星召喚令*8，一級寶石禮盒*20，占卜令*5	0
打开后可获得：金币*400W,魔晶*500,圣·光辉装备礼包*1,坐骑培养石*20，姻缘石*20，一星召唤令*2，一级宝石礼盒*10	打開後可獲得：金幣*400W,魔晶*500,聖·光輝裝備禮包*1,坐騎培養石*20，姻緣石*20，一星召喚令*2，一級寶石禮盒*10	0
打开后可获得：金币*400W,魔晶*500,圣·光辉饰品礼包*1,圣·光辉装备礼包*1,坐骑培养石*20，姻缘石*20，一星召唤令*2，一级宝石礼盒*10	打開後可獲得：金幣*400W,魔晶*500,聖·光輝飾品禮包*1,聖·光輝裝備禮包*1,坐騎培養石*20，姻緣石*20，一星召喚令*2，一級寶石禮盒*10	0
打开后可获得：金币*500W,魔晶*1000,圣·光辉饰品礼包*1,圣·光辉装备礼包*1，坐骑培养石*30，姻缘石*30，一星召唤令*3，一级宝石礼盒*15	打開後可獲得：金幣*500W,魔晶*1000,聖·光輝飾品禮包*1,聖·光輝裝備禮包*1，坐騎培養石*30，姻緣石*30，一星召喚令*3，一級寶石禮盒*15	0
打开后可获得：金币*800W,魔晶*2000,圣·光辉饰品礼包*1,圣·光辉装备礼包*1，坐骑培养石*40，姻缘石*40，一星召唤令*5，一级宝石礼盒*20	打開後可獲得：金幣*800W,魔晶*2000,聖·光輝飾品禮包*1,聖·光輝裝備禮包*1，坐騎培養石*40，姻緣石*40，一星召喚令*5，一級寶石禮盒*20	0
打开后可获得：金币+1000000,宝石小礼盒+3,命魂小礼盒+3,99朵玫瑰花+1	打開後可獲得：金幣+1000000,寶石小禮盒+3,命魂小禮盒+3,99朵玫瑰花+1	0
打开后可获得：金币+1000000，五级符文*1	打開後可獲得：金幣+1000000，五級符文*1	0
打开后可获得：金币+1000000，坐骑培养石+20，小经验果+100，一级龙晶+150，一阶天灵石+250，一阶玄铁+100，圣·光辉装备礼包+1，圣·光辉饰品礼包+1	打開後可獲得：金幣+1000000，坐騎培養石+20，小經驗果+100，一級龍晶+150，一階天靈石+250，一階玄鐵+100，聖·光輝裝備禮包+1，聖·光輝飾品禮包+1	0
打开后可获得：金币+1000W，体力+100，紫色命魂礼盒+3，四级宝石礼盒+3	打開後可獲得：金幣+1000W，體力+100，紫色命魂禮盒+3，四級寶石禮盒+3	0
打开后可获得：金币+100W，普通凭证*3，坐骑培养石*20，心心相印*3#H获取途径:天天挂机全民战斗36000次可领取	打開後可獲得：金幣+100W，普通憑證*3，坐騎培養石*20，心心相印*3#H獲取途徑:天天掛機全民戰鬥36000次可領取	0
打开后可获得：金币+1500000	打開後可獲得：金幣+1500000	0
打开后可获得：金币+2000000，五级雕纹*1	打開後可獲得：金幣+2000000，五級雕紋*1	0
打开后可获得：金币+2000000，占卜强化石+15，坐骑培养石+100，羽翼培养石+10	打開後可獲得：金幣+2000000，占卜強化石+15，坐騎培養石+100，羽翼培養石+10	0
打开后可获得：金币+2000000，坐骑培养石+50,200魔晶+1,一级宝石礼盒+20，小经验酒+20	打開後可獲得：金幣+2000000，坐騎培養石+50,200魔晶+1,一級寶石禮盒+20，小經驗酒+20	0
打开后可获得：金币+200W，精英凭证*1，坐骑培养石*30，心心相印*5#H获取途径:天天挂机全民战斗72000次可领取	打開後可獲得：金幣+200W，精英憑證*1，坐騎培養石*30，心心相印*5#H獲取途徑:天天掛機全民戰鬥72000次可領取	0
打开后可获得：金币+288000，三级法攻宝石*1，二级奉献符文*1#H获取途径:国庆活动节日兑换奖励获得	打開後可獲得：金幣+288000，三級法攻寶石*1，二級奉獻符文*1#H獲取途徑:國慶活動節日兌換獎勵獲得	0
打开后可获得：金币+3000000，魔晶+300,时装精华+10，羽翼培养石+30，体力+300	打開後可獲得：金幣+3000000，魔晶+300,時裝精華+10，羽翼培養石+30，體力+300	0
打开后可获得：金币+30W，坐骑培养石*5，心心相印*1#H获取途径:天天挂机全民战斗3600次可领取	打開後可獲得：金幣+30W，坐騎培養石*5，心心相印*1#H獲取途徑:天天掛機全民戰鬥3600次可領取	0
打开后可获得：金币+40W，坐骑培养石*5，心心相印*1#H获取途径:天天挂机全民战斗7200次可领取	打開後可獲得：金幣+40W，坐騎培養石*5，心心相印*1#H獲取途徑:天天掛機全民戰鬥7200次可領取	0
