source_text	target_text	need_translate
六级龙魄（废）	Nv 6 Alma dragón	0
六组队爬塔1	Nv 6 Torre del héroe 1	0
六组队爬塔10	Nv 6 Torre del héroe 10	0
六组队爬塔11	Nv 6 Torre del héroe 11	0
六组队爬塔12	Nv 6 Torre del héroe 12	0
六组队爬塔13	Nv 6 Torre del héroe 13	0
六组队爬塔14	Nv 6 Torre del héroe 14	0
六组队爬塔15	Nv 6 Torre del héroe 15	0
六组队爬塔16	Nv 6 Torre del héroe 16	0
六组队爬塔17	Nv 6 Torre del héroe 17	0
六组队爬塔18	Nv 6 Torre del héroe 18	0
六组队爬塔19	Nv 6 Torre del héroe 19	0
六组队爬塔2	Nv 6 Torre del héroe 2	0
六组队爬塔20	Nv 6 Torre del héroe 20	0
六组队爬塔21	Nv 6 Torre del héroe 21	0
六组队爬塔22	Nv 6 Torre del héroe 22	0
六组队爬塔23	Nv 6 Torre del héroe 23	0
六组队爬塔24	Nv 6 Torre del héroe 24	0
六组队爬塔25	Nv 6 Torre del héroe 25	0
六组队爬塔26	Nv 6 Torre del héroe 26	0
六组队爬塔27	Nv 6 Torre del héroe 27	0
六组队爬塔28	Nv 6 Torre del héroe 28	0
六组队爬塔29	Nv 6 Torre del héroe 29	0
六组队爬塔3	Nv 6 Torre del héroe 3	0
六组队爬塔30	Nv 6 Torre del héroe 30	0
六组队爬塔31	Nv 6 Torre del héroe 31	0
六组队爬塔32	Nv 6 Torre del héroe 32	0
六组队爬塔33	Nv 6 Torre del héroe 33	0
六组队爬塔34	Nv 6 Torre del héroe 34	0
六组队爬塔35	Nv 6 Torre del héroe 35	0
六组队爬塔36	Nv 6 Torre del héroe 36	0
六组队爬塔37	Nv 6 Torre del héroe 37	0
六组队爬塔38	Nv 6 Torre del héroe 38	0
六组队爬塔39	Nv 6 Torre del héroe 39	0
六组队爬塔4	Nv 6 Torre del héroe 4	0
六组队爬塔40	Nv 6 Torre del héroe 40	0
六组队爬塔41	Nv 6 Torre del héroe 41	0
六组队爬塔42	Nv 6 Torre del héroe 42	0
六组队爬塔43	Nv 6 Torre del héroe 43	0
六组队爬塔44	Nv 6 Torre del héroe 44	0
六组队爬塔45	Nv 6 Torre del héroe 45	0
六组队爬塔46	Nv 6 Torre del héroe 46	0
六组队爬塔47	Nv 6 Torre del héroe 47	0
六组队爬塔48	Nv 6 Torre del héroe 48	0
六组队爬塔49	Nv 6 Torre del héroe 49	0
六组队爬塔5	Nv 6 Torre del héroe 5	0
六组队爬塔50	Nv 6 Torre del héroe 50	0
六组队爬塔51	Nv 6 Torre del héroe 51	0
六组队爬塔52	Nv 6 Torre del héroe 52	0
六组队爬塔53	Nv 6 Torre del héroe 53	0
六组队爬塔54	Nv 6 Torre del héroe 54	0
六组队爬塔55	Nv 6 Torre del héroe 55	0
六组队爬塔56	Nv 6 Torre del héroe 56	0
六组队爬塔57	Nv 6 Torre del héroe 57	0
六组队爬塔58	Nv 6 Torre del héroe 58	0
六组队爬塔59	Nv 6 Torre del héroe 59	0
六组队爬塔6	Nv 6 Torre del héroe 6	0
六组队爬塔60	Nv 6 Torre del héroe 60	0
六组队爬塔61	Nv 6 Torre del héroe 61	0
六组队爬塔62	Nv 6 Torre del héroe 62	0
六组队爬塔63	Nv 6 Torre del héroe 63	0
六组队爬塔64	Nv 6 Torre del héroe 64	0
六组队爬塔65	Nv 6 Torre del héroe 65	0
六组队爬塔66	Nv 6 Torre del héroe 66	0
六组队爬塔67	Nv 6 Torre del héroe 67	0
六组队爬塔68	Nv 6 Torre del héroe 68	0
六组队爬塔69	Nv 6 Torre del héroe 69	0
六组队爬塔7	Nv 6 Torre del héroe 7	0
六组队爬塔70	Nv 6 Torre del héroe 70	0
六组队爬塔71	Nv 6 Torre del héroe 71	0
六组队爬塔72	Nv 6 Torre del héroe 72	0
六组队爬塔73	Nv 6 Torre del héroe 73	0
六组队爬塔74	Nv 6 Torre del héroe 74	0
六组队爬塔75	Nv 6 Torre del héroe 75	0
六组队爬塔76	Nv 6 Torre del héroe 76	0
六组队爬塔77	Nv 6 Torre del héroe 77	0
六组队爬塔78	Nv 6 Torre del héroe 78	0
六组队爬塔79	Nv 6 Torre del héroe 79	0
六组队爬塔8	Nv 6 Torre del héroe 8	0
六组队爬塔80	Nv 6 Torre del héroe 80	0
六组队爬塔81	Nv 6 Torre del héroe 81	0
六组队爬塔82	Nv 6 Torre del héroe 82	0
六组队爬塔83	Nv 6 Torre del héroe 83	0
六组队爬塔84	Nv 6 Torre del héroe 84	0
六组队爬塔85	Nv 6 Torre del héroe 85	0
六组队爬塔86	Nv 6 Torre del héroe 86	0
六组队爬塔87	Nv 6 Torre del héroe 87	0
六组队爬塔88	Nv 6 Torre del héroe 88	0
六组队爬塔89	Nv 6 Torre del héroe 89	0
六组队爬塔9	Nv 6 Torre del héroe 9	0
六组队爬塔90	Nv 6 Torre del héroe 90	0
六耳猕猴	Alma falsa del rey mono	0
六重罪	Infierno	0
六阶·冠军骑士	Caballero campeón·Supreme	0
六阶·凶猛蓝胖	Gigante cruel·Supremo	0
六阶·剑狂	Berserker·Supremo	0
六阶·圣光祭司	Chamán sagrado·Supremo	0
六阶·圣辉护卫	Guardián de gloria·Supremo	0
六阶·天空射手	Arquera alada·Supremo	0
六阶·死神	Segador funesto·Supremo	0
六阶·狂剑士	Zeingot·Supremo	0
六阶·精灵射手	Arquero elfo·Supremo	0
六阶·绝美艳后	Reina bella·Suprema	0
六阶·飞马骑士	Caballero Pegasus·Supremo	0
六阶·食人魔	Ogro·Supreme	0
六阶古龙血	Nv 6 Sangre Dragón	0
六阶天灵石	Nv 6 Cristalización	0
六阶太阳神	Grado seis Ra	0
六阶审判之箭	Grado seis Flecha del Juicio	0
六阶彩虹龙	Grado seis Dragón arcoíris	0
六阶材料礼包	Nv 6 Paquete de material	0
六阶正义天使	Grado seis Ángel de justicia	0
六阶死神	Grado seis Muerte	0
六阶玄铁	Nv 1 fragmento ancestral	0
六阶白龙	Grado seis Dragón blanco	0
六阶红龙	Grado seis Dragón rojo	0
六阶金龙	Grado seis Dragón dorado	0
六阶黑龙	Grado seis Dragón negro	0
六阶龙心（废）	Nv 6 Corazón de Dragón	0
共同挑战	Reta para conseguir	0
共工	Gonggong	0
关	nivel	0
关卡	Turno	0
关卡12BOSS治疗技能	nivel 12 Jefe Habilidad curar	0
关卡14BOSS秒3技能	nivel 14 Jefe Habilidad segunda 3	0
关卡16BOSS防御技能	nivel 16 Jefe Habilidad de defensa	0
关卡17BOSS秒1技能	nivel 17 Jefe Habilidad segunda 1	0
关卡18BOSS加护罩技能	nivel 18 Jefe Habilidad fragmento añadido	0
关卡19BOSS单体治疗技能	nivel 19 Jefe Habilidad curar única	0
关卡20BOSS给自己加攻击的技能	nivel 20 Jefe Te da a ti mismo la habilidad de atacar	0
关卡22BOSS给全体加攻击的技能	nivel 22 Jefe Da a todos la habilidad de atacar	0
关卡24BOSS治疗单体技能	nivel 24 Jefe Habilidad de curar única	0
关卡26BOSS治疗单体技能	nivel 26 Jefe Habilidad de curar única	0
关卡28BOSS提升防御技能	nivel 28 Jefe Habilidad de mejora de defensa	0
关卡29BOSS治疗单体技能	nivel 29 Jefe Habilidad de curar única	0
关卡2BOSS治疗技能	nivel 2 Jefe Habilidad curar	0
关卡30BOSS攻击敌方全体	nivel 30 Jefe Ataca a todas las unidades enemigas	0
关卡32BOSS秒1技能	nivel 32 Jefe Habilidad segunda 1	0
关卡34BOSS攻击敌方三个目标	nivel 34 Jefe Ataca a tres objetivos enemigos	0
关卡35BOSS治疗单体目标	nivel 35 Jefe Cura a un único objetivo	0
关卡38BOSS给己方全体加护罩	nivel 38 Jefe Añade un fragmento a tu bando	0
关卡39BOSS治疗单体目标	nivel 39 Jefe Cura a un único objetivo	0
关卡41BOSS秒1技能	nivel 41 Jefe Habilidad segunda 1	0
关卡42BOSS攻击敌方全体目标	nivel 42 Jefe Ataca a todas las unidades enemigas	0
关卡46BOSS攻击敌方全体并爆罩子	nivel 46 Jefe Ataca a todas las unidades enemigas y cubre explosión	0
关卡4BOSS秒3技能	nivel 4 Jefe Habilidad segunda 3	0
关卡51BOSS秒1技能	nivel 51 Jefe Habilidad segunda 1	0
关卡52BOSS秒1技能	nivel 52 Jefe Habilidad segunda 1	0
关卡53BOSS秒1技能	nivel 53 Jefe Habilidad segunda 1	0
关卡54BOSS秒1技能	nivel 54 Jefe Habilidad segunda 1	0
关卡55BOSS秒1技能	nivel 55 Jefe Habilidad segunda 1	0
关卡56BOSS给己方全体加护罩	nivel 56 Jefe Añade un fragmento a tu bando	0
关卡62BOSS攻击敌方全体并降低对方攻击	nivel 62 Jefe Ataca a todas las unidades enemigas y reduce el ataque de los oponentes	0
关卡6BOSS吸血技能	nivel 6 Jefe chupa sangre habilidad	0
关卡8BOSS秒1技能	nivel 8 Jefe Habilidad segunda 1	0
关羽	Guang Yu	0
关胜	Guang Sheng	0
兵甲守卫	Guardián de la armadura	0
其他	Otros	0
其光芒之炙热，可以吞噬天地，甚至灼伤太阳	El calor de su brillo puede absorber la tierra e incluso el mismo Sol	0
其现世之时伴随着赤焰惊雷，其声势之大仿佛要吞噬这天地	Apareció con llamas y rayos, igual de espectacular como si de la destrucción del mundo se tratara.	0
养龙培养	Alzamiento y entrenamiento de dragón	0
兽人关卡1	Orco nivel 1	0
兽人关卡2	Orco nivel 2	0
兽人关卡3	Orco nivel 3	0
兽人营地	Campamento orco	0
兽人补充1	Rebastecimiento orco 1	0
兽人补充2	Rebastecimiento orco 2	0
兽人部落	Horda orca	0
兽人部落 →圣辉城 →龙骑圣殿	Horda orca→Ciudad de Gloria→Templo dragón	0
兽族甲兵	Hoplita orco	0
内里有人（打一字）	◆◆◆◆◆	0
再三谦让（打《三国演义》人名）	◆◆◆◆◆	0
再战竞技	Volver a luchar en la Arena	0
写信给客服	Enviar un correo al GM	0
军团主界面	Ejército Interfaz principal	0
军团守护神	Ejército Patrón santo	0
军团无尽森林	Ejército Bosque infinito	0
军团训练场	Ejército Campo de entrenamiento	0
军团领地	Ejército Territorio	0
军团驻地	Ejército Estación	0
军团驻地副本	Ejército Mazmorra estación	0
农产品（打一成语）	◆◆◆◆◆	0
冠军专属	Exclusivo de campeón	0
冠军神石失败	Fallo de Balens de campeón	0
冠军神石竞猜失败宝箱	Cofre del tesoro fallado Balens de campeón	0
冠军神石竞猜胜利宝箱	Cofre del tesoro con éxito Balens de campeón	0
冠军神石胜利	Victoria de Balens de campeón	0
冠军金币失败	Fallo de oro de campeón	0
冠军金币竞猜失败宝箱	Cofre del tesoro fallo de oro de campeón	0
冠军金币竞猜胜利宝箱	Cofre del tesoro con éxito de oro de campeón	0
冠军金币胜利	Victoria de Oro de campeón	0
冠军骑士	Caballero campeón	0
冠军骑士-再进阶	Caballero campeón - mejora de poder	0
冥皇之塔	Torre del Dios demonio	0
冥皇之塔10层	Torre del Dios demonio, 10 piso	0
冥皇之塔11层	Torre del Dios demonio, 11 piso	0
冥皇之塔12层	Torre del Dios demonio, 12 piso	0
冥皇之塔13层	Torre del Dios demonio, 13 piso	0
冥皇之塔14层	Torre del Dios demonio, 14 piso	0
冥皇之塔15层	Torre del Dios demonio, 15 piso	0
冥皇之塔16层	Torre del Dios demonio, 16 piso	0
冥皇之塔17层	Torre del Dios demonio, 17 piso	0
冥皇之塔18层	Torre del Dios demonio, 18 piso	0
冥皇之塔19层	Torre del Dios demonio, 19 piso	0
冥皇之塔1层	Torre del Dios demonio, 1st piso	0
冥皇之塔20层	Torre del Dios demonio, 20 piso	0
冥皇之塔21层	Torre del Dios demonio, 21 piso	0
冥皇之塔22层	Torre del Dios demonio, 22 piso	0
冥皇之塔23层	Torre del Dios demonio, 23 piso	0
冥皇之塔24层	Torre del Dios demonio, 24 piso	0
冥皇之塔25层	Torre del Dios demonio, 25 piso	0
冥皇之塔26层	Torre del Dios demonio, 26 piso	0
冥皇之塔27层	Torre del Dios demonio, 27 piso	0
冥皇之塔28层	Torre del Dios demonio, 28 piso	0
冥皇之塔29层	Torre del Dios demonio, 29 piso	0
冥皇之塔2层	Torre del Dios demonio, 2nd piso	0
冥皇之塔30层	Torre del Dios demonio, 30 piso	0
冥皇之塔3层	Torre del Dios demonio, 3rd piso	0
冥皇之塔4层	Torre del Dios demonio, 4 piso	0
冥皇之塔5层	Torre del Dios demonio, 5 piso	0
冥皇之塔6层	Torre del Dios demonio, 6 piso	0
冥皇之塔7层	Torre del Dios demonio, 7 piso	0
冥皇之塔8层	Torre del Dios demonio, 8 piso	0
冥皇之塔9层	Torre del Dios demonio, 9 piso	0
冥风暴击	Golpe crítico	0
冰元素币	Moneda elemental de hielo	0
冰封	Congelado	0
冰封之球	Orbe del hielo	0
冰山美人，倾国倾城	La belleza glacial es tan bella que una vez un reino cayó por ella.	0
冰火之怒	Ira de Karos	0
冰锥术	Cono de frío	0
冰雪风暴	Ventisca	0
冰雹雨	Pedrisca	0
冰霜	Congelado	0
冰霜凤凰	Fénix congelado	0
冰霜祝福	Bendición gélida	0
冰魔箭	Flecha helada	0
冰龙雷姆	Dragón de hielo normal	0
冰龙骑士	Jinete de dragón de hielo	0
冰龙骑士称号	Título de Jinete de dragón de hielo	0
冲上云霄	Robo de carta	0
冲刺	Asalto	0
冲向云霄	Robo de carta	0
冲级助力礼包（一）	Paquete de subida de Nv I	0
冲级助力礼包（三）	Paquete de subida de Nv III	0
冲级助力礼包（二）	Paquete de subida de Nv II	0
冲级助力礼包（四）	Paquete de subida de Nv IV	0
冲级大礼包	Paquete para subir de nivel	0
冲级排名	Nv Clasificación	0
冲级榜	Clasificación de nivel	0
冲级榜:主角≥30	Clasificación de nivel: Personaje principal ≥30	0
决战入侵者	Batalla Final contra los invasores.	0
决战灵霄获得6积分	Consigue 6 puntos de la batalla final en el cielo	0
决战竞技	Lucha en la Arena	0
决战绿龙	Lucha de nuevo contra el Dragón Verde	0
决胜王冠	Ganando la corona	0
决赛积分	Puntos final	0
冷月·寒冰女巫	Bruja de hielo luna fría	0
净化珠	Gota de purificación	0
净魔之剑	Espada de la purificación	0
凌动战靴	Botas del nimbo	0
凌晨24:00	A las 24:00	0
减少30%战斗CD	Reduce un 30% el TD para luchar	0
减少30%战斗CD，持续1分钟	Reduce un 30% el TD para luchar durante 1 minuto.	0
减少30%移动CD	Reduce un 30% el TD por movimiento	0
减少30%移动CD，持续1分钟	Reduce un 30% el TD por movimiento durante 1 minuto.	0
减少30%触发事件CD	Reduce un 30% el TD por desencadenamiento events	0
减少30%触发事件CD，持续1分钟	Reduce un 30% el TD por desencadenamiento de eventos durante 1 minuto.	0
减少自身受到的伤害，最大可减少40%#H属性最大加成：生命27000;各品质处女座;各品质猎户座;各品质天鹰座	Reducción del daño recibido. Puede reducirse un 40% como máximo. %#H Mayor mejora estadística: PV 27,000; Virgo de todos los Nv; Orion de todos los Nv; Aquila de todos los Nv	0
凝结了神龙魂魄的结晶，可用于进化神龙品质#H获得途径：许愿池、天天秒杀、龙魂石碑活动	El cristal con la alma de dragón dios puede ser usada para mejorar la calidad del dragón dios #H Maneras de adquirir: Estanque del deseo, Muertes intantáneas diaria, Evento de piedra alma dragón dios	0
凝聚星之力的石头，可用于星灵魂炼的刻印孔位升级。#H获得途径：商城购买	La piedra con la fuerza condensada estrella puede ser usada para subir el nivel de marcas de la Alma estrella #H Maneras de adquirir: Comprar	0
几	Varios	0
凤凰	Fénix	0
凤凰座女神	Diosa Fénix	0
凤凰座女神·灵玉	Diosa Fénix·Jade	0
凤凰座女神·碎片	Diosa Fénix·fragmento	0
凤凰进阶	Mejora Fénix	0
凤头虎尾（打一字）	◆◆◆◆◆	0
凤姐	Señora Feng	0
凤羽	Plumas de sastería de alas	0
凯旋木	Bosque del triunfo	0
凶残劫匪	Ladrón salvaje	0
凶猛死神	Segador funesto cruel 	0
出现龙骑士	Ha aparecido el caballero legendario	0
击杀小怪和boss可获得#C(#00CD00)中量#n经验和经验果。星级越高奖励越高。	Mata a monstruos y jefes para conseguir #C(#00CD00)una pequeña cantidad de #n EXP y Frutas de EXP. TContra más estrellas consigas más recompensa recibirás.	0
击杀小怪和boss可获得#C(#00CD00)大量#n经验和经验果。星级越高奖励越高。	Mata a monstruos y jefes para conseguir #C(#00CD00)una gran cantidad de #n EXP y Frutas de EXP. TContra más estrellas consigas más recompensa recibirás.	0
击杀小怪和boss可获得#C(#00CD00)巨量#n经验和经验果。星级越高奖励越高。	Mata a monstruos y jefes para conseguir #C(#00CD00)una enorme cantidad de#n EXP y Frutas de EXP. TContra más estrellas consigas más recompensa recibirás.	0
击杀小怪和boss可获得#C(#00CD00)超巨量#n经验和经验果。星级越高奖励越高。	Mata a monstruos y jefes para conseguir #C(#00CD00)una gryísima cantidad de #n EXP y Frutas de EXP. TContra más estrellas consigas más recompensa recibirás.	0
击败魔兽，保卫家园，可获得大量金币和经验果奖励	Derrota monsterspara recibir Oro y Frutas de EXP.	0
刀刃护体(1级)	Escudo de espadas (Nv 1)	0
刀刃护体(2级)	Escudo de espadas (Nv 2)	0
刀刃护体(3级)	Escudo de espadas (Nv 3)	0
刀剑如梦	Espadas cruzadas	0
刀客	Caballero errante	0
刀手	Mata a	0
刀郎士	Maestro de espadas	0
刀锋勇士	Espadachín	0
刀锋士兵	Espada	0
刀锋守卫	Guardián de espadas	0
刀锋战士	Guerrero de espada	0
刀锋蝙蝠	Maza afilada	0
刀锋队长	Capitán de espadas	0
刃（打一字）	◆◆◆◆◆	0
分享有奖	Comparte para conseguir recompensas	0
刘备	Liu Bei	0
刘表	Liu Biao	0
初一（打一成语）	◆◆◆◆◆	0
初级坐骑经验礼包	Paquete elemental de EXP de montura	0
初级战区-1	Campo de batalla primario 1	0
初级战区-10	Campo de batalla primario 10	0
初级战区-11	Campo de batalla primario 11	0
初级战区-12	Campo de batalla primario 12	0
初级战区-13	Campo de batalla primario 13	0
初级战区-14	Campo de batalla primario 14	0
初级战区-15	Campo de batalla primario 15	0
初级战区-16	Campo de batalla primario 16	0
初级战区-17	Campo de batalla primario 17	0
初级战区-18	Campo de batalla primario 18	0
初级战区-19	Campo de batalla primario 19	0
初级战区-2	Campo de batalla primario 2	0
初级战区-20	Campo de batalla primario 20	0
初级战区-21	Campo de batalla primario 21	0
初级战区-3	Campo de batalla primario 3	0
初级战区-4	Campo de batalla primario 4	0
初级战区-5	Campo de batalla primario 5	0
初级战区-6	Campo de batalla primario 6	0
初级战区-7	Campo de batalla primario 7	0
初级战区-8	Campo de batalla primario 8	0
初级战区-9	Campo de batalla primario 9	0
初级新春大礼包	Cofre básico plata	0
初级狂暴之力	Fuerza de furia	0
初级生命之泉	Fuente de vida	0
初级白银宝箱	Juicio de principiante	0
初级礼包	Cofre básico Bronce	0
初级神龙进化石	Cofre básico oro	0
初级试炼场	Prueba primario	0
初级青铜宝箱	Cofre de bronce elemental	0
初级黄金宝箱	Cofre de oro elemental	0
初阶幸运石	Nv 1 Piedra de la suerte	0
初阶死神	Segador funesto·El Guerrero	0
利齿	Diente afilado	0
到了长城放声唱（打一歌名）	0	0
刷公会副本	Reta mazmorra de clan.	0
刷新	Líder asesino	0
刷新游戏	Actualiza el juego	0
刺客	Asesino	0
刺客头领	Asesino	0
刺客护卫	Guarda asesino	0
刺客精英	Asesino de elite	0
刺客进阶	Mejora Asesino	0
刺杀	Asesinato	0
刺魔	Demonio de espinas	0
刺魔主动技	Habilidad activa de Demonio de espinas	0
刺魔进阶	Mejora Demonio de espinas	0
刺魔进阶主动技	Demonio de espinas Habilidad activa mejorada	0
前100可晋级	Top 100 será ascendido	0
前10可晋级	Top 10 será ascendido	0
前20可晋级	Top 20 será ascendido	0
前50可晋级	Top 50 será ascendido	0
前往精灵大陆	Dirección al bosque de los elfos	0
前往英雄祭坛	Ves al Altar divino	0
前往龙骑神殿	Ves al Templo dragón	0
前排英雄能有效保护后排英雄	El héroe de la linea forntal puede proteger a los héroes de atrás del daño. 	0
前方有一群携带宝物的怪物出现了，你决定？（放了他们无法获得奖励）&立即夺取&放他们走	Hay una bya de monstruos que custodian el tesoro ¿Quieres atacar? (No recibirás recompensa si los dejas vivos)&Confirmar&Cancelar	0
前程似锦宝箱	Vanguardia Guerrero	0
前路艰难	Un camino tortuoso por delante	0
前路险恶	Camino por delante despejado	0
前锋勇士	Soldado de vanguardia	0
前锋士兵	Soldado de vanguardia	0
前锋护卫	Vanguarda	0
前锋护卫	Vanguarda	0
剑一	Espadachín Iven	0
剑刃风暴	Tormente de espadas	0
剑十	Espadachín Shawn	0
剑十一郎	Espadachín de la luz	0
剑十三	Espadachín	0
剑圣幻影	Fantasma del maestro de espadas	0
剑士	Espadachín	0
剑士之魂，无坚不摧	Conquista espadachín	0
剑士进阶	Mejora Espadachín	0
剑女	Espadachina	0
剑姬	Esgrimista	0
剑狂	Berserker	0
剑狂学徒	Aprendiz de Berserker	0
剑破苍穹	Espada poderosa	0
剑神·屠龙剑圣	Dios·Maestro de la espada	0
剑舞者	Bailarín de espadas	0
剑舞者进阶	Mejora Bailarín de espadas	0
剑魔	Espada del demonio	0
剩下{0}回合内击杀boss，直接跳到第九波怪物。	Mata al jefe sin descansar {0} turno(s) para saltar a la novena ronda de monstruos.	0
副会长	Substituto 	0
副助阵位	Asistente de las posiciones de refuerzo	0
副本	Mazmorra	0
副本1	Mazmorra 1	0
副本10	Mazmorra 10	0
副本2	Mazmorra 2	0
副本3	Mazmorra 3	0
副本4	Mazmorra 4	0
副本5	Mazmorra 5	0
副本6	Mazmorra 6	0
副本7	Mazmorra 7	0
副本8	Mazmorra 8	0
副本9	Mazmorra 9	0
副本boss58	Jefe de mazmorra 58	0
副本boss59	Jefe de mazmorra 59	0
副本boss60	Jefe de mazmorra 60	0
副本boss61	Jefe de mazmorra 61	0
副本东南风	Mazmorra Director de la corte	0
副本六耳猕猴	Mazmorra Viento extraño	0
副本内不能挑战恶魔深渊	Mazmorra Arena	0
副本内廷大总管	Mazmorra Nezha	0
副本古怪风	Mazmorra mapa	0
副本史翠珊	Mazmorra Control de ciudad 110	0
副本哪吒	Mazmorra Control de ciudad 109	0
副本地图	Mazmorra Guardián del cielo 007	0
副本城管一一零	Mazmorra Guardián del cielo 008	0
副本城管一零九	Mazmorra Señora Tianxian	0
副本天兵007	Mazmorra Señora Tianjing	0
副本天兵008	Mazmorra Señora Tianxiang	0
副本天贤女	Mazmorra Soldado enano sordo	0
副本天静女	Mazmorra Mano habilidosa	0
副本天香女	Mazmorra Monstruo	0
副本失职的虾兵	Mazmorra Señora dragón	0
副本妙手	Mazmorra Mano delicada	0
副本小怪	Mazmorra Soldado guía	0
副本小龙女	Guerrero de mazmorra guía	0
副本巧手	0	0
副本带路党虾兵	0	0
副本带路党蟹将	Mazmorra Capitán de demolición	0
副本扫荡      免CD	Mazmorra automática   sin TD	0
副本扫荡冷却中 {0}	Mazmorra automática Tiempo de espera {0}	0
副本拆迁大队长	Mazmorra Pez orbe	0
副本拆迁队一一二	Mazmorra Señora Chun 30	0
副本挂机	Blitzing.	0
副本明珠鱼	Mazmorra Señora Chun 8	0
副本春三十娘	Mazmorra Señora Chun 19	0
副本春九妹	Mazmorra Señora Chun 18	0
副本春八姐	Mazmorra Señora Chun 10	0
副本春十九妹	Mazmorra Amo Chun	0
副本春十八妹	Mazmorra Li Tianwang	0
副本春十娘	Mazmorra Pez pesadilla	0
副本春哥	Mazmorra Pez cristal	0
副本李天王	Mazmorra Prueba	0
副本梦魇鱼	Mazmorra Guerrero desertor	0
副本水晶鱼	Mazmorra Mano espíritu	0
副本测试	Mazmorra Destello de fuego	0
副本潜逃的蟹将	Mazmorra Hembra Jingde	0
副本灵手	Mazmorra Hembra Traje	0
副本焰闪	Mazmorra Hembra De oro Hacha	0
副本牛旌德	Mazmorra Hembra Pelota de hierro	0
副本牛皮	Mazmorra Hembra Espada grande	0
副本牛金斧	Mazmorra Amo demonio hembra	0
副本牛铁蛋	Mazmorra Zhu Bajie	0
副本牛霸刀	Mazmorra Zorro elegante	0
副本牛魔王	Mazmorra Pez Ágata	0
副本猪八戒	Mazmorra Pez delicado	0
副本玉面狐狸	Mazmorra Pez coral	0
副本玛瑙鱼	Mazmorra Mono del amor	0
副本玲珑鱼	Mazmorra Bai Jingjing	0
副本珊瑚鱼	Mazmorra Soldado morador de tumbas	0
副本痴情猴	Mazmorra Biggs	0
副本白晶晶	Mazmorra Pez alma	0
副本盗宝虾兵	Mazmorra Programa	0
副本碧斯	Mazmorra Onze vientos	0
副本离魂鱼	Mazmorra Sofía	0
副本程序员	Mazmorra Pez amatista	0
副本精灵风	Mazmorra Zixia	0
副本索菲亚	Mazmorra Composición roja de equipo	0
副本紫晶鱼	Mazmorra Composición roja de vanguardia	0
副本紫霞	Mazmorra Señora Roja	0
副本红妆寨中军	Mazmorra Chico rojo	0
副本红妆寨前锋	Mazmorra Pez jade	0
副本红娘	Mazmorra Señora Humei	0
副本红孩儿	Mazmorra Yan Ling	0
副本翡翠鱼	Mazmorra Yan Yu	0
副本胡媚娘	Mazmorra Mono secreto	0
副本艳玲	Mazmorra Viento noreste	0
副本艳遇	Mazmorra Xiling	0
副本藏娇猴	Mazmorra Guerrero corrupto	0
副本西北风	Mazmorra Princesa de hierro Fan	0
副本西陵	Mazmorra Alia	0
副本贪污蟹将	Mazmorra Ajing	0
副本铁扇公主	Mazmorra Axi	0
副本阿利亚	Mazmorra Amei	0
副本阿精	Mazmorra Awang	0
副本阿细	Mazmorra Demonio de la montaña oscura	0
副本阿魅	Mazmorra Mano negra	0
副本阿魍	Apuntar alto	0
副本黑山老妖	La marea	0
副本黑手	Añádir	0
力争上游	0	0
力挽狂澜	0	0
加	Acelerar la velocidad de movimiento	0
加入公会	Unirse a un clan	0
加入阵营	Unirse a una facción	0
加快移动速度	0	0
加攻击	Incrementa el ataque	0
加百分之10的法攻	Incrementa el ATQM 10%	0
加百分之15暴击	Incrementa el crítico en 15%	0
加百分之15的法攻	Incrementa el ATQM 15%	0
加百分之20格挡	Incrementa el bloque en 20%	0
加百分之20的法攻	Incrementa el ATQM 20%	0
加百分之50血	Parada	0
加纳	Ghana	0
加防御	Incrementa la defensa en	0
动漫《七龙珠》里集齐了七颗龙珠会发生什么事？	En Naruto ¿cuál es la habilidad más usada por Naruto?	0
动漫《哆啦A梦》里大雄喜欢的女孩叫什么名字？	0	0
动漫《海贼王》里称霸伟大航道被称为海贼王的男人是？	0	0
动漫《火影忍者》主角漩涡鸣人常用的招式是？	0	0
劫匪	Ladrón	0
劫宝	Botín	0
劫宝地精	Transportista goblin	0
劫宝地精宝箱	Transportista del tesoro goblin	0
劫宝地精礼包	Paquete del transportista goblin	0
劫宝者-	Ratero	0
劲弩	Arboreda	0
勇斗领主	Prisionero	0
勇斗领主主动战斗	Iniciativa en la batalla del prisionero	0
勇斗领主玩法互动3次	Interacciona con el prisionero 3 veces	0
勇斗领主观看战斗	Mira la batalla del prisionero	0
勇猛	Valor	0
勇者互动	Interracción de prisionero 	0
勇者头盔	Casco valiente	0
勇者指环	Anillo valiente	0
勇者法杖	Bastón valiente	0
勇者礼包	Paquete del guerrero	0
勇者礼包（土耳其）	勇者英雄坛	0
勇者羽翼	Alas valientes	0
勇者胸甲	Armadura valiente	0
勇者英雄坛	Altar del héroe	0
勇者英雄坛1	Altar del héroe 1	0
勇者英雄坛10	Altar del héroe 10	0
勇者英雄坛100	Altar del héroe 100	0
勇者英雄坛11	Altar del héroe 11	0
勇者英雄坛12	Altar del héroe 12	0
勇者英雄坛13	Altar del héroe 13	0
勇者英雄坛14	Altar del héroe 14	0
勇者英雄坛15	Altar del héroe 15	0
勇者英雄坛16	Altar del héroe 16	0
勇者英雄坛17	Altar del héroe 17	0
勇者英雄坛18	Altar del héroe 18	0
