module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.ND_StrikeBoss_KillElite	成功击杀%s次精英boss，获得：#H	Jefe de élite derrotado %s veces, recibido: #H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_KillNormal	成功击杀%s次普通boss，获得：#H	Jefe derrotado %s veces, recibido: #H	0
Common.Other.GlobalPrompt.ND_StrikeBoss_item_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#Z(%s,%s)，真是太霸气了！	#C(#FFFF00)%s#n obtenido #Z(%s,%s) en #C(#EE7600) el evento de "Derrota el jefe del festivo" #n, Genial!	0
Common.Other.GlobalPrompt.ND_StrikeBoss_tarot_ServerTell	#C(#FFFF00)%s#n在#C(#EE7600)【击杀节日boss】#n活动中成功获得#t(#K(sTT,%s,%s))，真是太霸气了！	#C(#FFFF00)%s#n obtenido #t(#K(sTT,%s,%s)) en #C(#EE7600) el evento de "Derrota el jefe del festivo" #n , Genial!	0
Common.Other.GlobalPrompt.ND_Tips_DailyLiBao	你成功领取了#Z(%s,%s)	Has recibido #Z(%s,%s)	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_BUY_MSG	今日挖宝次数已用尽，请明日继续。	No dispones de más intentos por hoy. Por favor vuelve mañana.	0
Common.Other.GlobalPrompt.NO_TIMES_FOR_SECRCH_MSG	你已没有剩余的金锄头，今日无法继续挖宝了。	No te quedan más selecciones por hoy. Vueleve mañana!	0
Common.Other.GlobalPrompt.NYEARHaoReward_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Enhorabuena! Has clasificado %s en el servidor actual #C(#E87D22) "La fiesta de carnaval: Vamos vamos vamos", y recibe grandes recompensas por alcanzar el standard!	0
Common.Other.GlobalPrompt.NYEARHaoReward_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.NYEARHaoReward_Title	【2015狂欢派对】本服充值排名奖励	Top ranking recompensas de la fiesta del carnaval del 2015	0
Common.Other.GlobalPrompt.NYEARHao_Content	恭喜！您在#C(#E87D22)【2015狂欢派对-狂欢冲冲冲】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Enhorabuena! Has rankeado %s en el servidor global #C(#E87D22) en el evento "Fiesta de carnaval del 2015: Vamos vamos vamos" #n, y recibe grandes recompensas por superar la media!	0
Common.Other.GlobalPrompt.NYEARHao_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.NYEARHao_Title	【2015狂欢派对】跨服充值排名奖励	Top ranking recompensas del servidor global de la fiesta del carnaval del 2015	0
Common.Other.GlobalPrompt.NYEAR_DISCOUNT_REFRESH	已消耗%s积分，刷新成功！	Consumido %s puntos, refrescado!	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_CARD_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#L(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#n#C(#00ff00)%s#n obtenido #L(%s,%s) en el #C(#E87D22)  evento "Fiesta de carnaval 2015" #n , Vaya suerte! #C(#00ff00)#U#A(#K(open_newyear_panel2)) Continúa con el sorteo! #n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_ITEM_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#n#C(#00ff00)%s#n obtenido #Z(%s,%s) en el #C(#E87D22)  evento "Fiesta de carnaval 2015" #n , Vaya suerte! #C(#00ff00)#U#A(#K(open_newyear_panel2)) Continúa con el sorteo! #n#n#n	0
Common.Other.GlobalPrompt.NYEAR_ONLINE_REWARD_TAROT_MSG	#C(#E87D22)【2015狂欢派对】#n#C(#00ff00)%s#n在2015狂欢派对活动中获得了#t(#K(sTT,%s,%s))，真是令人羡慕！#C(#00ff00)#U#A(#K(open_newyear_panel2))前往抽奖！#n#n#n	#n#C(#00ff00)%s#n obtenido #t(#K(sTT,%s,%s)) en el #C(#E87D22) evento "Fiesta de carnaval 2015" #n , Vaya suerte! #C(#00ff00)#U#A(#K(open_newyear_panel2)) Continúa con el sorteo! #n#n#n	0
Common.Other.GlobalPrompt.NavicePackEnd	您的等级礼包已经领取完	Has recibido todos los packs de nivel.	0
Common.Other.GlobalPrompt.NavicePackLessPackage	您的背包空间不足, 无法领取奖励	No hay espacio suficiente en tu inventario, no puedes recibir las recompensas.	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent1	亲爱的玩家您好，欢迎再次回归《新龙骑士传》与伙伴一同冒险，感谢您对《新龙骑士传》的支持，您的支持就是我们最大的动力。	Querido jugador, bienvenido nuevamente al mundo del caballero dragón. Estamos contentos de que hayas vuelto. A jugar y que disfrutes :)	0
Common.Other.GlobalPrompt.OldRoleBackFTMailContent2	恭喜你在活动期间完成首次储值，储值金额：%s神石，额外获得%s奖励神石返利，真是好福气啊！	Has depositado %s Balens, y recibido %s balens regalos como recompensa.	0
Common.Other.GlobalPrompt.OldRoleBackFTMailSender	《新龙骑士传》营运团队	Equipo del caballero dragón	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle1	欢迎再次回归龙骑圣殿	Bienvenido al mundo del caballero dragón	0
Common.Other.GlobalPrompt.OldRoleBackFTMailTitle2	恭喜你完成回归储值返利	Has recibido la recompensa por volver.	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Head	恭喜你获得#H	Enhorabuena! Has obtenido #H!	0
Common.Other.GlobalPrompt.OnLineRewardMsg_Money	金币+ %s#H	Oro +%s#H	0
Common.Other.GlobalPrompt.OnLineRewardMsg_RMB	魔晶+ %s#H	Diamante + %s#H	0
Common.Other.GlobalPrompt.OnLineReward_PackageSize_warning	您的背包空间不足, 无法领取奖励	No hay espacio suficiente en tu inventario, no puedes recibir las recompensas.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FALSE	太遗憾了，修行失败，下次修行成功率+%s%s，再试一次吧！	Lo sentimos! Entrenamiento fallido. La tasa de éxito ha incrementado %s%s, Por favor inténtalo otra vez!	0
Common.Other.GlobalPrompt.PET_EVOLUTION_FULL	当前修行进度已经满了，先去进阶吧！	Entrenamiento completado al nivel actual, por favor mejora.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_STAR	宠物星级不足%s星,不能进行宠物修行	Las estrellas de tu mascota no alcanzaron %s, no puedes entrenarla aún.	0
Common.Other.GlobalPrompt.PET_EVOLUTION_SUC	修行成功，修行进度+%s	Entrenamiento completado, incrementado %s	0
Common.Other.GlobalPrompt.PET_FAST_TRAIN_PROMPT	培养%s次，成功%s次，失败%s次	Entrenado %s veces. Éxito %s veces. Fallido %s veces.	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_EVO	没有对应阶数的宠物，无法使用！	No tienes mascota en la fase.	0
Common.Other.GlobalPrompt.PET_ITEM_NOT_STAR	没有对应星级的宠物，无法使用！	No tienes mascota de estelar.	0
Common.Other.GlobalPrompt.PET_ITEM_USE_SUC	使用成功	Sucedido.	0
Common.Other.GlobalPrompt.PET_LIBAO_USE_MSG	使用成功：获得%s	Usado: recibido %s	0
Common.Other.GlobalPrompt.PET_LUCKY_DRAW_REWARD_PROMPT	恭喜获得： #Z(%s,%s)	Empate satisfactorio y has obtenido: #Z(%s,%s)	0
Common.Other.GlobalPrompt.PET_ONEKEY_EVOLUTION_SUC	修行%s次，修行进度+%s	Entrenado %s veces, progreso entrenamiento +%s	0
Common.Other.GlobalPrompt.PET_RMB_NOT_ENOUGH_PROMPT	神石不足	No hay balens suficientes!	0
Common.Other.GlobalPrompt.PET_SOUL_OFF_SUCCESS_PROMPT	卸载成功	Desbloqueado correctamente!	0
Common.Other.GlobalPrompt.PET_SOUL_ON_SUCCESS_PROMPT	附灵成功	Montado satisfactoriamente!	0
Common.Other.GlobalPrompt.PET_SOUL_UPGRADE_SUCCESS_PROMPT	升级成功	Mejorado satisfactoriamente!	0
Common.Other.GlobalPrompt.PET_TRAIN_FAIL_PROMPT	培养失败，幸运值增加	Entrenamiento fallido y el valor de tu suerte ha aumentado.	0
Common.Other.GlobalPrompt.PET_TRAIN_SUCCESS_PROMPT	培养成功，属性提升%s	Entrenado satisfactoriamente. Aumento de %s	0
Common.Other.GlobalPrompt.PackageFullTitle	由于您的背包已满	inventario está lleno.	0
Common.Other.GlobalPrompt.PackageIsFull_Tips	背包剩余空间不足！	No hay suficiente espacio en tu inventario!	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdOkay	您已经申请了清除加密锁，将于%s天%s小时%s分钟后生效，届时您可以重新设置加密锁	Has solicitado desactivar el bloqueo de encriptación, y tendrá efecto en %s días %s horas %s. Podrás cambiar tu bloqueo de encriptación en ese tiempo.	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdRequest	您当前已经申请清除加密锁，请耐心等待7天后系统清除加密锁。	Has solicitado desactivar el bloqueo de encriptación. Por favor espera 7 días hasta que el sistema desactive el bloqueo.	0
Common.Other.GlobalPrompt.PackagePasswd_ClearPasswdSuccess	清除加密锁成功	Bloqueo de encriptación desactivado	0
Common.Other.GlobalPrompt.PackagePasswd_PasswdCleanning	清除密码中，清除密码后可重新设置密码	Borrando contraseña, puedes poner una nueva cuando haya sido cambiada.	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdFailed	原始密码不正确，无法修改密码。	Contraseña original incorrecta, no se puede modificar	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdOkay	您的加密锁修改成功，重新登录后做危险操作将需输入新的加密锁解锁，如果您忘记密码，请使用“清除加密锁”功能。	Bloqueo de encriptación modificado. Después de acceder, las operaciones importantes requieren que configures nuevamente el bloqueo de encriptación. Si has olvidado tu contraseña por favor usa la función "Borrar el bloqueo de encriptación".	0
Common.Other.GlobalPrompt.PackagePasswd_ResetPasswdUnnecessary	您当前并未设置加密锁，无需修改密码。	No has solicitado el bloqueo de encriptación, no es necesario cambiar la contraseña.	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdFailed	您已经设置了加密锁，无需再次设置，若需要修改密码请选择修改加密锁。	Has configurado un nuevo bloqueo de encriptación, no es necesario configurarlo de nuevo. Por favor modifica la encriptación si la contraseña necesita ser cambiada.	0
Common.Other.GlobalPrompt.PackagePasswd_SetPasswdOkay	您的加密锁设置成功，重新登录后做高级操作将需输入加密锁解锁，如果您要重新修改加密锁，可以选择“修改密码”。	Bloqueo de encriptación configurado. Cuando vuelvas a iniciar sesión, las operaciones de gran importancia van a requerir una nueva encriptación. Si necesitas modificar la llave de encriptación, por favor  usa la función "cambiar contraseña" .	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockFailedTip	很抱歉，您输入的密码错误，建议您再想想！如果实在想不起来，您可以选择清除加密锁后重新设置，但是那样您将需要耐心等待7天！	Lo sentimos, Has introducido la contraseña incorrecta, por favor vuelve a intentarlo! Si has olvidado tu contraseña, por favor elige bloqueo de encriptación y cambia tu contraseña, pero tendrás que esperar 7 días.	0
Common.Other.GlobalPrompt.PackagePasswd_UnlockOkayTip	您已经成功解锁，本次登录中您可以进行其他相关高级操作了（下线或者顶号需重新输入）。	Desbloqueado. Ahora puedes realizar otras operaciones de mayor nivel (Desconectate o pregunta alguien para sustituirte) .	0
Common.Other.GlobalPrompt.PartyAuctionFailContent	您的跨服派对竞价已被#C(#00EE00)%s#n竞价超越，导致跨服派对竞拍失败，您竞价的跨服币原额返还，请查收附件！	Tu puja en el servidor global ha sido #C(#00EE00)%s#n superada; la puja del servidor global ha fallado, por favor comprueba los archivos adjuntos para recibir tus recompensas!	0
Common.Other.GlobalPrompt.PartyAuctionFailContent_2	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，但是由于您在举办派对之前意外离婚，我们只能遗憾的通知您：今日的跨服派对将取消举办，您的跨服派对竞拍费用也不能获得返还！	Tú y tu amigo habeís conseguido el mejor precio y ganado la oportunidad de entrar a la fiesta del servidor. Pero si te divorcias la fiesta será cancelada y el costo no será devuelto. 	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle	跨服竞价失败	Fallo en puja	0
Common.Other.GlobalPrompt.PartyAuctionFailTitle_2	跨服派对开启失败	Apertura de la fiesta del servidor global ha fallado.	0
Common.Other.GlobalPrompt.PartyAuctionRumor	#C(#E87D22)【跨服派对】#n#C(#FFFF00)我们的恩爱，在跨服盛开，让全世界都知道我们的爱！！！#n跨服派对正在火热进行中，您还在等什么，快去竞拍您们的情深似海吧！！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))我要竞拍#n#n#n	#C(#E87D22)[Fiesta Servidor global]#n#C(#FFFF00) Demuestra todo tu amor. #nFiesta del servidor global ha comenzado, ten la oportunidad de conseguirla. #C(#00ff00)#U#A(#K(ENTER_KFPARTY_JP))Entra en la subasta!#n#n#n	0
Common.Other.GlobalPrompt.PartyAuctionSender	系统	Sistema	0
Common.Other.GlobalPrompt.PartyAuctionSuccess	#C(#E87D22)【跨服派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，即将在19:30举行一场盛大的#C(#00EE00)跨服派对#n，豪宴喜糖多多，大家务必记得准时前往！	#C(#E87D22)[Fiesta del servidor global]#n#C(#00EE00)%s#n与#C(#00EE00)%s#n gasta el precio más alto y consigue la oportunidad de estar en la fiesta del servidor global hoy mismo! a las 19:30 será magnifica #C(#00EE00) fiesta del servidor global#n Está comenzando!.	0
Common.Other.GlobalPrompt.PartyAuctionSuccessContent	您与您的伴侣在跨服派对中以最高竞价打败各路富豪，获得今日跨服派对资格，请您与您的伴侣19:30-19:50准时出席跨服派对，炫出你的豪富派对吧！	Tu y tu amigo habeís obtenido el mejor precio y habeís ganado el mejor precio y ganado la posibilidad de entrar en la fiesta a las 19:30 - 19:50. Estate a la hora y sé testigo!	0
Common.Other.GlobalPrompt.PartyAuctionSuccessTitle	跨服竞价成功	Puja sucedida	0
Common.Other.GlobalPrompt.PartyBeginKuafu	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)[Fiesta de boda]#n#C(#00EE00)%s#n y #C(#00EE00)%s#n mantienen a #C(#00EE00)%s#n. Ve y bendícelos. #C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))Ir ahora!#n#n#n	0
Common.Other.GlobalPrompt.PartyBeginNormal	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n,大家快去点击新人送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往！#n#n#n	#C(#E87D22)[Fiesta de boda]#n#C(#00EE00)%s#n y #C(#00EE00)%s#n mantienen a #C(#00EE00)%s#n. Ve y bendicelos!. #C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))Ir Ahora!#n#n#n	0
Common.Other.GlobalPrompt.PartyBless	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n一掷千金，送给新人#C(#00EE00)%s#n和#C(#00EE00)%s#n#C(#E87D22)%s#n	#C(#E87D22) "Fiesta de boda" #n#C(#00EE00)%s#n Está regalando oro a la pareja #C(#00EE00)%s#n y #C(#00EE00)%s#n#C(#E87D22)%s#n	0
Common.Other.GlobalPrompt.PartyBless_1	普通祝福	Bendición normal	0
Common.Other.GlobalPrompt.PartyBless_2	豪华祝福	Bendición lujosa	0
Common.Other.GlobalPrompt.PartyBless_Content	#C(#00EE00)%s#n祝福了你们	#C(#00EE00)%s#n te ha bendecido	0
Common.Other.GlobalPrompt.PartyBless_Content_2	#C(#00EE00)%s#n祝福了您们并送上%s，但是由于今日可领取的祝福奖励已达上限，无法获得祝福礼盒。	#C(#00EE00)%s#n te ha bendecido y te ha enviado %s. Puedes recibir la recompensa hoy mismo.	0
Common.Other.GlobalPrompt.PartyBless_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.PartyBless_Title	【系统】结婚派对	Fiesta de boda del sistema	0
Common.Other.GlobalPrompt.PartyCandy	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n果真是一方土豪，给参与派对的所有玩家发放了#C(#00EE00)%s#n！	#C(#E87D22) "Fiesta de boda" #n#C(#00EE00)%s#n y #C(#00EE00)%s#n están regalando premios a todos los jugadores de la fiesta #C(#00EE00)%s#n!	0
Common.Other.GlobalPrompt.PartyCandy_1	高档喜糖	Dulces de lujo	0
Common.Other.GlobalPrompt.PartyCandy_2	豪华喜糖	Dulces lujuriosos	0
Common.Other.GlobalPrompt.PartyCandy_3	跨服喜糖	Dulces servidor global	0
Common.Other.GlobalPrompt.PartyCandy_Content	#C(#00EE00)%s#n和ta的伴侣#C(#00EE00)%s#n发放的派对喜糖奖励请查收。	Por favor comprueba tu email para los dulces de la fiesta de #C(#00EE00)%s#n y #C(#00EE00)%s#n.	0
Common.Other.GlobalPrompt.PartyCandy_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.PartyCandy_Title	【系统】结婚派对	Fiesta de boda del sistema	0
Common.Other.GlobalPrompt.PartyEnd	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n与#C(#00EE00)%s#n的#C(#00EE00)%s#n派对已结束，感谢大家的参与	#C(#E87D22) "Fiesta de boda" #n#C(#00EE00)%s#n y #C(#00EE00)%s#n la #C(#00EE00)%s#n fiesta ha terminado, Gracias por venir!	0
Common.Other.GlobalPrompt.PartyFireworks	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n点燃激情四射的烟花，祝愿他们#C(#00FF00)天荒地老永远幸福#n，喜庆度增加#C(#00FF00)499#n，真是土豪中的浪漫天使啊！！	#C(#00FF00)%s#n configura los fuegos artificiales para #C(#00FF00)la pareja#n, y bendiceles #C(#00FF00)para un amor eterno#n. Puntos +#C(#00FF00)499#n.	0
Common.Other.GlobalPrompt.PartyFlower	#C(#00FF00)%s#n在全场为#C(#00FF00)两位新人#n抛洒花瓣，祝福他们永结同心，喜庆度增加#C(#00FF00)39#n，真是一方土豪啊！	#C(#00FF00)%s#n envía #C(#00FF00) flores a la pareja.#n y deséales que sean felíces para siempre. Puntos+#C(#00FF00)39#n.	0
Common.Other.GlobalPrompt.PartyGrade_1	高档派对	Fiesta de lujo	0
Common.Other.GlobalPrompt.PartyGrade_2	豪华派对	Fiesta lujuriosa	0
Common.Other.GlobalPrompt.PartyGrade_3	跨服派对	Fiesta del servidor global.	0
Common.Other.GlobalPrompt.PartyHappyContent	由于您在跨服派对中漏领取喜庆度达到10000的新人礼盒，我们特专机为您送上礼盒，祝您和您的爱人永远幸福！	Olvidaste recibir la recompensa de 1000 puntos, deseamos que se cumplan tus deseseos y seas por siempre felíz.	0
Common.Other.GlobalPrompt.PartyHappyReward	礼盒领取成功，请回本服在背包查看	Has recibido el regalo satisfactoriamente. Por favor comprueba en tu inventario cuando vuelvas al servidor.	0
Common.Other.GlobalPrompt.PartyHappySender	系统	Sistema	0
Common.Other.GlobalPrompt.PartyHappyTitle	跨服派对新人礼盒补领	Recibe regalo.	0
Common.Other.GlobalPrompt.PartyHostFireworks	#C(#00FF00)%s#n在全场为#C(#00FF00)心爱的伴侣#n点燃激情四射的烟花，献上#C(#00FF00)我要我爱人的永远幸福#n的甜蜜爱语，喜庆度增加#C(#00FF00)499#n，让我们祝他们永远相爱！	#C(#00FF00)%s#n activa los fuegos artificales #C(#00FF00)la pareja#n, y deséales #C(#00FF00) que su amor sea por y para siempre#n. Puntos+#C(#00FF00)499#n.	0
Common.Other.GlobalPrompt.PartyHostFlower	#C(#00FF00)%s#n在全场为#C(#00FF00)心爱的伴侣#n抛洒花瓣，表达永恒不变的爱意，喜庆度增加#C(#00FF00)39#n，让我们为他们欢呼吧！	#C(#00FF00)%s#n enviado flores a #C(#00FF00)amante#n, y expresas su amor. Puntuación+#C(#00FF00)39#n.	0
Common.Other.GlobalPrompt.PartyKuafuFull	本次跨服派对参与人数已达上限	El límite de jugadores de la fiesta del servidor global ha sido alcanzado.	0
Common.Other.GlobalPrompt.PartyKuafuInviteSuccess	您已经向所有服务器发送了跨服派对邀请，宾客即将前来庆祝	Ya has enviado todas las invitaciones.	0
Common.Other.GlobalPrompt.PartyNotBegin	派对暂未开启	La fiesta ha terminado	0
Common.Other.GlobalPrompt.PartyNotOnLine	邀请的伴侣不在线	El invitado no está en línea	0
Common.Other.GlobalPrompt.PartyOneMinuteTips	#C(#E87D22)【结婚派对】#n#C(#00EE00)%s#n和#C(#00EE00)%s#n派对1分钟后结束，请大家尽情庆祝	#C(#E87D22) "Fiesta de Boda" #n#C(#00EE00)%s#n y #C(#00EE00)%s#n acabará en un minuto, a disfrutar!	0
Common.Other.GlobalPrompt.PartyWorldInvite_Kuafu	#C(#E87D22)【结婚派对】#n玩家#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))立即前往#n#n#n	#C(#E87D22)[Fiesta de Boda]#n #C(#00EE00)%s#n y #C(#00EE00)%s#n están manteniendo a #C(#00EE00)%s#n. Ve y bendícelos! #C(#00ff00)#U#A(#K(ENTER_KFPARTY_SCENE,%s,%s))Ir ahora#n#n#n	0
Common.Other.GlobalPrompt.PartyWorldInvite_Logic	#C(#E87D22)【结婚派对】#n玩家#C(#00EE00)%s#n与玩家#C(#00EE00)%s#n举行了一场#C(#00EE00)%s#n，大家快去送上祝福吧！#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))立即前往#n#n#n	#C(#E87D22)[Fiesta de Boda]#n #C(#00EE00)%s#n y #C(#00EE00)%s#n están manteniendo a #C(#00EE00)%s#n. Ve y bendícelos!#C(#00ff00)#U#A(#K(ENTER_PARTY_SCENE,%s,%s))Ir Ahora#n#n#n	0
Common.Other.GlobalPrompt.PassionDiscount_DonateTips_Head	赠送成功	Enviado satisfactoriamente	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Content	你收到来自#C(#00EE00)%s#n赠送的#Z(%s,%s)	Has recibido un regalo de #C(#00EE00)%s#n: #Z(%s,%s)	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.PassionDiscount_Mail_Title	您收到赠送	Has recibido un regalo	0
Common.Other.GlobalPrompt.PassionDiscount_Tips_Head	购买成功，获得：	Has comprado	0
Common.Other.GlobalPrompt.PassionExchangeFresh	已消耗%s神石，刷新成功！	Has gastado %s Balens por refrescar.	0
Common.Other.GlobalPrompt.PassionGift_Tips_Head	领取成功，获得：	Has recibido:	0
Common.Other.GlobalPrompt.PassionMarket_Tips_Head	购买成功，获得：	Has comprado:	0
Common.Other.GlobalPrompt.PassionMarket_Tips_Refresh	刷新成功，消耗%s神石！	Has gastado %s Balens por refrescar.	0
Common.Other.GlobalPrompt.PassionMultiReward_Tips_Head	领取成功，获得： 	Has recibido:	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Content	您在%s-%s-%s的跨服充值排名中位于第%s名，请领取奖励。	In %s-%s-%s Ranking de compras del servidor global, eres el Nº.%s, Por favor recibe tu recompensa.	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.PassionRechargeRank_KuaFu_Title	跨服充值排名奖励	Clasificación de recompensas del servidor global.	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Content	您在%s-%s-%s的本服充值排名中位于第%s名，请领取奖励。	In %s-%s-%s ranking de compras, Eres el nº.%s, Por favor recibe tu recompensa.	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.PassionRechargeRank_Local_Title	本服充值排名奖励	Clasificación recompensa de compras	0
Common.Other.GlobalPrompt.PassionRechargeRank_Tips_Head	成功领取奖励，获得：#H	Has recibido satisfactoriamente: #H	0
Common.Other.GlobalPrompt.PassionTurntableChangeTips	刷新成功	Actualizado	0
Common.Other.GlobalPrompt.PassionTurntableGlobalTell	#C(#00FF00)%s#n在#C(#FF0000)幸运转盘#n中，获得了#Z(%s,%s)奖励	#C(#00FF00)%s#n ha tenido mucha suerte en #C(#FF0000) Rueda de la Fortuna#n, y ha recibido #Z(%s,%s).	0
Common.Other.GlobalPrompt.PetFarm_BuyCD_Ok	加速成功	Más velocidad satisfactoriamente!	0
Common.Other.GlobalPrompt.PetFarm_LuckRole	#C(#00FF00)%s#n在宠物灵树鸿运当头，幸运收获#Z(%s,%s)	#C(#00FF00)%s#n ha tenido mucha suerte y ha recibido #Z(%s,%s) mientras cosechaba los árboles de los antigüos.	0
Common.Other.GlobalPrompt.PetLuckFarmBroadcast_1	#C(#E87D22)【宠物福田】#n#C(#00EE00)%s#n在宠物福田采集过程中好运爆棚，挖到了	#C(#E87D22) "Animal de granja" #n#C(#00EE00)%s#n has tenido suerte en la crianza de mascotas de granja!	0
Common.Other.GlobalPrompt.PetLuckFarmBroadcast_2	实在是太令人羡慕了！	Que suerte!	0
Common.Other.GlobalPrompt.PetLuckyFarmTips	恭喜获得：	Recibido:	0
Common.Other.GlobalPrompt.Purgatory_Fuhuo_Success	复活成功	Revivido satisfactoriamente!	0
Common.Other.GlobalPrompt.Purgatory_Revive_Success	领取成功：#H	Recibido: #H	0
Common.Other.GlobalPrompt.QMLL_MSG_Precious	幸运连连，挡也挡不住，恭喜玩家#C(#00FF00)%s#n在幸运轮盘中获得#Z(%s,%s)，#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|5))我也要抽奖#n#n#n	Enhorabuena ! #C(#00FF00)%s#n recibido #Z(%s,%s) En la rueda de la fortuna.#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|5))Jugar ya!#n#n#n	0
Common.Other.GlobalPrompt.QMLL_Tips_Head	恭喜您，获得：#H	Has recibido: #H	0
Common.Other.GlobalPrompt.QMO_MSG_Precious	清明时节郊游踏青，恭喜玩家#C(#00FF00)%s#n在踏青游玩时幸运地获得：#Z(%s,%s),#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|4))我也要踏青#n#n#n	Enhorabuena! #C(#00FF00)%s#n recibido #Z(%s,%s) en el evento, #U#C(#00FF00)#A(#K(dlg,open_qingming_panel|4))Accede al evento#n#n#n	0
Common.Other.GlobalPrompt.QMO_Tips_Head	恭喜您，获得：#H	Has recibido: #H	0
Common.Other.GlobalPrompt.QMO_Tips_LuckyKey	翻开全部卡牌，额外获得：#Z(%s,%s)#H	Has girado todas las cartas y recibido una recompensa extra: #Z(%s,%s)#H	0
Common.Other.GlobalPrompt.QMO_Tips_UnlockRewardHead	领取成功，获得：#H	Has recibido: #H	0
Common.Other.GlobalPrompt.QQHZGift_Tips_Reward_Head	恭喜你获得#H	Enhorabuena! Has obtenido #H!	0
Common.Other.GlobalPrompt.QQHZGift_Tips_Reward_Master	#C(#FFFF00)白羊圣骑#C(#E87D22)	#C(#FFFF00)Caballero Ariest#C(#E87D22)	0
Common.Other.GlobalPrompt.QQHZRoll_Tips_Crystal	黄钻水晶 +%s#H	Cristal de diamante Amarillo +%s#H	0
Common.Other.GlobalPrompt.QQHZRoll_Tips_Head	领奖成功，获得：#H	Recibido, recibido: #H	0
