module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.RechargeEverydayGlobalTell	#C(#EE7600)【今日首充】#n #C(#00FF00)%s#n成功完成了【今日首充】活动，领取豪华礼包，从此横行圣辉，坐拥天下啊。	#C(#EE7600)[Günün İlk Ödemesi] #n #C(#00FF00)%s#n [Günün İlk Ödemesi] etkinliği başarıyla tamamlandı, Zengin Hediye Paketi alındı, işte gerçek bir başarı ve gelen zengin hediyeler.	0
Common.Other.GlobalPrompt.RechargeEverydaySender	系统	Sistem	0
Common.Other.GlobalPrompt.RechargeEverydayTitle	【今日首充】系统通知	[Günün İlk Ödemesi] Sistem Duyurusu	0
Common.Other.GlobalPrompt.Reputation_Tips	声望 +%s#H	Prestij +%s#H	0
Common.Other.GlobalPrompt.Reward_Item_Tips	你获得了：#Z(%s,%s)	Alınan: #Z(%s,%s)	0
Common.Other.GlobalPrompt.Reward_Tips	恭喜你获得:#H	Tebrikler! Alınan: #H	0
Common.Other.GlobalPrompt.RingFindError	您的伴侣已经超过15天未上线，召唤伴侣上线后才能铭刻	Eşin 15 gündür oyuna giriş yapmıyor, eşini çağırırsan bu kazıma yapabilirsin	0
Common.Other.GlobalPrompt.RingImprintSuccess	铭刻成功	Kazıma başarılı	0
Common.Other.GlobalPrompt.RongYu_Tips	荣誉+%s#H	Onur+%s#H	0
Common.Other.GlobalPrompt.RosePresent_Mail_Content	你收到来自#C(#00EE00)%s#n赠送的#Z(%s,%s)，您将会收到一定的魅力值哟，快去看看吧！	#C(#00EE00)%s#n kişisinden gelen #Z(%s,%s) hediyesini aldınızi belli bir cazibe değeri kazandınız, hemen kontrol edin!	0
Common.Other.GlobalPrompt.RosePresent_Mail_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.RosePresent_Mail_Title	您收到赠送	Hediye aldın	0
Common.Other.GlobalPrompt.RosePresent_Msg_Precious	#C(#EE7600)【魅力情人节】#n—送人玫瑰，手有余香，#C(#00EE00)%s#n获得返利稀有物品#Z(%s,%s),#C(#00ff00)#U#A(#K(openSRMJ))前往赠送！#n#n#n	#C(#EE7600)[Cazibeli Sevgililer Günü] #n Çiçek hediye ederek, sizde kazanın, #C(#00EE00)%s#n Nadir hediye kazanç eşyalarını kazanın #Z(%s,%s), #C(#00ff00)#U#A(#K(openSRMJ)) Gidip Hediye Et!#n#n#n	0
Common.Other.GlobalPrompt.RosePresent_Tips_NotLocalServer	非本服好友，不能赠送	Arkadaşın bu sunucudan değil, hediye edilemez	0
Common.Other.GlobalPrompt.RosePresent_Tips_SendSucceed	赠送成功，获得：#H%s魅力值#H	Hediye gönderildi, kazanılan: #H%s Cazibe Değeri #H	0
Common.Other.GlobalPrompt.RoseRebate_Tips_Head	成功领取返利，获得：#H	Kazanç başarıyla teslim alındı, kazanılan: #H	0
Common.Other.GlobalPrompt.RuneWheel_Fiftyth	[#C(#00FF00)%s#n]开启了#C(#0DF6FF)50#n次符文宝轮，获得【#C(#0DF6FF)1#n】倍奖励#C(#0DF6FF)%s#n次，【#C(#0DF6FF)6#n】倍奖励#C(#0DF6FF)%s#n次，【#C(#0DF6FF)30#n】倍奖励#C(#0DF6FF)%s#n次	[#C(#00FF00)%s#n]  #C(#0DF6FF)50#n kez çevridi ve 【#C(#0DF6FF)1#n】aldı - ödüller  #C(#0DF6FF)%s#n kez. 【#C(#0DF6FF)6#n】- ödüller #C(#0DF6FF)%s#n kez，【#C(#0DF6FF)30#n】- ödüller #C(#0DF6FF)%s#n kez.	0
Common.Other.GlobalPrompt.RuneWheel_Once	[#C(#00FF00)%s#n]获得 #C(#0DF6FF)%s#n种相同符文，获得 【#C(#0DF6FF)%s#n】 倍奖励 	[#C(#00FF00)%s#n]  rün çarkından #C(#0DF6FF)%s#n ikiz rün taşları kazandı ve #C(#0DF6FF)%s#n】- ödüller aldı.	0
Common.Other.GlobalPrompt.SDRewardMsg_BindRMB	魔晶+ %s#H	Bağlı kristal + %s#H	0
Common.Other.GlobalPrompt.SDRewardMsg_Head	恭喜你获得#H	Tebrikler! #H alındı!	0
Common.Other.GlobalPrompt.SDRewardMsg_Money	金币+ %s#H	Altın + %s#H	0
Common.Other.GlobalPrompt.SDRewardMsg_RMB	奖励神石+ %s#H	Ödül kristal + %s#H	0
Common.Other.GlobalPrompt.SECKILL_ITEM_CNT_OVER_PROMPT	当前商品已卖光，请下次抓紧时间哦	Bu ürün tükendi, bir dahakine erken gelin	0
Common.Other.GlobalPrompt.SECKILL_ITEM_TIME_OVER_PROMPT	当前商品已过期，请下次抓紧时间哦	Bu ürünün süresi geçti, bir dahakine erken gelin	0
Common.Other.GlobalPrompt.SECKILL_START_HEARSAY	#C(#E87D22)【双十一狂欢】#n新一轮秒杀汇活动开始了，超级优惠的价格，还在等什么？快快来抢购吧！！	#C(#E87D22)[11.11 Çılgınlığı] #n Yeni bir katliam etkinliği başladı, süper fırsat fiyatlarını sakın kaçırma! Hemen ürünleri kap!	0
Common.Other.GlobalPrompt.STAR_GIRL_DIVINE_SUCCESS	占星成功，获得星运+%s	Fal bakma başarılı, kazanılan astro+%s	0
Common.Other.GlobalPrompt.STAR_GIRL_TOTAL_EXP_PROMPT	升级获得经验+%s	Seviye geliştirmeden kazanılan TEC+%s	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_1	解锁成功	Kilit açıldı	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_2	升星成功	Yıldız geliştirme başarılı	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_3	升星失败，祝福值+%s	Geliştirme başarısız, bereket değeri+%s	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_4	进化成功	Yükseltme başarılı	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_5	今日购买次数已经达到上限	Bugün satın alma sayısı en üst limite ulaştı	0
Common.Other.GlobalPrompt.STAR_GIRL_UNLOCK_HEARSAY	#C(#00ff00)%s#n使用#C(#FF33CC)%s#n诚心召唤，成功解锁了#C(#FFFF00)%s#n，真是令人羡慕！	#C(#00ff00)%s#n, #C(#FF33CC)%s#n kullanarak içten uyandırma yaptı ve başarıyla #C(#FFFF00)%s#n kilidi açıldı, herkes ona imrenerek bakıyor!	0
Common.Other.GlobalPrompt.SUC_ADVANCE	#C(fbfc87)#C(#ffff37)%s#n努力培养坐骑，终于将坐骑进阶至#C(#ffff37)%s#n，真是令人羡慕啊#n。	#C(fbfc87)#C(#ffff37)%s#n binek #C(#ffff37)%s#n eğitildi. Başarı#n!	0
Common.Other.GlobalPrompt.SUC_EVOLVE_MSG	恭喜您坐骑升至%s阶%s星。	Tebrikler! Binek %s seviye %s yıldıza ulaştı.	0
Common.Other.GlobalPrompt.SUPER_VIP_ADD_EXP_MSG	富豪值 +%s	Zenginlik değeri +%s	0
Common.Other.GlobalPrompt.SUPER_VIP_LEVEL_UP	#C(#00EE00)%s#n意气风发，风华绝代，成功达到#C(#F2FE5E)超级贵族%s#n，从此登上人生巅峰！	#C(#00EE00)%s#n Büyük bir azim ve kararlılıkla, başarıyla #C(#F2FE5E) Süper VIP %s#n oldu, artık bundan sonra kimse onu tutamaz!	0
Common.Other.GlobalPrompt.SeaXunbaoMail_Content	深海寻宝奖励	Okyanus avı ödülleri	0
Common.Other.GlobalPrompt.SeaXunbaoMail_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.SeaXunbaoMail_Title	深海寻宝	Okyanus avı	0
Common.Other.GlobalPrompt.SeaXunbaoPackageFull	背包已满, 请在邮件中领取剩余奖励	Çanta dolu, lütfen kalan ödüller için postaya bakın.	0
Common.Other.GlobalPrompt.SeaXunbaoRumor_1	#C(#EE7600)【深海寻宝】#n#C(#00ff00)%s#n在藏宝图的指引下找到了埋于深海的宝藏，获得珍贵奖励：#Z(%s,%s)。#C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))点击寻宝#n#n	#C(#EE7600)【Okyanus avı】#n#C(#00ff00)%s#n haritayı kullanarak derin denizlerde define buldu: #Z(%s,%s). #C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))Click to Hunt#n#n	0
Common.Other.GlobalPrompt.SeaXunbaoRumor_2	#C(#EE7600)【深海寻宝】#n#C(#00ff00)%s#n在藏宝图的指引下找到了埋于深海的宝藏，获得珍贵奖励：#t(#K(sTT,%s,%s))。#C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))点击寻宝#n#n	#C(#EE7600)【Okyanus avı】#n#C(#00ff00)%s#n haritayı kullanarak derin denizlerde define buldu: #t(#K(sTT,%s,%s)). #C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))Click to Hunt#n#n	0
Common.Other.GlobalPrompt.SeaXunbaoRumor_3	#C(#EE7600)【深海寻宝】#n#C(#00ff00)%s#n在藏宝图的指引下找到了埋于深海的宝藏，获得珍贵奖励：#L(%s,%s)。#C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))点击寻宝#n#n	#C(#EE7600)【Okyanus avı】#n#C(#00ff00)%s#n haritayı kullanarak derin denizlerde define buldu: #L(%s,%s). #C(#00ff00)#U#A(#K(OPEN_SEA_XUN_BAO))Click to Hunt#n#n	0
Common.Other.GlobalPrompt.SendFlower_Tips	恭喜你获得：#H金币 +%s#H膜拜成功!	Tebrikler! #H altın aldın +%s#H çiçek gönderildi!	0
Common.Other.GlobalPrompt.Sender	系统	Sistem	0
Common.Other.GlobalPrompt.SevenDayHegemonyGlobalTell_Purgatory	#C(#E87D22)【七日争霸】#n—#C(#E87D22)心魔争霸#n已结束， #C(#00FF00)%s#n力压全服夺得第一名，获得丰厚奖励。	#C(#E87D22)[Haftalık Hakimiyet] #n—#C(#E87D22)Mahzen hakimiyeti #n sona erdi, #C(#00FF00)%s#n tüm sunucudakileri geçerek birinci oldu ve zengin hediyeler kazandı	0
Common.Other.GlobalPrompt.SevenDayHegemonyGlobalTell_TeamTower	#C(#E87D22)【七日争霸】#n—#C(#E87D22)爬塔争霸#n已结束， #C(#00FF00)%s#n力压全服夺得第一名，获得丰厚奖励。	#C(#E87D22)[Haftalık Hakimiyet] #n—#C(#E87D22)Kule hakimiyeti #n sona erdi, #C(#00FF00)%s#n tüm sunucudakileri geçerek birinci oldu ve zengin hediyeler kazandı	0
Common.Other.GlobalPrompt.SevenDayHegemonyGlobalTell_UnionFb	#C(#E87D22)【七日争霸】#n—#C(#E87D22)公会争霸#n已结束，公会 #C(#00FF00)%s#n力压全服夺得第一名，全公会成员获得丰厚奖励。	#C(#E87D22)[Haftalık Hakimiyet] #n—#C(#E87D22)Birlik hakimiyeti #n sona erdi, birlik #C(#00FF00)%s#n tüm sunucudakileri geçerek birinci oldu ve tüm birlik üyeleri zengin hediyeler kazandı	0
Common.Other.GlobalPrompt.SevenDayHegemony_MContent	恭喜您，你在七日争霸活动中的 #C(#00FF00)%s#n排行榜中排行第 #C(#00FF00)%s#n。奖励已发送，请注意查收。	Tebrikler, Haftalık hakimiyet etkinliği #C(#00FF00)%s#n sıralamasında #C(#00FF00)%s#n. sırada yer aldın. Hediyeler gönderildi, hemen teslim al.	0
Common.Other.GlobalPrompt.SevenDayHegemony_MContent_Union	恭喜您，你的公会在七日争霸活动中的#C(#00FF00)公会争霸#n排行榜中排行第 #C(#00FF00)%s#n。奖励已发送，请注意查收。	Tebrikler, Birliğin haftalık hakimiyet etkinliği #C(#00FF00)birlik hakimiyeti #n sıralamasında #C(#00FF00)%s#n. sırada yer aldın. Hediyeler gönderildi, hemen teslim al.	0
Common.Other.GlobalPrompt.SevenDayHegemony_MSender	系统	Sistem	0
Common.Other.GlobalPrompt.SevenDayHegemony_MTitle	七日争霸奖励	Haftalık hakimiyet hediyeleri	0
Common.Other.GlobalPrompt.ShenMiBaoXiang_Tip	恭喜#C(#00EE00)%s#n在神秘宝箱中开出了#Z(%s,%s)	Tebrikler #C(#00EE00)%s#nGizemli Hazineden #Z(%s,%s) kazandın	0
Common.Other.GlobalPrompt.Slave_Tips_1	正在保护时间，请稍后继续	Koruma altında, daha sonra deneyin.	0
Common.Other.GlobalPrompt.Slave_Tips_2	对方正在保护时间，请稍后继续	Oyuncu koruma altında. Daha sonra deneyin.	0
Common.Other.GlobalPrompt.Slave_Tips_3	对方数据异常，操作失败	Oyuncu veri hatası, işlem yapılamadı.	0
Common.Other.GlobalPrompt.Slave_Tips_4	对方处于已进入保护时间,抢夺失败,请稍后继续	Koruma altındaki oyuncuyu esir alamazsınız. Daha sonra deneyin.	0
Common.Other.GlobalPrompt.Slave_Tips_5	奴隶数量不能超过3个	Bir seferde üçten fazla esir tutamazsınız.	0
Common.Other.GlobalPrompt.Slave_Tips_6	今日获取的经验已满	Bugünlük tecrübe sınırına ulaşıldı.	0
Common.Other.GlobalPrompt.SpringBA_Contend	恭喜恭喜！您本次在新春最靓丽【跨服】排行中获得了第%s名，获得了丰厚的奖励真是可喜可贺啊！	Tebrikler! Bu sefer ki yeni bahar güzeli [Sunuculararası] sıralamasında %s. oldun ve zengin hediyeler kazandır, bunu kutlamaya değer!	0
Common.Other.GlobalPrompt.SpringBA_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.SpringBA_Title	【新春最靓丽】跨服排行奖励	[Yeni bahar güzeli] sunuculararası sıralama hediyesi	0
Common.Other.GlobalPrompt.SpringBL_Contend	恭喜恭喜！您本次在新春最靓丽【本服】排行中获得了第%s名，获得了丰厚的奖励，真是可喜可贺啊！	Tebrikler! Bu sefer ki yeni bahar güzeli [Sunucu] sıralamasında %s. oldun ve zengin hediyeler kazandır, bunu kutlamaya değer!	0
Common.Other.GlobalPrompt.SpringBL_Title	【新春最靓丽】本服排行奖励	[Yeni bahar güzeli] sunucu sıralama hediyesi	0
Common.Other.GlobalPrompt.SpringExchangeComing	祥瑞气象，年兽贺喜！#C(#00FF00)%s#n在#C(#FF0000)春节活动-年兽来了#n活动中兑换了#C(#FF0000)烈焰年兽坐骑#n，正酷炫地在新春中奔腾，真是可喜可贺啊！#C(#00ff00)#U#A(#K(OPEN_NIANSHOU_ITEM))马上去兑换！#n#n#n	Şans havası esiyor, herkes bunu kutluyor!#C(#00FF00)%s#n #C(#FF0000) Bahar bayramı etkinliği-Yıl canavarı geldi#n etkinliğinde #C(#FF0000)Alev Yıl Bineği#n başarıyla takas edildi, gerçekten yeni bir bahar kadar karizmatik bir binek, bu kutlamaya değer!#C(#00ff00)#U#A(#K(OPEN_NIANSHOU_ITEM)) Gidip Takas Yap!#n#n#n	0
Common.Other.GlobalPrompt.SpringFashion_Contend	新春到来之际，为了表达我的心意，送上新春最时尚的时装，让你整个春节都靓丽全场。	Yeni bir bahar gelmek üzere, yeni bahara yeni modalarını giyerek girmelisin, böylece bahar bayramının en gözdesi sen olabilirsin.	0
Common.Other.GlobalPrompt.SpringFashion_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.SpringFashion_Title	好友赠送物品	Arkadaş hediye eşyası	0
Common.Other.GlobalPrompt.SpringNianComing	领取成功，获得%s抽奖次数	Teslim alındı, %s çekiliş hakkı kazanıldı	0
Common.Other.GlobalPrompt.StationSoul_Item_Fail	使用阵灵强化石失败,已达到目前星级使用上限，阵灵升星可提高阵灵强化石使用个数！	Yıldız ruhu taşı kullanımı başarısız. Önce yıldız levelı arttırılmalı.	0
Common.Other.GlobalPrompt.StationSoul_Item_Suc	使用成功，#C(#00FF00)生命+75、攻击+20、免暴+5、格挡+5#n！当前已使用#C(#00FF00)%s#n个，当前星级最多可使用#C(#00FF00)%s#n个！	#C(#00FF00) HP+75, Atk+20, Anti-kritik+5, blok+5#n! Kullandınız #C(#00FF00)%s#n. Mevcut yıldız levelı için kullanabildiğiniz kadar #C(#00FF00)%s#n  kullanabilirsiniz.	0
Common.Other.GlobalPrompt.StationSoul_Tips_BreakFailed	增加突破值%s	Kırma başarısız, %s kırma değeri eklendi	0
Common.Other.GlobalPrompt.StationSoul_Tips_BreakSucceed	玩家#C(#00FF00)%s#n经过不懈努力，终于成功将#C(#FF0000)%s级#n阵灵升到#C(#FF0000)%s级#n阵灵，称霸全服指日可待！	Oyuncu #C(#00FF00)%s#n uzun süren uğraşlar sonucunda, en sonunda #C(#FF0000)%s Lv#n Diziliş Ruhunu #C(#FF0000)%s Lv#n Diziliş Ruhuna geliştirdi, tüm sunuculardaki oyuncular bu başarıyı alkışlıyor!	0
Common.Other.GlobalPrompt.StationSoul_Tips_OneKeyBreakSucceed	一键突破突破成功	Hızlı Kırma Başarılı	0
Common.Other.GlobalPrompt.StationSoul_Tips_Upgrade_Head	升星成功	Yıldız Geliştirme Başarılı	0
Common.Other.GlobalPrompt.Station_SuccessIn	布阵成功	Ayarlama yapıldı!	0
Common.Other.GlobalPrompt.Station_TypeInStation	该类型英雄已上阵, 不能助阵	Bu niteliklerde bir kahraman mevcut. Takviyeye giremez.	0
Common.Other.GlobalPrompt.StepByStepBroadCast	#C(#00FF00)%s#n在步步高升活动中开启了#C(#0DF6FF)%s#n，获得了大量奖励，周边的小伙伴都惊呆了。	#C(#00FF00)%s#n Adım adım yüksel etkinliğinde #C(#0DF6FF)%s#n açtı ve bolca hediye kazandı, çevresindeki tüm arkadaşları onu tebrik ediyor.	0
Common.Other.GlobalPrompt.StepByStepTips	恭喜你获得奖励：	Tebrikler kazanılan hediyeler:	0
Common.Other.GlobalPrompt.SubTask_Reward	奖励内容:#H	Ödüller: #H	0
Common.Other.GlobalPrompt.SuperCardsBuySuccess	至尊周卡购买成功	Ultra Haftalık Kart satın alındı	0
Common.Other.GlobalPrompt.SuperCardsBuySucess2	#C(#E87D22)【至尊周卡】#n#C(#00FF00)%s#n购买了至尊周卡，享用至尊特权！从此登上人生巅峰！	#C(#E87D22)[Ultra Haftalık Kart] #n#C(#00FF00)%s#n ultra haftalık kart satın aldı, şimdi üstün hakların sahibi! Artık zirve yolculuğu resmen başladı!	0
Common.Other.GlobalPrompt.SuperCardsUseSuccess	勾选成功，至尊周卡特权已开启	Seçim başarılı, Ultra Haftalık VIP Hakkı Kartı açıldı	0
Common.Other.GlobalPrompt.SuperDiscountRMBNotEnough	神石不足	Kristal yetersiz!	0
Common.Other.GlobalPrompt.SuperInvestSuccess	投资成功	Yatırım Başarıı	0
Common.Other.GlobalPrompt.SuperPromption_Tips_Success	购买成功	Satın Alındı	0
Common.Other.GlobalPrompt.TEAM_FULL_PROMPT	该队伍已经满了，无法加入	Takım dolu, girilemez.	0
Common.Other.GlobalPrompt.TEAM_HAS_TEAM_PROMPT	对方已经加入队伍	Oyuncu içeride.	0
Common.Other.GlobalPrompt.TEAM_IN_FIGHT_PROMPT	队伍已经开始战斗	Takım savaşta.	0
Common.Other.GlobalPrompt.TEAM_NOT_EXIST_PROMPT	队伍不存在	Takım mevcut değil.	0
Common.Other.GlobalPrompt.TEAM_NOT_ONLINE_PROMPT	该玩家不在线	Oyuncu çevrimdışı.	0
Common.Other.GlobalPrompt.TEAM_TransferTeamLeader	转让队长成功	Kaptan yeniden atandı.	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_BindRMB	#C(#0099FF)魔晶+ %s#H	#C(#0099FF)Bağlı Kristal+ %s#H	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_ExtraTimes	抽奖次数 +%s	Çekiliş hakkı +%s	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_Head	领取成功 获得：#H	Teslim alındı, kazanılan: #H	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_Money	#C(#FFFF00)金币+ %s#H	#C(#FFFF00)Altın+ %s#H	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_Content	尊敬的龙骑士： #H您好，恭喜您在感恩节活动中获得蓝钻开通一个月奖励（ctrl+c复制CDK号码：#C(#00ff00)%s#n），小伙伴们加油吧！#W(http://qqgame.qq.com/act/a20090223cdkey/cdkey.htm)#U#C(#00ff00)请点击此进行兑换#n。#n#n#H若有其他疑问，欢迎您随时向我们提出您的问题，我们会为您进行跟进解答。您的支持是我们持续的动力！ #H注：每个QQ号码1天最多可兑换12次（多余CDK可次日再兑换），开通月数是可以叠加的哦~#H—————————————《龙骑士传》研发与运营团队全体成员敬上	Saygıdeğer Ejder Şövalye:  #H Merhaba, şükran günü etkinliğinde 1 aylık mavi elmas hesabı açma hediyesi kazandınız (ctrl+c ile aktivasyon kodunu kopyalayın: #C(#00ff00)%s#n), dostlarım mücadeleye devam!#W(http://qqgame.qq.com/act/a20090223cdkey/cdkey.htm)#U#C(#00ff00) Buraya tıklayarak takas yapın.#n#n#H Eğer başka bir sorunuz varsa, tüm sorularınızı bize sorabilirsiniz, sorularınız en kısa süre içerisinde cevaplanacaktır. Destekleriniz arttıkça daha çok çalışacağız!  #H Dikkat: Her bir QQ hesabı 1 günde en fazla 12 kez takas yapabilir (Fazla alınan aktivasyon kodları ertesi gün tekrar kullanılabilir), hesap açılan ay sayısı birbirine eklenebilir #H—————————————Yönetim Ekibi	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_Sender	充值送豪礼	Ödemeye zengin hediye	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_TiTle	充值送豪礼CDK奖励	Ödemeye zengin kod hediyesi	0
Common.Other.GlobalPrompt.TG_RechargeReward_Msg_Precious_CDK	#C(#E87D22)【狂欢感恩节】#n玩家【#C(#00EE00)%s#n】在充值送豪礼中获得蓝钻CDK，威武霸气！	#C(#E87D22)[Şükran Günü Çılgınlığı] #n Oyuncu [#C(#00EE00)%s#n] ödemeye zengin hediye etkinliğinden mavi elmas aktivasyon kodu kazandı, büyük bir fırsatı değerlendirmiş!	0
Common.Other.GlobalPrompt.TG_RechargeReward_Msg_Precious_Item	#C(#E87D22)【狂欢感恩节】#n玩家【#C(#00EE00)%s#n】在充值送豪礼中获得#Z(%s,%s)	#C(#E87D22)[Şükran Günü Çılgınlığı] #n Oyuncu [#C(#00EE00)%s#n] ödemeye zengin hediye etkinliğinden #Z(%s,%s) kazandı	0
Common.Other.GlobalPrompt.TG_RechargeReward_Tips_Head	抽奖成功 获得：	Çekiliş başarılı, kazanılan: 	0
Common.Other.GlobalPrompt.TG_RechargeReward_Tips_MailPrompt	恭喜你中了CDK 请稍后查收邮件内容	Tebrikler aktivasyon kodu kazandınız, kısa bir süre sonra posta içeriğini kontrol edin	0
Common.Other.GlobalPrompt.TIME_STRING_DAY_1	%s天	%s Gün	0
Common.Other.GlobalPrompt.TIME_STRING_DAY_2	%s天前	%s Gün önce	0
Common.Other.GlobalPrompt.TIME_STRING_HOUR_1	%s小时	%s Saat	0
Common.Other.GlobalPrompt.TIME_STRING_HOUR_2	%s小时前	%s Saat önce	0
Common.Other.GlobalPrompt.TIME_STRING_MINUTE_1	%s分钟	%s Dak.	0
Common.Other.GlobalPrompt.TIME_STRING_MINUTE_2	%s分钟前	%s Dak. önce	0
Common.Other.GlobalPrompt.TIME_STRING_SECOND_1	%s秒	%s Sn.	0
Common.Other.GlobalPrompt.TIME_STRING_SECOND_2	%s秒前	%s Sn. önce	0
Common.Other.GlobalPrompt.TT_First_Reward_Tips	恭喜你，你首次通关了第%s层，获得奖励:#H	Tebrikler! %s turu ilk kez tamamladın ve #H kazandın.	0
Common.Other.GlobalPrompt.TT_JoinMount_Tips	您当前骑乘的坐骑不是飞行坐骑，无法进入该副本！	Mevcut kullanılan binek uçan bir binek değil, bu zindana girilemez!	0
Common.Other.GlobalPrompt.TT_JumpReward_Tips	您直接获得击杀该怪物奖励:#H	Canavarı yenerek kazandın. #H	0
Common.Other.GlobalPrompt.TT_Level_Tips	组队爬塔玩法45级开启第一章！	Parti kulesi 45 seviyede açılır!	0
Common.Other.GlobalPrompt.TT_Level_Tips_0	组队爬塔玩法35级开启序章！	Parti kulesi 35 seviyede ön bölüm olarak açılır!	0
Common.Other.GlobalPrompt.TT_OneKeyTips	一键收益成功，获得:#H	Hızlı fayda toplandı, kazanılanlar: #H	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_0	#C(#E87D22)【组队爬塔-序章·精灵之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-Ön-Ruh Kulesi] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_1	#C(#E87D22)【组队爬塔-第一章·寂灭之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-1. Bölüm-Quietus Kulesi] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_2	#C(#E87D22)【组队爬塔-第二章·天空之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-2. Bölüm-Gökyüzü Kulesi] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_3	#C(#E87D22)【组队爬塔-第三章·失落之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-3. Bölüm-Kayıp Kule] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_4	#C(#E87D22)【组队爬塔-第四章·梦魇之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-4. Bölüm-Kabus Kulesi] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_5	#C(#E87D22)【组队爬塔-第五章·圣域之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Parti Kulesi-5. Bölüm-İhtişam Kulesi] #C(#FFFF00)%s#n ekibi tüm dünyaya uyanış gönderdi, şu anda #C(#FFFF00)%s#n kişi eksikleri var, senin katılmanı bekliyorlar!#C(#00ff00)#U#T(#K(YQZD,%s, Hemen Katıl,))	0
