module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.KaifuBossSingleTips	独自一人成功击败了开服BOSS中的#C(#FF6600)%s#n	pokonał #C(#FF6600)%s#n bez niczyjej pomocy!	0
Common.Other.GlobalPrompt.KaifuBossTeamAwardTips	，分别获得了奖励	，każdy zdobył nagrody.	0
Common.Other.GlobalPrompt.KaifuBossTeamTips	齐心协力共同成功击败了开服BOSS中的#C(#FF6600)%s#n	współgrali świetnie jako drużyna i pokonali Boss'a nowego serwera #C(#FF6600)%s#n	0
Common.Other.GlobalPrompt.KaifuBossWorshipTip	你膜拜了大神	Przekazałeś swój podziw.	0
Common.Other.GlobalPrompt.KaifuTarget_EndTips	#C(#E87D22)【七日目标】#n—#C(#00FF00)%s#n已结束，#C(#00FF00)%s#n力压全服夺得第一名，获得丰厚奖励	#C(#E87D22)[Cel 7 dni] #n—#C(#00FF00)%s#n zakończył się, #C(#00FF00)%s#n pokonując wszystkich na serwerze zdobył 1. miejsce i zgarnął wytworne nagrody.	0
Common.Other.GlobalPrompt.KaifuTarget_EndTips_2	#C(#E87D22)【七日目标】#n—#C(#00FF00)冲级榜#n已结束，#C(#00FF00)%s#n力压全服夺得第一名，获得丰厚奖励	#C(#E87D22)[Cel 7 dni]#n—#C(#00FF00)Ranking poziomów#n zakończony. #C(#00FF00)%s#n zostaje zwycięzcą i otrzyma cenne nagrody.	0
Common.Other.GlobalPrompt.KaifuTarget_EndTips_3	#C(#E87D22)【七日目标】#n—#C(#00FF00)总战力#n已结束，#C(#00FF00)%s#n力压全服夺得第一名，获得丰厚奖励	#C(#E87D22)[Cel 7 dni]#n—#C(#00FF00)Ranking Mocy Bitewnej#n zakończony. #C(#00FF00)%s#n zostaje zwycięzcą i otrzyma cenne nagrody.	0
Common.Other.GlobalPrompt.KaifuTarget_MContent	恭喜您，你在第%s天的七日目标排行榜中排行第%s。奖励已发送，请注意查收	Gratulacje, zdobyłeś %s. miejsce w rankingu %s. dnia Cel 7 dni. Nagrody zostały wysłane, pobierz natychmiast.	0
Common.Other.GlobalPrompt.KaifuTarget_MContent_2	恭喜您，你在七日目标-冲级榜排行榜中排行第%s。奖励已发送，请注意查收	Gratulacje! Jesteś %s w rankingu poziomów. Nagroda została wysłana.	0
Common.Other.GlobalPrompt.KaifuTarget_MContent_3	恭喜您，你在七日目标-总战力排行榜中排行第%s。奖励已发送，请注意查收	Gratulacje! Jesteś %s w rankingu Mocy Bitewnej. Nagroda została wysłana.	0
Common.Other.GlobalPrompt.KaifuTarget_MSender	系统	System	0
Common.Other.GlobalPrompt.KaifuTarget_MTitle	七日目标奖励	Prezent Celu 7 dni	0
Common.Other.GlobalPrompt.KuaFuShop_Tips_Head	兑换成功，获得：#H	Wymieniono, zdobyto: #H	0
Common.Other.GlobalPrompt.LLKan_BorMst	好运连连！玩家#C(#00FF00)%s#C(#FFFFFF)在连连看中获得#Z(%s,%s)真是可喜可贺啊！#U#C(#00ff00)#A(#K(dlg,OPEN_LLK_PANEL))我也要玩！	Powodzenia! #C(#00FF00)%s#C(#FFFFFF)otrzymuje #Z(%s,%s) w evencie łączenia. #U#C(#00ff00)#A(#K(dlg,OPEN_LLK_PANEL))Zagraj teraz!	0
Common.Other.GlobalPrompt.LLKan_No_Start	游戏未完成，不能开始下一盘！	Nie ukończyłeś gry, więc nie można przejść do dalszej rundy.	0
Common.Other.GlobalPrompt.LanternFesitivalC_Content	恭喜，您在【元宵节点灯高手】活动中跨服排行中获得了第%s名，达到了排名奖励标准，获得了丰厚的奖励!	Gratulacje, w evencie [Event Latarni] w rankingu cross-server zająłeś %s. miejsce zdobyłeś wiele cennych nagród!	0
Common.Other.GlobalPrompt.LanternFesitivalC_Sender	系统	System	0
Common.Other.GlobalPrompt.LanternFesitivalC_Title	【点灯高手】跨服排行奖励	[Mistrz Latarnik] prezent za ranking cross-server	0
Common.Other.GlobalPrompt.LanternFesitivalL_Content	恭喜，您在【元宵节点灯高手】活动中本服排行中获得了第%s名，达到了排名奖励标准，获得了丰厚的奖励!	Gratulacje, w evencie [Event Latarni] w rankingu tego serwera zająłeś %s. miejsce zdobyłeś wiele cennych nagród!	0
Common.Other.GlobalPrompt.LanternFesitivalL_Sender	系统	System	0
Common.Other.GlobalPrompt.LanternFesitivalL_Title	【点灯高手】本服排行奖励	[Mistrz Latarnik] prezent za ranking serwera	0
Common.Other.GlobalPrompt.LanternHappnessGlobalTell	#C(#FF6600)【欢乐花灯】#n恭喜玩家#C(#66FF00)%s#n在元宵节点花灯活动中获取珍贵道具：#Z(%s,%s)，真是洋洋得意啊！	#C(#FF6600)[Event Latarni] #n Gratulacje #C(#66FF00)%s#n z Eventu Latarni zdobył nagrodę: #Z(%s,%s), wielu zazdrości mi tego sukcesu!	0
Common.Other.GlobalPrompt.LanternPointTips	点灯积分+%s#H	Punkty za zapalenie latarni+%s#H	0
Common.Other.GlobalPrompt.LanternRebateGlobalTips	#C(#00EE00)%s#n领取了花灯返利奖励，获得#Z(%s,%s)，感谢#C(#00EE00)%s#n为大家作出的贡献	#C(#00EE00)%s#n zdobył nagrody za zapalenie latarni i otrzymał #Z(%s,%s), #C(#00EE00)%s#n podziękowania dla wszystkich.	0
Common.Other.GlobalPrompt.LanternRiddleGlobalTell	#C(#EE7600)【欢乐猜灯谜】#n元宵节活动期间，每天有10次猜灯谜机会，猜中答案奖励灯谜礼包，开启礼包可获得珍贵道具，根本停不下来！！#U#C(#00FF00)#A(#K(dlg,goto_lanternfestival_caidengminpc))我要猜灯谜#n#n#n	#C(#EE7600)[Zgadywanka Latarni] #n W evencie Latarni, masz codziennie 10 przydziałów na zgadywanie latarni, nagroda za dobre odgadnięcie to paczka zgadywanka, otwierając paczkę możesz zdobyć rzadkie przedmioty, nie przegap okazji!# U#C(#00FF00)#A(#K(dlg,goto_lanternfestival_caidengminpc)) Będę zgadywać #n#n#n	0
Common.Other.GlobalPrompt.LanternRiddleRight	恭喜回答正确，奖励#Z(%s,%s)	Gratulacje,to poprawna odpowiedź, nagroda: #Z(%s,%s)	0
Common.Other.GlobalPrompt.LanternRiddleWrong	非常遗憾，回答错误，请下一题继续加油。	Niestety, to nie jest poprawna odpowiedź. Próbuj dalej.	0
Common.Other.GlobalPrompt.LanternRiddle_Content	亲爱的龙骑士们，3月2日-3月6日#C(#FF6600)【元宵活动】#n期间，前往#C(#66FF00)圣辉城（5179,1471）#n的灯谜NPC可以进行#C(#FF6600)【欢乐猜灯谜游戏】#n，猜中灯谜可以获得灯谜礼包， 开启礼包将有惊喜等着你哦！心动不如行动，智勇双全的龙骑士们还等什么呢！	Drodzy Rycerze Smoka, 2-6 Marca podczas trwania #C(#FF6600)[Event Latarni] #n, udając się do #C(#66FF00)Miasta Chwały (5179,1471)#n w miejscu NPC zgadywanki #C(#FF6600) można zgadywać w [Gra Zgadywanki Latarni]  #n, poprawne odpowiedzi dadzą szansę na wygraną paczki zgadywanki, w której znajdziesz wiele niespodzianek! Bohaterze, na co jeszcze czekasz?	0
Common.Other.GlobalPrompt.LanternRiddle_Sender	系统	System	0
Common.Other.GlobalPrompt.LanternRiddle_Title	欢乐猜灯谜	Zgadywanka Latarni	0
Common.Other.GlobalPrompt.LianChongRebate_Tips_Head	成功领取奖励，获得：#H	Otrzymałeś: #H	0
Common.Other.GlobalPrompt.LimitChest_PackageFullTips	背包已满，请先清理背包	Plecak pełny, najpierw zrób miejsce.	0
Common.Other.GlobalPrompt.LimitChest_RewardTips	宝箱开启成功获得：	Otworzono Skrzynię, zdobyłeś:	0
Common.Other.GlobalPrompt.LostSceneCannotIn	今日已参与， 明日再来	Już brałeś dzisiaj udział. Dołącz jutro!	0
Common.Other.GlobalPrompt.LostSceneExchangeSUC	兑换成功:#H	Wymieniono: #H	0
Common.Other.GlobalPrompt.LostSceneInviteCDTips	已发出邀请，请稍后再试	Wysłano zaproszenie.	0
Common.Other.GlobalPrompt.LostSceneInviteOutline	对方不在线	Gracz nie jest online.	0
Common.Other.GlobalPrompt.LostSceneInviteSuccess	发出邀请成功	Wysłano zaproszenie.	0
Common.Other.GlobalPrompt.LostSceneSocre_Tips	迷失之境冒险点+%s#H	Punkty Przygody +%s #H	0
Common.Other.GlobalPrompt.LostSceneTips_1	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)第%s轮开始，#n20秒后追捕者将出现，快快躲起来！！#n	#C(#FF0000)#C(#E87D22)[Kraina Tajemnic]#n#C(#00FF00) Runda %s rozpoczęła się. #n Łowca pojawi się za 20 sek. Ukryj się.#n	0
Common.Other.GlobalPrompt.LostSceneTips_2	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)追捕者%s#n正在行动......#n	#C(#FF0000)#C(#E87D22)[Kraina Tajemnic]#n#C(#00FF00)Łowca %s#nszuka celu...#n	0
Common.Other.GlobalPrompt.LostSceneTips_3	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)%s#n抓住了#C(#00FF00)%s#n，其他人要小心了。#n	#C(#FF0000)#C(#E87D22)[Kraina Tajemnic]#n#C(#00FF00)%s#nschwytał #C(#00FF00)%s#n. Miejscie się na baczności.#n	0
Common.Other.GlobalPrompt.LostSceneTips_4	#C(#E87D22)你仔细的感应了周围，并没有发现可疑之处。#n	#C(#E87D22)Nic nie udało Ci się znaleźć.#n	0
Common.Other.GlobalPrompt.LostSceneTips_5	额外获得冒险点+%s	Bonusowe punkty przygody +%s.	0
Common.Other.GlobalPrompt.LostSceneUseSpeedSkill	持续5秒，移动速度增加150%	Czas trwania: 5 sek. Prędkość ruchów +150%.	0
Common.Other.GlobalPrompt.LostSceneWorldInvite	#C(#E87D22)【迷失之境】#n%s队伍向全世界发出召唤，他们尚缺%s人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Kraina Tajemnic]#n%s wysłał wszystkim zaproszenie. Potrzeba jeszcze wojowników: %s.#C(#00ff00)#U#T(#K(YQZD,%s,Dołącz teraz,))	0
Common.Other.GlobalPrompt.LoveTogether_Tips_BindRMB	#C(#0099FF)魔晶+ %s#H	#C(#0099FF)Zablokowane diamenty+ %s#H	0
Common.Other.GlobalPrompt.LoveTogether_Tips_FWTimes	幸运摩天轮抽奖次数 +%s#H	Przydział na losowanie w loterii+%s#H	0
Common.Other.GlobalPrompt.LoveTogether_Tips_Head	恭喜您 获得：#H	Gratulacje, zdobyto: #H	0
Common.Other.GlobalPrompt.LoveTogether_Tips_Money	#C(#FFFF00)金币+ %s#H	#C(#FFFF00)Złoto+ %s#H	0
Common.Other.GlobalPrompt.LuckTurntable_Item_award	恭喜获得： #Z(%s,%s)	Otrzymano: #Z(%s,%s)	0
Common.Other.GlobalPrompt.LuckTurntable_RMB_award	恭喜获得： 神石 +%s	Otrzyymane Diamenty: +%s	0
Common.Other.GlobalPrompt.LuckTurntable_award	玩家#C(#00FF00)%s#n人品大爆发，在幸运转转乐中获得#C(#0DF6FF)%s#n神石奖励	#C(#00FF00)%s#n ma farta. Wygrał/a #C(#0DF6FF)%s#n Diamentów w Kole Fortuny.	0
Common.Other.GlobalPrompt.LuckyBagUseTips	福袋开启成功获得：	Otwierając szczęśliwą paczkę zdobyto: 	0
Common.Other.GlobalPrompt.LuckyCoinLottery_Precious_Msg	#C(#00FF00)%s#n在2015狂欢派对活动中的#C(##00FF00)好运币专场#n人品爆发,抽中：#Z(%s,%s)的奖励,真是羡慕妒忌恨啊!	#C(#00FF00)%s#n ma szczęście w #C(##00FF00) -część Szczęśliwe Monety #n i otrzymuje #Z(%s,%s)!	0
Common.Other.GlobalPrompt.LuckyCoinLottery_Tips_Head	恭喜您 获得：#H	Gratulacje, zdobyto: #H	0
Common.Other.GlobalPrompt.MALL_GIVING_GETED_MSG	您获得了%s赠送的#Z(%s,%s)，请在邮件中查收	Gratulacje, %s wysłał ci prezent #Z(%s,%s), sprawdź pocztę.	0
Common.Other.GlobalPrompt.MALL_GIVING_MSG	对方等级不足，无法赠送	Poziom strony przeciwnej niewystarczający, nie można wysłać prezentu.	0
Common.Other.GlobalPrompt.MALL_GIVING_SENDER	系统	System	0
Common.Other.GlobalPrompt.MALL_GIVING_SUC	赠送成功	Wysłano prezent	0
Common.Other.GlobalPrompt.MALL_GIVING_TITLE	您收到赠送	Otrzymałeś prezent	0
Common.Other.GlobalPrompt.MALL_GIVINT_DESC	#C(#00FF00)%s#n给你赠送了一份豪华大礼，赶紧查收吧！！	#C(#00FF00)%s#n  podarował ci wytworną paczkę jako prezent, pobierz natychmiast!	0
Common.Other.GlobalPrompt.MD_END_HEARSAY	#C(#EE7600)【魔龙降临】#n活动已经结束，经过勇士们的浴血奋战，圣辉城成功的抵挡住了邪恶的魔龙	C(#EE7600)[Upadek Smoka]#n Event zakończony. Obroniłeś miasto!	0
Common.Other.GlobalPrompt.MD_Name	魔龙降临	Upadek Smoka	0
Common.Other.GlobalPrompt.MD_NoTimes	您的挑战次数已用完。	Zużyłeś wszystkie przydziały	0
Common.Other.GlobalPrompt.MD_RANK_FIRST_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第1名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.1#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)%s#n. Po zakończeniu eventu wszyscy członkowie gildii #C(#ffff37)z I miejscem#n otrzymają cenne nagrody.	0
Common.Other.GlobalPrompt.MD_RANK_FIRST_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.1#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)brak#n.	0
Common.Other.GlobalPrompt.MD_RANK_SECOND_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第2名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.2#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)%s#n. Po zakończeniu eventu wszyscy członkowie gildii #C(#ffff37)z I miejscem#n otrzymają cenne nagrody.	0
Common.Other.GlobalPrompt.MD_RANK_SECOND_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.2#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)brak#n.	0
Common.Other.GlobalPrompt.MD_RANK_THIRD_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第3名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.3#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)%s#n. Po zakończeniu eventu wszyscy członkowie gildii #C(#ffff37)z I miejscem#n otrzymają cenne nagrody.	0
Common.Other.GlobalPrompt.MD_RANK_THIRD_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Upadek Smoka]#n Ranking Obrażeń: #C(#ffff37)No.3#n: #C(#00EE00)%s#n, Gildia: #C(#00EE00)brak#n.	0
Common.Other.GlobalPrompt.MD_READY_HEARSAY_1	#C(#EE7600)【魔龙降临】#n魔龙将于10分钟后降临，请各位勇士做好准备	#C(#EE7600)[Upadek Smoka]#n Smok ukaże się za 10 min. Przygotuj się!	0
Common.Other.GlobalPrompt.MD_READY_HEARSAY_2	#C(#EE7600)【魔龙降临】#n魔龙将于1分钟后降临，请各位勇士做好准备	#C(#EE7600)[Upadek Smoka]#n Smok ukaże się za 1 min. Przygotuj się!	0
Common.Other.GlobalPrompt.MD_START_HEARSAY	#C(#EE7600)【魔龙降临】#n已经开启，勇士们请速速进入战场	#C(#EE7600)[Upadek Smoka]#n Event rozpoczęty!	0
Common.Other.GlobalPrompt.MOLING_LUCKY_DRAW_REWARD_PROMPT	恭喜获得： #Z(%s,%s)	Otrzymałeś: #Z(%s, %s)	0
Common.Other.GlobalPrompt.MOUNT_APPERANCE_UP	进化成功，坐骑品质+1	Udoskonalenie powiodło się, jakość wierzchowca+1	0
Common.Other.GlobalPrompt.MOUNT_EATED_FOOD	您已使用过该食物	Nakarmiłeś wierzchowca tym samym jedzeniem.	0
Common.Other.GlobalPrompt.MOUNT_EXP_MSG	当前星级已满，请转生后再使用！	Gwiazdy pełne. Ulepsz, by użyć.	0
Common.Other.GlobalPrompt.MOUNT_FOOD_SUC	使用成功，坐骑属性永久加成如下:#H物攻:+%s#H法攻: +%s#H生命上限: +%s	Użyto. Twój wierzchowiec otrzymał wzrost cech: #Hatak fiz.:+%s#Hatak mag.:+%s#HMax HP+%s	0
Common.Other.GlobalPrompt.MOUNT_LIMIT_FOOD	坐骑等级不足	Lvl wierzchowca zbyt niski.	0
Common.Other.GlobalPrompt.MOUNT_MAX_LEVEL	当前坐骑已满阶满星!	Wierzchowiec posiada już wszystkie gwiazdki.	0
Common.Other.GlobalPrompt.MOUNT_PROMPT_1	当前位置不能下坐骑	Nie można tu zsiąść.	0
Common.Other.GlobalPrompt.MOUNT_PROMPT_2	在这里不能骑坐骑	Nie można tu wsiąść.	0
Common.Other.GlobalPrompt.MallBuyOk	购买成功	Kupiono!	0
Common.Other.GlobalPrompt.MarryAcceptGirl	对方是女性！！！	To kobieta!	0
Common.Other.GlobalPrompt.MarryAcceptMarried	你们情深缘浅，#C(#00FF00)%s#n已寻到另一半	#C(#00FF00)%s#n On jest żonaty!	0
Common.Other.GlobalPrompt.MarryAcceptNotLine	您的爱慕者正好离开了游戏，请等待上线后再同意	Gracz jest offline. Spróbuj później.	0
Common.Other.GlobalPrompt.MarryAcceptSuccess	接受成功，请耐心等待对方预约婚礼	Przyjęłaś oświadczyny. Czekaj na ślub.	0
Common.Other.GlobalPrompt.MarryBeginInform	你与#C(#00EE00)%s#n的婚礼都已经开始了，还在磨蹭什么？#C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))立即进入#n#n#n	Twój ślub z #C(#00EE00)%s#n rozpoczął się. Przybądź na ślub najszybciej jak to możliwe! #C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s)) Idź szybko #n#n#n	0
Common.Other.GlobalPrompt.MarryBeginInformB	#C(#00EE00)%s#n与#C(#FF00CC)%s#n的婚礼正式开始，大家羡慕吧，嫉妒吧！婚礼中新郎新娘将送出大量#C(#FF33CC)新婚礼盒#n，还等什么？有钱的捧个钱场，没钱的捧个人场。#C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))前往参加婚礼#n#n#n	Ślub #C(#00EE00)%s#n i #C(#FF00CC)%s#n właśnie się zaczął. W czasie wesela młoda para rozda wiele #C(#FF33CC) paczek ślubnych #n. Na co czekasz? Idź świętować! #C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s)) Idź na wesele #n#n#n	0
Common.Other.GlobalPrompt.MarryCancelDinghun	取消婚约成功	Odrzucono oświadczyny	0
Common.Other.GlobalPrompt.MarryCancelDinghun_Content	%s觉得您们情深缘浅，无法走完人生的爱情之路，取消了您们的婚约	%s odwołał/a twoje oświadczyny	0
Common.Other.GlobalPrompt.MarryCancelDinghun_Sender	系统	System	0
Common.Other.GlobalPrompt.MarryCancelDinghun_Title	【系统】取消婚约	[System]Odwołaj oświadczyny	0
Common.Other.GlobalPrompt.MarryDivorceToday	离婚玩家当天无法被求婚，请明日再来	Nie możesz oświadczyć się graczowi w dniu jego rozwodu. Spróbuj jutro.	0
Common.Other.GlobalPrompt.MarryDivorce_1	#C(#00EE00)%s#n结束了你们的婚姻，好聚好散，仍是朋友	#C(#00EE00)%s#n rozwiódł się z tobą. Teraz jesteście znajomymi.	0
Common.Other.GlobalPrompt.MarryDivorce_2	离婚成功，莫伤心，您还有一大片森林	Rozwiodłeś/aś się. 	0
Common.Other.GlobalPrompt.MarryFindError	你的伴侣已经超过15天未登录，无法举办派对，请他登录后再举办	Twój partner/ka od 15 dni nie pojawia się w grze, nie można zorganizować przyjęcia,dopóki się nie pojawi.	0
Common.Other.GlobalPrompt.MarryFinisMail_Content	恭喜你和#C(#00EE00)%s#n完成了终身大事，恭喜你们分别获得了#C(#FF33CC)#Z(%s,%s)#n奖励	Gratulacje!Wziąłeś ślub z #C(#00EE00)%s#n. Oboje otrzymaliście #C(#FF33CC)#Z(%s,%s)#n .	0
Common.Other.GlobalPrompt.MarryFinisMail_Sender	系统	system	0
Common.Other.GlobalPrompt.MarryFinisMail_Title	【系统】婚礼	[System]Ślub	0
Common.Other.GlobalPrompt.MarryFinish	婚礼结束，但爱意长存啊	Wesele dobiegło końca.	0
Common.Other.GlobalPrompt.MarryGetLibaoCntMax	今日已达最大收益次数，无法继续获得奖励	Osiągnąłeś limit nagród na dzisiaj.	0
Common.Other.GlobalPrompt.MarryGetLibaoGeren	领取成功： #Z(%s,%s)	Otrzymano:  #Z(%s,%s)	0
Common.Other.GlobalPrompt.MarryGetLibaoWorld	#C(#FFFF00)%s#n以迅雷不及掩耳之势从人群中抢到了新郎#C(#00EE00)%s#n与新娘#C(#00EE00)%s#n赠送的#C(#FF33CC)#Z(%s,%s)#n。#C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))我也去抢#n#n#n	#C(#FFFF00)%s#n chwycił #C(#FF33CC)#Z(%s,%s)#n . sprezentowane przez pana młodego#C(#00EE00)%s#n i panne młodą #C(#00EE00)%s#n w tłumie szybko. #C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))Też chcę złapać #n#n#n	0
Common.Other.GlobalPrompt.MarryHandsel_Content	#C(#00EE00)%s#n赠送了一个巨大的结婚红包，祝恋人们同心永结，比翼齐飞啊 	#C(#00EE00)%s#n otrzymali dużą paczkę ślubną!	0
Common.Other.GlobalPrompt.MarryHandsel_Sender	系统	system	0
Common.Other.GlobalPrompt.MarryHandsel_Title	【系统】结婚红包	[System]Paczka ślubna	0
Common.Other.GlobalPrompt.MarryInScene_1	已在婚礼场景中，无法直接切换	Jesteś na ślubie, nie możesz od razu zmienić.	0
Common.Other.GlobalPrompt.MarryInScene_2	已在婚礼场景中	Jesteś teraz na ślubie.	0
Common.Other.GlobalPrompt.MarryInvite_ContentA	#C(#00EE00)%s#n与#C(#FF00CC)%s#n将于#C(#FFFF00)%s#n日#C(#FFFF00)%s#n时#C(#FFFF00)%s#n分举行#C(#66FF00)普通婚礼#n，大家羡慕吧，嫉妒吧！婚礼中新郎新娘将送出大量#C(#FF33CC)新婚礼盒#n，到时记得来参加他们的婚礼哦。有钱的捧个钱场，没钱的捧个人场。	#C(#00EE00)%s#n i #C(#FF00CC)%s#n będą mieć #C(#66FF00) wesele #n w #C(#FFFF00)%s#n : #C(#FFFF00)%s#n, #C(#FFFF00)%s#n. W czasie wesela młoda para rozda wiele #C(#FF33CC) Paczek weselnych #n. Przybądź na ich wesele!	0
Common.Other.GlobalPrompt.MarryInvite_ContentB	#C(#00EE00)%s#n与#C(#FF00CC)%s#n将于#C(#FFFF00)%s#n日#C(#FFFF00)%s#n时#C(#FFFF00)%s#n分举行#C(#FF33CC)贵族婚礼#n，大家羡慕吧，嫉妒吧！婚礼中新郎新娘将送出大量#C(#FF33CC)新婚礼盒#n，到时记得来参加他们的婚礼哦。有钱的捧个钱场，没钱的捧个人场。	#C(#00EE00)%s#n i #C(#FF00CC)%s#n będą mieć #C(#66FF00) wesele #n w #C(#FFFF00)%s#n : #C(#FFFF00)%s#n, #C(#FFFF00)%s#n. W czasie wesela młoda para rozda wiele #C(#FF33CC) Paczek weselnych #n. Przybądź na ich wesele!	0
Common.Other.GlobalPrompt.MarryInvite_ContentC	#C(#00EE00)%s#n与#C(#FF00CC)%s#n将于#C(#FFFF00)%s#n日#C(#FFFF00)%s#n时#C(#FFFF00)%s#n分举行#C(#FF6600)皇室婚礼#n，大家羡慕吧，嫉妒吧！婚礼中新郎新娘将送出大量#C(#FF33CC)新婚礼盒#n，到时记得来参加他们的婚礼哦。有钱的捧个钱场，没钱的捧个人场。	#C(#00EE00)%s#n i #C(#FF00CC)%s#n będą mieć #C(#66FF00) Królewskie wesele #n w #C(#FFFF00)%s#n : #C(#FFFF00)%s#n, #C(#FFFF00)%s#n. W czasie wesela młoda para rozda wiele #C(#FF33CC) Paczek weselnych #n. Przybądź na ich wesele!	0
Common.Other.GlobalPrompt.MarryInvite_Sender	系统	system	0
Common.Other.GlobalPrompt.MarryInvite_Tips	一场幸福美满的婚礼正在进行中，新郎#C(#00EE00)%s#n与新娘#C(#FF00CC)%s#n邀请各位英雄前来捧场。#C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s))前往参加婚礼#n#n#n	Ceremonia zaraz się zacznie. Pan młody #C(#00EE00)%s#n i panna młoda #C(#FF00CC)%s#n zapraszają wszystkich bohaterów na wesele. #C(#00ff00)#U#A(#K(ENTER_WED_SCENE,%s)) Idź na wesele #n#n#n	0
Common.Other.GlobalPrompt.MarryInvite_Title	【系统】婚礼邀请	[System]Zaproszenie weselne	0
Common.Other.GlobalPrompt.MarryIsVow	有人正在宣誓, 请稍后	Ktoś składa właśnie przysięgę, czekaj.	0
Common.Other.GlobalPrompt.MarryNotBegin	婚礼未开始	Wesele jeszcze się nie zaczęło.	0
Common.Other.GlobalPrompt.MarryPlayFireworksSystem	#C(#00EE00)%s#n点燃了烟花，这是全服秀恩爱的节奏啊！	#C(#00EE00)%s#n odpalił sztuczne ognie!	0
Common.Other.GlobalPrompt.MarryProposTooLate	您心仪之人已接受了他人求婚	Spóżniłeś się. Jest już zamężna.	0
Common.Other.GlobalPrompt.MarryProposeQinshou	禽兽，连小学生也不放过	Nie możesz się z nią ożenić, jest zbyt młoda.	0
Common.Other.GlobalPrompt.MarryProposeSuccess	您的求婚已成功发送给心仪之人	Propozycja została wysłana. Czekaj na odpowiedź.	0
Common.Other.GlobalPrompt.MarryProposeTrueQinshou	真禽兽，连男人你都不放过	To mężczyzna, nie możesz się z nim ożenić.	0
Common.Other.GlobalPrompt.MarryProposeWait_1	您心仪之人正好离开了游戏，请等待上线后再求婚	Twój wybranek/ka właśnie się wylogował/a, możesz się oświadczyć, gdy się pojawi.	0
Common.Other.GlobalPrompt.MarryProposeWait_2	您已发送过求婚，让他再考虑一会吧！	Oświadczono się, daj mu/jej chwilę na zastanowienie!	0
Common.Other.GlobalPrompt.MarryProposeWait_3	您已发送过求婚，让她再考虑一会吧！	Oświadczono się, daj mu/jej chwilę na zastanowienie!	0
Common.Other.GlobalPrompt.MarryRebateMail_Sender	系统	system	0
Common.Other.GlobalPrompt.MarryRebateMail_Title	【系统】新人回礼	[System]Prezent od nowożeńców	0
Common.Other.GlobalPrompt.MarryRebateTips	新人#C(#00EE00)%s#n收到了#C(#FFFF00)%s#n赠送的#C(#FF6600)新婚贺礼#n，表示非常感谢，立即回赠了对方#Z(%s,%s)	Nowożeńcy #C(#00EE00)%s#n otrzymali od #C(#FFFF00)%s#n  #C(#FF6600) prezent ślubny#n i wysłali w podzięce #Z(%s,%s).	0
