dragonId	position	grade	needDragonSoul	needPreBallData	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
3	2	11	14430	(1,11)	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0
3	2	12	16510	(1,12)	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0
3	2	13	18590	(1,13)	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0
3	2	14	20670	(1,14)	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0
3	2	15	23530	(1,15)	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0
3	2	16	28730	(1,16)	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0
3	2	17	33930	(1,17)	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0
3	2	18	39130	(1,18)	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0
3	2	19	44330	(1,19)	0	0	0	1349	0	0	0	0	0	0	0	0	0	0	0
3	2	20	49530	(1,20)	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0
3	2	21	54580	(1,21)	0	0	0	1540	0	0	0	0	0	0	0	0	0	0	0
3	2	22	58580	(1,22)	0	0	0	1639	0	0	0	0	0	0	0	0	0	0	0
3	2	23	62580	(1,23)	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	0
3	2	24	66580	(1,24)	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0
3	2	25	70580	(1,25)	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0
3	2	26	74580	(1,26)	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0
3	2	27	78580	(1,27)	0	0	0	2169	0	0	0	0	0	0	0	0	0	0	0
3	2	28	82580	(1,28)	0	0	0	2282	0	0	0	0	0	0	0	0	0	0	0
3	2	29	86580	(1,29)	0	0	0	2397	0	0	0	0	0	0	0	0	0	0	0
3	2	30	90580	(1,30)	0	0	0	2515	0	0	0	0	0	0	0	0	0	0	0
3	2	31	94580	(1,31)	0	0	0	2635	0	0	0	0	0	0	0	0	0	0	0
3	2	32	98580	(1,32)	0	0	0	2757	0	0	0	0	0	0	0	0	0	0	0
3	2	33	102580	(1,33)	0	0	0	2882	0	0	0	0	0	0	0	0	0	0	0
3	2	34	106580	(1,34)	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0
3	2	35	110580	(1,35)	0	0	0	3138	0	0	0	0	0	0	0	0	0	0	0
3	3	1	2860	(2,1)	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
3	3	2	3900	(2,2)	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0
3	3	3	4940	(2,3)	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0
3	3	4	5980	(2,4)	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0
3	3	5	7020	(2,5)	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
3	3	6	8060	(2,6)	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0
3	3	7	9100	(2,7)	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0
3	3	8	10140	(2,8)	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0
3	3	9	11180	(2,9)	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0
3	3	10	12610	(2,10)	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0
3	3	11	14690	(2,11)	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0
3	3	12	16770	(2,12)	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0
3	3	13	18850	(2,13)	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0
3	3	14	20930	(2,14)	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0
3	3	15	24180	(2,15)	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0
3	3	16	29380	(2,16)	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0
3	3	17	34580	(2,17)	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0
3	3	18	39780	(2,18)	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0
3	3	19	44980	(2,19)	0	0	0	0	1349	0	0	0	0	0	0	0	0	0	0
3	3	20	50180	(2,20)	0	0	0	0	1443	0	0	0	0	0	0	0	0	0	0
3	3	21	55080	(2,21)	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	0
3	3	22	59080	(2,22)	0	0	0	0	1639	0	0	0	0	0	0	0	0	0	0
3	3	23	63080	(2,23)	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	0
3	3	24	67080	(2,24)	0	0	0	0	1844	0	0	0	0	0	0	0	0	0	0
3	3	25	71080	(2,25)	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0
3	3	26	75080	(2,26)	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0
3	3	27	79080	(2,27)	0	0	0	0	2169	0	0	0	0	0	0	0	0	0	0
3	3	28	83080	(2,28)	0	0	0	0	2282	0	0	0	0	0	0	0	0	0	0
3	3	29	87080	(2,29)	0	0	0	0	2397	0	0	0	0	0	0	0	0	0	0
3	3	30	91080	(2,30)	0	0	0	0	2515	0	0	0	0	0	0	0	0	0	0
3	3	31	95080	(2,31)	0	0	0	0	2635	0	0	0	0	0	0	0	0	0	0
3	3	32	99080	(2,32)	0	0	0	0	2757	0	0	0	0	0	0	0	0	0	0
3	3	33	103080	(2,33)	0	0	0	0	2882	0	0	0	0	0	0	0	0	0	0
3	3	34	107080	(2,34)	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0
3	3	35	111080	(2,35)	0	0	0	0	3138	0	0	0	0	0	0	0	0	0	0
3	4	1	2990	(3,1)	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
3	4	2	4030	(3,2)	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
3	4	3	5070	(3,3)	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
3	4	4	6110	(3,4)	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0
3	4	5	7150	(3,5)	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0
3	4	6	8190	(3,6)	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0
3	4	7	9230	(3,7)	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0
3	4	8	10270	(3,8)	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0
3	4	9	11310	(3,9)	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0
3	4	10	12870	(3,10)	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0
3	4	11	14950	(3,11)	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0
3	4	12	17030	(3,12)	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0
3	4	13	19110	(3,13)	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0
3	4	14	21190	(3,14)	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0
3	4	15	24830	(3,15)	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0
3	4	16	30030	(3,16)	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0
3	4	17	35230	(3,17)	0	0	0	0	0	0	1167	0	0	0	0	0	0	0	0
3	4	18	40430	(3,18)	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0
3	4	19	45630	(3,19)	0	0	0	0	0	0	1349	0	0	0	0	0	0	0	0
3	4	20	50830	(3,20)	0	0	0	0	0	0	1443	0	0	0	0	0	0	0	0
3	4	21	55580	(3,21)	0	0	0	0	0	0	1540	0	0	0	0	0	0	0	0
3	4	22	59580	(3,22)	0	0	0	0	0	0	1639	0	0	0	0	0	0	0	0
3	4	23	63580	(3,23)	0	0	0	0	0	0	1740	0	0	0	0	0	0	0	0
3	4	24	67580	(3,24)	0	0	0	0	0	0	1844	0	0	0	0	0	0	0	0
3	4	25	71580	(3,25)	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0
3	4	26	75580	(3,26)	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0
3	4	27	79580	(3,27)	0	0	0	0	0	0	2169	0	0	0	0	0	0	0	0
3	4	28	83580	(3,28)	0	0	0	0	0	0	2282	0	0	0	0	0	0	0	0
3	4	29	87580	(3,29)	0	0	0	0	0	0	2397	0	0	0	0	0	0	0	0
3	4	30	91580	(3,30)	0	0	0	0	0	0	2515	0	0	0	0	0	0	0	0
3	4	31	95580	(3,31)	0	0	0	0	0	0	2635	0	0	0	0	0	0	0	0
3	4	32	99580	(3,32)	0	0	0	0	0	0	2757	0	0	0	0	0	0	0	0
3	4	33	103580	(3,33)	0	0	0	0	0	0	2882	0	0	0	0	0	0	0	0
3	4	34	107580	(3,34)	0	0	0	0	0	0	3009	0	0	0	0	0	0	0	0
3	4	35	111580	(3,35)	0	0	0	0	0	0	3138	0	0	0	0	0	0	0	0
3	5	1	3120	(4,1)	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
3	5	2	4160	(4,2)	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0
3	5	3	5200	(4,3)	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0
3	5	4	6240	(4,4)	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0
3	5	5	7280	(4,5)	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0
3	5	6	8320	(4,6)	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0
3	5	7	9360	(4,7)	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0
3	5	8	10400	(4,8)	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0
3	5	9	11440	(4,9)	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0
3	5	10	13130	(4,10)	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0
3	5	11	15210	(4,11)	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0
3	5	12	17290	(4,12)	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0
3	5	13	19370	(4,13)	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0
3	5	14	21450	(4,14)	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0
3	5	15	25480	(4,15)	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0
3	5	16	30680	(4,16)	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0
3	5	17	35880	(4,17)	0	0	0	0	0	0	0	0	1167	0	0	0	0	0	0
3	5	18	41080	(4,18)	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0
3	5	19	46280	(4,19)	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0
3	5	20	51480	(4,20)	0	0	0	0	0	0	0	0	1443	0	0	0	0	0	0
3	5	21	56080	(4,21)	0	0	0	0	0	0	0	0	1540	0	0	0	0	0	0
3	5	22	60080	(4,22)	0	0	0	0	0	0	0	0	1639	0	0	0	0	0	0
3	5	23	64080	(4,23)	0	0	0	0	0	0	0	0	1740	0	0	0	0	0	0
3	5	24	68080	(4,24)	0	0	0	0	0	0	0	0	1844	0	0	0	0	0	0
3	5	25	72080	(4,25)	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0
3	5	26	76080	(4,26)	0	0	0	0	0	0	0	0	2058	0	0	0	0	0	0
3	5	27	80080	(4,27)	0	0	0	0	0	0	0	0	2169	0	0	0	0	0	0
3	5	28	84080	(4,28)	0	0	0	0	0	0	0	0	2282	0	0	0	0	0	0
3	5	29	88080	(4,29)	0	0	0	0	0	0	0	0	2397	0	0	0	0	0	0
3	5	30	92080	(4,30)	0	0	0	0	0	0	0	0	2515	0	0	0	0	0	0
3	5	31	96080	(4,31)	0	0	0	0	0	0	0	0	2635	0	0	0	0	0	0
3	5	32	100080	(4,32)	0	0	0	0	0	0	0	0	2757	0	0	0	0	0	0
3	5	33	104080	(4,33)	0	0	0	0	0	0	0	0	2882	0	0	0	0	0	0
3	5	34	108080	(4,34)	0	0	0	0	0	0	0	0	3009	0	0	0	0	0	0
3	5	35	112080	(4,35)	0	0	0	0	0	0	0	0	3138	0	0	0	0	0	0
3	6	1	3250	(5,1)	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
3	6	2	4290	(5,2)	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0
3	6	3	5330	(5,3)	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0
3	6	4	6370	(5,4)	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0
3	6	5	7410	(5,5)	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0
3	6	6	8450	(5,6)	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0
3	6	7	9490	(5,7)	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0
3	6	8	10530	(5,8)	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0
3	6	9	11570	(5,9)	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0
3	6	10	13390	(5,10)	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0
3	6	11	15470	(5,11)	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0
3	6	12	17550	(5,12)	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0
3	6	13	19630	(5,13)	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0
3	6	14	21710	(5,14)	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0
3	6	15	26130	(5,15)	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0
3	6	16	31330	(5,16)	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0
3	6	17	36530	(5,17)	0	0	0	0	0	0	0	1167	0	0	0	0	0	0	0
3	6	18	41730	(5,18)	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0
3	6	19	46930	(5,19)	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	0
3	6	20	52130	(5,20)	0	0	0	0	0	0	0	1443	0	0	0	0	0	0	0
3	6	21	56580	(5,21)	0	0	0	0	0	0	0	1540	0	0	0	0	0	0	0
3	6	22	60580	(5,22)	0	0	0	0	0	0	0	1639	0	0	0	0	0	0	0
3	6	23	64580	(5,23)	0	0	0	0	0	0	0	1740	0	0	0	0	0	0	0
3	6	24	68580	(5,24)	0	0	0	0	0	0	0	1844	0	0	0	0	0	0	0
3	6	25	72580	(5,25)	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0
3	6	26	76580	(5,26)	0	0	0	0	0	0	0	2058	0	0	0	0	0	0	0
3	6	27	80580	(5,27)	0	0	0	0	0	0	0	2169	0	0	0	0	0	0	0
3	6	28	84580	(5,28)	0	0	0	0	0	0	0	2282	0	0	0	0	0	0	0
3	6	29	88580	(5,29)	0	0	0	0	0	0	0	2397	0	0	0	0	0	0	0
3	6	30	92580	(5,30)	0	0	0	0	0	0	0	2515	0	0	0	0	0	0	0
3	6	31	96580	(5,31)	0	0	0	0	0	0	0	2635	0	0	0	0	0	0	0
3	6	32	100580	(5,32)	0	0	0	0	0	0	0	2757	0	0	0	0	0	0	0
3	6	33	104580	(5,33)	0	0	0	0	0	0	0	2882	0	0	0	0	0	0	0
3	6	34	108580	(5,34)	0	0	0	0	0	0	0	3009	0	0	0	0	0	0	0
3	6	35	112580	(5,35)	0	0	0	0	0	0	0	3138	0	0	0	0	0	0	0
3	7	1	3380	(6,1)	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
3	7	2	4420	(6,2)	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
3	7	3	5460	(6,3)	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0
3	7	4	6500	(6,4)	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0
3	7	5	7540	(6,5)	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0
3	7	6	8580	(6,6)	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0
3	7	7	9620	(6,7)	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0
3	7	8	10660	(6,8)	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0
3	7	9	11700	(6,9)	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0
3	7	10	13650	(6,10)	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0
3	7	11	15730	(6,11)	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0
3	7	12	17810	(6,12)	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0
3	7	13	19890	(6,13)	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0
3	7	14	21970	(6,14)	0	0	0	0	0	0	0	0	0	0	0	912	0	0	0
3	7	15	26780	(6,15)	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0
3	7	16	31980	(6,16)	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0
3	7	17	37180	(6,17)	0	0	0	0	0	0	0	0	0	0	0	1167	0	0	0
3	7	18	42380	(6,18)	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0
3	7	19	47580	(6,19)	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0
3	7	20	52780	(6,20)	0	0	0	0	0	0	0	0	0	0	0	1443	0	0	0
3	7	21	57080	(6,21)	0	0	0	0	0	0	0	0	0	0	0	1540	0	0	0
3	7	22	61080	(6,22)	0	0	0	0	0	0	0	0	0	0	0	1639	0	0	0
3	7	23	65080	(6,23)	0	0	0	0	0	0	0	0	0	0	0	1740	0	0	0
3	7	24	69080	(6,24)	0	0	0	0	0	0	0	0	0	0	0	1844	0	0	0
3	7	25	73080	(6,25)	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0
3	7	26	77080	(6,26)	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	0
3	7	27	81080	(6,27)	0	0	0	0	0	0	0	0	0	0	0	2169	0	0	0
3	7	28	85080	(6,28)	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	0
3	7	29	89080	(6,29)	0	0	0	0	0	0	0	0	0	0	0	2397	0	0	0
3	7	30	93080	(6,30)	0	0	0	0	0	0	0	0	0	0	0	2515	0	0	0
3	7	31	97080	(6,31)	0	0	0	0	0	0	0	0	0	0	0	2635	0	0	0
3	7	32	101080	(6,32)	0	0	0	0	0	0	0	0	0	0	0	2757	0	0	0
3	7	33	105080	(6,33)	0	0	0	0	0	0	0	0	0	0	0	2882	0	0	0
3	7	34	109080	(6,34)	0	0	0	0	0	0	0	0	0	0	0	3009	0	0	0
3	7	35	113080	(6,35)	0	0	0	0	0	0	0	0	0	0	0	3138	0	0	0
3	8	1	3510	(7,1)	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
3	8	2	4550	(7,2)	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
3	8	3	5590	(7,3)	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0
3	8	4	6630	(7,4)	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0
3	8	5	7670	(7,5)	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0
3	8	6	8710	(7,6)	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0
3	8	7	9750	(7,7)	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0
3	8	8	10790	(7,8)	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0
3	8	9	11830	(7,9)	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0
3	8	10	13910	(7,10)	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0
3	8	11	15990	(7,11)	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0
3	8	12	18070	(7,12)	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0
3	8	13	20150	(7,13)	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0
3	8	14	22230	(7,14)	0	0	0	0	0	0	0	0	0	0	0	0	912	0	0
3	8	15	27430	(7,15)	0	0	0	0	0	0	0	0	0	0	0	0	995	0	0
3	8	16	32630	(7,16)	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0
3	8	17	37830	(7,17)	0	0	0	0	0	0	0	0	0	0	0	0	1167	0	0
3	8	18	43030	(7,18)	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0
3	8	19	48230	(7,19)	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0
3	8	20	53430	(7,20)	0	0	0	0	0	0	0	0	0	0	0	0	1443	0	0
3	8	21	57580	(7,21)	0	0	0	0	0	0	0	0	0	0	0	0	1540	0	0
3	8	22	61580	(7,22)	0	0	0	0	0	0	0	0	0	0	0	0	1639	0	0
3	8	23	65580	(7,23)	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	0
3	8	24	69580	(7,24)	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	0
3	8	25	73580	(7,25)	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0
3	8	26	77580	(7,26)	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0
3	8	27	81580	(7,27)	0	0	0	0	0	0	0	0	0	0	0	0	2169	0	0
3	8	28	85580	(7,28)	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0
3	8	29	89580	(7,29)	0	0	0	0	0	0	0	0	0	0	0	0	2397	0	0
3	8	30	93580	(7,30)	0	0	0	0	0	0	0	0	0	0	0	0	2515	0	0
3	8	31	97580	(7,31)	0	0	0	0	0	0	0	0	0	0	0	0	2635	0	0
3	8	32	101580	(7,32)	0	0	0	0	0	0	0	0	0	0	0	0	2757	0	0
3	8	33	105580	(7,33)	0	0	0	0	0	0	0	0	0	0	0	0	2882	0	0
3	8	34	109580	(7,34)	0	0	0	0	0	0	0	0	0	0	0	0	3009	0	0
3	8	35	113580	(7,35)	0	0	0	0	0	0	0	0	0	0	0	0	3138	0	0
4	1	1	2900		150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	2	4060	(8,1)	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	3	5220	(8,2)	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	4	6380	(8,3)	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	5	7540	(8,4)	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	6	8700	(8,5)	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	7	9860	(8,6)	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	8	11020	(8,7)	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	9	12180	(8,8)	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	10	13485	(8,9)	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	11	15805	(8,10)	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	12	18125	(8,11)	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	13	20445	(8,12)	2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	14	22765	(8,13)	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	15	25520	(8,14)	2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	16	31320	(8,15)	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	17	37120	(8,16)	3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	18	42920	(8,17)	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	19	48720	(8,18)	4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	20	54520	(8,19)	4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	21	60320	(8,20)	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	22	64320	(8,21)	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	23	68320	(8,22)	5220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	24	72320	(8,23)	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	25	76320	(8,24)	5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	26	80320	(8,25)	6174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	27	84320	(8,26)	6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	28	88320	(8,27)	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	29	92320	(8,28)	7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	30	96320	(8,29)	7545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	31	100320	(8,30)	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	32	104320	(8,31)	8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	33	108320	(8,32)	8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	34	112320	(8,33)	9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	35	116320	(8,34)	9414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	1	3045	(1,1)	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
4	2	2	4205	(1,2)	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
4	2	3	5365	(1,3)	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
4	2	4	6525	(1,4)	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0
4	2	5	7685	(1,5)	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0
4	2	6	8845	(1,6)	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0
4	2	7	10005	(1,7)	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0
4	2	8	11165	(1,8)	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0
4	2	9	12325	(1,9)	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0
4	2	10	13775	(1,10)	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0
4	2	11	16095	(1,11)	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0
4	2	12	18415	(1,12)	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0
4	2	13	20735	(1,13)	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0
4	2	14	23055	(1,14)	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0
4	2	15	26245	(1,15)	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0
4	2	16	32045	(1,16)	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0
4	2	17	37845	(1,17)	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0
4	2	18	43645	(1,18)	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0
4	2	19	49445	(1,19)	0	0	0	1349	0	0	0	0	0	0	0	0	0	0	0
4	2	20	55245	(1,20)	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0
4	2	21	60820	(1,21)	0	0	0	1540	0	0	0	0	0	0	0	0	0	0	0
4	2	22	64820	(1,22)	0	0	0	1639	0	0	0	0	0	0	0	0	0	0	0
4	2	23	68820	(1,23)	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	0
4	2	24	72820	(1,24)	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0
4	2	25	76820	(1,25)	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0
4	2	26	80820	(1,26)	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0
4	2	27	84820	(1,27)	0	0	0	2169	0	0	0	0	0	0	0	0	0	0	0
4	2	28	88820	(1,28)	0	0	0	2282	0	0	0	0	0	0	0	0	0	0	0
4	2	29	92820	(1,29)	0	0	0	2397	0	0	0	0	0	0	0	0	0	0	0
4	2	30	96820	(1,30)	0	0	0	2515	0	0	0	0	0	0	0	0	0	0	0
4	2	31	100820	(1,31)	0	0	0	2635	0	0	0	0	0	0	0	0	0	0	0
4	2	32	104820	(1,32)	0	0	0	2757	0	0	0	0	0	0	0	0	0	0	0
4	2	33	108820	(1,33)	0	0	0	2882	0	0	0	0	0	0	0	0	0	0	0
4	2	34	112820	(1,34)	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0
