kfDays	wave	bossCampId	monsterCampId	bossHP	monsterHP
(150,299)	194	5	6	156600000	78300000
(150,299)	195	5	6	157320000	78660000
(150,299)	196	5	6	158040000	79020000
(150,299)	197	5	6	158760000	79380000
(150,299)	198	5	6	159480000	79740000
(150,299)	199	5	6	160200000	80100000
(150,299)	200	5	6	160920000	80460000
(150,299)	201	5	6	161640000	80820000
(150,299)	202	5	6	162360000	81180000
(150,299)	203	5	6	163080000	81540000
(150,299)	204	5	6	163800000	81900000
(150,299)	205	5	6	164520000	82260000
(150,299)	206	5	6	165240000	82620000
(150,299)	207	5	6	165960000	82980000
(150,299)	208	5	6	166680000	83340000
(150,299)	209	5	6	167400000	83700000
(150,299)	210	5	6	168120000	84060000
(150,299)	211	5	6	168840000	84420000
(150,299)	212	5	6	169560000	84780000
(150,299)	213	5	6	170280000	85140000
(150,299)	214	5	6	171000000	85500000
(150,299)	215	5	6	171720000	85860000
(150,299)	216	5	6	172440000	86220000
(150,299)	217	5	6	173160000	86580000
(150,299)	218	5	6	173880000	86940000
(150,299)	219	5	6	174600000	87300000
(150,299)	220	5	6	175320000	87660000
(150,299)	221	5	6	176040000	88020000
(150,299)	222	5	6	176760000	88380000
(150,299)	223	5	6	177480000	88740000
(150,299)	224	5	6	178200000	89100000
(150,299)	225	5	6	178920000	89460000
(150,299)	226	5	6	179640000	89820000
(150,299)	227	5	6	180360000	90180000
(150,299)	228	5	6	181080000	90540000
(150,299)	229	5	6	181800000	90900000
(150,299)	230	5	6	182520000	91260000
(150,299)	231	5	6	183240000	91620000
(150,299)	232	5	6	183960000	91980000
(150,299)	233	5	6	184680000	92340000
(150,299)	234	5	6	185400000	92700000
(150,299)	235	5	6	186120000	93060000
(150,299)	236	5	6	186840000	93420000
(150,299)	237	5	6	187560000	93780000
(150,299)	238	5	6	188280000	94140000
(150,299)	239	5	6	189000000	94500000
(150,299)	240	5	6	189720000	94860000
(150,299)	241	5	6	190440000	95220000
(150,299)	242	5	6	191160000	95580000
(150,299)	243	5	6	191880000	95940000
(150,299)	244	5	6	192600000	96300000
(150,299)	245	5	6	193320000	96660000
(150,299)	246	5	6	194040000	97020000
(150,299)	247	5	6	194760000	97380000
(150,299)	248	5	6	195480000	97740000
(150,299)	249	5	6	196200000	98100000
(150,299)	250	5	6	196920000	98460000
(150,299)	251	5	6	197640000	98820000
(150,299)	252	5	6	198360000	99180000
(150,299)	253	5	6	199080000	99540000
(150,299)	254	5	6	199800000	99900000
(150,299)	255	5	6	200520000	100260000
(150,299)	256	5	6	201240000	100620000
(150,299)	257	5	6	201960000	100980000
(150,299)	258	5	6	202680000	101340000
(150,299)	259	5	6	203400000	101700000
(150,299)	260	5	6	204120000	102060000
(150,299)	261	5	6	204840000	102420000
(150,299)	262	5	6	205560000	102780000
(150,299)	263	5	6	206280000	103140000
(150,299)	264	5	6	207000000	103500000
(150,299)	265	5	6	207720000	103860000
(150,299)	266	5	6	208440000	104220000
(150,299)	267	5	6	209160000	104580000
(150,299)	268	5	6	209880000	104940000
(150,299)	269	5	6	210600000	105300000
(150,299)	270	5	6	211320000	105660000
(150,299)	271	5	6	212040000	106020000
(150,299)	272	5	6	212760000	106380000
(150,299)	273	5	6	213480000	106740000
(150,299)	274	5	6	214200000	107100000
(150,299)	275	5	6	214920000	107460000
(150,299)	276	5	6	215640000	107820000
(150,299)	277	5	6	216360000	108180000
(150,299)	278	5	6	217080000	108540000
(150,299)	279	5	6	217800000	108900000
(150,299)	280	5	6	218520000	109260000
(150,299)	281	5	6	219240000	109620000
(150,299)	282	5	6	219960000	109980000
(150,299)	283	5	6	220680000	110340000
(150,299)	284	5	6	221400000	110700000
(150,299)	285	5	6	222120000	111060000
(150,299)	286	5	6	222840000	111420000
(150,299)	287	5	6	223560000	111780000
(150,299)	288	5	6	224280000	112140000
(150,299)	289	5	6	225000000	112500000
(150,299)	290	5	6	225720000	112860000
(150,299)	291	5	6	226440000	113220000
(150,299)	292	5	6	227160000	113580000
(150,299)	293	5	6	227880000	113940000
(150,299)	294	5	6	228600000	114300000
(150,299)	295	5	6	229320000	114660000
(150,299)	296	5	6	230040000	115020000
(150,299)	297	5	6	230760000	115380000
(150,299)	298	5	6	231480000	115740000
(150,299)	299	5	6	232200000	116100000
(150,299)	300	5	6	232920000	116460000
(300,9999)	1	5	6	30000000	15000000
(300,9999)	2	5	6	30600000	15300000
(300,9999)	3	5	6	31800000	15900000
(300,9999)	4	5	6	33000000	16500000
(300,9999)	5	5	6	34200000	17100000
(300,9999)	6	5	6	35400000	17700000
(300,9999)	7	5	6	36600000	18300000
(300,9999)	8	5	6	37800000	18900000
(300,9999)	9	5	6	39000000	19500000
(300,9999)	10	5	6	40200000	20100000
(300,9999)	11	5	6	41400000	20700000
(300,9999)	12	5	6	42600000	21300000
(300,9999)	13	5	6	43800000	21900000
(300,9999)	14	5	6	45000000	22500000
(300,9999)	15	5	6	46200000	23100000
(300,9999)	16	5	6	47400000	23700000
(300,9999)	17	5	6	48600000	24300000
(300,9999)	18	5	6	49800000	24900000
(300,9999)	19	5	6	51000000	25500000
(300,9999)	20	5	6	52200000	26100000
(300,9999)	21	5	6	53400000	26700000
(300,9999)	22	5	6	54600000	27300000
(300,9999)	23	5	6	55800000	27900000
(300,9999)	24	5	6	57000000	28500000
(300,9999)	25	5	6	58200000	29100000
(300,9999)	26	5	6	59400000	29700000
(300,9999)	27	5	6	60600000	30300000
(300,9999)	28	5	6	61800000	30900000
(300,9999)	29	5	6	63000000	31500000
(300,9999)	30	5	6	64200000	32100000
(300,9999)	31	5	6	65400000	32700000
(300,9999)	32	5	6	66600000	33300000
(300,9999)	33	5	6	67800000	33900000
(300,9999)	34	5	6	69000000	34500000
(300,9999)	35	5	6	70200000	35100000
(300,9999)	36	5	6	71400000	35700000
(300,9999)	37	5	6	72600000	36300000
(300,9999)	38	5	6	73800000	36900000
(300,9999)	39	5	6	75000000	37500000
(300,9999)	40	5	6	76200000	38100000
(300,9999)	41	5	6	77400000	38700000
(300,9999)	42	5	6	78600000	39300000
(300,9999)	43	5	6	79800000	39900000
(300,9999)	44	5	6	81000000	40500000
(300,9999)	45	5	6	82200000	41100000
(300,9999)	46	5	6	83400000	41700000
(300,9999)	47	5	6	84600000	42300000
(300,9999)	48	5	6	85800000	42900000
(300,9999)	49	5	6	87000000	43500000
(300,9999)	50	5	6	88200000	44100000
(300,9999)	51	5	6	89400000	44700000
(300,9999)	52	5	6	90600000	45300000
(300,9999)	53	5	6	91800000	45900000
(300,9999)	54	5	6	93000000	46500000
(300,9999)	55	5	6	94200000	47100000
(300,9999)	56	5	6	95400000	47700000
(300,9999)	57	5	6	96600000	48300000
(300,9999)	58	5	6	97800000	48900000
(300,9999)	59	5	6	99000000	49500000
(300,9999)	60	5	6	100200000	50100000
(300,9999)	61	5	6	101400000	50700000
(300,9999)	62	5	6	102600000	51300000
(300,9999)	63	5	6	103800000	51900000
(300,9999)	64	5	6	105000000	52500000
(300,9999)	65	5	6	106200000	53100000
(300,9999)	66	5	6	107400000	53700000
(300,9999)	67	5	6	108600000	54300000
(300,9999)	68	5	6	109800000	54900000
(300,9999)	69	5	6	111000000	55500000
(300,9999)	70	5	6	112200000	56100000
(300,9999)	71	5	6	113400000	56700000
(300,9999)	72	5	6	114600000	57300000
(300,9999)	73	5	6	115800000	57900000
(300,9999)	74	5	6	117000000	58500000
(300,9999)	75	5	6	118200000	59100000
(300,9999)	76	5	6	119400000	59700000
(300,9999)	77	5	6	120600000	60300000
(300,9999)	78	5	6	121800000	60900000
(300,9999)	79	5	6	123000000	61500000
(300,9999)	80	5	6	124200000	62100000
(300,9999)	81	5	6	125400000	62700000
(300,9999)	82	5	6	126600000	63300000
(300,9999)	83	5	6	127800000	63900000
(300,9999)	84	5	6	129000000	64500000
(300,9999)	85	5	6	130200000	65100000
(300,9999)	86	5	6	131400000	65700000
(300,9999)	87	5	6	132600000	66300000
(300,9999)	88	5	6	133800000	66900000
(300,9999)	89	5	6	135000000	67500000
(300,9999)	90	5	6	136200000	68100000
(300,9999)	91	5	6	137400000	68700000
(300,9999)	92	5	6	138600000	69300000
(300,9999)	93	5	6	139800000	69900000
(300,9999)	94	5	6	141000000	70500000
(300,9999)	95	5	6	142200000	71100000
(300,9999)	96	5	6	143400000	71700000
(300,9999)	97	5	6	144600000	72300000
(300,9999)	98	5	6	145800000	72900000
(300,9999)	99	5	6	147000000	73500000
(300,9999)	100	5	6	148200000	74100000
(300,9999)	101	5	6	149400000	74700000
(300,9999)	102	5	6	150600000	75300000
(300,9999)	103	5	6	151800000	75900000
(300,9999)	104	5	6	153000000	76500000
(300,9999)	105	5	6	154200000	77100000
(300,9999)	106	5	6	155400000	77700000
(300,9999)	107	5	6	156600000	78300000
(300,9999)	108	5	6	157800000	78900000
(300,9999)	109	5	6	159000000	79500000
(300,9999)	110	5	6	160200000	80100000
(300,9999)	111	5	6	161400000	80700000
(300,9999)	112	5	6	162600000	81300000
(300,9999)	113	5	6	163800000	81900000
(300,9999)	114	5	6	165000000	82500000
(300,9999)	115	5	6	166200000	83100000
(300,9999)	116	5	6	167400000	83700000
(300,9999)	117	5	6	168600000	84300000
(300,9999)	118	5	6	169800000	84900000
(300,9999)	119	5	6	171000000	85500000
(300,9999)	120	5	6	172200000	86100000
(300,9999)	121	5	6	173400000	86700000
(300,9999)	122	5	6	174600000	87300000
(300,9999)	123	5	6	175800000	87900000
(300,9999)	124	5	6	177000000	88500000
(300,9999)	125	5	6	178200000	89100000
(300,9999)	126	5	6	179400000	89700000
(300,9999)	127	5	6	180600000	90300000
(300,9999)	128	5	6	181800000	90900000
(300,9999)	129	5	6	183000000	91500000
(300,9999)	130	5	6	184200000	92100000
(300,9999)	131	5	6	185400000	92700000
(300,9999)	132	5	6	186600000	93300000
(300,9999)	133	5	6	187800000	93900000
(300,9999)	134	5	6	189000000	94500000
(300,9999)	135	5	6	190200000	95100000
(300,9999)	136	5	6	191400000	95700000
(300,9999)	137	5	6	192600000	96300000
(300,9999)	138	5	6	193800000	96900000
(300,9999)	139	5	6	195000000	97500000
(300,9999)	140	5	6	196200000	98100000
(300,9999)	141	5	6	197400000	98700000
(300,9999)	142	5	6	198600000	99300000
(300,9999)	143	5	6	199800000	99900000
(300,9999)	144	5	6	201000000	100500000
(300,9999)	145	5	6	202200000	101100000
(300,9999)	146	5	6	203400000	101700000
(300,9999)	147	5	6	204600000	102300000
(300,9999)	148	5	6	205800000	102900000
(300,9999)	149	5	6	207000000	103500000
(300,9999)	150	5	6	208200000	104100000
(300,9999)	151	5	6	209400000	104700000
(300,9999)	152	5	6	210600000	105300000
(300,9999)	153	5	6	211800000	105900000
(300,9999)	154	5	6	213000000	106500000
(300,9999)	155	5	6	214200000	107100000
(300,9999)	156	5	6	215400000	107700000
(300,9999)	157	5	6	216600000	108300000
(300,9999)	158	5	6	217800000	108900000
(300,9999)	159	5	6	219000000	109500000
(300,9999)	160	5	6	220200000	110100000
(300,9999)	161	5	6	221400000	110700000
(300,9999)	162	5	6	222600000	111300000
(300,9999)	163	5	6	223800000	111900000
(300,9999)	164	5	6	225000000	112500000
(300,9999)	165	5	6	226200000	113100000
(300,9999)	166	5	6	227400000	113700000
(300,9999)	167	5	6	228600000	114300000
(300,9999)	168	5	6	229800000	114900000
(300,9999)	169	5	6	231000000	115500000
(300,9999)	170	5	6	232200000	116100000
(300,9999)	171	5	6	233400000	116700000
(300,9999)	172	5	6	234600000	117300000
(300,9999)	173	5	6	235800000	117900000
(300,9999)	174	5	6	237000000	118500000
(300,9999)	175	5	6	238200000	119100000
(300,9999)	176	5	6	239400000	119700000
(300,9999)	177	5	6	240600000	120300000
(300,9999)	178	5	6	241800000	120900000
(300,9999)	179	5	6	243000000	121500000
(300,9999)	180	5	6	244200000	122100000
(300,9999)	181	5	6	245400000	122700000
(300,9999)	182	5	6	246600000	123300000
(300,9999)	183	5	6	247800000	123900000
(300,9999)	184	5	6	249000000	124500000
(300,9999)	185	5	6	250200000	125100000
(300,9999)	186	5	6	251400000	125700000
(300,9999)	187	5	6	252600000	126300000
(300,9999)	188	5	6	253800000	126900000
(300,9999)	189	5	6	255000000	127500000
(300,9999)	190	5	6	256200000	128100000
(300,9999)	191	5	6	257400000	128700000
(300,9999)	192	5	6	258600000	129300000
(300,9999)	193	5	6	259800000	129900000
(300,9999)	194	5	6	261000000	130500000
(300,9999)	195	5	6	262200000	131100000
(300,9999)	196	5	6	263400000	131700000
(300,9999)	197	5	6	264600000	132300000
(300,9999)	198	5	6	265800000	132900000
(300,9999)	199	5	6	267000000	133500000
(300,9999)	200	5	6	268200000	134100000
(300,9999)	201	5	6	269400000	134700000
(300,9999)	202	5	6	270600000	135300000
(300,9999)	203	5	6	271800000	135900000
(300,9999)	204	5	6	273000000	136500000
(300,9999)	205	5	6	274200000	137100000
(300,9999)	206	5	6	275400000	137700000
(300,9999)	207	5	6	276600000	138300000
(300,9999)	208	5	6	277800000	138900000
(300,9999)	209	5	6	279000000	139500000
(300,9999)	210	5	6	280200000	140100000
(300,9999)	211	5	6	281400000	140700000
(300,9999)	212	5	6	282600000	141300000
(300,9999)	213	5	6	283800000	141900000
(300,9999)	214	5	6	285000000	142500000
(300,9999)	215	5	6	286200000	143100000
(300,9999)	216	5	6	287400000	143700000
(300,9999)	217	5	6	288600000	144300000
(300,9999)	218	5	6	289800000	144900000
(300,9999)	219	5	6	291000000	145500000
(300,9999)	220	5	6	292200000	146100000
(300,9999)	221	5	6	293400000	146700000
(300,9999)	222	5	6	294600000	147300000
(300,9999)	223	5	6	295800000	147900000
(300,9999)	224	5	6	297000000	148500000
(300,9999)	225	5	6	298200000	149100000
(300,9999)	226	5	6	299400000	149700000
(300,9999)	227	5	6	300600000	150300000
(300,9999)	228	5	6	301800000	150900000
(300,9999)	229	5	6	303000000	151500000
(300,9999)	230	5	6	304200000	152100000
(300,9999)	231	5	6	305400000	152700000
(300,9999)	232	5	6	306600000	153300000
(300,9999)	233	5	6	307800000	153900000
(300,9999)	234	5	6	309000000	154500000
(300,9999)	235	5	6	310200000	155100000
(300,9999)	236	5	6	311400000	155700000
(300,9999)	237	5	6	312600000	156300000
(300,9999)	238	5	6	313800000	156900000
(300,9999)	239	5	6	315000000	157500000
(300,9999)	240	5	6	316200000	158100000
(300,9999)	241	5	6	317400000	158700000
(300,9999)	242	5	6	318600000	159300000
(300,9999)	243	5	6	319800000	159900000
(300,9999)	244	5	6	321000000	160500000
(300,9999)	245	5	6	322200000	161100000
(300,9999)	246	5	6	323400000	161700000
(300,9999)	247	5	6	324600000	162300000
(300,9999)	248	5	6	325800000	162900000
(300,9999)	249	5	6	327000000	163500000
(300,9999)	250	5	6	328200000	164100000
(300,9999)	251	5	6	329400000	164700000
(300,9999)	252	5	6	330600000	165300000
(300,9999)	253	5	6	331800000	165900000
(300,9999)	254	5	6	333000000	166500000
(300,9999)	255	5	6	334200000	167100000
(300,9999)	256	5	6	335400000	167700000
(300,9999)	257	5	6	336600000	168300000
(300,9999)	258	5	6	337800000	168900000
(300,9999)	259	5	6	339000000	169500000
(300,9999)	260	5	6	340200000	170100000
(300,9999)	261	5	6	341400000	170700000
(300,9999)	262	5	6	342600000	171300000
(300,9999)	263	5	6	343800000	171900000
(300,9999)	264	5	6	345000000	172500000
(300,9999)	265	5	6	346200000	173100000
(300,9999)	266	5	6	347400000	173700000
(300,9999)	267	5	6	348600000	174300000
(300,9999)	268	5	6	349800000	174900000
(300,9999)	269	5	6	351000000	175500000
(300,9999)	270	5	6	352200000	176100000
(300,9999)	271	5	6	353400000	176700000
(300,9999)	272	5	6	354600000	177300000
(300,9999)	273	5	6	355800000	177900000
(300,9999)	274	5	6	357000000	178500000
(300,9999)	275	5	6	358200000	179100000
(300,9999)	276	5	6	359400000	179700000
(300,9999)	277	5	6	360600000	180300000
(300,9999)	278	5	6	361800000	180900000
(300,9999)	279	5	6	363000000	181500000
(300,9999)	280	5	6	364200000	182100000
(300,9999)	281	5	6	365400000	182700000
(300,9999)	282	5	6	366600000	183300000
(300,9999)	283	5	6	367800000	183900000
(300,9999)	284	5	6	369000000	184500000
(300,9999)	285	5	6	370200000	185100000
(300,9999)	286	5	6	371400000	185700000
(300,9999)	287	5	6	372600000	186300000
(300,9999)	288	5	6	373800000	186900000
(300,9999)	289	5	6	375000000	187500000
(300,9999)	290	5	6	376200000	188100000
(300,9999)	291	5	6	377400000	188700000
(300,9999)	292	5	6	378600000	189300000
(300,9999)	293	5	6	379800000	189900000
(300,9999)	294	5	6	381000000	190500000
(300,9999)	295	5	6	382200000	191100000
(300,9999)	296	5	6	383400000	191700000
(300,9999)	297	5	6	384600000	192300000
(300,9999)	298	5	6	385800000	192900000
(300,9999)	299	5	6	387000000	193500000
(300,9999)	300	5	6	388200000	194100000
