key	string
群P	□
馬勒戈壁	□
雙飛	□
周恩來	□
碡	□
籀	□
朱駿	□
朱狨基	□
朱容基	□
朱溶劑	□
朱熔基	□
朱鎔基	□
邾	□
豬操	□
豬聾畸	□
豬毛	□
豬毛1	□
舳	□
瘃	□
躅	□
翥	□
專政	□
顓	□
爿	□
隹	□
窀	□
卓伯源	□
倬	□
斫	□
諑	□
髭	□
鯔	□
子宮	□
秭	□
訾	□
自焚	□
自民黨	□
自慰	□
自已的故事	□
自由民主論壇	□
總理	□
傯	□
諏	□
陬	□
鄹	□
鯫	□
躦	□
纘	□
作愛	□
作秀	□
阼	□
祚	□
做愛	□
阿扁萬歲	□
阿萊娜	□
啊無卵	□
埃裏克蘇特勤	□
埃斯萬	□
艾麗絲	□
愛滋	□
愛滋病	□
垵	□
暗黑法師	□
嶴	□
奧克拉	□
奧拉德	□
奧利弗	□
奧魯奇	□
奧倫	□
奧特蘭	□
㈧	□
巴倫侍從	□
巴倫坦	□
白立樸	□
白夢	□
白皮書	□
班禪	□
寶石商人	□
保釣	□
鮑戈	□
鮑彤	□
鮑伊	□
暴風亡靈	□
暴亂	□
暴熱的戰士	□
暴躁的城塔野獸	□
暴躁的警衛兵靈魂	□
暴躁的馬杜克	□
北大三角地論壇	□
北韓	□
北京當局	□
北美自由論壇	□
貝尤爾	□
韝	□
逼樣	□
比樣	□
蹕	□
颮	□
鑣	□
婊子養的	□
賓周	□
冰後	□
博訊	□
不滅帝王	□
不爽不要錢	□
布萊爾	□
佈雷爾	□
蔡崇國	□
蔡啓芳	□
黲	□
操鶏	□
操那嗎B	□
操那嗎逼	□
操那嗎比	□
操你媽	□
操你爺爺	□
曹長青	□
曹剛川	□
草	□
草你媽	□
草擬媽	□
冊那娘餓比	□
插那嗎B	□
插那嗎逼	□
插那嗎比	□
插你媽	□
插你爺爺	□
覘	□
蕆	□
囅	□
閶	□
長官沙塔特	□
常勁	□
朝鮮	□
車侖	□
車侖女幹	□
沉睡圖騰	□
陳炳基	□
陳博志	□
陳定南	□
陳建銘	□
陳景俊	□
陳菊	□
陳軍	□
陳良宇	□
陳蒙	□
陳破空	□
陳水扁	□
陳唐山	□
陳希同	□
陳小同	□
陳宣良	□
陳學聖	□
陳一諮	□
陳總統	□
諶	□
齔	□
櫬	□
讖	□
程凱	□
程鐵軍	□
鴟	□
癡鳩	□
癡拈	□
遲鈍的圖騰	□
持不同政見	□
赤色騎士	□
赤色戰士	□
處女膜	□
傳染性病	□
吹簫	□
春夏自由論壇	□
戳那嗎B	□
戳那嗎逼	□
戳那嗎比	□
輳	□
鹺	□
錯B	□
錯逼	□
錯比	□
錯那嗎B	□
錯那嗎逼	□
錯那嗎比	□
達夫警衛兵	□
達夫侍從	□
達癩	□
打飛機	□
大參考	□
大東亞	□
大東亞共榮	□
大鶏巴	□
大紀元	□
大紀元新聞網	□
大紀園	□
大家論壇	□
大奶媽	□
大史記	□
大史紀	□
大衛教	□
大中國論壇	□
大中華論壇	□
大衆真人真事	□
紿	□
戴維教	□
戴相龍	□
彈劾	□
氹	□
蕩婦	□
導師	□
盜竊犯	□
德維爾	□
登輝	□
鄧笑貧	□
糴	□
迪裏夏提	□
覿	□
地下教會	□
帝國主義	□
電視流氓	□
叼你媽	□
釣魚島	□
丁關根	□
東北獨立	□
東部地下水路	□
東方紅時空	□
東方時空	□
東南西北論談	□
東社	□
東升	□
東條	□
東條英機	□
東突暴動	□
東突獨立	□
東土耳其斯坦	□
東西南北論壇	□
東亞	□
東院看守	□
動亂	□
鬥士哈夫拉蘇	□
鬥士霍克	□
獨裁	□
獨裁政治	□
獨夫	□
獨立臺灣會	□
俄國	□
鮞	□
㈡	□
發楞	□
發掄	□
發掄功	□
發倫	□
發倫功	□
發輪	□
發論	□
發論公	□
發論功	□
發騷	□
發正念	□
法~倫	□
法~淪	□
法~綸	□
法~輪	□
法~論	□
法爾卡	□
法掄	□
法掄功	□
法侖	□
法淪	□
法綸	□
法輪大法	□
法輪功	□
法十輪十功	□
法謫	□
法謫功	□
反封鎖	□
反封鎖技術	□
反腐敗論壇	□
反人類	□
反社會	□
方勵之	□
防衛指揮官	□
放蕩	□
飛揚論壇	□
廢墟守護者	□
費鴻泰	□
費良勇	□
分隊長施蒂文	□
粉飾太平	□
糞便	□
鱝	□
豐饒的果實	□
風雨神州	□
風雨神州論壇	□
封從德	□
封殺	□
封印的靈魂騎士	□
馮東海	□
馮素英	□
紱	□
襆	□
嘸	□
傅作義	□
幹bi	□
幹逼	□
幹比	□
幹的你	□
幹幹幹	□
幹她	□
幹你	□
幹你老比	□
幹你老母	□
幹你娘	□
幹全家	□
幹死	□
幹死你	□
幹他	□
幹一家	□
趕你娘	□
岡巒	□
剛比	□
剛比樣子	□
崗哨士兵	□
肛門	□
高麗棒子	□
高文謙	□
高薪養廉	□
高自聯	□
膏藥旗	□
戈瑞爾德	□
戈揚	□
鴿派	□
歌功頌德	□
格雷(關卡排名管理者)	□
格魯	□
格魯(城鎮移動)	□
鯁	□
工自聯	□
弓雖	□
共産	□
共産黨	□
共産主義	□
共黨	□
共軍	□
共榮圈	□
緱	□
狗誠	□
狗狼養的	□
狗娘養的	□
狗養	□
狗雜種	□
覯	□
轂	□
古龍祭壇	□
骨獅	□
鯝	□
鴰	□
詿	□
關卓中	□
貫通兩極法	□
廣聞	□
嬀	□
龜兒子	□
龜公	□
龜孫子	□
龜頭	□
龜投	□
劌	□
緄	□
滾那嗎	□
滾那嗎B	□
滾那嗎錯比	□
滾那嗎老比	□
滾那嗎瘟比	□
鯀	□
咼	□
郭俊銘	□
郭羅基	□
郭岩華	□
國家安全	□
國家機密	□
國軍	□
國賊	□
哈爾羅尼	□
頇	□
韓東方	□
韓聯潮	□
韓正	□
漢奸	□
顥	□
灝	□
河殤	□
賀國強	□
賀龍	□
黑社會	□
黑手黨	□
紅燈區	□
紅色恐怖	□
紅炎猛獸	□
洪傳	□
洪興	□
洪哲勝	□
黌	□
鱟	□
胡緊掏	□
胡錦滔	□
胡錦淘	□
胡景濤	□
胡喬木	□
胡總書記	□
湖岸護衛兵	□
湖岸警衛兵	□
湖岸哨兵隊長	□
護法	□
鸌	□
華建敏	□
華通時事論壇	□
華夏文摘	□
華語世界論壇	□
華嶽時事論壇	□
懷特	□
鍰	□
皇軍	□
黃伯源	□
黃慈萍	□
黃禍	□
黃劍輝	□
黃金幼龍	□
黃菊	□
黃片	□
黃翔	□
黃義交	□
黃仲生	□
回民暴動	□
噦	□
繢	□
毀滅步兵	□
毀滅騎士	□
毀滅射手	□
昏迷圖騰	□
混亂的圖騰	□
鍃	□
活動	□
擊倒圖騰	□
擊傷的圖騰	□
鶏8	□
鶏八	□
鶏巴	□
鶏吧	□
鶏鶏	□
鶏奸	□
鶏毛信文匯	□
鶏女	□
鶏院	□
姬勝德	□
積克館	□
賫	□
鱭	□
賈廷安	□
賈育台	□
戔	□
監視塔	□
監視塔哨兵	□
監視塔哨兵隊長	□
鰹	□
韉	□
簡肇棟	□
建國黨	□
賤B	□
賤bi	□
賤逼	□
賤比	□
賤貨	□
賤人	□
賤種	□
江八點	□
江羅	□
江綿恒	□
江戲子	□
江則民	□
江澤慧	□
江賊	□
江賊民	□
薑春雲	□
將則民	□
僵賊	□
僵賊民	□
講法	□
蔣介石	□
蔣中正	□
降低命中的圖騰	□
醬豬媳	□
撟	□
狡猾的達夫	□
矯健的馬努爾	□
嶠	□
教養院	□
癤	□
揭批書	□
訐	□
她媽	□
屆中央政治局委員	□
金槍不倒	□
金堯如	□
金澤辰	□
巹	□
錦濤	□
經文	□
經血	□
莖候佳陰	□
荊棘護衛兵	□
靖國神社	□
㈨	□
舊斗篷哨兵	□
齟	□
巨槌騎兵	□
巨鐵角哈克	□
鋸齒通道被遺棄的骷髏	□
鋸齒通道骷髏	□
屨	□
棬	□
絕望之地	□
譎	□
軍妓	□
開苞	□
開放雜志	□
凱奧勒尼什	□
凱爾本	□
凱爾雷斯	□
凱特切爾	□
砍翻一條街	□
看中國	□
闞	□
靠你媽	□
柯賜海	□
柯建銘	□
科萊爾	□
克萊恩	□
克萊特	□
克勞森	□
客戶服務	□
緙	□
空氣精靈	□
空虛的伊坤	□
空虛之地	□
恐怖主義	□
瞘	□
嚳	□
鄺錦文	□
貺	□
昆圖	□
拉姆斯菲爾德	□
拉皮條	□
萊特	□
賴士葆	□
蘭迪	□
爛B	□
爛逼	□
爛比	□
爛袋	□
爛貨	□
濫B	□
濫逼	□
濫比	□
濫貨	□
濫交	□
勞動教養所	□
勞改	□
勞教	□
鰳	□
雷尼亞	□
誄	□
李紅痔	□
李洪寬	□
李繼耐	□
李蘭菊	□
李老師	□
李錄	□
李祿	□
李慶安	□
李慶華	□
李淑嫻	□
李鐵映	□
李旺陽	□
李小鵬	□
李月月鳥	□
李志綏	□
李總理	□
李總統	□
裏菲斯	□
鱧	□
轢	□
躒	□
奩	□
連方瑀	□
連惠心	□
連勝德	□
連勝文	□
連戰	□
聯總	□
廉政大論壇	□
煉功	□
兩岸關係	□
兩岸三地論壇	□
兩個中國	□
兩會	□
兩會報道	□
兩會新聞	□
廖錫龍	□
林保華	□
林長盛	□
林佳龍	□
林信義	□
林正勝	□
林重謨	□
躪	□
淩鋒	□
劉賓深	□
劉賓雁	□
劉剛	□
劉國凱	□
劉華清	□
劉俊國	□
劉凱中	□
劉千石	□
劉青	□
劉山青	□
劉士賢	□
劉文勝	□
劉文雄	□
劉曉波	□
劉曉竹	□
劉永川	□
㈥	□
鷚	□
龍虎豹	□
龍火之心	□
盧卡	□
盧西德	□
陸委會	□
輅	□
呂京花	□
呂秀蓮	□
亂交	□
亂倫	□
亂輪	□
鋝	□
掄功	□
倫功	□
輪大	□
輪功	□
輪奸	□
論壇管理員	□
羅福助	□
羅幹	□
羅禮詩	□
羅文嘉	□
羅志明	□
腡	□
濼	□
洛克菲爾特	□
媽B	□
媽比	□
媽的	□
媽批	□
馬大維	□
馬克思	□
馬良駿	□
馬三家	□
馬時敏	□
馬特斯	□
馬英九	□
馬永成	□
瑪麗亞	□
瑪雅	□
嗎的	□
嗎啡	□
勱	□
麥克斯	□
賣逼	□
賣比	□
賣國	□
賣騷	□
賣淫	□
瞞報	□
毛厠洞	□
毛賊	□
毛賊東	□
美國	□
美國參考	□
美國佬	□
美國之音	□
蒙獨	□
蒙古達子	□
蒙古獨	□
蒙古獨立	□
禰	□
羋	□
綿恒	□
黽	□
民國	□
民進黨	□
民聯	□
民意論壇	□
民陣	□
民主墻	□
緡	□
湣	□
鰵	□
摸你鶏巴	□
莫偉強	□
木子論壇	□
內褲	□
內衣	□
那嗎B	□
那嗎逼	□
那嗎錯比	□
那嗎老比	□
那嗎瘟比	□
那娘錯比	□
納粹	□
奶頭	□
南大自由論壇	□
南蠻子	□
鬧事	□
能樣	□
尼奧夫	□
倪育賢	□
鯢	□
你媽	□
你媽逼	□
你媽比	□
你媽的	□
你媽了妹	□
你說我說論壇	□
你爺	□
娘餓比	□
捏你鶏巴	□
儂著岡巒	□
儂著卵拋	□
奴隸魔族士兵	□
女幹	□
女主人羅姬馬莉	□
儺	□
諾姆	□
潘國平	□
蹣	□
龐建國	□
泡沫經濟	□
轡	□
噴你	□
皮條客	□
羆	□
諞	□
潑婦	□
齊墨	□
齊諾	□
騎你	□
磧	□
僉	□
鈐	□
錢達	□
錢國梁	□
錢其琛	□
膁	□
槧	□
錆	□
繰	□
喬石	□
喬伊	□
橋侵襲兵	□
譙	□
鞽	□
篋	□
親美	□
親民黨	□
親日	□
欽本立	□
禽獸	□
唚	□
輕舟快訊	□
情婦	□
情獸	□
檾	□
慶紅	□
丘垂貞	□
詘	□
去你媽的	□
闃	□
全國兩會	□
全國人大	□
犬	□
綣	□
瘸腿幫	□
愨	□
讓你操	□
熱比婭	□
熱站政論網	□
人民報	□
人民大會堂	□
人民內情真相	□
人民真實	□
人民之聲論壇	□
人權	□
日本帝國	□
日軍	□
日內瓦金融	□
日你媽	□
日你爺爺	□
日朱駿	□
顬	□
乳頭	□
乳暈	□
瑞士金融大學	□
薩達姆	□
三K黨	□
三個代表	□
三級片	□
三去車侖工力	□
㈢	□
毿	□
糝	□
騷B	□
騷棒	□
騷包	□
騷逼	□
騷棍	□
騷貨	□
騷鶏	□
騷卵	□
殺你全家	□
殺你一家	□
殺人犯	□
傻鳥	□
煞筆	□
山口組	□
善惡有報	□
上訪	□
上海幫	□
上海孤兒院	□
厙	□
社會主義	□
射了還說要	□
灄	□
詵	□
神經病	□
諗	□
生孩子沒屁眼	□
生命分流的圖騰	□
澠	□
聖射手	□
聖戰	□
盛華仁	□
濕了還說不要	□
濕了還說要	□
釃	□
鯴	□
㈩	□
石化圖騰	□
石拳戰鬥兵	□
時代論壇	□
時事論壇	□
鰣	□
史萊姆	□
史萊姆王	□
士兵管理員瓦爾臣	□
世界經濟導報	□
事實獨立	□
侍從貝赫爾特	□
侍從倫斯韋	□
貰	□
攄	□
數據中國	□
雙十節	□
氵去車侖工力	□
氵去車侖工力?	□
稅力	□
司馬晉	□
司馬璐	□
司徒華	□
私?服	□
私處	□
思科羅	□
斯諾	□
斯皮爾德	□
四川獨	□
四川獨立	□
四人幫	□
㈣	□
宋書元	□
藪	□
蘇菲爾	□
蘇拉	□
蘇南成	□
蘇紹智	□
蘇特勒守護兵	□
蘇特勤	□
蘇特勤護衛兵	□
蘇特勤魔法師	□
蘇曉康	□
蘇盈貴	□
蘇貞昌	□
誶	□
碎片製造商人馬克	□
碎片製造商人蘇克	□
孫大千	□
孫中山	□
他媽	□
他媽的	□
他嗎的	□
他母親	□
塔內	□
塔烏	□
鰨	□
闥	□
臺盟	□
臺灣帝國	□
臺灣獨立	□
臺灣獨	□
臺灣共産黨	□
臺灣狗	□
臺灣建國運動組織	□
臺灣民國	□
臺灣青年獨立聯盟	□
臺灣政論區	□
臺灣自由聯盟	□
鮐	□
太監	□
泰奴橋警衛兵	□
泰奴橋掠奪者	□
湯光中	□
唐柏橋	□
鞀	□
謄	□
天安門	□
天安門錄影帶	□
天安門事件	□
天安門屠殺	□
天安門一代	□
天閹	□
田紀雲	□
齠	□
鰷	□
銚	□
庭院警衛兵	□
統獨	□
統獨論壇	□
統戰	□
頭領奧馬	□
頭領墳墓管理員	□
圖書管理員卡特	□
屠殺	□
團長戈登	□
團員馬爾汀	□
摶	□
鼉	□
籜	□
膃	□
外交論壇	□
外交與方略	□
晚年周恩來	□
綰	□
萬裡	□
萬潤南	□
萬維讀者論壇	□
萬曉東	□
王寶森	□
王超華	□
王輔臣	□
王剛	□
王涵萬	□
王滬寧	□
王軍濤	□
王樂泉	□
王潤生	□
王世堅	□
王世勛	□
王秀麗	□
王兆國	□
網禪	□
網特	□
猥褻	□
鮪	□
溫B	□
溫逼	□
溫比	□
溫家寶	□
溫元凱	□
閿	□
無界瀏覽器	□
吳百益	□
吳敦義	□
吳方城	□
吳弘達	□
吳宏達	□
吳仁華	□
吳淑珍	□
吳學燦	□
吳學璨	□
吳育升	□
吳志芳	□
西藏獨	□
吸收的圖騰	□
吸血獸	□
覡	□
洗腦	□
系統	□
系統公告	□
餼	□
郤	□
下賤	□
下體	□
薟	□
躚	□
鮮族	□
獫	□
蜆	□
峴	□
現金	□
現金交易	□
獻祭的圖騰	□
鯗	□
項懷誠	□
項小吉	□
嘵	□
小B樣	□
小比樣	□
小參考	□
小鶏鶏	□
小靈通	□
小泉純一郎	□
謝長廷	□
謝深山	□
謝選駿	□
謝中之	□
辛灝年	□
新觀察論壇	□
新華舉報	□
新華內情	□
新華通論壇	□
新疆獨	□
新生網	□
新手訓練營	□
新聞出版總署	□
新聞封鎖	□
新義安	□
新語絲	□
信用危機	□
邢錚	□
性愛	□
性無能	□
修煉	□
頊	□
虛弱圖騰	□
虛無的飽食者	□
徐國舅	□
許財利	□
許家屯	□
許信良	□
諼	□
薛偉	□
學潮	□
學聯	□
學運	□
學自聯	□
澩	□
閹狗	□
訁	□
嚴家其	□
嚴家祺	□
閻明複	□
顔清標	□
顔慶章	□
顔射	□
讞	□
央視內部晚會	□
陽具	□
陽痿	□
陽物	□
楊懷安	□
楊建利	□
楊巍	□
楊月清	□
楊周	□
姚羅	□
姚月謙	□
軺	□
搖頭丸	□
藥材商人蘇耐得	□
藥水	□
耶穌	□
野鶏	□
葉菊蘭	□
夜話紫禁城	□
一陀糞	□
㈠	□
伊莎貝爾	□
伊斯蘭	□
伊斯蘭亞格林尼斯	□
遺精	□
議長阿茵斯塔	□
議員斯格文德	□
異見人士	□
異型叛軍	□
異議人士	□
易丹軒	□
意志不堅的圖騰	□
瘞	□
陰部	□
陰唇	□
陰道	□
陰蒂	□
陰戶	□
陰莖	□
陰精	□
陰毛	□
陰門	□
陰囊	□
陰水	□
淫蕩	□
淫穢	□
淫貨	□
淫賤	□
尹慶民	□
引導	□
隱者之路	□
鷹眼派氏族	□
硬直圖騰	□
憂鬱的艾拉	□
尤比亞	□
由喜貴	□
遊蕩的僵屍	□
游蕩的士兵	□
游蕩爪牙	□
遊錫坤	□
遊戲管理員	□
友好的魯德	□
幼齒	□
幼龍	□
於幼軍	□
余英時	□
漁夫菲斯曼	□
輿論	□
輿論反制	□
傴	□
宇明網	□
齬	□
飫	□
鵒	□
元老蘭提(沃德）	□
圓滿	□
緣圈圈	□
遠志明	□
月經	□
韞	□
雜種	□
鏨	□
造愛	□
則民	□
擇民	□
澤夫	□
澤民	□
賾	□
賊民	□
譖	□
紮卡維是英雄	□
驏	□
張伯笠	□
張博雅	□
張鋼	□
張健	□
張林	□
張清芳	□
張偉國	□
張溫鷹	□
張昭富	□
張志清	□
章孝嚴	□
帳號	□
賬號	□
招鶏	□
趙海青	□
趙建銘	□
趙南	□
趙品潞	□
趙曉微	□
趙紫陽	□
貞操	□
鎮壓	□
爭鳴論壇	□
正見網	□
正義黨論壇	□
㊣	□
鄭寶清	□
鄭麗文	□
鄭義	□
鄭餘鎮	□
鄭源	□
鄭運鵬	□
政權	□
政治反對派	□
縶	□
躑	□
指點江山論壇	□
騭	□
觶	□
躓	□
中毒的圖騰	□
中毒圖騰	□
中俄邊界	□
中國復興論壇	□
中國共産黨	□
中國孤兒院	□
中國和平	□
中國論壇	□
中國社會進步黨	□
中國社會論壇	□
中國威脅論	□
中國問題論壇	□
中國移動通信	□
中國真實內容	□
中國之春	□
中國豬	□
中華大地	□
中華大衆	□
中華講清	□
中華民國	□
中華人民實話實說	□
中華人民正邪	□
中華時事	□
中華養生益智功	□
中華真實報道	□
中央電視臺	□
鐘山風雨論壇	□
周鋒鎖	□
周守訓	□
朱鳳芝	□
朱立倫	□
朱溶劑	□
㈱	□
豬聾畸	□
主攻指揮官	□
主義	□
助手威爾特	□
專制	□
顓	□
轉化	□
諑	□
資本主義	□
鯔	□
子宮	□
自民黨	□
自由民主論壇	□
總理	□
諏	□
鯫	□
躦	□
纘	□
作愛	□
做愛	□
胡總書記	□
胡景濤	□
大紀元	□
大紀元新聞網	□
燕玲論壇	□
fuck	□
共產黨	□
urban	□
我操	□
cao	□
他媽的	□
TMD	□
雞巴	□
煞筆	□
傻B	□
法輪功	□
江澤民	□
胡錦濤	□
溫家寶	□
urban-rivals	□
rivals	□
我日	□
UR	□
ur	□
性交	□
口交	□
婊子	□
妓女	□
她媽	□
牛逼	□
牛B	□
牛比	□
煞筆	□
傻逼	□
傻B	□
操你媽	□
裝逼	□
裝B	□
日你媽	□
不玩了	□
刪號	□
賣號	□
刪 號	□
媽的	□
媽逼	□
草你媽	□
T.M.D	□
JB	□
jb	□
出售帳號	□
出售此號	□
賣號	□
U/R	□
U-R	□
j8	□
嗎的	□
8仙	□
狗日	□
出售神符	□
色情	□
黃色	□
藏獨	□
台獨	□
法輪大法	□
雞巴	□
毛澤東	□
NPC	□
*法*輪*功*	□
*李*洪*志*阿扁	□
阿扁萬歲	□
阿拉	□
阿拉法特	□
挨球	□
安南	□
安全局	□
澳洲光明網	□
八九	□
八九風波	□
辦理文憑	□
辦理證件	□
包皮	□
保釣	□
保監會	□
保密局	□
鴇	□
鮑嶽橋	□
暴動	□
暴亂	□
暴徒	□
北京之春	□
貝肉	□
本?拉登	□
本?拉登	□
苯比	□
笨屄	□
笨逼	□
屄	□
屄毛	□
逼毛	□
逼你老母	□
逼樣	□
比毛	□
婊	□
婊子	□
賓周	□
冰毒	□
波霸	□
博訊	□
薄一波	□
布雷爾	□
佈雷爾	□
布希	□
布希	□
財政部	□
參事室	□
藏獨	□
藏獨	□
藏獨	□
操	□
操GM	□
操Gm	□
操gM	□
操gm	□
操XX	□
操逼	□
操比	□
操蛋	□
操你	□
 交媾	□
CAO	□
 K粉	□
J8	□
 小姐兼職	□
交媾	□
西藏314事件	□
新疆7.5事件	□
 亂倫	□
毛片	□
黃片	□
交配	□
群交	□
小姐兼職	□
茉莉花革命	□
操你八輩祖宗	□
操你媽	□
操你媽屄	□
操他	□
曹剛川	□
草的你媽	□
草媽	□
草你媽	□
草擬媽	□
肏	□
測繪局	□
插GM	□
插Gm	□
插gM	□
插gm	□
插妳	□
插你	□
插你媽	□
插深些	□
產權局	□
朝鮮	□
車臣	□
車侖	□
陳功	□
陳良宇	□
陳水扁	□
陳希同	□
陳曉寧	□
陳毅	□
陳至立	□
成人電影	□
成人片	□
吃大便	□
吃屎	□
遲浩田	□
赤匪	□
抽插	□
抽你丫的	□
臭化西	□
出售假幣	□
出售槍支	□
出售手槍	□
吹喇叭	□
吹簫	□
春藥	□
蠢豬	□
戳你	□
粗制嗎啡	□
催情藥	□
達賴	□
達賴喇嘛	□
打炮	□
大B	□
大逼	□
大便	□
大波波	□
大麻	□
大麻樹脂	□
大麻油	□
大師	□
大衛教	□
大學騷亂	□
大血B	□
大血比	□
呆卵	□
戴海靜	□
戴紅	□
戴晶	□
大衛教	□
黨主席	□
蕩婦	□
檔案局	□
盜竊犯	□
盜竊犯	□
道教	□
鄧小平	□
帝國主義	□
電監會	□
叼你	□
叼你媽	□
屌	□
屌7	□
屌鳩	□
屌毛	□
屌妳	□
屌七	□
屌西	□
釣魚臺	□
丁關根	□
丁子霖	□
東北獨立	□
東升	□
東條英機	□
東突	□
東突暴動和獨立	□
東突組織	□
東亞病夫	□
董建華	□
董賤華	□
董文華	□
懂文華	□
獨立	□
獨立臺灣會	□
恩格斯	□
二B	□
二屄	□
二逼	□
二乙基醯胺發掄	□
發掄功	□
發倫	□
發倫功	□
發輪	□
發論	□
發論公	□
發論功	□
發騷	□
法(輪)功	□
法*輪*功	□
法功	□
法愣	□
法侖	□
法輪	□
法輪大法	□
法輪功	□
法西斯	□
法制辦	□
反動	□
反革命	□
發票	□
冰粉	□
性奴	□
反共	□
反華	□
反恐委員會	□
反日	□
反政府	□
分裂祖國	□
佛教	□
佛展千手法	□
佛祖	□
斧頭鐮刀	□
阝月	□
傅鵬	□
傅作義	□
幹GM	□
幹Gm	□
幹gM	□
幹gm	□
幹拎娘	□
幹妳	□
幹妳老母	□
幹妳媽	□
幹妳娘	□
幹你	□
幹你媽	□
幹你媽b	□
幹你媽逼	□
幹你娘	□
幹七八	□
幹死你	□
肛	□
肛交	□
肛門	□
港澳辦	□
高俊	□
高麗棒子	□
高校暴亂	□
高校群體事件	□
高校騷亂	□
睾	□
睾丸	□
膏藥旗	□
弓雖女幹	□
公安	□
公安部	□
公安局	□
共產黨	□
共產主義	□
共匪	□
共狗	□
狗b	□
狗操	□
狗卵	□
狗娘	□
狗屁	□
狗日	□
狗日的	□
狗屎	□
觀世音	□
官逼民反	□
官商勾結	□
龜兒子	□
龜公	□
龜孫子	□
龜頭	□
鬼村	□
滾	□
郭伯雄	□
國安局	□
國防部	□
國防科工委	□
國管局	□
國際法院	□
國家民委	□
國家主席	□
國家主要部委	□
國民黨	□
國民黨萬歲	□
海洛因	□
海洋局	□
何候華	□
賀國強	□
賀龍	□
黑社會	□
黑手黨	□
黑手黨	□
黑手黨	□
紅衛兵	□
洪興	□
洪志	□
後庭	□
胡XX	□
胡緊濤	□
胡緊掏	□
胡緊套	□
胡錦濤	□
胡錦淘	□
胡喬木	□
胡耀邦	□
胡主席	□
花柳	□
華國鋒	□
華建敏	□
換妻	□
黃　菊	□
黃菊	□
黃色電影	□
黃色小電影	□
回教	□
回良玉	□
回民暴動	□
回族人吃豬肉	□
昏藥	□
火棒	□
機八	□
機巴	□
雞八	□
雞巴	□
雞叭	□
雞芭	□
雞掰	□
雞奸	□
基地組織	□
基督	□
基督教	□
激情電影	□
激情小電影	□
雞	□
計牌軟體	□
計生委	□
妓	□
妓女	□
妓院	□
賈慶林	□
奸	□
姦夫淫婦	□
奸你	□
姦淫	□
賤	□
賤逼	□
賤貨	□
賤人	□
江Core	□
江八	□
江八點	□
江獨裁	□
江核心	□
江青	□
江戲子	□
江擇民	□
江澤民	□
江賊民	□
江折民	□
江豬	□
江豬媳	□
江主席	□
僵賊民	□
疆獨	□
蔣介石	□
蔣經國	□
蔣中正	□
醬豬媳	□
交通部	□
姣西	□
叫床	□
叫雞	□
叫小姐	□
教育部	□
她媽的金日成	□
金正日	□
禁書	□
經濟社會理事會	□
經社理事會	□
精液	□
精子	□
警匪一家	□
敬國神社	□
靖國神社	□
靜坐	□
糾察員	□
鳩	□
鳩屎	□
軍長髮威	□
軍國主義	□
軍妓	□
尻	□
靠	□
靠你媽	□
靠腰	□
可待因	□
可卡葉	□
可卡因	□
克林頓	□
恐怖份子	□
恐怖主義	□
口交	□
寇曉偉	□
狂操	□
狂操你全家	□
拉登	□
拉姆斯菲爾德	□
懶教	□
爛B	□
爛屄	□
爛逼	□
爛比	□
爛屌	□
爛貨	□
勞+教+所	□
勞動保障部	□
老逼	□
老毛子	□
老母	□
黎陽評	□
李長春	□
李登輝	□
李弘旨	□
李紅志	□
李宏旨	□
李宏志	□
李洪志	□
李嵐清	□
李鵬	□
李鵬*	□
李瑞環	□
李山	□
李鐵映	□
李先念	□
連戰	□
聯大	□
聯合國	□
聯合國大會	□
聯易	□
聯易互動	□
糧食局	□
兩腿之間	□
列寧	□
林彪	□
林業局	□
劉　淇	□
劉軍	□
劉淇	□
劉少奇	□
劉雲山	□
流氓	□
六.四	□
六。四	□
六?四	□
六合彩	□
六四	□
六-四	□
六四事件	□
六四真相	□
龍新民	□
呂秀蓮	□
旅遊局	□
卵	□
輪功	□
輪奸	□
羅　幹	□
羅幹	□
騾幹	□
媽逼	□
媽比	□
媽賣媽屁	□
媽批	□
媽祖	□
媽B	□
媽的	□
麻醉鋼槍	□
麻醉槍	□
麻醉藥	□
麻醉乙醚	□
馬克思	□
馬賣馬屁	□
馬英九	□
嗎啡	□
嗎啡堿	□
嗎啡片	□
買財富	□
買賣槍支	□
麥角酸	□
賣.國	□
賣B	□
賣ID	□
賣QQ	□
賣逼	□
賣比	□
賣財富	□
賣党求榮	□
賣國	□
賣國求榮	□
賣號	□
賣卡	□
賣軟體	□
賣淫	□
毛XX	□
毛廁洞	□
毛一鮮	□
毛澤東	□
毛賊東	□
毛主席	□
梅花網	□
美國	□
美國佬	□
美國之音	□
美利堅	□
蒙塵藥	□
蒙獨	□
蒙古達子	□
蒙古獨立	□
迷魂藥	□
迷奸藥	□
迷殲藥	□
迷藥	□
密洞	□
密宗	□
民航局	□
民進黨	□
民運	□
民政部	□
明慧網	□
摩門教	□
莫索裡尼	□
穆罕默德	□
穆斯林	□
乳頭	□
奶子	□
妳老母的	□
妳媽的	□
妳馬的	□
妳娘的	□
南蠻子	□
南蠻子	□
嫩B	□
嫩b	□
伱媽	□
你爸	□
你大爺	□
你二大爺	□
你老母	□
你老味	□
你姥	□
你姥姥的	□
你媽	□
你媽逼	□
你媽的	□
你娘	□
你爺爺的	□
鳥GM	□
鳥Gm	□
鳥gM	□
鳥gm	□
鳥你	□
牛逼	□
牛比	□
