titleId	des	level	maxLevel	maxExp	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	maxhp_2	attackspeed_2	anger_2	attack_p_2	defense_p_2	attack_m_2	defense_m_2	crit_2	critpress_2	antibroken_2	notbroken_2	parry_2	puncture_2	damageupgrade_2	damagereduce_2	incPercentPt_1	incPercentPv_1	incPercentPt_2	incPercentPv_2
71	虚空主宰	1	1	0	3000	0	0	1000	0	0	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	至尊情圣	1	1	0	1500	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	至尊宝贝	1	1	0	1500	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	龙骑第一帅哥	1	1	0	3000	0	0	1000	0	1000	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	龙骑第一美女	1	1	0	3000	0	0	1000	0	1000	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	万圣节	1	1	0	360	0	0	120	0	120	0	120	120	0	0	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	GM Master	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	Dragon Moderator	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	Сенсей	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	壕无止境	1	1	0	0	0	0	500	0	500	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	1	20	138	360	0	0	90	90	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	2	20	336	520	0	0	130	130	130	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	3	20	630	680	0	0	170	170	170	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	4	20	1050	840	0	0	210	210	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	5	20	1260	1000	0	0	250	250	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	6	20	1470	1240	0	0	310	310	310	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	7	20	1680	1480	0	0	370	370	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	8	20	2100	1720	0	0	430	430	430	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	9	20	2310	1960	0	0	490	490	490	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	10	20	2940	2200	0	0	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	11	20	3150	2520	0	0	630	630	630	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	12	20	3360	2840	0	0	710	710	710	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	13	20	3990	3160	0	0	790	790	790	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	14	20	3780	3480	0	0	870	870	870	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	15	20	4200	3800	0	0	950	950	950	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	16	20	4410	4200	0	0	1050	1050	1050	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	17	20	4620	4600	0	0	1150	1150	1150	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	18	20	5040	5000	0	0	1250	1250	1250	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	19	20	5460	5400	0	0	1350	1350	1350	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	龙巫妖骑士	20	20	0	5800	0	0	1450	1450	1450	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	1	20	138	380	0	0	95	95	95	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	2	20	336	540	0	0	135	135	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	3	20	630	700	0	0	175	175	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	4	20	1050	860	0	0	215	215	215	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	5	20	1260	1020	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	6	20	1470	1260	0	0	315	315	315	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	7	20	1680	1500	0	0	375	375	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	8	20	2100	1740	0	0	435	435	435	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	9	20	2310	1980	0	0	495	495	495	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	10	20	2940	2220	0	0	555	555	555	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	11	20	3150	2540	0	0	635	635	635	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	12	20	3360	2860	0	0	715	715	715	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	13	20	3990	3180	0	0	795	795	795	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	14	20	3780	3500	0	0	875	875	875	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	15	20	4200	3820	0	0	955	955	955	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	16	20	4410	4220	0	0	1055	1055	1055	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	17	20	4620	4620	0	0	1155	1155	1155	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	18	20	5040	5020	0	0	1255	1255	1255	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	19	20	5460	5420	0	0	1355	1355	1355	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	龙骑兵勇士	20	20	0	5820	0	0	1455	1455	1455	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	巅峰人气战队	1	1	0	1500	0	0	750	0	750	0	750	750	0	0	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	500	6	500
80	巅峰·冠军战队	1	1	0	3000	0	0	1500	0	1500	0	1500	1500	0	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	巅峰·亚军战队	1	1	0	2500	0	0	1200	0	1200	0	1200	1200	0	0	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	巅峰·季军战队	1	1	0	2000	0	0	1000	0	1000	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	巅峰·八强战队	1	1	0	1000	0	0	700	0	700	0	700	700	0	0	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	精锐·冠军战队	1	1	0	2000	0	0	1200	0	1200	0	1200	1200	0	0	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	精锐·亚军战队	1	1	0	1500	0	0	1000	0	1000	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	精锐·季军战队	1	1	0	1000	0	0	700	0	700	0	700	700	0	0	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	精锐·八强战队	1	1	0	700	0	0	500	0	500	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	初级·冠军战队	1	1	0	1200	0	0	900	0	900	0	900	900	0	0	900	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	初级·亚军战队	1	1	0	800	0	0	700	0	700	0	700	700	0	0	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	初级·季军战队	1	1	0	500	0	0	500	0	500	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	初级·八强战队	1	1	0	375	0	0	300	0	300	0	300	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	龙骑大先知	1	1	0	900	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	智慧贤者	1	1	0	600	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	龙语者	1	1	0	300	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	1	20	138	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	2	20	336	560	0	0	140	140	140	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	3	20	630	720	0	0	180	180	180	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	4	20	1050	880	0	0	220	220	220	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	5	20	1260	1040	0	0	260	260	260	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	6	20	1470	1280	0	0	320	320	320	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	7	20	1680	1520	0	0	380	380	380	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	8	20	2100	1760	0	0	440	440	440	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	9	20	2310	2000	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	10	20	2940	2240	0	0	560	560	560	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	11	20	3150	2560	0	0	640	640	640	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	12	20	3360	2880	0	0	720	720	720	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	13	20	3990	3200	0	0	800	800	800	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	14	20	3780	3520	0	0	880	880	880	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	15	20	4200	3840	0	0	960	960	960	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	16	20	4410	4240	0	0	1060	1060	1060	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	17	20	4620	4640	0	0	1160	1160	1160	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	18	20	5040	5040	0	0	1260	1260	1260	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	19	20	5460	5440	0	0	1360	1360	1360	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	龙骑兵勇士	20	20	0	5840	0	0	1460	1460	1460	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	捕鱼达人	1	1	0	3000	0	0	750	0	750	0	750	750	0	0	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	捕鱼高手	1	1	0	2500	0	0	625	0	625	0	625	625	0	0	625	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	捕鱼好手	1	1	0	2000	0	0	500	0	500	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	Повелитель Драконов	1	1	0	2000	0	0	1200	0	1200	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	小土豪	1	1	0	1500	0	0	350	0	350	0	350	350	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	穷的只剩钱	1	1	0	3000	0	0	750	0	750	0	750	750	0	0	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	YY称号	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
