SceneId	MapId	SceneName	des	showStar	SceneType	isShowExitBtn	fireLimit	AreaSize	IsSaveData	CanSeeOther	IsCross	Effect	EffectPos	HasFog	Dest	AttackType	FlyScale	isStage	WorldIndex	isAutoFindMon	openTeamtower	showStarGirl	showPet
787	9007	高级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
788	9007	高级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
789	9007	高级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
790	9007	高级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
791	9007	高级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
792	9007	高级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
793	9007	高级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
794	9007	高级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
795	9007	高级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
796	9007	高级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
797	9007	高级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
798	9007	高级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
799	9007	高级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
800	9007	高级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
801	9007	高级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
802	9007	高级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
803	9007	高级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
804	9007	高级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
805	9007	高级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
806	9007	高级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
807	9007	高级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
808	9007	高级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
809	9007	高级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
810	9007	高级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
811	9007	高级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
812	9007	高级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
813	9007	高级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
814	9007	高级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
815	9007	高级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
816	9007	高级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
817	9007	高级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
818	9007	高级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
819	9007	高级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
820	9007	高级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
821	9007	高级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
822	9007	高级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
823	9007	高级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
824	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
825	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
826	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
827	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
828	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
829	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
830	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
831	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
832	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
833	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
834	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
835	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
836	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
837	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
838	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
839	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
840	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
841	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
842	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
843	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
844	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
845	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
846	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
847	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
848	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
849	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
850	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
851	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
852	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
853	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
854	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
855	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
856	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
857	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
858	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
859	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
860	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
861	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
862	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
863	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
864	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
865	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
866	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
867	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
868	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
869	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
870	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
871	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
872	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
873	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
874	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
875	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
876	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
877	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
878	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
879	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
880	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
881	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
882	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
883	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
884	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
885	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
886	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
887	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
888	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
889	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
890	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
891	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
892	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
893	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
894	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
895	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
896	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
897	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
898	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
899	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
900	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
901	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
902	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
903	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
904	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
905	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
906	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
907	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
908	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
909	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
910	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
911	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
912	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
913	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
914	9007	顶级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
915	9007	顶级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
916	9007	顶级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
917	9007	顶级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
918	9007	顶级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
919	9007	顶级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
920	9007	顶级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
921	9007	顶级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
922	9007	顶级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
923	9007	顶级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
924	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
925	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
926	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
927	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
928	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
929	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
930	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
931	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
932	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
933	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
934	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
935	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
936	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
937	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
938	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
939	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
940	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
941	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
942	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
943	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
944	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
945	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
946	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
947	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
948	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
949	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
950	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
951	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
952	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
953	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
954	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
955	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
956	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
957	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
958	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
959	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
960	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
961	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
962	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
963	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
964	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
965	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
966	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
967	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
968	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
969	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
970	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
971	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
972	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
973	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
974	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
975	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
976	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
977	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
978	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
979	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
980	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
981	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
982	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
983	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
984	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
985	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
986	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
987	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
988	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
989	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
990	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
991	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
992	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
993	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
994	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
995	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
996	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
997	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
998	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
999	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1000	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1001	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1002	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1003	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1004	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1005	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1006	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1007	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1008	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1009	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1010	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1011	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1012	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1013	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1014	9007	超级战区-1	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1015	9007	超级战区-2	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1016	9007	超级战区-3	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1017	9007	超级战区-4	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1018	9007	超级战区-5	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1019	9007	超级战区-6	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1020	9007	超级战区-7	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1021	9007	超级战区-8	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1022	9007	超级战区-9	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1023	9007	超级战区-10	跨服PVP爬塔地图		2	1	0	10	0	1	1					2				0	0	0	0
1024	9008	初级战区-1	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1025	9008	初级战区-2	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1026	9008	初级战区-3	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1027	9008	初级战区-4	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1028	9008	初级战区-5	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1029	9008	初级战区-6	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1030	9008	初级战区-7	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1031	9008	初级战区-8	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1032	9008	初级战区-9	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1033	9008	初级战区-10	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1034	9008	初级战区-11	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1035	9008	初级战区-12	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1036	9008	初级战区-13	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1037	9008	初级战区-14	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1038	9008	初级战区-15	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1039	9008	初级战区-16	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1040	9008	初级战区-17	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1041	9008	初级战区-18	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1042	9008	初级战区-19	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1043	9008	初级战区-20	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1044	9008	中级战区-1	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1045	9008	中级战区-2	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1046	9008	中级战区-3	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1047	9008	中级战区-4	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1048	9008	中级战区-5	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1049	9008	中级战区-6	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1050	9008	中级战区-7	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1051	9008	中级战区-8	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1052	9008	中级战区-9	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1053	9008	中级战区-10	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1054	9008	中级战区-11	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1055	9008	中级战区-12	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1056	9008	中级战区-13	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1057	9008	中级战区-14	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1058	9008	中级战区-15	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1059	9008	中级战区-16	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1060	9008	中级战区-17	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1061	9008	中级战区-18	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1062	9008	中级战区-19	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1063	9008	中级战区-20	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1064	9008	高级战区-1	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1065	9008	高级战区-2	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1066	9008	高级战区-3	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1067	9008	高级战区-4	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1068	9008	高级战区-5	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1069	9008	高级战区-6	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1070	9008	高级战区-7	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
