rewardId	desc	needVIP	level	needZDL	needFill	bugCard	fillNum	cardNum	oneFlyNum	VIPNum	mountNumber	orangeHeroNum	needGemNum	needGemNumDay	TarotNum	TarotNumDay	mountLevel	singleFill	equipNum	TotalGem	totalTaro	MallWing	TotalFill	UnionTreNum	TotalRMB	PetNum	MarryCnt	RingLevel	HefuDay	WingTimes	TogWingTimes	PetTimes	TogPetTimes	needFeedTimes	unionGod	unionFill	petEvoTimes	totalPetTimes	upstartimes	totalUpstar	upordertimes	totalUpOrder	StarGirlLevel	totalStarGirlLevel	StarGirlStar	totalStarGirlStar	dragonLevel	totaldragonLevel	dragonEvo	totaldragonEvo	titleLevel	totaltitleLevel	maxNum	rewardItem	rewardItemShow	rewardTiLi	rewardTarot	rewardHero	bindRMB	money	UnbindRMB_S	Reputation	TaortHP	request	requestNum
159	拥有8对<br>（2级）羽翼	0	0	0	0	0	0	0	(2,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,10)]	[(26043,10)]	0	0	0	0	0	0	0	0		
160	拥有8对<br>（3级）羽翼	0	0	0	0	0	0	0	(3,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,10)]	[(26043,10)]	0	0	0	0	0	0	0	0		
161	拥有8对<br>（4级）羽翼	0	0	0	0	0	0	0	(4,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,16)]	[(26043,16)]	0	0	0	0	0	0	0	0		
162	拥有8对<br>（5级）羽翼	0	0	0	0	0	0	0	(5,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,20)]	[(26043,20)]	0	0	0	0	0	0	0	0		
163	拥有8对<br>（6级）羽翼	0	0	0	0	0	0	0	(6,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,21)]	[(26043,21)]	0	0	0	0	0	0	0	0		
164	拥有8对<br>（7级）羽翼	0	0	0	0	0	0	0	(7,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,24)]	[(26043,24)]	0	0	0	0	0	0	0	0		
165	拥有8对<br>（8级）羽翼	0	0	0	0	0	0	0	(8,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,30)]	[(26043,30)]	0	0	0	0	0	0	0	0		
166	拥有8对<br>（9级）羽翼	0	0	0	0	0	0	0	(9,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,33)]	[(26043,33)]	0	0	0	0	0	0	0	0		
167	拥有8对<br>（10级）羽翼	0	0	0	0	0	0	0	(10,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,35)]	[(26043,35)]	0	0	0	0	0	0	0	0		
168	拥有8对<br>（11级）羽翼	0	0	0	0	0	0	0	(11,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,36)]	[(26043,36)]	0	0	0	0	0	0	0	0		
169	拥有8对<br>（12级）羽翼	0	0	0	0	0	0	0	(12,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,38)]	[(26043,38)]	0	0	0	0	0	0	0	0		
170	拥有8对<br>（13级）羽翼	0	0	0	0	0	0	0	(13,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,40)]	[(26043,40)]	0	0	0	0	0	0	0	0		
171	拥有8对<br>（14级）羽翼	0	0	0	0	0	0	0	(14,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,45)]	[(26043,45)]	0	0	0	0	0	0	0	0		
172	拥有8对<br>（15级）羽翼	0	0	0	0	0	0	0	(15,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,50)]	[(26043,50)]	0	0	0	0	0	0	0	0		
173	拥有8对<br>（16级）羽翼	0	0	0	0	0	0	0	(16,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,55)]	[(26043,55)]	0	0	0	0	0	0	0	0		
174	拥有8对<br>（17级）羽翼	0	0	0	0	0	0	0	(17,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,120)]	[(26043,120)]	0	0	0	0	0	0	0	0		
175	拥有8对<br>（18级）羽翼	0	0	0	0	0	0	0	(18,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,140)]	[(26043,140)]	0	0	0	0	0	0	0	0		
176	拥有8对<br>（19级）羽翼	0	0	0	0	0	0	0	(19,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,160)]	[(26043,160)]	0	0	0	0	0	0	0	0		
177	拥有8对<br>（20级）羽翼	0	0	0	0	0	0	0	(20,8)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,180)]	[(26043,180)]	0	0	0	0	0	0	0	0		
178	进化获得橙色<br>死神10个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	(30,10)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26034,1),(26035,1),(25638,10)]	[(26034,1),(26035,1),(25638,10)]	0	0	0	0	0	0	0	0	收集个数：	40
179	进化获得橙色<br>死神20个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	(30,20)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26034,1),(26035,1),(25638,20),(25657,1)]	[(26034,1),(26035,1),(25638,20),(25657,1)]	0	0	0	0	0	0	0	0	收集个数：	40
180	进化获得橙色<br>死神40个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	(30,40)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26034,1),(26035,1),(25638,30),(25657,2)]	[(26034,1),(26035,1),(25638,30),(25657,2)]	0	0	0	0	0	0	0	0	收集个数：	40
181	进化获得橙色<br>血族剑姬3个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	(45,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1),(26035,1),(25638,100)]	[(26036,1),(26035,1),(25638,100)]	0	0	0	0	0	0	0	0	收集个数：	10
182	进化获得橙色<br>血族剑姬5个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	(45,5)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1),(26035,1),(25638,200),(25658,1)]	[(26036,1),(26035,1),(25638,200),(25658,1)]	0	0	0	0	0	0	0	0	收集个数：	10
183	进化获得橙色<br>血族剑姬10个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	(45,10)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1),(26035,1),(25638,300),(25658,2)]	[(26036,1),(26035,1),(25638,300),(25658,2)]	0	0	0	0	0	0	0	0	收集个数：	10
184	每日购买4级宝石150个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25681,80),(25682,30)]	[(25681,80),(25682,30)]	0	0	0	0	0	0	0	0	达标数量：	500
185	每日购买4级宝石300个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25681,120),(25682,50)]	[(25681,120),(25682,50)]	0	0	0	0	0	0	0	0	达标数量：	500
186	每日购买4级宝石500个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25681,200),(25682,100),(26145,1)]	[(25681,200),(25682,100),(26145,1)]	0	0	0	0	0	0	0	0	达标数量：	500
187	全服高级占卜300次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26033,4),(26036,1)]	[(26033,4),(26036,1)]	0	0	0	0	0	0	0	0	达标数量：	2000
188	全服高级占卜600次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26033,4),(26036,1)]	[(26033,4),(26036,1)]	0	0	0	0	0	0	0	0	达标数量：	2000
189	全服高级占卜800次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26044,4),(26036,1)]	[(26044,4),(26036,1)]	0	0	0	0	0	0	0	0	达标数量：	2000
190	全服高级占卜1000次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26026,4),(26036,1)]	[(26026,4),(26036,1)]	0	0	0	0	0	0	0	0	达标数量：	2000
191	全服高级占卜1500次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26026,8),(26036,1)]	[(26026,8),(26036,1),(26146,50)]	0	0	0	0	0	0	0	50	达标数量：	2000
192	全服高级占卜2000次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26026,12),(26036,1)]	[(26026,12),(26036,1),(26146,50)]	0	0	0	0	0	0	0	50	达标数量：	2000
193	每日高级占卜88次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,50),(25640,5)]	[(25682,50),(25640,5),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	288
194	每日高级占卜188次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,100),(25641,5)]	[(25682,100),(25641,5),(25828,300000)]	0	0	0	0	300000	0	0	0	达标数量：	288
195	每日高级占卜288次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,200),(25642,5),(26145,1)]	[(25682,200),(25642,5),(25828,500000),(26145,1)]	0	0	0	0	500000	0	0	0	达标数量：	288
196	每日累计<br>购买100神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26145,1),(25831,1),(28785,1)]	[(26145,1),(25831,1),(28785,1)]	0	0	0	0	0	0	0	0	达标数量：	100000
197	每日累计<br>购买500神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,50),(25831,4),(28785,4)]	[(25682,50),(25829,30),(25831,4),(28785,4)]	0	0	0	30	0	0	0	0	达标数量：	100000
198	每日累计<br>购买1000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,100),(26035,1),(25831,5),(28786,1)]	[(25682,100),(25829,60),(26035,1),(25831,5),(28786,1)]	0	0	0	60	0	0	0	0	达标数量：	100000
199	每日累计<br>购买5000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,200),(26035,3),(25831,40),(28786,4)]	[(25682,200),(25829,200),(26035,3),(25831,40),(28786,4)]	0	0	0	200	0	0	0	0	达标数量：	100000
200	每日累计<br>购买10000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5),(26036,3),(25765,1),(26042,2),(25831,50),(28786,5)]	[(26035,5),(25765,1),(26042,2),(25831,50),(28786,5)]	0	0	0	0	0	0	0	0	达标数量：	100000
201	每日累计<br>购买20000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,7),(26036,5),(25775,1),(26042,4),(25831,100),(28786,10)]	[(26035,7),(25775,1),(26042,4),(25831,100),(28786,10)]	0	0	0	0	0	0	0	0	达标数量：	100000
202	每日累计<br>购买50000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,10),(26036,10),(25785,1),(26042,6),(25831,300),(28786,30)]	[(26035,10),(25785,1),(26042,6),(25831,300),(28786,30)]	0	0	0	0	0	0	0	0	达标数量：	100000
203	每日累计<br>购买100000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,15),(26036,15),(25792,1),(26042,8),(25831,500),(28786,50)]	[(26035,15),(25792,1),(26042,8),(25831,500),(28786,50)]	0	0	0	0	0	0	0	0	达标数量：	100000
204	4级宝石累计<br>购买10颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	500
205	4级宝石累计<br>购买30颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	500
206	4级宝石累计<br>购买50颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,3)]	[(26035,3),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	500
207	4级宝石累计<br>购买100颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标数量：	500
208	4级宝石累计<br>购买200颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,7)]	[(26035,7),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	500
209	4级宝石累计<br>购买300颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,10)]	[(26035,10),(25828,6000000)]	0	0	0	0	6000000	0	0	0	达标数量：	500
210	4级宝石累计<br>购买500颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,15)]	[(26035,15),(25828,10000000)]	0	0	0	0	10000000	0	0	0	达标数量：	500
211	累计高级占卜<br>5次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,200000)]	0	0	0	0	200000	0	0	0	累计次数：	200
212	累计高级占卜<br>15次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	200
213	累计高级占卜<br>25次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,3)]	[(26036,3),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	200
214	累计高级占卜<br>50次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,1000000)]	0	0	0	0	1000000	0	0	0	累计次数：	200
215	累计高级占卜<br>100次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,7)]	[(26036,7),(25828,2000000)]	0	0	0	0	2000000	0	0	0	累计次数：	200
216	累计高级占卜<br>150次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,10)]	[(26036,10),(25828,6000000)]	0	0	0	0	6000000	0	0	0	累计次数：	200
217	累计高级占卜<br>200次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,15)]	[(26036,15),(25828,10000000)]	0	0	0	0	10000000	0	0	0	累计次数：	200
218	累计购买4个羽翼	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[4,[1,2,3,4,5,6,7,8]]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,30)]	[(25831,30),(25828,10000000)]	0	0	0	0	10000000	0	0	0		
219	累计购买8个羽翼	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[8,[1,2,3,4,5,6,7,8]]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,60)]	[(25831,60),(25828,20000000)]	0	0	0	0	20000000	0	0	0		
220	开启铜宝箱个数<br>达到4<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,1),(26150,1)]	[(26149,1),(26150,1)]	0	0	0	0	0	0	0	0	达标个数：	4
221	开启银宝箱个数<br>达到3<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,2),(26150,2)]	[(26149,2),(26150,2)]	0	0	0	0	0	0	0	0	达标个数：	3
222	开启金宝箱个数<br>达到2<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(1,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,4),(26150,4)]	[(26149,4),(26150,4)]	0	0	0	0	0	0	0	0	达标个数：	2
223	每日购买4级宝石100个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,80)]	[(25683,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	300
224	每日购买4级宝石200个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,120)]	[(25683,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	300
225	每日购买4级宝石300个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,200),(26145,1)]	[(25683,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	300
226	每日高级占卜50次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,80)]	[(25683,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	150
227	每日高级占卜100次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,120)]	[(25683,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	150
228	每日高级占卜150次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25683,200),(26145,1)]	[(25683,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	150
229	每日累计<br>充100神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26145,1),(25831,1),(28785,1)]	[(26145,1),(25831,1),(28785,1)]	0	0	0	0	0	0	0	0	达标数量：	100000
230	每日累计<br>充500神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,5),(25831,4),(28785,4)]	[(25642,5),(25829,20),(25828,500000),(25831,4),(28785,4)]	0	0	0	20	500000	0	0	0	达标数量：	100000
231	每日累计<br>充1000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,10),(25831,5),(28786,1)]	[(25642,10),(25829,30),(25828,1000000),(25831,5),(28786,1)]	0	0	0	30	1000000	0	0	0	达标数量：	100000
232	每日累计<br>充5000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,20),(25831,40),(28786,4)]	[(25642,20),(25829,50),(25828,2000000),(25831,40),(28786,4)]	0	0	0	50	2000000	0	0	0	达标数量：	100000
