girlId	level	girlName	inheritGrade	maxLevel	maxGrade	levelUpMaxExp	levelUpNeedItem	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
7	39	摩羯座星灵	4	90	9	16170	(26933,1)	81693	0	0	27231	0	27231	0	100	0	0	0	0	100	0	0
7	40	摩羯座星灵	4	90	9	16210	(26933,1)	82620	0	0	27540	0	27540	0	100	0	0	0	0	100	0	0
7	41	摩羯座星灵	5	90	9	18810	(26933,1)	87249	0	0	29083	0	29083	0	100	0	0	0	0	100	0	0
7	42	摩羯座星灵	5	90	9	21410	(26933,1)	88869	0	0	29623	0	29623	0	100	0	0	0	0	100	0	0
7	43	摩羯座星灵	5	90	9	24010	(26933,1)	90489	0	0	30163	0	30163	0	100	0	0	0	0	100	0	0
7	44	摩羯座星灵	5	90	9	26610	(26933,1)	92109	0	0	30703	0	30703	0	100	0	0	0	0	100	0	0
7	45	摩羯座星灵	5	90	9	29210	(26933,1)	93729	0	0	31243	0	31243	0	100	0	0	0	0	100	0	0
7	46	摩羯座星灵	5	90	9	31810	(26933,1)	95349	0	0	31783	0	31783	0	100	0	0	0	0	100	0	0
7	47	摩羯座星灵	5	90	9	34410	(26933,1)	96969	0	0	32323	0	32323	0	100	0	0	0	0	100	0	0
7	48	摩羯座星灵	5	90	9	37010	(26933,1)	98589	0	0	32863	0	32863	0	100	0	0	0	0	100	0	0
7	49	摩羯座星灵	5	90	9	39610	(26933,1)	100209	0	0	33403	0	33403	0	100	0	0	0	0	100	0	0
7	50	摩羯座星灵	5	90	9	42210	(26933,1)	101133	0	0	33711	0	33711	0	100	0	0	0	0	100	0	0
7	51	摩羯座星灵	6	90	9	45510	(26933,1)	105762	0	0	35254	0	35254	0	100	0	0	0	0	100	0	0
7	52	摩羯座星灵	6	90	9	48810	(26933,1)	107382	0	0	35794	0	35794	0	100	0	0	0	0	100	0	0
7	53	摩羯座星灵	6	90	9	52110	(26933,1)	109002	0	0	36334	0	36334	0	100	0	0	0	0	100	0	0
7	54	摩羯座星灵	6	90	9	55410	(26933,1)	110622	0	0	36874	0	36874	0	100	0	0	0	0	100	0	0
7	55	摩羯座星灵	6	90	9	58710	(26933,1)	112242	0	0	37414	0	37414	0	100	0	0	0	0	100	0	0
7	56	摩羯座星灵	6	90	9	62010	(26933,1)	113862	0	0	37954	0	37954	0	100	0	0	0	0	100	0	0
7	57	摩羯座星灵	6	90	9	65310	(26933,1)	115482	0	0	38494	0	38494	0	100	0	0	0	0	100	0	0
7	58	摩羯座星灵	6	90	9	68610	(26933,1)	117102	0	0	39034	0	39034	0	100	0	0	0	0	100	0	0
7	59	摩羯座星灵	6	90	9	71910	(26933,1)	118722	0	0	39574	0	39574	0	100	0	0	0	0	100	0	0
7	60	摩羯座星灵	6	90	9	75210	(26933,1)	119649	0	0	39883	0	39883	0	100	0	0	0	0	100	0	0
7	61	摩羯座星灵	7	90	9	76110	(26933,1)	124278	0	0	41426	0	41426	0	100	0	0	0	0	100	0	0
7	62	摩羯座星灵	7	90	9	77010	(26933,1)	125898	0	0	41966	0	41966	0	100	0	0	0	0	100	0	0
7	63	摩羯座星灵	7	90	9	77910	(26933,1)	127518	0	0	42506	0	42506	0	100	0	0	0	0	100	0	0
7	64	摩羯座星灵	7	90	9	78810	(26933,1)	129138	0	0	43046	0	43046	0	100	0	0	0	0	100	0	0
7	65	摩羯座星灵	7	90	9	79710	(26933,1)	130758	0	0	43586	0	43586	0	100	0	0	0	0	100	0	0
7	66	摩羯座星灵	7	90	9	80610	(26933,1)	132378	0	0	44126	0	44126	0	100	0	0	0	0	100	0	0
7	67	摩羯座星灵	7	90	9	81510	(26933,1)	133998	0	0	44666	0	44666	0	100	0	0	0	0	100	0	0
7	68	摩羯座星灵	7	90	9	82410	(26933,1)	135618	0	0	45206	0	45206	0	100	0	0	0	0	100	0	0
7	69	摩羯座星灵	7	90	9	83310	(26933,1)	137238	0	0	45746	0	45746	0	100	0	0	0	0	100	0	0
7	70	摩羯座星灵	7	90	9	84210	(26933,1)	138162	0	0	46054	0	46054	0	100	0	0	0	0	100	0	0
7	71	摩羯座星灵	8	90	9	87110	(26933,1)	142791	0	0	47597	0	47597	0	100	0	0	0	0	100	0	0
7	72	摩羯座星灵	8	90	9	90010	(26933,1)	144411	0	0	48137	0	48137	0	100	0	0	0	0	100	0	0
7	73	摩羯座星灵	8	90	9	92910	(26933,1)	146031	0	0	48677	0	48677	0	100	0	0	0	0	100	0	0
7	74	摩羯座星灵	8	90	9	95810	(26933,1)	147651	0	0	49217	0	49217	0	100	0	0	0	0	100	0	0
7	75	摩羯座星灵	8	90	9	98710	(26933,1)	149271	0	0	49757	0	49757	0	100	0	0	0	0	100	0	0
7	76	摩羯座星灵	8	90	9	101610	(26933,1)	150891	0	0	50297	0	50297	0	100	0	0	0	0	100	0	0
7	77	摩羯座星灵	8	90	9	104510	(26933,1)	152511	0	0	50837	0	50837	0	100	0	0	0	0	100	0	0
7	78	摩羯座星灵	8	90	9	107410	(26933,1)	154131	0	0	51377	0	51377	0	100	0	0	0	0	100	0	0
7	79	摩羯座星灵	8	90	9	110310	(26933,1)	155751	0	0	51917	0	51917	0	100	0	0	0	0	100	0	0
7	80	摩羯座星灵	8	90	9	113210	(26933,1)	156678	0	0	52226	0	52226	0	100	0	0	0	0	100	0	0
7	81	摩羯座星灵	9	90	9	116010	(26933,1)	161307	0	0	53769	0	53769	0	100	0	0	0	0	100	0	0
7	82	摩羯座星灵	9	90	9	118810	(26933,1)	162927	0	0	54309	0	54309	0	100	0	0	0	0	100	0	0
7	83	摩羯座星灵	9	90	9	121610	(26933,1)	164547	0	0	54849	0	54849	0	100	0	0	0	0	100	0	0
7	84	摩羯座星灵	9	90	9	124410	(26933,1)	166167	0	0	55389	0	55389	0	100	0	0	0	0	100	0	0
7	85	摩羯座星灵	9	90	9	127210	(26933,1)	167787	0	0	55929	0	55929	0	100	0	0	0	0	100	0	0
7	86	摩羯座星灵	9	90	9	130010	(26933,1)	169407	0	0	56469	0	56469	0	100	0	0	0	0	100	0	0
7	87	摩羯座星灵	9	90	9	132810	(26933,1)	171027	0	0	57009	0	57009	0	100	0	0	0	0	100	0	0
7	88	摩羯座星灵	9	90	9	135610	(26933,1)	172647	0	0	57549	0	57549	0	100	0	0	0	0	100	0	0
7	89	摩羯座星灵	9	90	9	138410	(26933,1)	174267	0	0	58089	0	58089	0	100	0	0	0	0	100	0	0
7	90	摩羯座星灵	9	90	9	141210	(26933,1)	175194	0	0	58398	0	58398	0	100	0	0	0	0	100	0	0
8	1	双鱼座星灵	1	100	10	200	(26933,1)	18000	0	0	6000	0	6000	0	100	0	0	0	0	100	0	0
8	2	双鱼座星灵	1	100	10	390	(26933,1)	19800	0	0	6600	0	6600	0	100	0	0	0	0	100	0	0
8	3	双鱼座星灵	1	100	10	580	(26933,1)	21600	0	0	7200	0	7200	0	100	0	0	0	0	100	0	0
8	4	双鱼座星灵	1	100	10	770	(26933,1)	23400	0	0	7800	0	7800	0	100	0	0	0	0	100	0	0
8	5	双鱼座星灵	1	100	10	960	(26933,1)	25200	0	0	8400	0	8400	0	100	0	0	0	0	100	0	0
8	6	双鱼座星灵	1	100	10	1150	(26933,1)	27000	0	0	9000	0	9000	0	100	0	0	0	0	100	0	0
8	7	双鱼座星灵	1	100	10	1340	(26933,1)	28800	0	0	9600	0	9600	0	100	0	0	0	0	100	0	0
8	8	双鱼座星灵	1	100	10	1530	(26933,1)	30600	0	0	10200	0	10200	0	100	0	0	0	0	100	0	0
8	9	双鱼座星灵	1	100	10	1720	(26933,1)	32400	0	0	10800	0	10800	0	100	0	0	0	0	100	0	0
8	10	双鱼座星灵	1	100	10	1910	(26933,1)	33429	0	0	11143	0	11143	0	100	0	0	0	0	100	0	0
8	11	双鱼座星灵	2	100	10	2100	(26933,1)	35229	0	0	11743	0	11743	0	100	0	0	0	0	100	0	0
8	12	双鱼座星灵	2	100	10	2290	(26933,1)	37029	0	0	12343	0	12343	0	100	0	0	0	0	100	0	0
8	13	双鱼座星灵	2	100	10	2480	(26933,1)	38829	0	0	12943	0	12943	0	100	0	0	0	0	100	0	0
8	14	双鱼座星灵	2	100	10	2670	(26933,1)	40629	0	0	13543	0	13543	0	100	0	0	0	0	100	0	0
8	15	双鱼座星灵	2	100	10	2860	(26933,1)	42429	0	0	14143	0	14143	0	100	0	0	0	0	100	0	0
8	16	双鱼座星灵	2	100	10	3050	(26933,1)	44229	0	0	14743	0	14743	0	100	0	0	0	0	100	0	0
8	17	双鱼座星灵	2	100	10	3240	(26933,1)	46029	0	0	15343	0	15343	0	100	0	0	0	0	100	0	0
8	18	双鱼座星灵	2	100	10	3430	(26933,1)	47829	0	0	15943	0	15943	0	100	0	0	0	0	100	0	0
8	19	双鱼座星灵	2	100	10	3620	(26933,1)	49629	0	0	16543	0	16543	0	100	0	0	0	0	100	0	0
8	20	双鱼座星灵	2	100	10	3810	(26933,1)	50658	0	0	16886	0	16886	0	100	0	0	0	0	100	0	0
8	21	双鱼座星灵	3	100	10	5010	(26933,1)	55800	0	0	18600	0	18600	0	100	0	0	0	0	100	0	0
8	22	双鱼座星灵	3	100	10	6210	(26933,1)	57600	0	0	19200	0	19200	0	100	0	0	0	0	100	0	0
8	23	双鱼座星灵	3	100	10	7410	(26933,1)	59400	0	0	19800	0	19800	0	100	0	0	0	0	100	0	0
8	24	双鱼座星灵	3	100	10	8610	(26933,1)	61200	0	0	20400	0	20400	0	100	0	0	0	0	100	0	0
8	25	双鱼座星灵	3	100	10	9810	(26933,1)	63000	0	0	21000	0	21000	0	100	0	0	0	0	100	0	0
8	26	双鱼座星灵	3	100	10	11010	(26933,1)	64800	0	0	21600	0	21600	0	100	0	0	0	0	100	0	0
8	27	双鱼座星灵	3	100	10	12210	(26933,1)	66600	0	0	22200	0	22200	0	100	0	0	0	0	100	0	0
8	28	双鱼座星灵	3	100	10	13410	(26933,1)	68400	0	0	22800	0	22800	0	100	0	0	0	0	100	0	0
8	29	双鱼座星灵	3	100	10	14610	(26933,1)	70200	0	0	23400	0	23400	0	100	0	0	0	0	100	0	0
8	30	双鱼座星灵	3	100	10	15810	(26933,1)	71229	0	0	23743	0	23743	0	100	0	0	0	0	100	0	0
8	31	双鱼座星灵	4	100	10	15850	(26933,1)	76371	0	0	25457	0	25457	0	100	0	0	0	0	100	0	0
8	32	双鱼座星灵	4	100	10	15890	(26933,1)	78171	0	0	26057	0	26057	0	100	0	0	0	0	100	0	0
8	33	双鱼座星灵	4	100	10	15930	(26933,1)	79971	0	0	26657	0	26657	0	100	0	0	0	0	100	0	0
8	34	双鱼座星灵	4	100	10	15970	(26933,1)	81771	0	0	27257	0	27257	0	100	0	0	0	0	100	0	0
8	35	双鱼座星灵	4	100	10	16010	(26933,1)	83571	0	0	27857	0	27857	0	100	0	0	0	0	100	0	0
8	36	双鱼座星灵	4	100	10	16050	(26933,1)	85371	0	0	28457	0	28457	0	100	0	0	0	0	100	0	0
8	37	双鱼座星灵	4	100	10	16090	(26933,1)	87171	0	0	29057	0	29057	0	100	0	0	0	0	100	0	0
8	38	双鱼座星灵	4	100	10	16130	(26933,1)	88971	0	0	29657	0	29657	0	100	0	0	0	0	100	0	0
8	39	双鱼座星灵	4	100	10	16170	(26933,1)	90771	0	0	30257	0	30257	0	100	0	0	0	0	100	0	0
8	40	双鱼座星灵	4	100	10	16210	(26933,1)	91800	0	0	30600	0	30600	0	100	0	0	0	0	100	0	0
8	41	双鱼座星灵	5	100	10	18810	(26933,1)	96942	0	0	32314	0	32314	0	100	0	0	0	0	100	0	0
8	42	双鱼座星灵	5	100	10	21410	(26933,1)	98742	0	0	32914	0	32914	0	100	0	0	0	0	100	0	0
8	43	双鱼座星灵	5	100	10	24010	(26933,1)	100542	0	0	33514	0	33514	0	100	0	0	0	0	100	0	0
8	44	双鱼座星灵	5	100	10	26610	(26933,1)	102342	0	0	34114	0	34114	0	100	0	0	0	0	100	0	0
8	45	双鱼座星灵	5	100	10	29210	(26933,1)	104142	0	0	34714	0	34714	0	100	0	0	0	0	100	0	0
8	46	双鱼座星灵	5	100	10	31810	(26933,1)	105942	0	0	35314	0	35314	0	100	0	0	0	0	100	0	0
8	47	双鱼座星灵	5	100	10	34410	(26933,1)	107742	0	0	35914	0	35914	0	100	0	0	0	0	100	0	0
8	48	双鱼座星灵	5	100	10	37010	(26933,1)	109542	0	0	36514	0	36514	0	100	0	0	0	0	100	0	0
8	49	双鱼座星灵	5	100	10	39610	(26933,1)	111342	0	0	37114	0	37114	0	100	0	0	0	0	100	0	0
8	50	双鱼座星灵	5	100	10	42210	(26933,1)	112368	0	0	37456	0	37456	0	100	0	0	0	0	100	0	0
8	51	双鱼座星灵	6	100	10	45510	(26933,1)	117513	0	0	39171	0	39171	0	100	0	0	0	0	100	0	0
8	52	双鱼座星灵	6	100	10	48810	(26933,1)	119313	0	0	39771	0	39771	0	100	0	0	0	0	100	0	0
8	53	双鱼座星灵	6	100	10	52110	(26933,1)	121113	0	0	40371	0	40371	0	100	0	0	0	0	100	0	0
8	54	双鱼座星灵	6	100	10	55410	(26933,1)	122913	0	0	40971	0	40971	0	100	0	0	0	0	100	0	0
8	55	双鱼座星灵	6	100	10	58710	(26933,1)	124713	0	0	41571	0	41571	0	100	0	0	0	0	100	0	0
8	56	双鱼座星灵	6	100	10	62010	(26933,1)	126513	0	0	42171	0	42171	0	100	0	0	0	0	100	0	0
8	57	双鱼座星灵	6	100	10	65310	(26933,1)	128313	0	0	42771	0	42771	0	100	0	0	0	0	100	0	0
8	58	双鱼座星灵	6	100	10	68610	(26933,1)	130113	0	0	43371	0	43371	0	100	0	0	0	0	100	0	0
8	59	双鱼座星灵	6	100	10	71910	(26933,1)	131913	0	0	43971	0	43971	0	100	0	0	0	0	100	0	0
8	60	双鱼座星灵	6	100	10	75210	(26933,1)	132942	0	0	44314	0	44314	0	100	0	0	0	0	100	0	0
8	61	双鱼座星灵	7	100	10	76110	(26933,1)	138087	0	0	46029	0	46029	0	100	0	0	0	0	100	0	0
8	62	双鱼座星灵	7	100	10	77010	(26933,1)	139887	0	0	46629	0	46629	0	100	0	0	0	0	100	0	0
8	63	双鱼座星灵	7	100	10	77910	(26933,1)	141687	0	0	47229	0	47229	0	100	0	0	0	0	100	0	0
8	64	双鱼座星灵	7	100	10	78810	(26933,1)	143487	0	0	47829	0	47829	0	100	0	0	0	0	100	0	0
8	65	双鱼座星灵	7	100	10	79710	(26933,1)	145287	0	0	48429	0	48429	0	100	0	0	0	0	100	0	0
8	66	双鱼座星灵	7	100	10	80610	(26933,1)	147087	0	0	49029	0	49029	0	100	0	0	0	0	100	0	0
8	67	双鱼座星灵	7	100	10	81510	(26933,1)	148887	0	0	49629	0	49629	0	100	0	0	0	0	100	0	0
8	68	双鱼座星灵	7	100	10	82410	(26933,1)	150687	0	0	50229	0	50229	0	100	0	0	0	0	100	0	0
8	69	双鱼座星灵	7	100	10	83310	(26933,1)	152487	0	0	50829	0	50829	0	100	0	0	0	0	100	0	0
8	70	双鱼座星灵	7	100	10	84210	(26933,1)	153516	0	0	51172	0	51172	0	100	0	0	0	0	100	0	0
8	71	双鱼座星灵	8	100	10	87110	(26933,1)	158658	0	0	52886	0	52886	0	100	0	0	0	0	100	0	0
8	72	双鱼座星灵	8	100	10	90010	(26933,1)	160458	0	0	53486	0	53486	0	100	0	0	0	0	100	0	0
8	73	双鱼座星灵	8	100	10	92910	(26933,1)	162258	0	0	54086	0	54086	0	100	0	0	0	0	100	0	0
8	74	双鱼座星灵	8	100	10	95810	(26933,1)	164058	0	0	54686	0	54686	0	100	0	0	0	0	100	0	0
8	75	双鱼座星灵	8	100	10	98710	(26933,1)	165858	0	0	55286	0	55286	0	100	0	0	0	0	100	0	0
8	76	双鱼座星灵	8	100	10	101610	(26933,1)	167658	0	0	55886	0	55886	0	100	0	0	0	0	100	0	0
8	77	双鱼座星灵	8	100	10	104510	(26933,1)	169458	0	0	56486	0	56486	0	100	0	0	0	0	100	0	0
8	78	双鱼座星灵	8	100	10	107410	(26933,1)	171258	0	0	57086	0	57086	0	100	0	0	0	0	100	0	0
8	79	双鱼座星灵	8	100	10	110310	(26933,1)	173058	0	0	57686	0	57686	0	100	0	0	0	0	100	0	0
8	80	双鱼座星灵	8	100	10	113210	(26933,1)	174087	0	0	58029	0	58029	0	100	0	0	0	0	100	0	0
8	81	双鱼座星灵	9	100	10	116010	(26933,1)	179229	0	0	59743	0	59743	0	100	0	0	0	0	100	0	0
8	82	双鱼座星灵	9	100	10	118810	(26933,1)	181029	0	0	60343	0	60343	0	100	0	0	0	0	100	0	0
8	83	双鱼座星灵	9	100	10	121610	(26933,1)	182829	0	0	60943	0	60943	0	100	0	0	0	0	100	0	0
8	84	双鱼座星灵	9	100	10	124410	(26933,1)	184629	0	0	61543	0	61543	0	100	0	0	0	0	100	0	0
8	85	双鱼座星灵	9	100	10	127210	(26933,1)	186429	0	0	62143	0	62143	0	100	0	0	0	0	100	0	0
8	86	双鱼座星灵	9	100	10	130010	(26933,1)	188229	0	0	62743	0	62743	0	100	0	0	0	0	100	0	0
8	87	双鱼座星灵	9	100	10	132810	(26933,1)	190029	0	0	63343	0	63343	0	100	0	0	0	0	100	0	0
8	88	双鱼座星灵	9	100	10	135610	(26933,1)	191829	0	0	63943	0	63943	0	100	0	0	0	0	100	0	0
8	89	双鱼座星灵	9	100	10	138410	(26933,1)	193629	0	0	64543	0	64543	0	100	0	0	0	0	100	0	0
8	90	双鱼座星灵	9	100	10	141210	(26933,1)	194658	0	0	64886	0	64886	0	100	0	0	0	0	100	0	0
8	91	双鱼座星灵	10	100	10	144210	(26933,1)	199800	0	0	66600	0	66600	0	100	0	0	0	0	100	0	0
8	92	双鱼座星灵	10	100	10	147310	(26933,1)	201600	0	0	67200	0	67200	0	100	0	0	0	0	100	0	0
8	93	双鱼座星灵	10	100	10	150510	(26933,1)	203400	0	0	67800	0	67800	0	100	0	0	0	0	100	0	0
8	94	双鱼座星灵	10	100	10	153810	(26933,1)	205200	0	0	68400	0	68400	0	100	0	0	0	0	100	0	0
8	95	双鱼座星灵	10	100	10	157210	(26933,1)	207000	0	0	69000	0	69000	0	100	0	0	0	0	100	0	0
8	96	双鱼座星灵	10	100	10	160710	(26933,1)	208800	0	0	69600	0	69600	0	100	0	0	0	0	100	0	0
8	97	双鱼座星灵	10	100	10	164310	(26933,1)	210600	0	0	70200	0	70200	0	100	0	0	0	0	100	0	0
8	98	双鱼座星灵	10	100	10	168010	(26933,1)	212400	0	0	70800	0	70800	0	100	0	0	0	0	100	0	0
8	99	双鱼座星灵	10	100	10	171810	(26933,1)	214200	0	0	71400	0	71400	0	100	0	0	0	0	100	0	0
8	100	双鱼座星灵	10	100	10	175710	(26933,1)	215229	0	0	71743	0	71743	0	100	0	0	0	0	100	0	0
